Metric Type,Short Window,Long Window,Signal Window,Ticker,Strategy Type,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Median Worst Trade [%],10,31,18,JNPR,MACD,true,false,1,200,0.9495121996231757,49.246231155778894,1.2687013789082304,0.37789223040048336,0.6928410871204415,-0.3150696583121577,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.24279445734771762,0,6537,6538 days 00:00:00,1000.0,1823.821251469074,82.3821251469074,120.27810732387314,100.0,699.6690946830015,31.48251740318484,5462 days 00:00:00,199,-1.8238212514688712,27.99198289684661,-11.254838578011842,2.4995595407045132,-1.6807552588054067,1 days 00:00:00,1 days 00:00:00,4.148970214676103,0.31146256577468395,0.10837036816068364,1.417480694530057,18.89427667553016,674.804536656118,3.968945944684154,0.3571428571428571,0.0,,,0.00011489833874223936,0.028954381363044318,0.8238212514690737,0.023432664023915306,0.1118805506460105,200,0,9468.27380952381,,
Most Avg Losing Trade [%],10,31,18,JNPR,MACD,true,false,1,200,0.9495121996231757,49.246231155778894,1.2687013789082304,0.37789223040048336,0.6928410871204415,-0.3150696583121577,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.24279445734771762,0,6537,6538 days 00:00:00,1000.0,1823.821251469074,82.3821251469074,120.27810732387314,100.0,699.6690946830015,31.48251740318484,5462 days 00:00:00,199,-1.8238212514688712,27.99198289684661,-11.254838578011842,2.4995595407045132,-1.6807552588054067,1 days 00:00:00,1 days 00:00:00,4.148970214676103,0.31146256577468395,0.10837036816068364,1.417480694530057,18.89427667553016,674.804536656118,3.968945944684154,0.3571428571428571,0.0,,,0.00011489833874223936,0.028954381363044318,0.8238212514690737,0.023432664023915306,0.1118805506460105,200,0,9468.27380952381,,
Most Profit Factor,10,31,18,JNPR,MACD,true,false,1,200,0.9495121996231757,49.246231155778894,1.2687013789082304,0.37789223040048336,0.6928410871204415,-0.3150696583121577,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.24279445734771762,0,6537,6538 days 00:00:00,1000.0,1823.821251469074,82.3821251469074,120.27810732387314,100.0,699.6690946830015,31.48251740318484,5462 days 00:00:00,199,-1.8238212514688712,27.99198289684661,-11.254838578011842,2.4995595407045132,-1.6807552588054067,1 days 00:00:00,1 days 00:00:00,4.148970214676103,0.31146256577468395,0.10837036816068364,1.417480694530057,18.89427667553016,674.804536656118,3.968945944684154,0.3571428571428571,0.0,,,0.00011489833874223936,0.028954381363044318,0.8238212514690737,0.023432664023915306,0.1118805506460105,200,0,9468.27380952381,,
Most Expectancy,10,31,18,JNPR,MACD,true,false,1,200,0.9495121996231757,49.246231155778894,1.2687013789082304,0.37789223040048336,0.6928410871204415,-0.3150696583121577,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.24279445734771762,0,6537,6538 days 00:00:00,1000.0,1823.821251469074,82.3821251469074,120.27810732387314,100.0,699.6690946830015,31.48251740318484,5462 days 00:00:00,199,-1.8238212514688712,27.99198289684661,-11.254838578011842,2.4995595407045132,-1.6807552588054067,1 days 00:00:00,1 days 00:00:00,4.148970214676103,0.31146256577468395,0.10837036816068364,1.417480694530057,18.89427667553016,674.804536656118,3.968945944684154,0.3571428571428571,0.0,,,0.00011489833874223936,0.028954381363044318,0.8238212514690737,0.023432664023915306,0.1118805506460105,200,0,9468.27380952381,,
Most Sharpe Ratio,10,31,18,JNPR,MACD,true,false,1,200,0.9495121996231757,49.246231155778894,1.2687013789082304,0.37789223040048336,0.6928410871204415,-0.3150696583121577,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.24279445734771762,0,6537,6538 days 00:00:00,1000.0,1823.821251469074,82.3821251469074,120.27810732387314,100.0,699.6690946830015,31.48251740318484,5462 days 00:00:00,199,-1.8238212514688712,27.99198289684661,-11.254838578011842,2.4995595407045132,-1.6807552588054067,1 days 00:00:00,1 days 00:00:00,4.148970214676103,0.31146256577468395,0.10837036816068364,1.417480694530057,18.89427667553016,674.804536656118,3.968945944684154,0.3571428571428571,0.0,,,0.00011489833874223936,0.028954381363044318,0.8238212514690737,0.023432664023915306,0.1118805506460105,200,0,9468.27380952381,,
Most Calmar Ratio,10,31,18,JNPR,MACD,true,false,1,200,0.9495121996231757,49.246231155778894,1.2687013789082304,0.37789223040048336,0.6928410871204415,-0.3150696583121577,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.24279445734771762,0,6537,6538 days 00:00:00,1000.0,1823.821251469074,82.3821251469074,120.27810732387314,100.0,699.6690946830015,31.48251740318484,5462 days 00:00:00,199,-1.8238212514688712,27.99198289684661,-11.254838578011842,2.4995595407045132,-1.6807552588054067,1 days 00:00:00,1 days 00:00:00,4.148970214676103,0.31146256577468395,0.10837036816068364,1.417480694530057,18.89427667553016,674.804536656118,3.968945944684154,0.3571428571428571,0.0,,,0.00011489833874223936,0.028954381363044318,0.8238212514690737,0.023432664023915306,0.1118805506460105,200,0,9468.27380952381,,
Most Omega Ratio,10,31,18,JNPR,MACD,true,false,1,200,0.9495121996231757,49.246231155778894,1.2687013789082304,0.37789223040048336,0.6928410871204415,-0.3150696583121577,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.24279445734771762,0,6537,6538 days 00:00:00,1000.0,1823.821251469074,82.3821251469074,120.27810732387314,100.0,699.6690946830015,31.48251740318484,5462 days 00:00:00,199,-1.8238212514688712,27.99198289684661,-11.254838578011842,2.4995595407045132,-1.6807552588054067,1 days 00:00:00,1 days 00:00:00,4.148970214676103,0.31146256577468395,0.10837036816068364,1.417480694530057,18.89427667553016,674.804536656118,3.968945944684154,0.3571428571428571,0.0,,,0.00011489833874223936,0.028954381363044318,0.8238212514690737,0.023432664023915306,0.1118805506460105,200,0,9468.27380952381,,
Most Sortino Ratio,10,31,18,JNPR,MACD,true,false,1,200,0.9495121996231757,49.246231155778894,1.2687013789082304,0.37789223040048336,0.6928410871204415,-0.3150696583121577,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.24279445734771762,0,6537,6538 days 00:00:00,1000.0,1823.821251469074,82.3821251469074,120.27810732387314,100.0,699.6690946830015,31.48251740318484,5462 days 00:00:00,199,-1.8238212514688712,27.99198289684661,-11.254838578011842,2.4995595407045132,-1.6807552588054067,1 days 00:00:00,1 days 00:00:00,4.148970214676103,0.31146256577468395,0.10837036816068364,1.417480694530057,18.89427667553016,674.804536656118,3.968945944684154,0.3571428571428571,0.0,,,0.00011489833874223936,0.028954381363044318,0.8238212514690737,0.023432664023915306,0.1118805506460105,200,0,9468.27380952381,,
Most Max Drawdown Duration,10,31,18,JNPR,MACD,true,false,1,200,0.9495121996231757,49.246231155778894,1.2687013789082304,0.37789223040048336,0.6928410871204415,-0.3150696583121577,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.24279445734771762,0,6537,6538 days 00:00:00,1000.0,1823.821251469074,82.3821251469074,120.27810732387314,100.0,699.6690946830015,31.48251740318484,5462,199,-1.8238212514688712,27.99198289684661,-11.254838578011842,2.4995595407045132,-1.6807552588054067,1 days 00:00:00,1 days 00:00:00,4.148970214676103,0.31146256577468395,0.10837036816068364,1.417480694530057,18.89427667553016,674.804536656118,3.968945944684154,0.3571428571428571,0.0,,,0.00011489833874223936,0.028954381363044318,0.8238212514690737,0.023432664023915306,0.1118805506460105,200,0,9468.27380952381,,
Mean Max Drawdown Duration,10,31,18,JNPR,MACD,true,false,1,200,0.9495121996231757,49.246231155778894,1.2687013789082304,0.37789223040048336,0.6928410871204415,-0.3150696583121577,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.24279445734771762,0,6537,6538 days 00:00:00,1000.0,1823.821251469074,82.3821251469074,120.27810732387314,100.0,699.6690946830015,31.48251740318484,5462,199,-1.8238212514688712,27.99198289684661,-11.254838578011842,2.4995595407045132,-1.6807552588054067,1 days 00:00:00,1 days 00:00:00,4.148970214676103,0.31146256577468395,0.10837036816068364,1.417480694530057,18.89427667553016,674.804536656118,3.968945944684154,0.3571428571428571,0.0,,,0.00011489833874223936,0.028954381363044318,0.8238212514690737,0.023432664023915306,0.1118805506460105,200,0,9468.27380952381,,
Median Max Drawdown Duration,10,31,18,JNPR,MACD,true,false,1,200,0.9495121996231757,49.246231155778894,1.2687013789082304,0.37789223040048336,0.6928410871204415,-0.3150696583121577,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.24279445734771762,0,6537,6538 days 00:00:00,1000.0,1823.821251469074,82.3821251469074,120.27810732387314,100.0,699.6690946830015,31.48251740318484,5462,199,-1.8238212514688712,27.99198289684661,-11.254838578011842,2.4995595407045132,-1.6807552588054067,1 days 00:00:00,1 days 00:00:00,4.148970214676103,0.31146256577468395,0.10837036816068364,1.417480694530057,18.89427667553016,674.804536656118,3.968945944684154,0.3571428571428571,0.0,,,0.00011489833874223936,0.028954381363044318,0.8238212514690737,0.023432664023915306,0.1118805506460105,200,0,9468.27380952381,,
Mean Avg Winning Trade [%],10,33,17,JNPR,MACD,true,false,1,200,0.9545440240655695,49.74874371859296,1.2645206160603886,0.3774766216710589,0.6875956499071638,-0.3170389083545894,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.24252743016956516,0,6537,6538 days 00:00:00,1000.0,1821.4526747895625,82.14526747895626,120.27810732387314,100.0,711.5457665126108,31.571500307231513,5462 days 00:00:00,199,-1.8214526747892705,27.99198289684661,-11.254838578011842,2.479932835992153,-1.7039550305068243,1 days 00:00:00,1 days 00:00:00,4.1370559169062915,0.3106864362047302,0.10782730479694157,1.4153148566515874,18.791045384616975,671.2425320466012,3.9121438962161705,0.36177474402730375,0.0,,,0.00011477183807360132,0.028922503194547533,0.8214526747895599,0.023381402518239724,0.11203655495223344,200,0,9468.27380952381,,
Median Avg Losing Trade [%],10,33,17,JNPR,MACD,true,false,1,200,0.9545440240655695,49.74874371859296,1.2645206160603886,0.3774766216710589,0.6875956499071638,-0.3170389083545894,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.24252743016956516,0,6537,6538 days 00:00:00,1000.0,1821.4526747895625,82.14526747895626,120.27810732387314,100.0,711.5457665126108,31.571500307231513,5462 days 00:00:00,199,-1.8214526747892705,27.99198289684661,-11.254838578011842,2.479932835992153,-1.7039550305068243,1 days 00:00:00,1 days 00:00:00,4.1370559169062915,0.3106864362047302,0.10782730479694157,1.4153148566515874,18.791045384616975,671.2425320466012,3.9121438962161705,0.36177474402730375,0.0,,,0.00011477183807360132,0.028922503194547533,0.8214526747895599,0.023381402518239724,0.11203655495223344,200,0,9468.27380952381,,
Mean Total Trades,17,30,11,JNPR,MACD,true,false,1,201,0.9434530416981731,49.0,1.2594364865513064,0.373358272324246,0.6849673797802616,-0.32436119420170334,1 days 00:00:00,0.021123174511369424,0.645709040844424,1.2882055988985774,0.24108081191382016,0,6537,6538 days 00:00:00,1000.0,1812.64556795981,81.26455679598101,120.27810732387314,100.0,703.1041673172392,35.1737068659908,5462 days 00:00:00,200,-1.8126455679596347,27.99198289684661,-11.254838578011817,2.5251465245211975,-1.694046126845374,1 days 00:00:00,1 days 00:00:00,4.07229106763886,0.30844669507820927,0.09598912016947612,1.4076628764837353,18.7558007228953,667.7063238186323,3.96826868037319,0.35472972972972977,0.0,,,0.00011408952949667944,0.028750561433163218,0.812645567959809,0.0231902323929547,0.11217920824904343,201,0,9468.27380952381,,
Most Worst Trade [%],17,30,11,JNPR,MACD,true,false,1,201,0.9434530416981731,49.0,1.2594364865513064,0.373358272324246,0.6849673797802616,-0.32436119420170334,1 days 00:00:00,0.021123174511369424,0.645709040844424,1.2882055988985774,0.24108081191382016,0,6537,6538 days 00:00:00,1000.0,1812.64556795981,81.26455679598101,120.27810732387314,100.0,703.1041673172392,35.1737068659908,5462 days 00:00:00,200,-1.8126455679596347,27.99198289684661,-11.254838578011817,2.5251465245211975,-1.694046126845374,1 days 00:00:00,1 days 00:00:00,4.07229106763886,0.30844669507820927,0.09598912016947612,1.4076628764837353,18.7558007228953,667.7063238186323,3.96826868037319,0.35472972972972977,0.0,,,0.00011408952949667944,0.028750561433163218,0.812645567959809,0.0231902323929547,0.11217920824904343,201,0,9468.27380952381,,
Least Total Trades,13,34,13,JNPR,MACD,true,false,1,198,0.9403251280352394,48.73096446700508,1.2578455671223039,0.373593312420341,0.674882555935272,-0.34040516958853684,0 days 23:59:59.999999999,0.020806326893698882,0.6360715924736118,1.2689307021569527,0.23763209316869785,0,6537,6538 days 00:00:00,1000.0,1793.3481780250188,79.33481780250187,120.27810732387314,100.0,680.2286507241286,34.22540245475903,5462 days 00:00:00,197,-1.7933481780248712,27.99198289684661,-11.254838578011842,2.567762108515469,-1.7119532660463157,1 days 00:00:00,1 days 00:00:00,4.036251402045931,0.304039862035524,0.09684449338176361,1.4019798146307592,18.762002976983943,668.0285427106292,3.974544717205639,0.3527397260273973,0.0,,,0.00011244671576412865,0.028336572372560417,0.7933481780250162,0.022768215168586625,0.11216644390318888,198,0,9468.27380952381,,
Most Avg Winning Trade [%],13,34,13,JNPR,MACD,true,false,1,198,0.9403251280352394,48.73096446700508,1.2578455671223039,0.373593312420341,0.674882555935272,-0.34040516958853684,0 days 23:59:59.999999999,0.020806326893698882,0.6360715924736118,1.2689307021569527,0.23763209316869785,0,6537,6538 days 00:00:00,1000.0,1793.3481780250188,79.33481780250187,120.27810732387314,100.0,680.2286507241286,34.22540245475903,5462 days 00:00:00,197,-1.7933481780248712,27.99198289684661,-11.254838578011842,2.567762108515469,-1.7119532660463157,1 days 00:00:00,1 days 00:00:00,4.036251402045931,0.304039862035524,0.09684449338176361,1.4019798146307592,18.762002976983943,668.0285427106292,3.974544717205639,0.3527397260273973,0.0,,,0.00011244671576412865,0.028336572372560417,0.7933481780250162,0.022768215168586625,0.11216644390318888,198,0,9468.27380952381,,
Least Avg Losing Trade [%],13,34,13,JNPR,MACD,true,false,1,198,0.9403251280352394,48.73096446700508,1.2578455671223039,0.373593312420341,0.674882555935272,-0.34040516958853684,0 days 23:59:59.999999999,0.020806326893698882,0.6360715924736118,1.2689307021569527,0.23763209316869785,0,6537,6538 days 00:00:00,1000.0,1793.3481780250188,79.33481780250187,120.27810732387314,100.0,680.2286507241286,34.22540245475903,5462 days 00:00:00,197,-1.7933481780248712,27.99198289684661,-11.254838578011842,2.567762108515469,-1.7119532660463157,1 days 00:00:00,1 days 00:00:00,4.036251402045931,0.304039862035524,0.09684449338176361,1.4019798146307592,18.762002976983943,668.0285427106292,3.974544717205639,0.3527397260273973,0.0,,,0.00011244671576412865,0.028336572372560417,0.7933481780250162,0.022768215168586625,0.11216644390318888,198,0,9468.27380952381,,
Mean Total Return [%],12,34,14,JNPR,MACD,true,false,1,200,0.9439398809735147,49.246231155778894,1.2542304545250231,0.36648252861176767,0.6687434540560764,-0.35002814984200115,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.23546376322004348,0,6537,6538 days 00:00:00,1000.0,1781.7738395080019,78.17738395080018,120.27810732387314,100.0,686.0255784176935,34.22540245475903,5462 days 00:00:00,199,-1.7817738395078777,27.99198289684661,-11.254838578011842,2.508543908820608,-1.7119532660463146,1 days 00:00:00,1 days 00:00:00,3.937465393706095,0.30146779769067567,0.09575350739928906,1.397894499534037,18.79284161689725,669.7088419635979,3.9141045986952947,0.3571428571428571,0.0,,,0.00011142551730456061,0.028079230360749274,0.7817738395079992,0.022512994713048018,0.11209608199966012,200,0,9468.27380952381,,
Median Total Return [%],12,34,14,JNPR,MACD,true,false,1,200,0.9439398809735147,49.246231155778894,1.2542304545250231,0.36648252861176767,0.6687434540560764,-0.35002814984200115,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.23546376322004348,0,6537,6538 days 00:00:00,1000.0,1781.7738395080019,78.17738395080018,120.27810732387314,100.0,686.0255784176935,34.22540245475903,5462 days 00:00:00,199,-1.7817738395078777,27.99198289684661,-11.254838578011842,2.508543908820608,-1.7119532660463146,1 days 00:00:00,1 days 00:00:00,3.937465393706095,0.30146779769067567,0.09575350739928906,1.397894499534037,18.79284161689725,669.7088419635979,3.9141045986952947,0.3571428571428571,0.0,,,0.00011142551730456061,0.028079230360749274,0.7817738395079992,0.022512994713048018,0.11209608199966012,200,0,9468.27380952381,,
Mean Total Fees Paid,12,34,14,JNPR,MACD,true,false,1,200,0.9439398809735147,49.246231155778894,1.2542304545250231,0.36648252861176767,0.6687434540560764,-0.35002814984200115,0 days 23:59:59.999999999,0.021017558638812578,0.6424965580541533,1.281780633318036,0.23546376322004348,0,6537,6538 days 00:00:00,1000.0,1781.7738395080019,78.17738395080018,120.27810732387314,100.0,686.0255784176935,34.22540245475903,5462 days 00:00:00,199,-1.7817738395078777,27.99198289684661,-11.254838578011842,2.508543908820608,-1.7119532660463146,1 days 00:00:00,1 days 00:00:00,3.937465393706095,0.30146779769067567,0.09575350739928906,1.397894499534037,18.79284161689725,669.7088419635979,3.9141045986952947,0.3571428571428571,0.0,,,0.00011142551730456061,0.028079230360749274,0.7817738395079992,0.022512994713048018,0.11209608199966012,200,0,9468.27380952381,,
