Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Median Sortino Ratio,SMCI,SMA,74,78,0,true,false,1,60,1.3458830397317225,54.23728813559322,3.087199753100259,8.024617891783807,1.0121367341198435,-0.7010682759431337,45 days 08:08:08.135593220,0.00888036768592598,0.27468933943754087,0.5448005232177895,2.204276987932766,0,4587,4588 days 00:00:00,1000.0,14654.627857996069,1365.4627857996068,4567.808218106192,100.0,271.48117476384897,78.62813721597507,2070 days 00:00:00,59,-14.654627857993546,117.49324182832865,-47.79566883812328,24.51126942658652,-11.515117260574963,57 days 12:00:00,30 days 22:13:20,231.68275399752653,0.665706208321383,0.30283166726592153,1.155229362466135,0.9731496910068586,25.744019807723415,1.0623176770862977,1.0874613003095976,-0.03535926911795643,,,0.0009666984613001267,0.24360801224763193,13.654627857996072,0.1588899790809557,0.44040792238113285,2676,118,6643.869047619048,1.4285714285714286,,,
Most Win Rate [%],SMCI,SMA,72,78,0,true,false,1,50,1.3400350861877104,57.14285714285714,3.1206882394369075,9.383418712787355,1.028408311538207,-0.6819115311082322,54 days 18:36:44.081632653,0.007375220620514796,0.2289077828646174,0.45323741007194246,2.1479375732345156,0,4587,4588 days 00:00:00,1000.0,15529.67122288633,1452.967122288633,4567.808218106192,100.0,246.92417351781586,75.41876174199595,2068 days 00:00:00,49,-15.529671222884645,109.74257848112472,-48.55923723900663,26.300664852715872,-13.172909473784,72 days 00:00:00,31 days 19:25:42.857142857,296.8408345736575,0.672901847244676,0.3233103159225544,1.1570965789666225,1.0512031877730834,25.751792639524453,1.0608774604598048,1.0906976744186048,-0.035359269117956386,,,0.0009846455369951913,0.2481306753227882,14.529671222886376,0.16258750671839017,0.44378732975592533,2685,98,6643.869047619048,1.4285714285714286,,,
Least Best Trade [%],SMCI,SMA,72,78,0,true,false,1,50,1.3400350861877104,57.14285714285714,3.1206882394369075,9.383418712787355,1.028408311538207,-0.6819115311082322,54 days 18:36:44.081632653,0.007375220620514796,0.2289077828646174,0.45323741007194246,2.1479375732345156,0,4587,4588 days 00:00:00,1000.0,15529.67122288633,1452.967122288633,4567.808218106192,100.0,246.92417351781586,75.41876174199595,2068 days 00:00:00,49,-15.529671222884645,109.74257848112472,-48.55923723900663,26.300664852715872,-13.172909473784,72 days 00:00:00,31 days 19:25:42.857142857,296.8408345736575,0.672901847244676,0.3233103159225544,1.1570965789666225,1.0512031877730834,25.751792639524453,1.0608774604598048,1.0906976744186048,-0.035359269117956386,,,0.0009846455369951913,0.2481306753227882,14.529671222886376,0.16258750671839017,0.44378732975592533,2685,98,6643.869047619048,1.4285714285714286,,,
Least Worst Trade [%],SMCI,SMA,72,78,0,true,false,1,50,1.3400350861877104,57.14285714285714,3.1206882394369075,9.383418712787355,1.028408311538207,-0.6819115311082322,54 days 18:36:44.081632653,0.007375220620514796,0.2289077828646174,0.45323741007194246,2.1479375732345156,0,4587,4588 days 00:00:00,1000.0,15529.67122288633,1452.967122288633,4567.808218106192,100.0,246.92417351781586,75.41876174199595,2068 days 00:00:00,49,-15.529671222884645,109.74257848112472,-48.55923723900663,26.300664852715872,-13.172909473784,72 days 00:00:00,31 days 19:25:42.857142857,296.8408345736575,0.672901847244676,0.3233103159225544,1.1570965789666225,1.0512031877730834,25.751792639524453,1.0608774604598048,1.0906976744186048,-0.035359269117956386,,,0.0009846455369951913,0.2481306753227882,14.529671222886376,0.16258750671839017,0.44378732975592533,2685,98,6643.869047619048,1.4285714285714286,,,
Mean Total Fees Paid,SMCI,SMA,57,63,0,true,false,1,65,1.3015094801115124,54.6875,2.0429324005671794,8.382293497965689,1.0441585254281598,-0.6638765985702461,40 days 20:14:59.999999999,0.00963294121863157,0.2975801177240026,0.5905820797907129,2.494403885921771,0,4587,4588 days 00:00:00,1000.0,16353.472353486366,1535.3472353486366,4567.808218106192,100.0,321.8827658068929,58.07115848628081,1935 days 00:00:00,64,-16.353472353484904,210.6087816008404,-39.803381748819426,23.717387385520347,-10.125578435289935,48 days 19:53:08.571428571,31 days 04:57:55.862068965,240.15352852874767,0.6782296720154182,0.42871862767400093,1.1650640266758583,1.193433029483558,29.21097592647319,1.0840976166288903,1.074685534591195,-0.03432179188492096,,,0.001006010354077646,0.2535146092275668,15.35347235348629,0.1658927796605163,0.44985480881025885,2615,128,6643.869047619048,1.4285714285714286,,,
Least Max Drawdown [%],SMCI,SMA,57,63,0,true,false,1,65,1.3015094801115124,54.6875,2.0429324005671794,8.382293497965689,1.0441585254281598,-0.6638765985702461,40 days 20:14:59.999999999,0.00963294121863157,0.2975801177240026,0.5905820797907129,2.494403885921771,0,4587,4588 days 00:00:00,1000.0,16353.472353486366,1535.3472353486366,4567.808218106192,100.0,321.8827658068929,58.07115848628081,1935 days 00:00:00,64,-16.353472353484904,210.6087816008404,-39.803381748819426,23.717387385520347,-10.125578435289935,48 days 19:53:08.571428571,31 days 04:57:55.862068965,240.15352852874767,0.6782296720154182,0.42871862767400093,1.1650640266758583,1.193433029483558,29.21097592647319,1.0840976166288903,1.074685534591195,-0.03432179188492096,,,0.001006010354077646,0.2535146092275668,15.35347235348629,0.1658927796605163,0.44985480881025885,2615,128,6643.869047619048,1.4285714285714286,,,
Mean Avg Losing Trade Duration,SMCI,SMA,57,63,0,true,false,1,65,1.3015094801115124,54.6875,2.0429324005671794,8.382293497965689,1.0441585254281598,-0.6638765985702461,40 days 20:14:59.999999999,0.00963294121863157,0.2975801177240026,0.5905820797907129,2.494403885921771,0,4587,4588 days 00:00:00,1000.0,16353.472353486366,1535.3472353486366,4567.808218106192,100.0,321.8827658068929,58.07115848628081,1935 days 00:00:00,64,-16.353472353484904,210.6087816008404,-39.803381748819426,23.717387385520347,-10.125578435289935,48 days 19:53:08.571428571,31,240.15352852874767,0.6782296720154182,0.42871862767400093,1.1650640266758583,1.193433029483558,29.21097592647319,1.0840976166288903,1.074685534591195,-0.03432179188492096,,,0.001006010354077646,0.2535146092275668,15.35347235348629,0.1658927796605163,0.44985480881025885,2615,128,6643.869047619048,1.4285714285714286,,,
Most Total Return [%],SMCI,SMA,56,64,0,true,false,1,56,1.254358866437465,50.90909090909091,2.2236432735473644,10.716525482170109,1.1908215325543021,-0.41234763009834263,47 days 12:13:05.454545454,0.008278308859761505,0.2563767168083715,0.5081752779594506,2.747467618712023,0,4587,4588 days 00:00:00,1000.0,27842.8332462637,2684.2833246263704,4567.808218106192,100.0,486.52927419698455,59.07544686294401,2026 days 00:00:00,55,-27.842833246260852,221.7104702069189,-29.820503963203222,29.975490044006676,-9.25573406343818,62 days 06:51:25.714285714,32 days 04:26:40,488.557746900181,0.7585125763265433,0.5128540954359901,1.1851797619123126,1.4822953370354053,29.156143772456616,1.0874953614045884,1.089825119236884,-0.03418681049660473,,,0.0011075949035110593,0.27911391568478694,26.842833246263787,0.20047238984116644,0.4428583783687061,2614,110,6643.869047619048,1.4285714285714286,,,
Most Sharpe Ratio,SMCI,SMA,56,64,0,true,false,1,56,1.254358866437465,50.90909090909091,2.2236432735473644,10.716525482170109,1.1908215325543021,-0.41234763009834263,47 days 12:13:05.454545454,0.008278308859761505,0.2563767168083715,0.5081752779594506,2.747467618712023,0,4587,4588 days 00:00:00,1000.0,27842.8332462637,2684.2833246263704,4567.808218106192,100.0,486.52927419698455,59.07544686294401,2026 days 00:00:00,55,-27.842833246260852,221.7104702069189,-29.820503963203222,29.975490044006676,-9.25573406343818,62 days 06:51:25.714285714,32 days 04:26:40,488.557746900181,0.7585125763265433,0.5128540954359901,1.1851797619123126,1.4822953370354053,29.156143772456616,1.0874953614045884,1.089825119236884,-0.03418681049660473,,,0.0011075949035110593,0.27911391568478694,26.842833246263787,0.20047238984116644,0.4428583783687061,2614,110,6643.869047619048,1.4285714285714286,,,
Most Calmar Ratio,SMCI,SMA,56,64,0,true,false,1,56,1.254358866437465,50.90909090909091,2.2236432735473644,10.716525482170109,1.1908215325543021,-0.41234763009834263,47 days 12:13:05.454545454,0.008278308859761505,0.2563767168083715,0.5081752779594506,2.747467618712023,0,4587,4588 days 00:00:00,1000.0,27842.8332462637,2684.2833246263704,4567.808218106192,100.0,486.52927419698455,59.07544686294401,2026 days 00:00:00,55,-27.842833246260852,221.7104702069189,-29.820503963203222,29.975490044006676,-9.25573406343818,62 days 06:51:25.714285714,32 days 04:26:40,488.557746900181,0.7585125763265433,0.5128540954359901,1.1851797619123126,1.4822953370354053,29.156143772456616,1.0874953614045884,1.089825119236884,-0.03418681049660473,,,0.0011075949035110593,0.27911391568478694,26.842833246263787,0.20047238984116644,0.4428583783687061,2614,110,6643.869047619048,1.4285714285714286,,,
