Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Total Return [%],UNP,SMA,36,62,0,true,false,1,106,1.0335613595671975,49.523809523809526,1.2826666165800953,1.8795636694240434,0.39400763944427897,-0.9710646458082577,66 days 15:46:17.142857142,0.006325202921641349,0.19422388971293952,0.38661547857953055,0.3650561668386633,0,11461,11462 days 00:00:00,1000.0,3138.653538805453,213.86535388054534,7391.143459428584,100.0,375.67910813291775,72.08963779514835,7262 days 00:00:00,105,-3.1386535388051016,61.74913809628131,-20.22003607417442,11.443460736097515,-7.503882509198986,98 days 01:23:04.615384615,35 days 20:22:38.490566037,20.398020879469158,0.27259683542549257,0.05145654649940718,1.0508565550551692,0.12412680454622611,5.647151720163945,1.0591141589511253,0.9922032919434017,-0.01955246740954209,,,0.00017470856765076408,0.04402655904799255,2.1386535388054413,0.025465955674642826,0.19437486107823815,7000,210,16600.257936507936,0.4975124378109453,
Most Sharpe Ratio,UNP,SMA,36,62,0,true,false,1,106,1.0335613595671975,49.523809523809526,1.2826666165800953,1.8795636694240434,0.39400763944427897,-0.9710646458082577,66 days 15:46:17.142857142,0.006325202921641349,0.19422388971293952,0.38661547857953055,0.3650561668386633,0,11461,11462 days 00:00:00,1000.0,3138.653538805453,213.86535388054534,7391.143459428584,100.0,375.67910813291775,72.08963779514835,7262 days 00:00:00,105,-3.1386535388051016,61.74913809628131,-20.22003607417442,11.443460736097515,-7.503882509198986,98 days 01:23:04.615384615,35 days 20:22:38.490566037,20.398020879469158,0.27259683542549257,0.05145654649940718,1.0508565550551692,0.12412680454622611,5.647151720163945,1.0591141589511253,0.9922032919434017,-0.01955246740954209,,,0.00017470856765076408,0.04402655904799255,2.1386535388054413,0.025465955674642826,0.19437486107823815,7000,210,16600.257936507936,0.4975124378109453,
Most Calmar Ratio,UNP,SMA,36,62,0,true,false,1,106,1.0335613595671975,49.523809523809526,1.2826666165800953,1.8795636694240434,0.39400763944427897,-0.9710646458082577,66 days 15:46:17.142857142,0.006325202921641349,0.19422388971293952,0.38661547857953055,0.3650561668386633,0,11461,11462 days 00:00:00,1000.0,3138.653538805453,213.86535388054534,7391.143459428584,100.0,375.67910813291775,72.08963779514835,7262 days 00:00:00,105,-3.1386535388051016,61.74913809628131,-20.22003607417442,11.443460736097515,-7.503882509198986,98 days 01:23:04.615384615,35 days 20:22:38.490566037,20.398020879469158,0.27259683542549257,0.05145654649940718,1.0508565550551692,0.12412680454622611,5.647151720163945,1.0591141589511253,0.9922032919434017,-0.01955246740954209,,,0.00017470856765076408,0.04402655904799255,2.1386535388054413,0.025465955674642826,0.19437486107823815,7000,210,16600.257936507936,0.4975124378109453,
Most Omega Ratio,UNP,SMA,36,62,0,true,false,1,106,1.0335613595671975,49.523809523809526,1.2826666165800953,1.8795636694240434,0.39400763944427897,-0.9710646458082577,66 days 15:46:17.142857142,0.006325202921641349,0.19422388971293952,0.38661547857953055,0.3650561668386633,0,11461,11462 days 00:00:00,1000.0,3138.653538805453,213.86535388054534,7391.143459428584,100.0,375.67910813291775,72.08963779514835,7262 days 00:00:00,105,-3.1386535388051016,61.74913809628131,-20.22003607417442,11.443460736097515,-7.503882509198986,98 days 01:23:04.615384615,35 days 20:22:38.490566037,20.398020879469158,0.27259683542549257,0.05145654649940718,1.0508565550551692,0.12412680454622611,5.647151720163945,1.0591141589511253,0.9922032919434017,-0.01955246740954209,,,0.00017470856765076408,0.04402655904799255,2.1386535388054413,0.025465955674642826,0.19437486107823815,7000,210,16600.257936507936,0.4975124378109453,
Most Sortino Ratio,UNP,SMA,36,62,0,true,false,1,106,1.0335613595671975,49.523809523809526,1.2826666165800953,1.8795636694240434,0.39400763944427897,-0.9710646458082577,66 days 15:46:17.142857142,0.006325202921641349,0.19422388971293952,0.38661547857953055,0.3650561668386633,0,11461,11462 days 00:00:00,1000.0,3138.653538805453,213.86535388054534,7391.143459428584,100.0,375.67910813291775,72.08963779514835,7262 days 00:00:00,105,-3.1386535388051016,61.74913809628131,-20.22003607417442,11.443460736097515,-7.503882509198986,98 days 01:23:04.615384615,35 days 20:22:38.490566037,20.398020879469158,0.27259683542549257,0.05145654649940718,1.0508565550551692,0.12412680454622611,5.647151720163945,1.0591141589511253,0.9922032919434017,-0.01955246740954209,,,0.00017470856765076408,0.04402655904799255,2.1386535388054413,0.025465955674642826,0.19437486107823815,7000,210,16600.257936507936,0.4975124378109453,
Least Avg Losing Trade [%],UNP,SMA,35,64,0,true,false,1,107,1.0253429908582334,50.943396226415096,1.2134255934144869,1.599372238182755,0.3375453385418141,-0.9814155188290761,66 days 04:31:41.886792452,0.006385442949466505,0.196056190559288,0.3902800802722275,0.3135668283043932,0,11461,11462 days 00:00:00,1000.0,2373.605664533475,137.3605664533475,7391.143459428584,100.0,319.7928764202284,72.97673000606018,8170 days 00:00:00,106,-2.373605664532988,61.74913809628131,-22.11395839635214,10.626337923904293,-7.77478443545115,96 days 21:46:40,34 days 06:55:23.076923077,12.980936511301955,0.23462351318556957,0.03824361744408765,1.0436828256421617,0.06557472075239777,6.048501050537702,1.0558328003294999,0.9884925201380895,-0.019571963186941713,,,0.0001506404496330766,0.037961393307535306,1.3736056645334616,0.01918639370677422,0.19472278501562174,7017,212,16600.257936507936,0.4975124378109453,
Mean Total Return [%],UNP,SMA,35,65,0,true,false,1,110,1.0014960186007815,50.45871559633027,1.168331718621928,1.4111856989362006,0.30783489996303615,-0.9858859287464641,64 days 12:59:26.972477063,0.006566163032941973,0.20155309309833347,0.40127388535031844,0.28442884255672485,0,11461,11462 days 00:00:00,1000.0,2043.1912543148085,104.31912543148086,7391.143459428584,100.0,306.4678055429919,72.23066183120773,8181 days 00:00:00,109,-2.043191254314479,59.516731474889106,-22.113958396352142,10.32060319490683,-7.663221009922772,92 days 16:08:43.636363636,35 days 21:19:59.999999999,9.589306840083722,0.21428875138993206,0.03186185959427835,1.0397895573659002,0.05895787095312657,6.032238393753971,1.055498173572476,0.9851173440183171,-0.01960993521322134,,,0.00013777173006016582,0.03471847597516179,1.0431912543147868,0.015833096956531234,0.19498780049337033,7036,218,16600.257936507936,0.4975124378109453,
Median Total Return [%],UNP,SMA,35,65,0,true,false,1,110,1.0014960186007815,50.45871559633027,1.168331718621928,1.4111856989362006,0.30783489996303615,-0.9858859287464641,64 days 12:59:26.972477063,0.006566163032941973,0.20155309309833347,0.40127388535031844,0.28442884255672485,0,11461,11462 days 00:00:00,1000.0,2043.1912543148085,104.31912543148086,7391.143459428584,100.0,306.4678055429919,72.23066183120773,8181 days 00:00:00,109,-2.043191254314479,59.516731474889106,-22.113958396352142,10.32060319490683,-7.663221009922772,92 days 16:08:43.636363636,35 days 21:19:59.999999999,9.589306840083722,0.21428875138993206,0.03186185959427835,1.0397895573659002,0.05895787095312657,6.032238393753971,1.055498173572476,0.9851173440183171,-0.01960993521322134,,,0.00013777173006016582,0.03471847597516179,1.0431912543147868,0.015833096956531234,0.19498780049337033,7036,218,16600.257936507936,0.4975124378109453,
Median Worst Trade [%],UNP,SMA,39,59,0,true,false,1,121,0.9817747444624013,49.166666666666664,1.195248798562652,1.3508472050524212,0.3214709780201121,-0.9838555902453148,57 days 17:11:59.999999999,0.007228803339018685,0.2217084024081668,0.4415845039699851,0.2994941757297096,0,11461,11462 days 00:00:00,1000.0,2193.256485646769,119.3256485646769,7391.143459428584,100.0,312.67093960876804,68.97497615598202,8182 days 00:00:00,120,-2.1932564856465433,62.699982776578466,-21.607144142309014,10.159977536655642,-7.169459181252333,84 days 03:39:39.661016949,32 days 03:32:27.540983607,9.962081184436776,0.22378435958497667,0.0367169879289785,1.041792612666792,0.07415413488357624,5.726665353138351,1.0599027376365464,0.9829134086301766,-0.019313898192179792,,,0.0001423152746057139,0.035863449200639906,1.1932564856467702,0.017417227143231795,0.19287169073926627,6927,240,16600.257936507936,0.4975124378109453,
Median Total Fees Paid,UNP,SMA,40,58,0,true,false,1,123,0.971532756978961,48.36065573770492,1.2028378845526504,1.339625213231657,0.33648541676093696,-0.9814687729146965,56 days 11:59:59.999999999,0.007349283394668997,0.22537300410086378,0.44891370735537905,0.30191535867527874,0,11461,11462 days 00:00:00,1000.0,2369.669578667268,136.9669578667268,7391.143459428584,100.0,367.4169964588724,65.55142651900829,8021 days 00:00:00,122,-2.3696695786670716,55.42613233836459,-22.084530816681994,9.83364354381905,-6.61509036620733,83 days 13:49:49.830508475,31 days 03:25:42.857142857,11.246223346278114,0.23444327292549957,0.04249277078830995,1.044024343331497,0.02839735690114503,6.191823303190553,1.0653814971085174,0.9799535153980243,-0.019122181688103677,,,0.00014922122470351664,0.0376037486252862,1.3696695786672635,0.01914920576321344,0.193036541041271,6894,244,16600.257936507936,0.4975124378109453,
