Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Metric Type
AXON,MACD,2,4,6,true,false,1,829,0.7502777498760075,45.04830917874396,1.00837637970383,0.10644927624684408,0.30933410639698306,-0.9999061244090522,0 days 23:59:59.999999999,0.09469277355848978,2.8837170780188837,5.763955607089614,0.30696959585577416,0,6037,6038 days 00:00:00,1000.0,1159.7476800686031,15.974768006860312,170169.5600056462,100.0,2588.282818505795,87.91819080978087,5142 days 00:00:00,828,-1.159747680068449,36.56617057581545,-18.159547103810244,3.0573608051673125,-2.312649625483562,1 days 00:00:00,1 days 00:00:00,0.1943326422085221,0.17452115297067614,0.010235835395164889,1.0808460605588928,5.8130236503998365,121.22578906349358,3.607535935111447,0.29960784313725486,-0.009633969651028366,,,0.00014594703198940706,0.03677865206133058,0.15974768006859508,0.006204498397657021,0.25362607256516345,829,0,8744.06746031746,,,Standard MACD
AXON,MACD,2,4,7,true,false,1,796,0.7392723114500743,44.65408805031446,1.002489233009741,0.08979178517194986,0.25724364014675605,-0.9999663697763409,0 days 23:59:59.999999999,0.09091878620652098,2.7689249627298325,5.534371376511512,0.24862671541068637,0,6037,6038 days 00:00:00,1000.0,1057.2284036294543,5.722840362945431,170169.5600056462,100.0,3252.551756567815,86.98013204993006,5142 days 00:00:00,795,-1.057228403629324,29.50013805416794,-18.15954710381025,3.0360531221678406,-2.2873054299042797,1 days 00:00:00,1 days 00:00:00,0.07331526041895486,0.15017547176200713,0.0038741959779251835,1.0684632250915063,4.540365367099844,94.92897028196617,3.601660376888105,0.2966585167074165,-0.008865696736122287,,,0.00011819143705071193,0.029784242136779406,0.05722840362944748,0.0023253217847656327,0.2386897176995986,796,0,8744.06746031746,,,Standard MACD
AXON,MACD,2,4,8,true,false,1,777,0.7546334188477868,45.103092783505154,1.015819833377468,0.11927896938288418,0.34194837260778754,-0.9997865464339585,0 days 23:59:59.999999999,0.08874588439781168,2.7028325327149245,5.402186516481696,0.32239107891676677,0,6037,6038 days 00:00:00,1000.0,1363.2329941490657,36.32329941490658,170169.5600056462,100.0,3351.3819071536604,84.19424054310585,5142 days 00:00:00,776,-1.3632329941488024,24.339017477686177,-18.159547103810244,3.0362854748774235,-2.2773226196384506,1 days 00:00:00,1 days 00:00:00,0.46984049889588775,0.20201674477928722,0.022457187319988987,1.0920230843882563,3.847935760987867,80.77049401943226,3.631965355876248,0.30067001675041877,-0.008153391890821182,,,0.00015325952735796767,0.038621400894207854,0.3632329941490575,0.013016159821763296,0.23008421020715866,777,0,8744.06746031746,,,Standard MACD
AXON,MACD,2,4,9,true,false,1,765,0.7768281247698918,45.811518324607334,1.0369289242027049,0.1612618734297926,0.44356794720451,-0.9995281649240989,0 days 23:59:59.999999999,0.08737352536073212,2.6610899453370878,5.3187013417260225,0.42913234995024313,0,6037,6038 days 00:00:00,1000.0,1802.9196726132072,80.29196726132074,170169.5600056462,100.0,3288.7720468894104,75.45324117141618,5142 days 00:00:00,764,-1.8029196726129157,24.339017477686173,-26.71142229497299,3.0673606380888927,-2.2955849082868385,1 days 00:00:00,1 days 00:00:00,1.0533018223636468,0.2642773691222613,0.04807257136012984,1.124946723315639,3.1707888993807094,90.08573684838663,3.6662609088559672,0.30683760683760686,-0.007457293728416086,,,0.00020400876925602093,0.05141020985251728,0.8029196726132051,0.024904374193346568,0.2341184087781631,765,0,8744.06746031746,,,Standard MACD
AXON,MACD,2,4,10,true,false,1,753,0.7848494028849845,46.54255319148936,1.029967031821182,0.157771645311648,0.42653726449369755,-0.9995630422449009,0 days 23:59:59.999999999,0.08600116632365255,2.6193473579592514,5.235216166970349,0.4132587423079493,0,6037,6038 days 00:00:00,1000.0,1743.5690892628795,74.35690892628796,170169.5600056462,100.0,3728.1863409222933,79.42655874165969,5142 days 00:00:00,752,-1.7435690892627917,24.339017477686163,-26.711422294972998,3.015034487953055,-2.329895008729378,1 days 00:00:00,1 days 00:00:00,0.9911072584469878,0.25715679614794784,0.043030402138748765,1.1220226813776262,3.0258448274388776,91.69722639273174,3.581721428575923,0.31326352530541013,-0.006613534115725349,,,0.00019645495536532587,0.04950664875206212,0.743569089262873,0.02347355617254676,0.231692344470193,753,0,8744.06746031746,,,Standard MACD
AXON,MACD,2,4,11,true,false,1,739,0.7773991916204699,45.9349593495935,1.0288340400708025,0.16436833500676618,0.4434947905145185,-0.9995296387740545,0 days 23:59:59.999999999,0.08440008078039307,2.5706476726851086,5.137816796422064,0.4225330778482697,0,6037,6038 days 00:00:00,1000.0,1800.411628628409,80.0411628628409,170169.5600056462,100.0,4216.157557420914,80.17350341140373,5105 days 00:00:00,738,-1.800411628628126,24.339017477686173,-26.711422294972987,3.0692444922136923,-2.303684339913404,1 days 00:00:00,1 days 00:00:00,1.0870081846301076,0.26381947501911773,0.04513350631252383,1.1271747666107217,3.2407483256033247,93.39566419700036,3.6431321969538404,0.30939716312056736,-0.006124218050660389,,,0.000200857332575059,0.05061604780891487,0.8004116286284131,0.024844830031981013,0.2309019186818745,739,0,8744.06746031746,,,Standard MACD
AXON,MACD,2,4,12,true,false,1,737,0.769325128863123,45.65217391304348,1.0225373468316932,0.1528184897814837,0.40719345069659213,-0.9996316050386379,0 days 23:59:59.999999999,0.08417135427421314,2.563690574788802,5.123902600629451,0.39177932190624865,0,6037,6038 days 00:00:00,1000.0,1626.896084832907,62.689608483290705,170169.5600056462,100.0,4085.9445400999584,83.19058653274513,5105 days 00:00:00,736,-1.6268960848326515,24.339017477686177,-26.711422294972987,3.1319843738609014,-2.349680852845227,1 days 00:00:00,1 days 00:00:00,0.8539714414643669,0.24202585865801723,0.035889527389788185,1.1154537083714837,3.2582191038148576,90.78318366803698,3.647048646501534,0.3058510638297873,-0.00687275287701277,,,0.0001862339099913835,0.04693094531782864,0.6268960848329019,0.020519351289794763,0.23336928436571602,737,0,8744.06746031746,,,Standard MACD
AXON,MACD,2,4,13,true,false,1,726,0.794874524123756,46.62068965517241,1.0364055612154066,0.1958928759751024,0.5182561093774308,-0.9993051128187531,0 days 23:59:59.999999999,0.08291335849022353,2.525426536359119,5.047374523770085,0.4947130672712293,0,6037,6038 days 00:00:00,1000.0,2182.486458863336,118.24864588633359,170169.5600056462,100.0,4888.801968359379,80.12159704021677,4369 days 00:00:00,725,-2.182486458862968,24.339017477686173,-26.711422294972987,3.129204607211642,-2.366017628309007,1 days 00:00:00,1 days 00:00:00,1.634026131478862,0.30510374317751493,0.06029602077596101,1.1494770878924607,3.3312884483107763,90.7790644551169,3.657125951104532,0.31431159420289856,-0.005857224366886245,,,0.00023516870247511853,0.05926251302372987,1.1824864588633295,0.03310953950090312,0.2337645704428107,726,0,8744.06746031746,,,Standard MACD
AXON,MACD,2,4,14,true,false,1,720,0.7927841896672337,47.009735744089014,1.0268501931723453,0.16902017825958904,0.44935490686488294,-0.9995193372498643,0 days 23:59:59.999999999,0.08222717897168376,2.5045552426702002,5.0056319363922475,0.4233203735771055,0,6037,6038 days 00:00:00,1000.0,1817.9416870169587,81.79416870169587,170169.5600056462,100.0,4558.792149515001,83.89201771588716,5105 days 00:00:00,719,-1.8179416870168552,24.339017477686173,-26.711422294972987,3.0520174545015344,-2.388599452632216,1 days 00:00:00,1 days 00:00:00,1.1401385656522791,0.2656523729791619,0.043856648106099745,1.1286549353408868,3.4387031921815363,94.18782186369145,3.5383980875198398,0.31897341888175984,-0.0057993001463651425,,,0.00020122132534046373,0.05070777398579686,0.8179416870169525,0.02525936306990495,0.22972433769040676,720,0,8744.06746031746,,,Standard MACD
AXON,MACD,2,4,15,true,false,1,706,0.7803966947046055,47.09219858156028,1.0126143612732548,0.12056173067478215,0.31220576918560733,-0.9998343207637848,0 days 23:59:59.999999999,0.08062609342842426,2.4558555573960574,4.908232565843962,0.2960821962869505,0,6037,6038 days 00:00:00,1000.0,1281.935627288161,28.193562728816108,170169.5600056462,100.0,3287.3858696087564,86.13370076298455,5094 days 00:00:00,705,-1.2819356272880214,24.33901747768616,-26.711422294973,2.9641626192319404,-2.4104717679873535,1 days 00:00:00,1 days 00:00:00,0.4017270395963841,0.18842586246759538,0.01756273500953355,1.0910859132186737,3.2943132507454336,98.59156669882017,3.410441056230289,0.3199251637043966,-0.005192475934750271,,,0.00014071969128229723,0.0354613622031389,0.2819356272881486,0.010419849584067498,0.22649627529287286,706,0,8744.06746031746,,,Standard MACD
