Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
WDAY,SMA,11,20,0,true,false,1,93,1.0108460894797866,51.08695652173913,1.3393978312554848,1.250006287580148,0.6792019562086044,-0.6495142139907492,18 days 19:49:33.913043477,0.01991778244565007,0.6124176857949201,1.218250235183443,0.7655259578689336,0,3189,3190 days 00:00:00,1000.0,2352.490805375217,135.2490805375217,385.8903440208326,100.0,360.0736749182954,31.440741496327384,817 days 00:00:00,92,-2.352490805375055,42.010834618657924,-18.446429038787006,6.500834262023685,-4.23419181906088,25 days 03:34:28.085106383,12 days 05:19:59.999999999,14.726557567180329,0.46563505516815507,0.32707326901172384,1.1005986231200349,0.37734080456968916,16.635429076636033,1.1127465107924408,0.9890829694323144,-0.024022190005779286,,,0.0004080164071813594,0.10282013460970257,1.3524908053752247,0.06991565503731567,0.2657532971030085,1733,184,4618.988095238095,1.8181818181818181,
WDAY,SMA,14,21,0,true,false,1,95,0.8992178938104579,47.87234042553192,1.1849190691259222,0.7396198025108278,0.4618068349072785,-0.8513603407517396,18 days 17:52:20.425531914,0.020350777716207684,0.625587958607714,1.244590780809031,0.46269724239858934,0,3189,3190 days 00:00:00,1000.0,1573.5860924245055,57.358609242450555,385.8903440208326,100.0,272.5510184170586,43.159404654743234,1246 days 00:00:00,94,-1.5735860924244207,29.07896961781949,-16.956766353183394,6.119017135074955,-4.200643053925616,22 days 23:28:00,14 days 20:34:17.142857143,6.118719984222679,0.32194413760674145,0.12336160429968106,1.0674869790695738,0.26857164922284604,15.792664831657051,1.0790649289510201,0.9892703862660945,-0.02607853453732409,,,0.00028592084007971293,0.07205205170008766,0.5735860924245115,0.03646283257792571,0.26934690685355694,1763,188,4618.988095238095,1.8181818181818181,
WDAY,SMA,15,21,0,true,false,1,92,0.9768389583872821,47.25274725274725,1.3678666385169993,1.393854410035034,0.7429370695791416,-0.5663237832745213,19 days 10:32:58.021978021,0.019701284810371266,0.605832549388523,1.2050799623706492,0.8444423707079605,0,3189,3190 days 00:00:00,1000.0,2673.5146446584818,167.35146446584815,385.8903440208326,100.0,390.3914073752979,42.305849736101884,913 days 00:00:00,91,-2.6735146446580984,29.07896961781948,-17.283100509784923,7.519121646105069,-4.093364155611036,23 days 04:27:54.418604651,16 days 02:00:00,18.419650102232303,0.5063938755222818,0.28150867274293073,1.1076841071028867,0.4837463228267952,15.37274047258654,1.1100713573337104,0.9978494623655914,-0.02624301311454288,,,0.0004553023784991538,0.11473619938178677,1.6735146446584848,0.08078220141492776,0.27268307143006565,1770,182,4618.988095238095,1.8181818181818181,
WDAY,SMA,16,20,0,true,false,1,124,0.9391079874235918,46.34146341463415,1.1805793443091366,0.7905338695496198,0.5798734248017443,-0.7518310881726911,14 days 08:23:24.878048779,0.02662920913929303,0.8165569143932266,1.6265286923800564,0.6455158972427751,0,3189,3190 days 00:00:00,1000.0,1957.659867603159,95.7659867603159,385.8903440208326,100.0,457.2068277747449,44.933618362482335,1026 days 00:00:00,123,-1.9576598676028425,25.17153876805473,-17.283100509784912,6.3719403173513145,-4.029771699006389,17 days 00:00:00,12 days 01:27:16.363636363,7.801768516022449,0.3979934843828715,0.17780154864052558,1.0837450741927679,0.47258139050183706,15.682500760719764,1.1283146768110819,0.9604989604989604,-0.02656428279798171,,,0.00035663683164969883,0.08987248157572411,0.9576598676031534,0.05449937640624558,0.2717671332909298,1766,246,4618.988095238095,1.8181818181818181,
WDAY,SMA,16,21,0,true,false,1,106,1.0136416318406025,48.57142857142857,1.238490655524274,1.107545316855806,0.6796231680916444,-0.6450318648499499,16 days 23:46:17.142857141,0.02273225170427454,0.6980244590780809,1.3894637817497648,0.7730937207027356,0,3189,3190 days 00:00:00,1000.0,2369.7877578948624,136.97877578948624,385.8903440208326,100.0,457.86602758569984,43.59494812333964,836 days 00:00:00,105,-2.3697877578947555,25.19569588249672,-17.28310050978491,6.985004732974601,-4.443388576145279,21 days 19:17:38.823529411,12 days 10:40:00,13.068167101454826,0.4643536360048789,0.23800705854315823,1.0976364706715285,0.48290582111292246,15.369310831948768,1.1152267987271594,0.9842271293375393,-0.0265534835012863,,,0.0004174729764122239,0.10520319005588043,1.369787757894867,0.07053500340865737,0.2726630072727071,1785,210,4618.988095238095,1.8181818181818181,
WDAY,SMA,18,20,0,true,false,1,154,0.8846648469012894,45.09803921568628,1.1374303875786593,0.6077521898122977,0.537907760697083,-0.7857770721673205,11 days 15:41:10.588235293,0.03312413819765719,1.0141110065851364,2.0216368767638757,0.6163281849648702,0,3189,3190 days 00:00:00,1000.0,1826.6655931850269,82.66655931850269,385.8903440208326,100.0,564.1932540052143,52.12603332015752,1208 days 00:00:00,153,-1.8266655931847708,26.769004949223245,-19.084888166349696,5.777723087099451,-3.639009618673578,14 days 04:10:26.086956521,9 days 14:00:00,5.414982083517721,0.37423936181891926,0.13691608300404373,1.0778409249413368,0.13459493816415705,13.680917919424063,1.1624456427055447,0.9272183449651047,-0.027171489173150924,,,0.00033619957659262653,0.08472229330134189,0.8266655931850286,0.04874582415353812,0.27245476070702856,1784,306,4618.988095238095,1.8181818181818181,
WDAY,SMA,19,20,0,true,false,1,191,0.7950702184457243,44.21052631578947,1.0317014255457897,0.24730090984673514,0.30598508687386555,-0.9561370201881519,9 days 07:49:53.684210525,0.04113455070297298,1.2577610536218249,2.508936970837253,0.31104545293046554,0,3189,3190 days 00:00:00,1000.0,1169.2630036937287,16.92630036937287,385.8903440208326,100.0,541.5671795245635,56.968892493717725,1258 days 00:00:00,190,-1.1692630036936862,24.292211228647385,-20.670116026454483,4.800080856641976,-3.3605624442174187,11 days 08:00:00,7 days 17:39:37.358490566,0.8970119299864194,0.21567823384472107,0.03168976364610237,1.0435780668888122,-0.010940040167722247,13.500015144063417,1.2077493139351232,0.8640684410646386,-0.026316110674660317,,,0.00018812040573432212,0.04740634224504917,0.16926300369372815,0.012429641065471175,0.2645308277355836,1773,380,4618.988095238095,1.8181818181818181,
WDAY,SMA,54,65,0,true,false,1,40,0.47978661239421067,48.717948717948715,1.1516317969609422,0.9383556082822229,0.33675526594579347,-0.944224529530051,50 days 17:13:50.769230768,0.0084434077758734,0.2634054562558796,0.5202257761053621,0.24716798712984234,0,3189,3190 days 00:00:00,1000.0,1215.232154875724,21.523215487572404,385.8903440208326,100.0,89.46564764509525,55.14940932248137,2846 days 00:00:00,39,-1.2152321548755936,19.48023238228523,-24.54961620896652,8.15842447824947,-5.920709818186663,69 days 10:06:18.947368421,32 days 22:48:00,5.549933000784591,0.23444712290089398,0.04089816234853505,1.0447651627037229,0.2724790623547048,9.16344646977995,1.0171096142792118,1.027190332326284,-0.028428938702900874,,,0.00021665194433182934,0.05459628997162099,0.21523215487572478,0.015518444032115664,0.28026210916501815,1979,78,4618.988095238095,1.8181818181818181,
WDAY,SMA,54,66,0,true,false,1,39,0.4376662574735171,47.368421052631575,1.1450995033955598,0.9545509616477039,0.3329311488862503,-0.9466000013342779,52 days 05:41:03.157894737,0.008226910140594595,0.2568203198494826,0.5070555032925682,0.24514808328299453,0,3189,3190 days 00:00:00,1000.0,1206.0654385582752,20.60654385582752,385.8903440208326,100.0,86.37870847509178,58.77881542339753,2846 days 00:00:00,38,-1.2060654385581984,21.34951358803794,-23.945037708126666,8.64286242992322,-5.9649293598002595,73 days 00:00:00,33 days 13:12:00,5.45451326307456,0.23211032477653354,0.036866300549489424,1.0442091509951577,0.26107992639345834,9.090795624577312,1.0126281913065227,1.0311871227364184,-0.02876620409451971,,,0.00021492333813091457,0.05416068120899047,0.20606543855826787,0.0149111968816793,0.28082503433508277,1986,76,4618.988095238095,1.8181818181818181,
WDAY,SMA,54,67,0,true,false,1,36,0.3915380214723798,45.714285714285715,1.273166517833541,1.5757447462342555,0.4085421676130173,-0.8947391670744791,56 days 18:30:51.428571428,0.007577417234758179,0.23706491063029161,0.46754468485418627,0.3735537874421753,0,3189,3190 days 00:00:00,1000.0,1406.1913902954866,40.61913902954865,385.8903440208326,100.0,89.64111516440173,52.46446452758635,2369 days 00:00:00,35,-1.406191390295362,29.22187502700672,-24.702735032282735,10.483599470208699,-5.9256066002705365,81 days 13:30:00,35 days 21:28:25.263157894,11.645645191022325,0.28402652648707855,0.07581268300398748,1.0543620328858598,0.26835048297477315,9.104836146346086,1.0133761423946694,1.0404448938321536,-0.02841339226739934,,,0.0002627961045499623,0.0662246183465905,0.40619139029549234,0.027294696982498978,0.28061231288225497,1988,70,4618.988095238095,1.8181818181818181,
