Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Metric Type
TFC,MACD,4,16,18,true,false,1,639,0.44616973156877093,34.79623824451411,0.4480595689734954,-0.33407110888071795,-1.1029401415273912,-1.0430959248431657,0 days 23:59:59.999999999,0.03861169282791216,1.176279803646564,2.350718793828892,-0.3929610983582008,0,11408,11409 days 00:00:00,1000.0,106.52012606972164,-89.34798739302784,2073.2351775297097,100.0,403.95103262845134,90.0107484648678,11182 days 00:00:00,638,-0.10652012606971084,12.562731271860548,-8.298873835385521,1.3485575836037351,-1.2320123822738633,1 days 00:00:00,1 days 00:00:00,-1.4002717144266599,-0.8213832549836964,-0.07681079480612343,0.6017695424516086,1.4354294507439576,162.04448660197184,2.668271758445026,0.22552783109404992,-0.0009990009990009242,,,-0.00018684681506009435,-0.04708539739514377,-0.8934798739302785,-0.04826052983375151,0.06899006546945066,639,0,16523.492063492064,,,Standard MACD
TFC,MACD,4,17,17,true,false,1,637,0.4456030072490144,34.74842767295597,0.4449142243459572,-0.3423365152168231,-1.1265983782090923,-1.0433215334795,0 days 23:59:59.999999999,0.038490653038482966,1.1725981767180926,2.3433555399719497,-0.40142317356727236,0,11408,11409 days 00:00:00,1000.0,101.84272845769647,-89.81572715423034,2073.2351775297097,100.0,403.3751440328707,90.44938577220411,11182 days 00:00:00,636,-0.10184272845768305,12.562731271860567,-8.298873835385534,1.3332739430774294,-1.2346495544530391,1 days 00:00:00,1 days 00:00:00,-1.4120368377576165,-0.8430744836554702,-0.07791570484014516,0.5930165976365332,1.3592226538489711,164.2269613744721,2.6330950638648036,0.2252165543792108,-0.0009990009990009266,,,-0.00019086895198024655,-0.04809897589902213,-0.8981572715423042,-0.04920403142763208,0.06866193625513228,637,0,16523.492063492064,,,Standard MACD
TFC,MACD,4,17,18,true,false,1,625,0.44405846707436414,34.61538461538461,0.4570263252486037,-0.3538645298460436,-1.1119300029134207,-1.0435365821351523,0 days 23:59:59.999999999,0.037764414301907814,1.150508415147265,2.2991760168302946,-0.4071241194100037,0,11408,11409 days 00:00:00,1000.0,97.38426407990653,-90.26157359200934,2073.2351775297097,100.0,406.94224022627424,91.03031845280628,11183 days 00:00:00,624,-0.09738426407989209,16.845870967066435,-8.298873835385525,1.377045304959159,-1.270228560037033,1 days 00:00:00,1 days 00:00:00,-1.4463435122692527,-0.8001330203296474,-0.0788797997713643,0.5913546635460878,4.957083750480181,287.0649220056813,2.633981470816655,0.2245098039215686,-0.0009990009990009268,,,-0.00019357439658295537,-0.04878074793890475,-0.9026157359200933,-0.05014367951895082,0.07337234902254582,625,0,16523.492063492064,,,Standard MACD
TFC,MACD,4,18,16,true,false,1,639,0.44616973156877093,34.79623824451411,0.4480595689734954,-0.33407110888071795,-1.1029401415273912,-1.0430959248431657,0 days 23:59:59.999999999,0.03861169282791216,1.176279803646564,2.350718793828892,-0.3929610983582008,0,11408,11409 days 00:00:00,1000.0,106.52012606972164,-89.34798739302784,2073.2351775297097,100.0,403.95103262845134,90.0107484648678,11182 days 00:00:00,638,-0.10652012606971084,12.562731271860548,-8.298873835385521,1.3485575836037351,-1.2320123822738633,1 days 00:00:00,1 days 00:00:00,-1.4002717144266599,-0.8213832549836964,-0.07681079480612343,0.6017695424516086,1.4354294507439576,162.04448660197184,2.668271758445026,0.22552783109404992,-0.0009990009990009242,,,-0.00018684681506009435,-0.04708539739514377,-0.8934798739302785,-0.04826052983375151,0.06899006546945066,639,0,16523.492063492064,,,Standard MACD
TFC,MACD,4,18,17,true,false,1,625,0.44405846707436414,34.61538461538461,0.4570263252486037,-0.3538645298460436,-1.1119300029134207,-1.0435365821351523,0 days 23:59:59.999999999,0.037764414301907814,1.150508415147265,2.2991760168302946,-0.4071241194100037,0,11408,11409 days 00:00:00,1000.0,97.38426407990653,-90.26157359200934,2073.2351775297097,100.0,406.94224022627424,91.03031845280628,11183 days 00:00:00,624,-0.09738426407989209,16.845870967066435,-8.298873835385525,1.377045304959159,-1.270228560037033,1 days 00:00:00,1 days 00:00:00,-1.4463435122692527,-0.8001330203296474,-0.0788797997713643,0.5913546635460878,4.957083750480181,287.0649220056813,2.633981470816655,0.2245098039215686,-0.0009990009990009268,,,-0.00019357439658295537,-0.04878074793890475,-0.9026157359200933,-0.05014367951895082,0.07337234902254582,625,0,16523.492063492064,,,Standard MACD
TFC,MACD,4,18,18,true,false,1,616,0.4628131764650445,36.09756097560975,0.50460152796662,-0.3237867657670896,-1.0231772591071586,-1.0423946027604956,0 days 23:59:59.999999999,0.03721973524947646,1.1339410939691446,2.2660413744740535,-0.36715511938666473,0,11408,11409 days 00:00:00,1000.0,121.06018219542239,-87.89398178045776,2073.2351775297097,100.0,436.41509347681904,89.26334399811375,11183 days 00:00:00,615,-0.12106018219540715,16.84587096706643,-8.298873835385523,1.375256272488786,-1.2835515354688818,1 days 00:00:00,1 days 00:00:00,-1.4289735896298876,-0.7234768953868119,-0.073176335302298,0.6221801236269663,5.324951459611847,289.49821956721723,2.6649603578528613,0.23346693386773548,-0.0009990009990009264,,,-0.0001745703589142095,-0.04399173044638079,-0.8789398178045786,-0.04556689789194557,0.07318002292162386,616,0,16523.492063492064,,,Standard MACD
TFC,MACD,4,19,15,true,false,1,639,0.44082627718809,34.326018808777434,0.4335879208373985,-0.3469574286937075,-1.1423056412099417,-1.0435006839238072,0 days 23:59:59.999999999,0.03861169282791216,1.176279803646564,2.350718793828892,-0.40811901609755097,0,11408,11409 days 00:00:00,1000.0,98.12851842561759,-90.18714815743824,2073.2351775297097,100.0,395.5642080467743,90.79769720999252,11182 days 00:00:00,638,-0.09812851842561088,12.56273127186058,-8.298873835385534,1.34687194546986,-1.2322763617290808,1 days 00:00:00,1 days 00:00:00,-1.4134378574544761,-0.8538042203225383,-0.07883286374303186,0.5891026701288747,1.4022430507170391,162.50573984775164,2.6535012512270657,0.2220095693779904,-0.000999000999000929,,,-0.000194052943590805,-0.04890134178488286,-0.9018714815743827,-0.049983935093986465,0.06893005743865527,639,0,16523.492063492064,,,Standard MACD
TFC,MACD,4,19,16,true,false,1,625,0.44224772641542637,34.455128205128204,0.4549788549859624,-0.35705464855038094,-1.1211853309309894,-1.0436294593286626,0 days 23:59:59.999999999,0.037764414301907814,1.150508415147265,2.2991760168302946,-0.4107943778246625,0,11408,11409 days 00:00:00,1000.0,95.45870143214961,-90.45412985678503,2073.2351775297097,100.0,405.6666764188154,91.19348821123094,11183 days 00:00:00,624,-0.0954587014321362,16.84587096706645,-8.29887383538552,1.3806992651886085,-1.2705438697090183,1 days 00:00:00,1 days 00:00:00,-1.4494324356833597,-0.8071472042919252,-0.07938876294829388,0.58864867600843,4.9520784209083555,286.79473064981744,2.6502156250247597,0.22211350293542073,-0.0009990009990009196,,,-0.0001953191893531418,-0.04922043571699173,-0.9045412985678503,-0.05056258242728384,0.07339033479883682,625,0,16523.492063492064,,,Standard MACD
TFC,MACD,4,19,17,true,false,1,617,0.46200252727240204,36.038961038961034,0.5045446711388083,-0.3236142904127201,-1.024153948837788,-1.042407470506869,0 days 23:59:59.999999999,0.03728025514419105,1.1357819074333801,2.2697230014025247,-0.3675552560376591,0,11408,11409 days 00:00:00,1000.0,120.79340355105148,-87.92065964489485,2073.2351775297097,100.0,436.57711567168377,89.33496576917005,11183 days 00:00:00,616,-0.12079340355103341,16.84587096706643,-8.298873835385523,1.377284210357678,-1.28198857257269,1 days 00:00:00,1 days 00:00:00,-1.4270873426061632,-0.7241732242099562,-0.07319150971860808,0.6222460693126652,5.32303363079396,289.348430481528,2.670583988466394,0.233,-0.0009990009990009257,,,-0.00017476094708791058,-0.044039758666153464,-0.8792065964489494,-0.045613404704509586,0.07318947454447972,617,0,16523.492063492064,,,Standard MACD
TFC,MACD,4,19,18,true,false,1,598,0.4616754405320459,36.01340033500838,0.5155044001818532,-0.30451716393624284,-0.9600387251845584,-1.0412673631961566,0 days 23:59:59.999999999,0.03613037714461373,1.1008064516129032,2.199772089761571,-0.33521445868788025,0,11408,11409 days 00:00:00,1000.0,144.4305093783313,-85.55694906216688,2073.2351775297097,100.0,432.3784251118405,86.9629877869548,11290 days 00:00:00,597,-0.14443050937831003,16.845870967066435,-8.298873835385509,1.408505469993528,-1.2686529395773443,1 days 00:00:00,1 days 00:00:00,-1.4328727975080209,-0.6690651381528546,-0.06902544713459556,0.6411631752473586,5.803166699969025,302.9063905776551,2.7341231437861104,0.23450413223140495,-0.0009990009990009173,,,-0.00015938031958120477,-0.040163840534463605,-0.8555694906216686,-0.04183855070186315,0.07224586487798397,598,0,16523.492063492064,,,Standard MACD
