Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
Most Total Return [%],PG,false,11,70,173,36.04651162790697,1.5006048512681516,10.82782499213094,47.29949971426882,25.833060097645053,0.2287063267233239,1,10.81769483550133,0.5365320448770098,0,0,15885,15886 days 00:00:00,1000.0,9126.387563290962,812.6387563290962,11761.32950535171,100.0,1559.4332861396404,53.35702956591165,4127 days 00:00:00,172,1,-9.126387563290336,74.52027439054898,-10.62064149658702,10.734665282496639,-3.2589151649922306,119 days 00:00:00,24 days 00:52:21.818181818,0.36984039588762724,0.09767591841027139,1.069904014484543,-0.9309058762481466,58 days 06:25:06.976744185,1
Most Max Drawdown [%],PG,false,11,70,173,36.04651162790697,1.5006048512681516,10.82782499213094,47.29949971426882,25.833060097645053,0.2287063267233239,1,10.81769483550133,0.5365320448770098,0,0,15885,15886 days 00:00:00,1000.0,9126.387563290962,812.6387563290962,11761.32950535171,100.0,1559.4332861396404,53.35702956591165,4127 days 00:00:00,172,1,-9.126387563290336,74.52027439054898,-10.62064149658702,10.734665282496639,-3.2589151649922306,119 days 00:00:00,24 days 00:52:21.818181818,0.36984039588762724,0.09767591841027139,1.069904014484543,-0.9309058762481466,58 days 06:25:06.976744185,1
Most Profit Factor,PG,false,11,70,173,36.04651162790697,1.5006048512681516,10.82782499213094,47.29949971426882,25.833060097645053,0.2287063267233239,1,10.81769483550133,0.5365320448770098,0,0,15885,15886 days 00:00:00,1000.0,9126.387563290962,812.6387563290962,11761.32950535171,100.0,1559.4332861396404,53.35702956591165,4127 days 00:00:00,172,1,-9.126387563290336,74.52027439054898,-10.62064149658702,10.734665282496639,-3.2589151649922306,119 days 00:00:00,24 days 00:52:21.818181818,0.36984039588762724,0.09767591841027139,1.069904014484543,-0.9309058762481466,58 days 06:25:06.976744185,1
Most Expectancy,PG,false,11,70,173,36.04651162790697,1.5006048512681516,10.82782499213094,47.29949971426882,25.833060097645053,0.2287063267233239,1,10.81769483550133,0.5365320448770098,0,0,15885,15886 days 00:00:00,1000.0,9126.387563290962,812.6387563290962,11761.32950535171,100.0,1559.4332861396404,53.35702956591165,4127 days 00:00:00,172,1,-9.126387563290336,74.52027439054898,-10.62064149658702,10.734665282496639,-3.2589151649922306,119 days 00:00:00,24 days 00:52:21.818181818,0.36984039588762724,0.09767591841027139,1.069904014484543,-0.9309058762481466,58 days 06:25:06.976744185,1
Most Sharpe Ratio,PG,false,11,70,173,36.04651162790697,1.5006048512681516,10.82782499213094,47.29949971426882,25.833060097645053,0.2287063267233239,1,10.81769483550133,0.5365320448770098,0,0,15885,15886 days 00:00:00,1000.0,9126.387563290962,812.6387563290962,11761.32950535171,100.0,1559.4332861396404,53.35702956591165,4127 days 00:00:00,172,1,-9.126387563290336,74.52027439054898,-10.62064149658702,10.734665282496639,-3.2589151649922306,119 days 00:00:00,24 days 00:52:21.818181818,0.36984039588762724,0.09767591841027139,1.069904014484543,-0.9309058762481466,58 days 06:25:06.976744185,1
Most Omega Ratio,PG,false,11,70,173,36.04651162790697,1.5006048512681516,10.82782499213094,47.29949971426882,25.833060097645053,0.2287063267233239,1,10.81769483550133,0.5365320448770098,0,0,15885,15886 days 00:00:00,1000.0,9126.387563290962,812.6387563290962,11761.32950535171,100.0,1559.4332861396404,53.35702956591165,4127 days 00:00:00,172,1,-9.126387563290336,74.52027439054898,-10.62064149658702,10.734665282496639,-3.2589151649922306,119 days 00:00:00,24 days 00:52:21.818181818,0.36984039588762724,0.09767591841027139,1.069904014484543,-0.9309058762481466,58 days 06:25:06.976744185,1
Most Sortino Ratio,PG,false,11,70,173,36.04651162790697,1.5006048512681516,10.82782499213094,47.29949971426882,25.833060097645053,0.2287063267233239,1,10.81769483550133,0.5365320448770098,0,0,15885,15886 days 00:00:00,1000.0,9126.387563290962,812.6387563290962,11761.32950535171,100.0,1559.4332861396404,53.35702956591165,4127 days 00:00:00,172,1,-9.126387563290336,74.52027439054898,-10.62064149658702,10.734665282496639,-3.2589151649922306,119 days 00:00:00,24 days 00:52:21.818181818,0.36984039588762724,0.09767591841027139,1.069904014484543,-0.9309058762481466,58 days 06:25:06.976744185,1
Least Total Trades,PG,false,15,57,164,37.423312883435585,1.4709922645327898,10.2612527541706,45.20618107936099,25.632803921184426,0.21680830972615675,1,9.801075708990824,0.5213648931474597,0,0,15885,15886 days 00:00:00,1000.0,8360.247268667172,736.0247268667172,11761.32950535171,100.0,1411.8641236544076,47.38932933273286,4141 days 00:00:00,163,1,-8.36024726866708,72.01684976800522,-10.620641496587014,10.715586187886723,-3.499685351900237,119 days 15:44:15.737704918,26 days 01:24:42.352941176,0.35959553891936274,0.10550794840607813,1.0681388953282027,-0.9374199382364208,61 days 02:03:40.858895705,1
Most Avg Losing Trade Duration,PG,false,15,57,164,37.423312883435585,1.4709922645327898,10.2612527541706,45.20618107936099,25.632803921184426,0.21680830972615675,1,9.801075708990824,0.5213648931474597,0,0,15885,15886 days 00:00:00,1000.0,8360.247268667172,736.0247268667172,11761.32950535171,100.0,1411.8641236544076,47.38932933273286,4141 days 00:00:00,163,1,-8.36024726866708,72.01684976800522,-10.620641496587014,10.715586187886723,-3.499685351900237,119 days 15:44:15.737704918,26 days 01:24:42.352941176,0.35959553891936274,0.10550794840607813,1.0681388953282027,-0.9374199382364208,61 days 02:03:40.858895705,1
Most Total Fees Paid,PG,false,11,71,173,36.04651162790697,1.4754641838263092,10.82782499213094,46.89857096989826,25.614089148464515,0.2287063267233239,1,10.725999895098544,0.534767272403908,0,0,15885,15886 days 00:00:00,1000.0,9057.496710112395,805.7496710112395,11761.32950535171,100.0,1599.6146849868135,52.8676559553983,4124 days 00:00:00,172,1,-9.057496710111081,74.52027439054896,-10.984292178409822,10.741393500028405,-3.2667177885641054,119 days 00:23:13.548387096,24 days 02:37:05.454545454,0.368779878571935,0.09823362847057455,1.0696657033444419,-0.9314916166029867,58 days 07:40:27.906976742,1
