Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
Mean Best Trade [%],PNW,true,74,86,116,52.17391304347826,1.2299954737311696,8.78063678705047,16.25437408557775,12.84930757753182,0.18599679315873865,1,3.0232614547199668,0.3475489549608996,0,0,13097,13098 days 00:00:00,1000.0,2866.386633208235,186.6386633208235,289.4078089538221,100.0,531.4144757499843,67.37000496005527,6118 days 00:00:00,115,1,-2.8663866332080943,54.03142857142858,-26.173999999999985,8.324678379496381,-5.948066356796439,87 days 13:12:00,41 days 13:31:38.181818181,0.24520926555608583,0.044203741558187855,1.0538592242513503,-0.3551014950304829,65 days 13:21:23.478260868,1
Most Profit Factor,PNW,true,74,86,116,52.17391304347826,1.2299954737311696,8.78063678705047,16.25437408557775,12.84930757753182,0.18599679315873865,1,3.0232614547199668,0.3475489549608996,0,0,13097,13098 days 00:00:00,1000.0,2866.386633208235,186.6386633208235,289.4078089538221,100.0,531.4144757499843,67.37000496005527,6118 days 00:00:00,115,1,-2.8663866332080943,54.03142857142858,-26.173999999999985,8.324678379496381,-5.948066356796439,87 days 13:12:00,41 days 13:31:38.181818181,0.24520926555608583,0.044203741558187855,1.0538592242513503,-0.3551014950304829,65 days 13:21:23.478260868,1
Most Expectancy,PNW,true,74,86,116,52.17391304347826,1.2299954737311696,8.78063678705047,16.25437408557775,12.84930757753182,0.18599679315873865,1,3.0232614547199668,0.3475489549608996,0,0,13097,13098 days 00:00:00,1000.0,2866.386633208235,186.6386633208235,289.4078089538221,100.0,531.4144757499843,67.37000496005527,6118 days 00:00:00,115,1,-2.8663866332080943,54.03142857142858,-26.173999999999985,8.324678379496381,-5.948066356796439,87 days 13:12:00,41 days 13:31:38.181818181,0.24520926555608583,0.044203741558187855,1.0538592242513503,-0.3551014950304829,65 days 13:21:23.478260868,1
Most Avg Winning Trade Duration,PNW,true,73,88,108,47.66355140186916,1.1900835621351382,8.16980988012522,15.692104874152236,11.33244617079813,0.1731694281133084,1,2.717392826951002,0.3344079822908837,0,0,13097,13098 days 00:00:00,1000.0,2676.3788426916017,167.63788426916017,289.4078089538221,100.0,521.4985341654052,70.42421229208911,6118 days 00:00:00,107,1,-2.67637884269152,53.50967741935485,-24.134374999999977,9.629785722363389,-5.8046937356375885,97 days 14:35:17.647058824,45 days 18:25:42.857142857,0.236099429817511,0.039494521009715705,1.0517542721986646,-0.4207554907548868,70 days 11:26:21.308411215,1
Least Worst Trade [%],PNW,true,62,88,89,47.72727272727273,1.1800650291276746,6.719095976177751,14.641325171415104,10.58773514461836,0.14270443613041153,1,2.0893820527887934,0.30491254994082795,0,0,13097,13098 days 00:00:00,1000.0,2286.15046461991,128.615046461991,289.4078089538221,100.0,340.24205228511966,65.11985806612998,6118 days 00:00:00,88,1,-2.2861504646198227,55.77234042553191,-30.26699029126212,11.873696554574458,-7.368121518244878,127 days 04:34:17.142857142,48 days 14:05:13.043478261,0.2148806439557778,0.03579517682907599,1.046647172584112,-0.5555923424218563,86 days 02:27:16.363636363,1
Least Avg Losing Trade [%],PNW,true,62,88,89,47.72727272727273,1.1800650291276746,6.719095976177751,14.641325171415104,10.58773514461836,0.14270443613041153,1,2.0893820527887934,0.30491254994082795,0,0,13097,13098 days 00:00:00,1000.0,2286.15046461991,128.615046461991,289.4078089538221,100.0,340.24205228511966,65.11985806612998,6118 days 00:00:00,88,1,-2.2861504646198227,55.77234042553191,-30.26699029126212,11.873696554574458,-7.368121518244878,127 days 04:34:17.142857142,48 days 14:05:13.043478261,0.2148806439557778,0.03579517682907599,1.046647172584112,-0.5555923424218563,86 days 02:27:16.363636363,1
Most Win Rate [%],PNW,true,74,87,112,52.25225225225225,1.1824397604731274,8.475223333587845,12.480283743043088,9.880650520017733,0.1795831106360235,1,2.2412481761958722,0.31175127741303243,0,0,13097,13098 days 00:00:00,1000.0,2382.928566910871,138.29285669108708,289.4078089538221,100.0,470.9277477854348,70.87757709092443,6118 days 00:00:00,111,1,-2.3829285669107776,54.03142857142856,-27.173,8.33530088714161,-6.2183238971564165,89 days 04:08:16.551724138,44 days 11:19:14.716981132,0.220464165121813,0.034556438430672715,1.0482832532810558,-0.5221522971650254,67 days 19:53:30.810810810,1
Median Best Trade [%],PNW,true,74,83,137,50.0,1.2090678165444972,10.38405741772925,12.371660897175168,9.372470376647854,0.21966862640299306,1,2.71766575560609,0.33493840644012574,0,0,13097,13098 days 00:00:00,1000.0,2679.86601599982,167.98660159998198,289.4078089538221,100.0,552.9237058767939,65.88589221330285,6118 days 00:00:00,136,1,-2.6798660159993233,54.583870967741944,-26.90594059405941,7.8088611533434324,-5.317008687212583,77 days 09:52:56.470588235,33 days 07:03:31.764705882,0.23628543431434304,0.04227156925004076,1.0518505115192214,-0.41955055667904967,55 days 08:28:14.117647058,1
Mean Max Drawdown [%],PNW,true,74,85,124,48.78048780487805,1.1653096271622152,9.39146369397572,11.783453350023521,8.709130340002602,0.1988241582041689,1,2.3428351930565205,0.31703957581778003,0,0,13097,13098 days 00:00:00,1000.0,2446.9178442086854,144.69178442086854,289.4078089538221,100.0,550.558278541881,66.52850853709319,6118 days 00:00:00,123,1,-2.446917844208201,54.74500000000002,-25.427272727272697,8.681522936684678,-5.71736562509321,86 days 06:48:00,37 days 09:54:17.142857142,0.22398832416075104,0.0379530160648518,1.0491023607807093,-0.5000418788148333,61 days 06:02:55.609756096,1
Least Total Trades,PNW,true,59,88,89,42.04545454545455,1.1799855528699907,6.719095976177751,12.901352464141908,8.2188367970601,0.14270443613041153,1,1.8410802287150663,0.291421614171016,0,0,13097,13098 days 00:00:00,1000.0,2133.185831013474,113.31858310134741,289.4078089538221,100.0,294.4760655120958,61.67299454659505,4540 days 00:00:00,88,1,-2.1331858310131793,56.4808510638298,-24.66530612244898,13.538718200141087,-6.808235599108327,131 days 18:48:38.918918918,52 days 18:21:10.588235294,0.2055363230842514,0.03459671484629806,1.0445895502184264,-0.6084466984115534,85 days 23:43:38.181818181,1
Most Avg Winning Trade [%],PNW,true,59,88,89,42.04545454545455,1.1799855528699907,6.719095976177751,12.901352464141908,8.2188367970601,0.14270443613041153,1,1.8410802287150663,0.291421614171016,0,0,13097,13098 days 00:00:00,1000.0,2133.185831013474,113.31858310134741,289.4078089538221,100.0,294.4760655120958,61.67299454659505,4540 days 00:00:00,88,1,-2.1331858310131793,56.4808510638298,-24.66530612244898,13.538718200141087,-6.808235599108327,131 days 18:48:38.918918918,52 days 18:21:10.588235294,0.2055363230842514,0.03459671484629806,1.0445895502184264,-0.6084466984115534,85 days 23:43:38.181818181,1
Least Total Fees Paid,PNW,true,62,87,90,47.19101123595505,1.1551125411584835,6.795449339543406,10.666583062356764,7.626770320377665,0.14430785676109031,1,1.539271740692852,0.2734896894231519,0,0,13097,13098 days 00:00:00,1000.0,1947.3785140357145,94.73785140357145,289.4078089538221,100.0,290.1384573656336,65.1396801144543,6118 days 00:00:00,89,1,-1.947378514035563,56.88571428571431,-28.17199999999998,11.538043355427615,-7.260034113834106,126 days 06:51:25.714285714,48 days 11:14:02.553191489,0.1932816150714185,0.028778710984174206,1.0418760551680148,-0.6726492911644695,85 days 04:35:03.370786516,1
