Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
Least Total Trades,NEE,true,11,32,237,44.06779661016949,1.2647508085835466,18.01801801801802,5.781036037883588,3.859962428992637,0.3799816765918461,1,2.196687766112889,0.312856198213265,0,0,13098,13099 days 00:00:00,1000.0,2361.962542398131,136.1962542398131,3058.5102370689497,100.0,494.4895163293911,50.229164567728446,3515 days 00:00:00,236,1,-2.3619625423980324,43.559022672411416,-19.140470813569564,5.888013618925699,-3.598228605920275,50 days 12:13:50.769230769,17 days 10:54:32.727272727,0.2229450579459026,0.04825607489764769,1.045470975026522,-0.9554697405981765,32 days 00:30:30.508474575,1
Least Max Drawdown [%],NEE,true,9,32,247,43.08943089430895,1.2604832507524169,18.781493357764543,5.858237681056945,3.824668601823332,0.39601465872652314,1,2.3199479960026244,0.32083286403743816,0,0,13098,13099 days 00:00:00,1000.0,2438.6877817582513,143.86877817582513,3058.5102370689497,100.0,512.2684223729266,41.77106292655631,3502 days 00:00:00,246,1,-2.438687781757835,36.27142857142859,-22.163829787234032,6.036234867245824,-3.557416126354962,49 days 12:00:00,16 days 18:00:00,0.2277024589520272,0.06021244620079533,1.046473031179301,-0.952961158530011,30 days 20:40:58.536585366,1
Median Win Rate [%],NEE,true,9,32,247,43.08943089430895,1.2604832507524169,18.781493357764543,5.858237681056945,3.824668601823332,0.39601465872652314,1,2.3199479960026244,0.32083286403743816,0,0,13098,13099 days 00:00:00,1000.0,2438.6877817582513,143.86877817582513,3058.5102370689497,100.0,512.2684223729266,41.77106292655631,3502 days 00:00:00,246,1,-2.438687781757835,36.27142857142859,-22.163829787234032,6.036234867245824,-3.557416126354962,49 days 12:00:00,16 days 18:00:00,0.2277024589520272,0.06021244620079533,1.046473031179301,-0.952961158530011,30 days 20:40:58.536585366,1
Mean Win Rate [%],NEE,true,8,32,258,42.023346303501945,1.3279044211385234,19.62131623148572,5.945329898901061,3.7854948065164162,0.4136509390746679,1,2.459291295789124,0.330635467930519,0,0,13098,13099 days 00:00:00,1000.0,2525.424359657915,152.5424359657915,3058.5102370689497,100.0,488.0854595899357,42.519185524787915,6919 days 00:00:00,257,1,-2.5254243596577908,33.100006226932436,-22.163829787234032,5.75576671494851,-3.226477436096405,48 days 18:26:40,15 days 13:31:48.724832214,0.2335819892284191,0.061502126113112385,1.0474859658712676,-0.9501252491762209,29 days 12:25:12.840466925,1
Most Profit Factor,NEE,true,8,32,258,42.023346303501945,1.3279044211385234,19.62131623148572,5.945329898901061,3.7854948065164162,0.4136509390746679,1,2.459291295789124,0.330635467930519,0,0,13098,13099 days 00:00:00,1000.0,2525.424359657915,152.5424359657915,3058.5102370689497,100.0,488.0854595899357,42.519185524787915,6919 days 00:00:00,257,1,-2.5254243596577908,33.100006226932436,-22.163829787234032,5.75576671494851,-3.226477436096405,48 days 18:26:40,15 days 13:31:48.724832214,0.2335819892284191,0.061502126113112385,1.0474859658712676,-0.9501252491762209,29 days 12:25:12.840466925,1
Most Expectancy,NEE,true,8,32,258,42.023346303501945,1.3279044211385234,19.62131623148572,5.945329898901061,3.7854948065164162,0.4136509390746679,1,2.459291295789124,0.330635467930519,0,0,13098,13099 days 00:00:00,1000.0,2525.424359657915,152.5424359657915,3058.5102370689497,100.0,488.0854595899357,42.519185524787915,6919 days 00:00:00,257,1,-2.5254243596577908,33.100006226932436,-22.163829787234032,5.75576671494851,-3.226477436096405,48 days 18:26:40,15 days 13:31:48.724832214,0.2335819892284191,0.061502126113112385,1.0474859658712676,-0.9501252491762209,29 days 12:25:12.840466925,1
Median Best Trade [%],NEE,true,8,31,267,41.72932330827068,1.2766380279349296,20.308444037257598,4.723896227701655,2.98674231758307,0.42808062299587724,1,2.0222084401223985,0.3043415133063114,0,0,13098,13099 days 00:00:00,1000.0,2254.3020944741656,125.43020944741656,3058.5102370689497,100.0,473.35453379678745,43.30010494156635,3515 days 00:00:00,266,1,-2.254302094474042,33.100006226932436,-22.16382978723403,5.6738763268820005,-3.220537756689524,47 days 16:12:58.378378378,14 days 15:56:54.193548387,0.21598581224585903,0.05290523490917165,1.043960404337099,-0.9589897696181591,28 days 10:33:23.007518796,1
Least Avg Losing Trade [%],NEE,true,12,30,247,45.1219512195122,1.2263864135402163,18.781493357764543,4.337945654946218,2.965705639929971,0.39601465872652314,1,1.7178900681177303,0.2842871961817115,0,0,13098,13099 days 00:00:00,1000.0,2065.0695615552127,106.50695615552127,3058.5102370689497,100.0,460.6775907065902,54.16420412414854,6929 days 00:00:00,246,1,-2.065069561554992,32.91374372748071,-17.819047619047613,5.482720918504234,-3.636670646292016,47 days 05:50:16.216216216,17 days 04:05:20,0.20226718825086312,0.03768545052071172,1.0412337978964108,-0.9651768515061143,30 days 17:45:21.951219511,1
Least Worst Trade [%],NEE,true,9,31,256,43.13725490196079,1.2061678042890775,19.46862116353642,4.485863927108962,2.9319372072607597,0.41044434264773244,1,1.8411974707694136,0.2921988645933576,0,0,13098,13099 days 00:00:00,1000.0,2141.7535478649215,114.17535478649215,3058.5102370689497,100.0,515.7692340065969,43.28299131569141,3506 days 00:00:00,255,1,-2.1417535478644822,33.29588372652921,-22.16382978723404,5.843533730710199,-3.560875714030924,47 days 23:07:38.181818181,15 days 19:02:04.137931034,0.2078685968354279,0.049555874439765286,1.0424913473315944,-0.962669618233513,29 days 16:05:38.823529410,1
Median Worst Trade [%],NEE,true,11,31,243,42.97520661157025,1.2020238713322209,18.476103221865934,4.3210095742726935,2.8135799882567,0.3896014658726523,1,1.6834716641864067,0.28173133359458097,0,0,13098,13099 days 00:00:00,1000.0,2043.6406762976926,104.36406762976927,3058.5102370689497,100.0,486.51546907156165,50.622119805345044,3506 days 00:00:00,242,1,-2.0436406762974,33.62921261480234,-19.14047081356955,5.87544346586374,-3.564904665039966,50 days 00:00:00,17 days 02:15:39.130434782,0.20069399052090567,0.03973653474594239,1.0409214309229826,-0.9658774829768809,31 days 05:39:10.413223139,1
Median Total Trades,NEE,true,12,24,295,44.21768707482993,1.172962798140395,22.44617498854787,4.1040898155715695,2.7495963513930324,0.47297297297297297,1,1.9411235614189855,0.2993214935640292,0,0,13098,13099 days 00:00:00,1000.0,2204.3980077702704,120.43980077702705,3058.5102370689497,100.0,678.0279717767402,49.73771217625531,2988 days 00:00:00,294,1,-2.2043980077701235,37.74644640713649,-19.140470813569543,5.504517707462999,-3.522022795710221,38 days 12:00:00,14 days 22:14:38.048780488,0.2117341891159455,0.04477518516762927,1.0441077753889234,-0.9606214164931332,25 days 08:24:29.387755101,1
Median Total Fees Paid,NEE,true,6,36,270,39.77695167286245,1.2330379192049852,20.537486639181555,4.545159224707607,2.739281497373628,0.43289051763628034,1,1.9675563295229908,0.3016901275701556,0,0,13098,13099 days 00:00:00,1000.0,2220.4274040423015,122.04274040423013,3058.5102370689497,100.0,519.6836277139481,45.75298982242765,6327 days 00:00:00,269,1,-2.220427404041857,54.048367952522256,-19.337931034482732,6.044598989797419,-3.1435059726000136,51 days 04:42:37.009345794,13 days 08:44:26.666666666,0.21422537101440378,0.04912587431584438,1.0426768562411397,-0.9600973248593122,28 days 09:54:12.044609664,1
Mean Best Trade [%],NEE,true,7,32,275,43.43065693430657,1.2164327753274768,20.919224309054815,3.9033888038357887,2.568586970009173,0.4409070087036189,1,1.7210314813064345,0.28549591058250307,0,0,13098,13099 days 00:00:00,1000.0,2067.4610711798323,106.7461071179832,3058.5102370689497,100.0,507.34540905104643,47.40223025824631,6310 days 00:00:00,274,1,-2.067461071179423,34.92012801081498,-20.757039711191325,5.325119186481298,-3.3044433605159926,46 days 09:16:38.319327731,13 days 05:43:44.516129032,0.20270131261908714,0.04313074277993531,1.0410652026594058,-0.9650986595289998,27 days 15:14:27.153284671,1
Mean Avg Losing Trade [%],NEE,true,6,39,255,38.582677165354326,1.2180490352144853,19.392273629561764,4.334597447781235,2.5339450601441245,0.4088410444342648,1,1.7721613477529785,0.2888210127281773,0,0,13098,13099 days 00:00:00,1000.0,2098.8888628735585,109.88888628735583,3058.5102370689497,100.0,515.5218061690786,44.03372295886116,3555 days 00:00:00,254,1,-2.0988888628735367,58.57346659595183,-18.714285714285705,6.14480857131547,-3.0093112936327793,55 days 05:37:57.551020408,14 days 13:50:46.153846153,0.20547164649955663,0.04740459435875541,1.0407578701896831,-0.9640711072483885,30 days 06:19:50.551181101,1
