Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
Most Expectancy,EWN,false,15,46,73,37.5,2.028181434459446,9.90916597853014,45.267606260444495,25.720230829798005,0.21098265895953758,1,9.55067993356199,0.707062737125119,0,0,7266,7267 days 00:00:00,1000.0,4255.012638113888,325.5012638113888,181.9771770288734,100.0,289.0739885493888,50.516473790404845,2078 days 00:00:00,72,1,-4.25501263811384,55.46412167488657,-8.657142857142851,12.728366985334722,-3.5496638092175883,119 days 15:06:40,25 days 22:56:00,0.4997107645705311,0.1493455179214545,1.0977230008159184,0.7886927862373817,61 days 02:00:00,1
Least Max Drawdown [%],EWN,false,16,47,69,38.23529411764706,1.9480584934926621,9.35865675750069,43.11146812874167,24.97544945069704,0.1994219653179191,1,8.597373701974496,0.6731727769225782,0,0,7266,7267 days 00:00:00,1000.0,3927.6521805738607,292.7652180573861,181.9771770288734,100.0,279.6712429806133,47.44827191243625,2019 days 00:00:00,68,1,-3.9276521805732045,53.8743116593102,-8.65714285714285,12.514721341307238,-3.617790307579812,123 days 07:23:04.615384616,28 days 10:51:25.714285714,0.4795758631017441,0.1499073383534451,1.0931738949431933,0.6088018444803907,64 days 17:17:38.823529411,1
Most Calmar Ratio,EWN,false,16,47,69,38.23529411764706,1.9480584934926621,9.35865675750069,43.11146812874167,24.97544945069704,0.1994219653179191,1,8.597373701974496,0.6731727769225782,0,0,7266,7267 days 00:00:00,1000.0,3927.6521805738607,292.7652180573861,181.9771770288734,100.0,279.6712429806133,47.44827191243625,2019 days 00:00:00,68,1,-3.9276521805732045,53.8743116593102,-8.65714285714285,12.514721341307238,-3.617790307579812,123 days 07:23:04.615384616,28 days 10:51:25.714285714,0.4795758631017441,0.1499073383534451,1.0931738949431933,0.6088018444803907,64 days 17:17:38.823529411,1
Least Max Drawdown Duration,EWN,false,16,47,69,38.23529411764706,1.9480584934926621,9.35865675750069,43.11146812874167,24.97544945069704,0.1994219653179191,1,8.597373701974496,0.6731727769225782,0,0,7266,7267 days 00:00:00,1000.0,3927.6521805738607,292.7652180573861,181.9771770288734,100.0,279.6712429806133,47.44827191243625,2019 days 00:00:00,68,1,-3.9276521805732045,53.8743116593102,-8.65714285714285,12.514721341307238,-3.617790307579812,123 days 07:23:04.615384616,28 days 10:51:25.714285714,0.4795758631017441,0.1499073383534451,1.0931738949431933,0.6088018444803907,64 days 17:17:38.823529411,1
Median Total Trades,EWN,false,15,49,71,38.57142857142858,1.976580384591802,9.633911368015413,41.8031028010898,24.430384753883654,0.20520231213872833,1,8.578093349356578,0.67246713889383,0,0,7266,7267 days 00:00:00,1000.0,3922.2949011751125,292.22949011751126,181.9771770288734,100.0,274.8411062488351,49.98279053470211,2078 days 00:00:00,70,1,-3.9222949011746095,51.78415912465646,-8.657142857142851,12.014766670363183,-3.53819768525935,124 days 04:26:40,24 days 10:02:47.441860465,0.4785251248825324,0.14215895314560054,1.092979949761355,0.6058579151996883,62 days 21:36:00,1
Most Win Rate [%],EWN,false,14,49,74,39.726027397260275,1.9646878925816889,10.046793283787505,40.06186301816798,24.113616179470146,0.2138728323699422,1,8.568144113712227,0.6729037912168582,0,0,7266,7267 days 00:00:00,1000.0,3920.5954049213437,292.0595404921344,181.9771770288734,100.0,283.5592046908834,50.660132066037114,2043 days 00:00:00,73,1,-3.920595404920732,52.72867236431177,-8.65714285714285,11.400540685886016,-3.555666633401476,117 days 16:33:06.206896552,22 days 06:32:43.636363636,0.47873370195840087,0.14021222363807584,1.0931292319565185,0.6049240089365424,60 days 04:16:26.301369862,1
Mean Total Trades,EWN,false,14,50,73,38.88888888888889,1.9005660583959854,9.90916597853014,38.008967944498345,22.395856532953573,0.21098265895953758,1,8.01923312123809,0.6528088227712172,0,0,7266,7267 days 00:00:00,1000.0,3732.9127792246577,273.2912779224658,181.9771770288734,100.0,270.38519359853535,52.363866205185296,2082 days 00:00:00,72,1,-3.7329127792240797,53.8743116593102,-8.65714285714285,11.85213346976754,-3.6827351075170234,119 days 11:08:34.285714286,23 days 23:27:16.363636363,0.4648087147365993,0.13061690235369952,1.090234422395492,0.5017887538672173,61 days 02:39:59.999999999,1
Median Best Trade [%],EWN,false,14,50,73,38.88888888888889,1.9005660583959854,9.90916597853014,38.008967944498345,22.395856532953573,0.21098265895953758,1,8.01923312123809,0.6528088227712172,0,0,7266,7267 days 00:00:00,1000.0,3732.9127792246577,273.2912779224658,181.9771770288734,100.0,270.38519359853535,52.363866205185296,2082 days 00:00:00,72,1,-3.7329127792240797,53.8743116593102,-8.65714285714285,11.85213346976754,-3.6827351075170234,119 days 11:08:34.285714286,23 days 23:27:16.363636363,0.4648087147365993,0.13061690235369952,1.090234422395492,0.5017887538672173,61 days 02:39:59.999999999,1
Mean Best Trade [%],EWN,false,13,51,76,37.333333333333336,1.9578229107818654,10.32204789430223,38.352338489561035,21.69425207490321,0.21965317919075145,1,8.424213078631904,0.6687518448203612,0,0,7266,7267 days 00:00:00,1000.0,3872.552833883193,287.25528338831936,181.9771770288734,100.0,289.92110143258157,52.36584516478837,2078 days 00:00:00,75,1,-3.8725528338827644,52.72867236431178,-8.65714285714285,11.707329326289164,-3.3145791286837945,118 days 06:51:25.714285714,23 days 00:00:00,0.47576937314235523,0.134378878268587,1.0925187859249212,0.5785236812566996,58 days 13:45:36,1
Most Total Return [%],EWN,false,6,66,91,35.55555555555556,2.1926605502369574,12.386457473162675,39.388349530893,21.219312878595556,0.2630057803468208,1,10.359363604945848,0.7425239599488149,0,0,7266,7267 days 00:00:00,1000.0,4540.411046733636,354.04110467336363,181.9771770288734,100.0,329.56814033163505,55.60951418434779,2715 days 00:00:00,90,1,-4.540411046733425,51.03076259853376,-8.120879972840315,11.136741615512822,-2.8843872094146983,109 days 08:15:00,15 days 09:55:51.724137931,0.5226145900683719,0.14198388164571357,1.102401487557535,0.945524765543482,48 days 19:27:59.999999999,1
