Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Avg Losing Trade [%],MSTR,SMA,22,23,0,true,355,1.0306980113046489,48.87005649717514,1.3369456019387622,2.4165403353873183,1.0639985933944567,2.0040295304378275,10 days 06:50:50.847457626,0.03621895071903598,1.1047717842323652,2.2064315352697097,2.669725577995326,0,6748,6749 days 00:00:00,1000.0,65670.17805300422,6467.017805300422,2152.7810361963634,100.0,12166.96962240075,92.75744515596338,2319 days 00:00:00,354,1,-65.67017805299838,156.32084690553748,-34.95368745848865,11.171841512943077,-5.951786204486418,13 days 06:22:53.410404624,7 days 10:28:30.497237569,182.86962777134795,0.6789142602618133,0.27379986525436056,1.1783437151070835,0.5965918569953729,37.894165576674446,1.4142738765899843,0.3645369995956328,-0.0400545283090459,None,None,0.0012097032139033047,0.3048452099036328,64.67017805300412,0.16911831931526056,0.5403941092189799,9773.888888888889
Most Sortino Ratio,MSTR,SMA,22,23,0,true,355,1.0306980113046489,48.87005649717514,1.3369456019387622,2.4165403353873183,1.0639985933944567,2.0040295304378275,10 days 06:50:50.847457626,0.03621895071903598,1.1047717842323652,2.2064315352697097,2.669725577995326,0,6748,6749 days 00:00:00,1000.0,65670.17805300422,6467.017805300422,2152.7810361963634,100.0,12166.96962240075,92.75744515596338,2319 days 00:00:00,354,1,-65.67017805299838,156.32084690553748,-34.95368745848865,11.171841512943077,-5.951786204486418,13 days 06:22:53.410404624,7 days 10:28:30.497237569,182.86962777134795,0.6789142602618133,0.27379986525436056,1.1783437151070835,0.5965918569953729,37.894165576674446,1.4142738765899843,0.3645369995956328,-0.0400545283090459,None,None,0.0012097032139033047,0.3048452099036328,64.67017805300412,0.16911831931526056,0.5403941092189799,9773.888888888889
Least Max Drawdown Duration,MSTR,SMA,22,23,0,true,355,1.0306980113046489,48.87005649717514,1.3369456019387622,2.4165403353873183,1.0639985933944567,2.0040295304378275,10 days 06:50:50.847457626,0.03621895071903598,1.1047717842323652,2.2064315352697097,2.669725577995326,0,6748,6749 days 00:00:00,1000.0,65670.17805300422,6467.017805300422,2152.7810361963634,100.0,12166.96962240075,92.75744515596338,2319 days 00:00:00,354,1,-65.67017805299838,156.32084690553748,-34.95368745848865,11.171841512943077,-5.951786204486418,13 days 06:22:53.410404624,7 days 10:28:30.497237569,182.86962777134795,0.6789142602618133,0.27379986525436056,1.1783437151070835,0.5965918569953729,37.894165576674446,1.4142738765899843,0.3645369995956328,-0.0400545283090459,None,None,0.0012097032139033047,0.3048452099036328,64.67017805300412,0.16911831931526056,0.5403941092189799,9773.888888888889
Least Avg Winning Trade Duration,MSTR,SMA,22,23,0,true,355,1.0306980113046489,48.87005649717514,1.3369456019387622,2.4165403353873183,1.0639985933944567,2.0040295304378275,10 days 06:50:50.847457626,0.03621895071903598,1.1047717842323652,2.2064315352697097,2.669725577995326,0,6748,6749 days 00:00:00,1000.0,65670.17805300422,6467.017805300422,2152.7810361963634,100.0,12166.96962240075,92.75744515596338,2319 days 00:00:00,354,1,-65.67017805299838,156.32084690553748,-34.95368745848865,11.171841512943077,-5.951786204486418,13 days 06:22:53.410404624,7 days 10:28:30.497237569,182.86962777134795,0.6789142602618133,0.27379986525436056,1.1783437151070835,0.5965918569953729,37.894165576674446,1.4142738765899843,0.3645369995956328,-0.0400545283090459,None,None,0.0012097032139033047,0.3048452099036328,64.67017805300412,0.16911831931526056,0.5403941092189799,9773.888888888889
Mean Total Fees Paid,MSTR,SMA,21,41,0,true,87,0.837686430808475,45.348837209302324,1.509275314660051,12.10639206011249,0.9547227067580843,0.46951697319536023,41 days 23:09:46.046511628,0.008798954129483318,0.270746887966805,0.5383817427385893,3.277767974781494,0,6748,6749 days 00:00:00,1000.0,32635.48272263651,3163.548272263651,2152.7810361963634,100.0,1749.1877902688282,96.90984176626249,2779 days 00:00:00,86,1,-32.63548272263142,492.924636241527,-39.6766129032258,41.17327491467739,-12.012936266015828,64 days 04:55:23.076923077,23 days 12:15:19.148936170,368.2339326204549,0.6215041702756916,0.21404876350250157,1.160050412032424,0.26921586118977203,38.18471654581403,1.18497711510089,0.3678556951763275,-0.038991894062253285,None,None,0.0010478515688851558,0.2640585953590593,31.635482722636496,0.1389888381715525,0.5113313536842498,9773.888888888889
Most Expectancy,MSTR,SMA,21,41,0,true,87,0.837686430808475,45.348837209302324,1.509275314660051,12.10639206011249,0.9547227067580843,0.46951697319536023,41 days 23:09:46.046511628,0.008798954129483318,0.270746887966805,0.5383817427385893,3.277767974781494,0,6748,6749 days 00:00:00,1000.0,32635.48272263651,3163.548272263651,2152.7810361963634,100.0,1749.1877902688282,96.90984176626249,2779 days 00:00:00,86,1,-32.63548272263142,492.924636241527,-39.6766129032258,41.17327491467739,-12.012936266015828,64 days 04:55:23.076923077,23 days 12:15:19.148936170,368.2339326204549,0.6215041702756916,0.21404876350250157,1.160050412032424,0.26921586118977203,38.18471654581403,1.18497711510089,0.3678556951763275,-0.038991894062253285,None,None,0.0010478515688851558,0.2640585953590593,31.635482722636496,0.1389888381715525,0.5113313536842498,9773.888888888889
Most Profit Factor,MSTR,SMA,20,43,0,true,79,0.812914269787639,43.58974358974359,1.5897758434261022,13.282557748845814,0.933643577724854,0.26092941497694355,46 days 00:18:27.692307691,0.007980446768601148,0.24585062240663902,0.4885892116182573,3.2655250897058696,0,6748,6749 days 00:00:00,1000.0,28145.049325445387,2714.504932544539,2152.7810361963634,100.0,1291.0283478865695,96.71439789876965,2838 days 00:00:00,78,1,-28.145049325441505,489.91044072908574,-41.644983344329205,46.539098226541334,-12.415678074827998,71 days 21:10:35.294117646,26 days 00:32:43.636363636,348.3742868560363,0.6085395023329635,0.20452647932789483,1.1571948485650483,0.2618692364762018,38.54316729734632,1.184211070710536,0.3634343434343434,-0.038839790035249275,None,None,0.0010235646726892724,0.25793829751769665,27.145049325445353,0.1327107603161053,0.510121015850453,9773.888888888889
Mean Max Drawdown [%],MSTR,SMA,25,39,0,true,92,0.7508061019180858,45.05494505494506,1.4916229353639292,11.06910476435728,0.9037124811189027,0.02209152537389743,39 days 17:24:23.736263736,0.009310521230034672,0.28630705394190875,0.5695020746887968,3.169162774857479,0,6748,6749 days 00:00:00,1000.0,23003.392530819405,2200.3392530819406,2152.7810361963634,100.0,1252.6455056494074,97.07984745158511,2855 days 00:00:00,91,1,-23.0033925308162,486.8570757307282,-46.807620817843855,38.65989449888442,-11.555342817954973,61 days 13:27:48.292682927,21 days 19:40:48,242.04830685000252,0.5909001847578276,0.19036860460180982,1.1512466061286089,0.22817516913138158,38.7524102693942,1.18167603184126,0.36813298195824046,-0.03902661793556605,None,None,0.000990924157954799,0.24971288780460935,22.00339253081944,0.12421082703226594,0.5085960619835121,9773.888888888889
Mean Worst Trade [%],MSTR,SMA,25,39,0,true,92,0.7508061019180858,45.05494505494506,1.4916229353639292,11.06910476435728,0.9037124811189027,0.02209152537389743,39 days 17:24:23.736263736,0.009310521230034672,0.28630705394190875,0.5695020746887968,3.169162774857479,0,6748,6749 days 00:00:00,1000.0,23003.392530819405,2200.3392530819406,2152.7810361963634,100.0,1252.6455056494074,97.07984745158511,2855 days 00:00:00,91,1,-23.0033925308162,486.8570757307282,-46.807620817843855,38.65989449888442,-11.555342817954973,61 days 13:27:48.292682927,21 days 19:40:48,242.04830685000252,0.5909001847578276,0.19036860460180982,1.1512466061286089,0.22817516913138158,38.7524102693942,1.18167603184126,0.36813298195824046,-0.03902661793556605,None,None,0.000990924157954799,0.24971288780460935,22.00339253081944,0.12421082703226594,0.5085960619835121,9773.888888888889
Least Total Trades,MSTR,SMA,19,45,0,true,77,0.698728739617103,43.42105263157895,1.465717313038491,13.241724135766546,0.9007531542991634,-0.01396723293803006,47 days 07:53:41.052631579,0.007775819928380606,0.23962655601659752,0.4761410788381743,3.1730687503755934,0,6748,6749 days 00:00:00,1000.0,22227.12641999235,2122.712641999235,2152.7810361963634,100.0,1183.0520061318527,96.63101625781054,2779 days 00:00:00,76,1,-22.22712641999169,492.78039402559955,-41.64498334432921,47.65522972659974,-13.168640619989173,74 days 12:21:49.090909091,26 days 11:09:46.046511628,279.59675718963604,0.5877227786385666,0.18897859934883654,1.1513951381135388,0.2622078180623839,38.69639326489907,1.178231206815408,0.36426116838487965,-0.03889011021679003,None,None,0.0009875936803736467,0.24887360745415896,21.227126419992462,0.1227707614560849,0.5096270619779075,9773.888888888889
Median Best Trade [%],MSTR,SMA,26,38,0,true,96,0.6919042749334039,42.10526315789473,1.589712194281619,10.384165740933641,0.8791642807225691,-0.15791135468026823,38 days 02:01:15.789473683,0.009719774910475758,0.2987551867219917,0.5943983402489627,3.102323374884739,0,6748,6749 days 00:00:00,1000.0,19128.324664406042,1812.832466440604,2152.7810361963634,100.0,890.6761861593703,97.02640945975155,5239 days 00:00:00,95,1,-19.128324664405227,486.8570757307283,-47.58846153846153,39.36309435624634,-10.691418706566502,59 days 08:24:00,22 days 14:50:10.909090909,191.02582093758366,0.57456907443923,0.17835138341501436,1.1467980538846494,0.23900433300967044,38.626828231653256,1.1847505542889964,0.3673014586709887,-0.039070357170000916,None,None,0.0009645054880301145,0.24305538298358886,18.128324664405984,0.11649391907075324,0.5091071060277803,9773.888888888889
Most Worst Trade [%],MSTR,SMA,21,39,0,true,90,0.6620334478332544,42.69662921348314,1.4259292158725143,11.356638706821215,0.8964774921369121,-0.040009601608676296,40 days 09:58:39.101123594,0.00910589438981413,0.2800829875518672,0.5570539419087137,3.1808012975536597,0,6748,6749 days 00:00:00,1000.0,21666.49124587434,2066.6491245874336,2152.7810361963634,100.0,1375.4464838825575,96.59639997211853,2838 days 00:00:00,89,1,-21.66649124587275,522.7521666784534,-33.996136487169565,41.984347782892165,-11.464007271427718,64 days 08:12:37.894736842,22 days 14:07:03.529411764,232.4512105294407,0.5854865685559205,0.18735600784608503,1.1505587465855547,0.24422925963882014,39.091839379802174,1.1824301800089785,0.36508899676375406,-0.038839790035249254,None,None,0.0009803533518921916,0.24704904467683228,20.666491245874365,0.12170028364237662,0.5078230437052884,9773.888888888889
Mean Total Return [%],MSTR,SMA,21,40,0,true,91,0.66145687599063,44.44444444444444,1.4138501658835294,10.98175279068009,0.87256556121466,-0.1895020246529708,40 days 00:32:00,0.009208207809924401,0.28319502074688796,0.5632780082987552,3.109977709393843,0,6748,6749 days 00:00:00,1000.0,18448.24671202632,1744.824671202632,2152.7810361963634,100.0,1162.0812291977672,97.12521116441896,2822 days 00:00:00,90,1,-18.44824671202514,492.924636241527,-39.6766129032258,39.88371910875265,-12.139820263777956,62 days 07:48:00,22 days 04:19:12,194.07438843042615,0.5714267557440093,0.1758076748427001,1.1462508848896429,0.22141584439983453,38.84968279701846,1.176031864209608,0.3661943319838057,-0.038955168566250684,None,None,0.0009576846480371704,0.24133653130536692,17.44824671202627,0.11498577456837267,0.5082865957294833,9773.888888888889
Median Win Rate [%],MSTR,SMA,21,40,0,true,91,0.66145687599063,44.44444444444444,1.4138501658835294,10.98175279068009,0.87256556121466,-0.1895020246529708,40 days 00:32:00,0.009208207809924401,0.28319502074688796,0.5632780082987552,3.109977709393843,0,6748,6749 days 00:00:00,1000.0,18448.24671202632,1744.824671202632,2152.7810361963634,100.0,1162.0812291977672,97.12521116441896,2822 days 00:00:00,90,1,-18.44824671202514,492.924636241527,-39.6766129032258,39.88371910875265,-12.139820263777956,62 days 07:48:00,22 days 04:19:12,194.07438843042615,0.5714267557440093,0.1758076748427001,1.1462508848896429,0.22141584439983453,38.84968279701846,1.176031864209608,0.3661943319838057,-0.038955168566250684,None,None,0.0009576846480371704,0.24133653130536692,17.44824671202627,0.11498577456837267,0.5082865957294833,9773.888888888889
Most Best Trade [%],MSTR,SMA,31,32,0,true,303,0.41559215209421513,48.675496688741724,1.2551918350397526,3.5865322733521263,0.8205345996092644,-0.44683766190021595,12 days 04:31:47.284768211,0.03089865287330188,0.9429460580912864,1.882780082987552,3.3819064693745675,0,6748,6749 days 00:00:00,1000.0,12908.37391399256,1190.8373913992561,2152.7810361963634,100.0,2759.947966290074,98.39885371582331,5261 days 00:00:00,302,1,-12.908373913991454,636.6624999999999,-45.33026315789472,14.110571110002216,-6.394330365277315,15 days 02:46:31.836734694,9 days 09:54:34.838709677,39.4744446619423,0.5415695199712344,0.1507746344841202,1.1347576890010325,0.08835229666405646,35.952036242608806,1.301615710552465,0.3756624541377905,-0.03937038970078371,None,None,0.0009195325246881199,0.23172219622140622,11.908373913992508,0.10021783906049797,0.5149435040879486,9773.888888888889
Most Avg Losing Trade Duration,MSTR,SMA,31,32,0,true,303,0.41559215209421513,48.675496688741724,1.2551918350397526,3.5865322733521263,0.8205345996092644,-0.44683766190021595,12 days 04:31:47.284768211,0.03089865287330188,0.9429460580912864,1.882780082987552,3.3819064693745675,0,6748,6749 days 00:00:00,1000.0,12908.37391399256,1190.8373913992561,2152.7810361963634,100.0,2759.947966290074,98.39885371582331,5261 days 00:00:00,302,1,-12.908373913991454,636.6624999999999,-45.33026315789472,14.110571110002216,-6.394330365277315,15 days 02:46:31.836734694,9 days 09:54:34.838709677,39.4744446619423,0.5415695199712344,0.1507746344841202,1.1347576890010325,0.08835229666405646,35.952036242608806,1.301615710552465,0.3756624541377905,-0.03937038970078371,None,None,0.0009195325246881199,0.23172219622140622,11.908373913992508,0.10021783906049797,0.5149435040879486,9773.888888888889
Median Total Fees Paid,MSTR,SMA,27,37,0,true,106,0.33023680155116064,43.80952380952381,1.3937339414163723,8.664399731944322,0.8045320093096016,-0.5251692560079602,34 days 14:10:17.142857142,0.010742909111578469,0.32987551867219916,0.6566390041493776,2.8581733555583964,0,6748,6749 days 00:00:00,1000.0,11222.066210690737,1022.2066210690735,2152.7810361963634,100.0,807.29487582757,97.59376808729631,5256 days 00:00:00,105,1,-11.222066210690173,485.2432334895617,-44.64370078740156,33.26118263409475,-10.512753039223808,51 days 18:46:57.391304347,21 days 04:28:28.474576271,97.45988835144209,0.5280898625281153,0.14314325893628652,1.134009839503407,0.23180555120523366,37.88650333965517,1.173843335512309,0.3697990663689872,-0.03930606795933751,None,None,0.000891957266118307,0.22477323106181338,10.222066210690631,0.0944817581648203,0.5122511236289381,9773.888888888889
Median Worst Trade [%],MSTR,SMA,27,37,0,true,106,0.33023680155116064,43.80952380952381,1.3937339414163723,8.664399731944322,0.8045320093096016,-0.5251692560079602,34 days 14:10:17.142857142,0.010742909111578469,0.32987551867219916,0.6566390041493776,2.8581733555583964,0,6748,6749 days 00:00:00,1000.0,11222.066210690737,1022.2066210690735,2152.7810361963634,100.0,807.29487582757,97.59376808729631,5256 days 00:00:00,105,1,-11.222066210690173,485.2432334895617,-44.64370078740156,33.26118263409475,-10.512753039223808,51 days 18:46:57.391304347,21 days 04:28:28.474576271,97.45988835144209,0.5280898625281153,0.14314325893628652,1.134009839503407,0.23180555120523366,37.88650333965517,1.173843335512309,0.3697990663689872,-0.03930606795933751,None,None,0.000891957266118307,0.22477323106181338,10.222066210690631,0.0944817581648203,0.5122511236289381,9773.888888888889
Mean Expectancy,MSTR,SMA,27,37,0,true,106,0.33023680155116064,43.80952380952381,1.3937339414163723,8.664399731944322,0.8045320093096016,-0.5251692560079602,34 days 14:10:17.142857142,0.010742909111578469,0.32987551867219916,0.6566390041493776,2.8581733555583964,0,6748,6749 days 00:00:00,1000.0,11222.066210690737,1022.2066210690735,2152.7810361963634,100.0,807.29487582757,97.59376808729631,5256 days 00:00:00,105,1,-11.222066210690173,485.2432334895617,-44.64370078740156,33.26118263409475,-10.512753039223808,51 days 18:46:57.391304347,21 days 04:28:28.474576271,97.45988835144209,0.5280898625281153,0.14314325893628652,1.134009839503407,0.23180555120523366,37.88650333965517,1.173843335512309,0.3697990663689872,-0.03930606795933751,None,None,0.000891957266118307,0.22477323106181338,10.222066210690631,0.0944817581648203,0.5122511236289381,9773.888888888889
Mean Sharpe Ratio,MSTR,SMA,27,37,0,true,106,0.33023680155116064,43.80952380952381,1.3937339414163723,8.664399731944322,0.8045320093096016,-0.5251692560079602,34 days 14:10:17.142857142,0.010742909111578469,0.32987551867219916,0.6566390041493776,2.8581733555583964,0,6748,6749 days 00:00:00,1000.0,11222.066210690737,1022.2066210690735,2152.7810361963634,100.0,807.29487582757,97.59376808729631,5256 days 00:00:00,105,1,-11.222066210690173,485.2432334895617,-44.64370078740156,33.26118263409475,-10.512753039223808,51 days 18:46:57.391304347,21 days 04:28:28.474576271,97.45988835144209,0.5280898625281153,0.14314325893628652,1.134009839503407,0.23180555120523366,37.88650333965517,1.173843335512309,0.3697990663689872,-0.03930606795933751,None,None,0.000891957266118307,0.22477323106181338,10.222066210690631,0.0944817581648203,0.5122511236289381,9773.888888888889
Mean Calmar Ratio,MSTR,SMA,27,37,0,true,106,0.33023680155116064,43.80952380952381,1.3937339414163723,8.664399731944322,0.8045320093096016,-0.5251692560079602,34 days 14:10:17.142857142,0.010742909111578469,0.32987551867219916,0.6566390041493776,2.8581733555583964,0,6748,6749 days 00:00:00,1000.0,11222.066210690737,1022.2066210690735,2152.7810361963634,100.0,807.29487582757,97.59376808729631,5256 days 00:00:00,105,1,-11.222066210690173,485.2432334895617,-44.64370078740156,33.26118263409475,-10.512753039223808,51 days 18:46:57.391304347,21 days 04:28:28.474576271,97.45988835144209,0.5280898625281153,0.14314325893628652,1.134009839503407,0.23180555120523366,37.88650333965517,1.173843335512309,0.3697990663689872,-0.03930606795933751,None,None,0.000891957266118307,0.22477323106181338,10.222066210690631,0.0944817581648203,0.5122511236289381,9773.888888888889
