Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Profit Factor,STRK_MSTR,SMA,19,20,0,true,13,1.4467276003010574,58.333333333333336,3.9714800505013397,3.1039964942862497,11.671026491144662,0.11044178919874817,0 days 13:14:59.999999999,0.6627945205479452,21.84,42.0,67.7912834352117,0,300,12 days 13:00:00,1000.0,1390.9120257264206,39.091202572642054,35.20328841446858,100.0,31.77979921816785,13.307818577924888,6 days 02:00:00,12,1,-1.3909120257262657,29.488091254588088,-3.875791230276432,6.763229699831753,-2.0189299934774563,0 days 19:00:00,0 days 05:12:00,32.69191147934556,7.258135463600894,111253.17945032718,1.3521459530250277,0.7946401007016903,6.973617932905862,1.175779089586981,0.44019138755980863,-0.019873757872207257,None,None,0.0012189006530363112,7.37191114956361,0.39091202572642114,756.3967574692762,1.2223657833812622,18.10515873015873
Most Expectancy,STRK_MSTR,SMA,19,20,0,true,13,1.4467276003010574,58.333333333333336,3.9714800505013397,3.1039964942862497,11.671026491144662,0.11044178919874817,0 days 13:14:59.999999999,0.6627945205479452,21.84,42.0,67.7912834352117,0,300,12 days 13:00:00,1000.0,1390.9120257264206,39.091202572642054,35.20328841446858,100.0,31.77979921816785,13.307818577924888,6 days 02:00:00,12,1,-1.3909120257262657,29.488091254588088,-3.875791230276432,6.763229699831753,-2.0189299934774563,0 days 19:00:00,0 days 05:12:00,32.69191147934556,7.258135463600894,111253.17945032718,1.3521459530250277,0.7946401007016903,6.973617932905862,1.175779089586981,0.44019138755980863,-0.019873757872207257,None,None,0.0012189006530363112,7.37191114956361,0.39091202572642114,756.3967574692762,1.2223657833812622,18.10515873015873
Most Sharpe Ratio,STRK_MSTR,SMA,19,20,0,true,13,1.4467276003010574,58.333333333333336,3.9714800505013397,3.1039964942862497,11.671026491144662,0.11044178919874817,0 days 13:14:59.999999999,0.6627945205479452,21.84,42.0,67.7912834352117,0,300,12 days 13:00:00,1000.0,1390.9120257264206,39.091202572642054,35.20328841446858,100.0,31.77979921816785,13.307818577924888,6 days 02:00:00,12,1,-1.3909120257262657,29.488091254588088,-3.875791230276432,6.763229699831753,-2.0189299934774563,0 days 19:00:00,0 days 05:12:00,32.69191147934556,7.258135463600894,111253.17945032718,1.3521459530250277,0.7946401007016903,6.973617932905862,1.175779089586981,0.44019138755980863,-0.019873757872207257,None,None,0.0012189006530363112,7.37191114956361,0.39091202572642114,756.3967574692762,1.2223657833812622,18.10515873015873
Most Calmar Ratio,STRK_MSTR,SMA,19,20,0,true,13,1.4467276003010574,58.333333333333336,3.9714800505013397,3.1039964942862497,11.671026491144662,0.11044178919874817,0 days 13:14:59.999999999,0.6627945205479452,21.84,42.0,67.7912834352117,0,300,12 days 13:00:00,1000.0,1390.9120257264206,39.091202572642054,35.20328841446858,100.0,31.77979921816785,13.307818577924888,6 days 02:00:00,12,1,-1.3909120257262657,29.488091254588088,-3.875791230276432,6.763229699831753,-2.0189299934774563,0 days 19:00:00,0 days 05:12:00,32.69191147934556,7.258135463600894,111253.17945032718,1.3521459530250277,0.7946401007016903,6.973617932905862,1.175779089586981,0.44019138755980863,-0.019873757872207257,None,None,0.0012189006530363112,7.37191114956361,0.39091202572642114,756.3967574692762,1.2223657833812622,18.10515873015873
Most Omega Ratio,STRK_MSTR,SMA,19,20,0,true,13,1.4467276003010574,58.333333333333336,3.9714800505013397,3.1039964942862497,11.671026491144662,0.11044178919874817,0 days 13:14:59.999999999,0.6627945205479452,21.84,42.0,67.7912834352117,0,300,12 days 13:00:00,1000.0,1390.9120257264206,39.091202572642054,35.20328841446858,100.0,31.77979921816785,13.307818577924888,6 days 02:00:00,12,1,-1.3909120257262657,29.488091254588088,-3.875791230276432,6.763229699831753,-2.0189299934774563,0 days 19:00:00,0 days 05:12:00,32.69191147934556,7.258135463600894,111253.17945032718,1.3521459530250277,0.7946401007016903,6.973617932905862,1.175779089586981,0.44019138755980863,-0.019873757872207257,None,None,0.0012189006530363112,7.37191114956361,0.39091202572642114,756.3967574692762,1.2223657833812622,18.10515873015873
Most Sortino Ratio,STRK_MSTR,SMA,19,20,0,true,13,1.4467276003010574,58.333333333333336,3.9714800505013397,3.1039964942862497,11.671026491144662,0.11044178919874817,0 days 13:14:59.999999999,0.6627945205479452,21.84,42.0,67.7912834352117,0,300,12 days 13:00:00,1000.0,1390.9120257264206,39.091202572642054,35.20328841446858,100.0,31.77979921816785,13.307818577924888,6 days 02:00:00,12,1,-1.3909120257262657,29.488091254588088,-3.875791230276432,6.763229699831753,-2.0189299934774563,0 days 19:00:00,0 days 05:12:00,32.69191147934556,7.258135463600894,111253.17945032718,1.3521459530250277,0.7946401007016903,6.973617932905862,1.175779089586981,0.44019138755980863,-0.019873757872207257,None,None,0.0012189006530363112,7.37191114956361,0.39091202572642114,756.3967574692762,1.2223657833812622,18.10515873015873
Most Avg Winning Trade Duration,STRK_MSTR,SMA,19,20,0,true,13,1.4467276003010574,58.333333333333336,3.9714800505013397,3.1039964942862497,11.671026491144662,0.11044178919874817,0 days 13:14:59.999999999,0.6627945205479452,21.84,42.0,67.7912834352117,0,300,12 days 13:00:00,1000.0,1390.9120257264206,39.091202572642054,35.20328841446858,100.0,31.77979921816785,13.307818577924888,6 days 02:00:00,12,1,-1.3909120257262657,29.488091254588088,-3.875791230276432,6.763229699831753,-2.0189299934774563,0 days 19:00:00,0 days 05:12:00,32.69191147934556,7.258135463600894,111253.17945032718,1.3521459530250277,0.7946401007016903,6.973617932905862,1.175779089586981,0.44019138755980863,-0.019873757872207257,None,None,0.0012189006530363112,7.37191114956361,0.39091202572642114,756.3967574692762,1.2223657833812622,18.10515873015873
Most Total Fees Paid,STRK_MSTR,SMA,11,12,0,true,23,0.32835945458116206,50.0,1.7658532326204759,1.3999272019092812,9.147803133657026,-0.11763697780698594,0 days 07:29:59.999999999,1.2151232876712328,38.64,75.6,54.09318708177463,0,300,12 days 13:00:00,1000.0,1310.620799565228,31.062079956522815,35.20328841446858,100.0,52.63949751638942,17.479697665395697,6 days 02:00:00,22,1,-1.3106207995651857,16.217120392406542,-6.622788443992987,5.8062858265822905,-3.006431422763728,0 days 12:16:21.818181818,0 days 02:43:38.181818181,14.178700925672427,5.877593601878366,15004.93504114446,1.2688561000468142,0.5752935257880036,5.892714223269056,1.268856100046814,0.45410628019323673,-0.02638931637852814,None,None,0.001033116276521141,6.24828724039986,0.3106207995652275,228.33440707214442,1.2794036755865983,18.10515873015873
Most Total Trades,STRK_MSTR,SMA,11,12,0,true,23,0.32835945458116206,50.0,1.7658532326204759,1.3999272019092812,9.147803133657026,-0.11763697780698594,0 days 07:29:59.999999999,1.2151232876712328,38.64,75.6,54.09318708177463,0,300,12 days 13:00:00,1000.0,1310.620799565228,31.062079956522815,35.20328841446858,100.0,52.63949751638942,17.479697665395697,6 days 02:00:00,22,1,-1.3106207995651857,16.217120392406542,-6.622788443992987,5.8062858265822905,-3.006431422763728,0 days 12:16:21.818181818,0 days 02:43:38.181818181,14.178700925672427,5.877593601878366,15004.93504114446,1.2688561000468142,0.5752935257880036,5.892714223269056,1.268856100046814,0.45410628019323673,-0.02638931637852814,None,None,0.001033116276521141,6.24828724039986,0.3106207995652275,228.33440707214442,1.2794036755865983,18.10515873015873
Mean Win Rate [%],STRK_MSTR,SMA,11,12,0,true,23,0.32835945458116206,50.0,1.7658532326204759,1.3999272019092812,9.147803133657026,-0.11763697780698594,0 days 07:29:59.999999999,1.2151232876712328,38.64,75.6,54.09318708177463,0,300,12 days 13:00:00,1000.0,1310.620799565228,31.062079956522815,35.20328841446858,100.0,52.63949751638942,17.479697665395697,6 days 02:00:00,22,1,-1.3106207995651857,16.217120392406542,-6.622788443992987,5.8062858265822905,-3.006431422763728,0 days 12:16:21.818181818,0 days 02:43:38.181818181,14.178700925672427,5.877593601878366,15004.93504114446,1.2688561000468142,0.5752935257880036,5.892714223269056,1.268856100046814,0.45410628019323673,-0.02638931637852814,None,None,0.001033116276521141,6.24828724039986,0.3106207995652275,228.33440707214442,1.2794036755865983,18.10515873015873
Median Win Rate [%],STRK_MSTR,SMA,11,12,0,true,23,0.32835945458116206,50.0,1.7658532326204759,1.3999272019092812,9.147803133657026,-0.11763697780698594,0 days 07:29:59.999999999,1.2151232876712328,38.64,75.6,54.09318708177463,0,300,12 days 13:00:00,1000.0,1310.620799565228,31.062079956522815,35.20328841446858,100.0,52.63949751638942,17.479697665395697,6 days 02:00:00,22,1,-1.3106207995651857,16.217120392406542,-6.622788443992987,5.8062858265822905,-3.006431422763728,0 days 12:16:21.818181818,0 days 02:43:38.181818181,14.178700925672427,5.877593601878366,15004.93504114446,1.2688561000468142,0.5752935257880036,5.892714223269056,1.268856100046814,0.45410628019323673,-0.02638931637852814,None,None,0.001033116276521141,6.24828724039986,0.3106207995652275,228.33440707214442,1.2794036755865983,18.10515873015873
Mean Worst Trade [%],STRK_MSTR,SMA,11,12,0,true,23,0.32835945458116206,50.0,1.7658532326204759,1.3999272019092812,9.147803133657026,-0.11763697780698594,0 days 07:29:59.999999999,1.2151232876712328,38.64,75.6,54.09318708177463,0,300,12 days 13:00:00,1000.0,1310.620799565228,31.062079956522815,35.20328841446858,100.0,52.63949751638942,17.479697665395697,6 days 02:00:00,22,1,-1.3106207995651857,16.217120392406542,-6.622788443992987,5.8062858265822905,-3.006431422763728,0 days 12:16:21.818181818,0 days 02:43:38.181818181,14.178700925672427,5.877593601878366,15004.93504114446,1.2688561000468142,0.5752935257880036,5.892714223269056,1.268856100046814,0.45410628019323673,-0.02638931637852814,None,None,0.001033116276521141,6.24828724039986,0.3106207995652275,228.33440707214442,1.2794036755865983,18.10515873015873
Median Worst Trade [%],STRK_MSTR,SMA,11,12,0,true,23,0.32835945458116206,50.0,1.7658532326204759,1.3999272019092812,9.147803133657026,-0.11763697780698594,0 days 07:29:59.999999999,1.2151232876712328,38.64,75.6,54.09318708177463,0,300,12 days 13:00:00,1000.0,1310.620799565228,31.062079956522815,35.20328841446858,100.0,52.63949751638942,17.479697665395697,6 days 02:00:00,22,1,-1.3106207995651857,16.217120392406542,-6.622788443992987,5.8062858265822905,-3.006431422763728,0 days 12:16:21.818181818,0 days 02:43:38.181818181,14.178700925672427,5.877593601878366,15004.93504114446,1.2688561000468142,0.5752935257880036,5.892714223269056,1.268856100046814,0.45410628019323673,-0.02638931637852814,None,None,0.001033116276521141,6.24828724039986,0.3106207995652275,228.33440707214442,1.2794036755865983,18.10515873015873
Mean Avg Winning Trade [%],STRK_MSTR,SMA,11,12,0,true,23,0.32835945458116206,50.0,1.7658532326204759,1.3999272019092812,9.147803133657026,-0.11763697780698594,0 days 07:29:59.999999999,1.2151232876712328,38.64,75.6,54.09318708177463,0,300,12 days 13:00:00,1000.0,1310.620799565228,31.062079956522815,35.20328841446858,100.0,52.63949751638942,17.479697665395697,6 days 02:00:00,22,1,-1.3106207995651857,16.217120392406542,-6.622788443992987,5.8062858265822905,-3.006431422763728,0 days 12:16:21.818181818,0 days 02:43:38.181818181,14.178700925672427,5.877593601878366,15004.93504114446,1.2688561000468142,0.5752935257880036,5.892714223269056,1.268856100046814,0.45410628019323673,-0.02638931637852814,None,None,0.001033116276521141,6.24828724039986,0.3106207995652275,228.33440707214442,1.2794036755865983,18.10515873015873
Median Avg Winning Trade [%],STRK_MSTR,SMA,11,12,0,true,23,0.32835945458116206,50.0,1.7658532326204759,1.3999272019092812,9.147803133657026,-0.11763697780698594,0 days 07:29:59.999999999,1.2151232876712328,38.64,75.6,54.09318708177463,0,300,12 days 13:00:00,1000.0,1310.620799565228,31.062079956522815,35.20328841446858,100.0,52.63949751638942,17.479697665395697,6 days 02:00:00,22,1,-1.3106207995651857,16.217120392406542,-6.622788443992987,5.8062858265822905,-3.006431422763728,0 days 12:16:21.818181818,0 days 02:43:38.181818181,14.178700925672427,5.877593601878366,15004.93504114446,1.2688561000468142,0.5752935257880036,5.892714223269056,1.268856100046814,0.45410628019323673,-0.02638931637852814,None,None,0.001033116276521141,6.24828724039986,0.3106207995652275,228.33440707214442,1.2794036755865983,18.10515873015873
Mean Calmar Ratio,STRK_MSTR,SMA,11,12,0,true,23,0.32835945458116206,50.0,1.7658532326204759,1.3999272019092812,9.147803133657026,-0.11763697780698594,0 days 07:29:59.999999999,1.2151232876712328,38.64,75.6,54.09318708177463,0,300,12 days 13:00:00,1000.0,1310.620799565228,31.062079956522815,35.20328841446858,100.0,52.63949751638942,17.479697665395697,6 days 02:00:00,22,1,-1.3106207995651857,16.217120392406542,-6.622788443992987,5.8062858265822905,-3.006431422763728,0 days 12:16:21.818181818,0 days 02:43:38.181818181,14.178700925672427,5.877593601878366,15004.93504114446,1.2688561000468142,0.5752935257880036,5.892714223269056,1.268856100046814,0.45410628019323673,-0.02638931637852814,None,None,0.001033116276521141,6.24828724039986,0.3106207995652275,228.33440707214442,1.2794036755865983,18.10515873015873
Least Max Drawdown Duration,STRK_MSTR,SMA,11,12,0,true,23,0.32835945458116206,50.0,1.7658532326204759,1.3999272019092812,9.147803133657026,-0.11763697780698594,0 days 07:29:59.999999999,1.2151232876712328,38.64,75.6,54.09318708177463,0,300,12 days 13:00:00,1000.0,1310.620799565228,31.062079956522815,35.20328841446858,100.0,52.63949751638942,17.479697665395697,6 days 02:00:00,22,1,-1.3106207995651857,16.217120392406542,-6.622788443992987,5.8062858265822905,-3.006431422763728,0 days 12:16:21.818181818,0 days 02:43:38.181818181,14.178700925672427,5.877593601878366,15004.93504114446,1.2688561000468142,0.5752935257880036,5.892714223269056,1.268856100046814,0.45410628019323673,-0.02638931637852814,None,None,0.001033116276521141,6.24828724039986,0.3106207995652275,228.33440707214442,1.2794036755865983,18.10515873015873
Least Avg Losing Trade Duration,STRK_MSTR,SMA,11,12,0,true,23,0.32835945458116206,50.0,1.7658532326204759,1.3999272019092812,9.147803133657026,-0.11763697780698594,0 days 07:29:59.999999999,1.2151232876712328,38.64,75.6,54.09318708177463,0,300,12 days 13:00:00,1000.0,1310.620799565228,31.062079956522815,35.20328841446858,100.0,52.63949751638942,17.479697665395697,6 days 02:00:00,22,1,-1.3106207995651857,16.217120392406542,-6.622788443992987,5.8062858265822905,-3.006431422763728,0 days 12:16:21.818181818,0 days 02:43:38.181818181,14.178700925672427,5.877593601878366,15004.93504114446,1.2688561000468142,0.5752935257880036,5.892714223269056,1.268856100046814,0.45410628019323673,-0.02638931637852814,None,None,0.001033116276521141,6.24828724039986,0.3106207995652275,228.33440707214442,1.2794036755865983,18.10515873015873
Mean Total Return [%],STRK_MSTR,SMA,10,12,0,true,21,0.045511498373140453,55.00000000000001,1.2936789134571587,0.8054007400838041,4.758182457349877,-0.6204585386522721,0 days 08:02:59.999999999,1.1046575342465752,35.28,68.88,28.41453811015661,0,300,12 days 13:00:00,1000.0,1133.6110752907293,13.361107529072944,35.20328841446858,100.0,46.106458042943274,24.048556188793825,8 days 14:00:00,20,1,-1.1336110752906734,15.24426356801071,-8.719576303215442,5.014785819202728,-4.339403245505992,0 days 12:00:00,0 days 03:13:20,6.737234318300995,3.132634492674134,155.7896592984985,1.1362461675655318,0.5916601690889904,5.938126265259299,1.2137174971722724,0.41314553990610337,-0.02719960769093151,None,None,0.0005509698625325199,3.3322657285966804,0.13361107529072647,11.426477326261244,1.2801948119162674,18.10515873015873
Median Total Return [%],STRK_MSTR,SMA,10,12,0,true,21,0.045511498373140453,55.00000000000001,1.2936789134571587,0.8054007400838041,4.758182457349877,-0.6204585386522721,0 days 08:02:59.999999999,1.1046575342465752,35.28,68.88,28.41453811015661,0,300,12 days 13:00:00,1000.0,1133.6110752907293,13.361107529072944,35.20328841446858,100.0,46.106458042943274,24.048556188793825,8 days 14:00:00,20,1,-1.1336110752906734,15.24426356801071,-8.719576303215442,5.014785819202728,-4.339403245505992,0 days 12:00:00,0 days 03:13:20,6.737234318300995,3.132634492674134,155.7896592984985,1.1362461675655318,0.5916601690889904,5.938126265259299,1.2137174971722724,0.41314553990610337,-0.02719960769093151,None,None,0.0005509698625325199,3.3322657285966804,0.13361107529072647,11.426477326261244,1.2801948119162674,18.10515873015873
Most Max Drawdown [%],STRK_MSTR,SMA,10,12,0,true,21,0.045511498373140453,55.00000000000001,1.2936789134571587,0.8054007400838041,4.758182457349877,-0.6204585386522721,0 days 08:02:59.999999999,1.1046575342465752,35.28,68.88,28.41453811015661,0,300,12 days 13:00:00,1000.0,1133.6110752907293,13.361107529072944,35.20328841446858,100.0,46.106458042943274,24.048556188793825,8 days 14:00:00,20,1,-1.1336110752906734,15.24426356801071,-8.719576303215442,5.014785819202728,-4.339403245505992,0 days 12:00:00,0 days 03:13:20,6.737234318300995,3.132634492674134,155.7896592984985,1.1362461675655318,0.5916601690889904,5.938126265259299,1.2137174971722724,0.41314553990610337,-0.02719960769093151,None,None,0.0005509698625325199,3.3322657285966804,0.13361107529072647,11.426477326261244,1.2801948119162674,18.10515873015873
Mean Best Trade [%],STRK_MSTR,SMA,10,12,0,true,21,0.045511498373140453,55.00000000000001,1.2936789134571587,0.8054007400838041,4.758182457349877,-0.6204585386522721,0 days 08:02:59.999999999,1.1046575342465752,35.28,68.88,28.41453811015661,0,300,12 days 13:00:00,1000.0,1133.6110752907293,13.361107529072944,35.20328841446858,100.0,46.106458042943274,24.048556188793825,8 days 14:00:00,20,1,-1.1336110752906734,15.24426356801071,-8.719576303215442,5.014785819202728,-4.339403245505992,0 days 12:00:00,0 days 03:13:20,6.737234318300995,3.132634492674134,155.7896592984985,1.1362461675655318,0.5916601690889904,5.938126265259299,1.2137174971722724,0.41314553990610337,-0.02719960769093151,None,None,0.0005509698625325199,3.3322657285966804,0.13361107529072647,11.426477326261244,1.2801948119162674,18.10515873015873
