Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Mean Max Drawdown [%],MSTY_MSTR,EMA,59,74,0,true,9,-0.0,0.0,0.0,NaN,-4.34484354291222,0.4390976332421662,1 days 07:37:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,576.0196337112537,-42.39803662887462,-75.58897794271515,100.0,13.027853327861246,43.06146165174681,81 days 17:00:00,8,1,-0.576019633711212,-4.151733741445548,-9.303091630137462,NaN,-6.646504525955664,NaT,1 days 07:37:30,-52.92554333187938,-4.178049817939204,-2.122686890116332,0.5308374043072732,-13.698082818873464,225.32851116204003,0.49938037294091586,0.07360959651035986,-0.0009990009990009513,None,None,-0.00026190796515061516,-1.5840193732309205,-0.42398036628874625,-0.8162798526597346,0.45628168496062677,118.76984126984127
Median Max Drawdown [%],MSTY_MSTR,EMA,54,80,0,true,9,-0.0,0.0,0.0,NaN,-4.3695128447183365,0.4368728578199509,1 days 07:30:00,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,574.3379487080805,-42.56620512919195,-75.58897794271515,100.0,13.008210547505598,43.227693287682435,81 days 17:00:00,8,1,-0.5743379487080347,-4.151733741445548,-9.303091630137462,NaN,-6.680882109996212,NaT,1 days 07:30:00,-53.13596416790144,-4.202085701739627,-2.117093404983056,0.5281735768172897,-13.700470735364885,225.38272334569677,0.5005824198193716,0.07302452316076292,-0.000999000999000939,None,None,-0.0002633950351852234,-1.5930131728002312,-0.42566205129191925,-0.8179223939005525,0.4562476318467753,118.76984126984127
Most Total Trades,MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Least Total Trades,MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Mean Total Trades,MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Median Total Trades,MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Most Win Rate [%],MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Least Win Rate [%],MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Mean Win Rate [%],MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Median Win Rate [%],MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Most Best Trade [%],MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Least Best Trade [%],MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Mean Best Trade [%],MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Median Best Trade [%],MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Most Worst Trade [%],MSTY_MSTR,EMA,48,86,0,true,9,-0.0,0.0,0.0,NaN,-4.251604316159138,0.4479646944014131,1 days 07:30:00,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,582.722154615084,-41.7277845384916,-75.58897794271515,100.0,13.129640081337115,42.39892912476698,81 days 17:00:00,8,1,-0.5827221546149985,-4.151733741445548,-9.303091630137462,NaN,-6.508381530257284,NaT,1 days 07:30:00,-52.086890403787635,-4.086856792250053,-2.1451507773581864,0.5374687102602991,-13.71915219355393,225.8732982128136,0.5016374629096121,0.07360959651035986,-0.000999000999000946,None,None,-0.00025605291923700227,-1.5486080555453896,-0.41727784538491575,-0.8096340367737646,0.4560350846844988,118.76984126984127
Least Worst Trade [%],MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Mean Worst Trade [%],MSTY_MSTR,EMA,48,86,0,true,9,-0.0,0.0,0.0,NaN,-4.251604316159138,0.4479646944014131,1 days 07:30:00,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,582.722154615084,-41.7277845384916,-75.58897794271515,100.0,13.129640081337115,42.39892912476698,81 days 17:00:00,8,1,-0.5827221546149985,-4.151733741445548,-9.303091630137462,NaN,-6.508381530257284,NaT,1 days 07:30:00,-52.086890403787635,-4.086856792250053,-2.1451507773581864,0.5374687102602991,-13.71915219355393,225.8732982128136,0.5016374629096121,0.07360959651035986,-0.000999000999000946,None,None,-0.00025605291923700227,-1.5486080555453896,-0.41727784538491575,-0.8096340367737646,0.4560350846844988,118.76984126984127
Median Worst Trade [%],MSTY_MSTR,EMA,48,86,0,true,9,-0.0,0.0,0.0,NaN,-4.251604316159138,0.4479646944014131,1 days 07:30:00,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,582.722154615084,-41.7277845384916,-75.58897794271515,100.0,13.129640081337115,42.39892912476698,81 days 17:00:00,8,1,-0.5827221546149985,-4.151733741445548,-9.303091630137462,NaN,-6.508381530257284,NaT,1 days 07:30:00,-52.086890403787635,-4.086856792250053,-2.1451507773581864,0.5374687102602991,-13.71915219355393,225.8732982128136,0.5016374629096121,0.07360959651035986,-0.000999000999000946,None,None,-0.00025605291923700227,-1.5486080555453896,-0.41727784538491575,-0.8096340367737646,0.4560350846844988,118.76984126984127
Most Avg Winning Trade [%],MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Least Avg Winning Trade [%],MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Mean Avg Winning Trade [%],MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Median Avg Winning Trade [%],MSTY_MSTR,EMA,47,88,0,true,9,-0.0,0.0,0.0,NaN,-4.3634439268624945,0.43783141664903164,1 days 07:07:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,575.0625135299623,-42.49374864700377,-75.58897794271515,100.0,12.992322854164208,43.15607131599597,81 days 17:00:00,8,1,-0.5750625135299288,-4.151733741445548,-10.451045314517692,NaN,-6.658049553614228,NaT,1 days 07:07:30,-53.04530299456348,-4.198925265271835,-2.1195012921287275,0.5256598796148149,-13.762271250489041,226.73693867237694,0.4940412402394876,0.0724400871459695,-0.0009990009990009502,None,None,-0.000262805957641409,-1.5894504318152416,-0.4249374864700374,-0.8172159141371241,0.45556988275495186,118.76984126984127
Most Avg Losing Trade [%],MSTY_MSTR,EMA,52,81,0,true,9,-0.0,0.0,0.0,NaN,-4.147911489116763,0.45751159907649375,1 days 07:52:30,0.06735716672235216,2.304878048780488,4.353658536585366,NaN,0,1968,82 days 01:00:00,1000.0,589.9385622841428,-41.00614377158573,-75.58897794271515,100.0,13.168010372376841,41.685599785358896,81 days 17:00:00,8,1,-0.5899385622840327,-4.151733741445548,-9.303091630137462,NaN,-6.36517265188267,NaT,1 days 07:52:30,-51.183937394196654,-3.9856622114506197,-2.169642306732691,0.5483641526366733,-13.708540889688715,225.63956733975363,0.5006803132769625,0.07536865101037683,-0.0009990009990009292,None,None,-0.0002497927012855551,-1.5107462573750372,-0.4100614377158579,-0.8022994667376384,0.45618100725449057,118.76984126984127
