Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Least Max Drawdown Duration,COF,EMA,12,18,0,true,false,None,1,159,0.7672650915244372,32.91139240506329,1.2121841390296473,1.9499590967828122,0.5378296939767497,-0.9258090211216718,28 days 23:14:25.822784809,0.014100947712881246,0.43161840744570834,0.8605222337125129,0.8416382399376693,0,7736,7737 days 00:00:00,1000.0,4001.2107818552327,300.12107818552323,4045.250281408423,100.0,781.7244404280107,70.77171488419724,3856 days 00:00:00,158,-4.001210781854752,139.7126401878629,-18.704448296424506,16.831956563523885,-5.350643434071298,59 days 03:41:32.307692308,14 days 03:50:56.603773584,19.020329067323303,0.3611821884986498,0.09551964502877976,1.0779289634430824,0.5917275172019725,23.19546096068931,1.128109231394323,0.955518254301301,-0.02640653714838607,,,0.00036546498350992934,0.0920971758445022,3.001210781855204,0.04619787815734,0.30687827865172235,0,159,11204.920634920634,,,,
Median Max Drawdown [%],COF,EMA,11,19,0,true,false,None,1,162,0.7616588708222243,32.91925465838509,1.1981962613523782,1.9127650114292707,0.5362556394928757,-0.926462284790494,28 days 10:52:55.155279502,0.014368687226416967,0.43976215098241983,0.8768097207859358,0.841161655750049,0,7736,7737 days 00:00:00,1000.0,3974.784631453865,297.4784631453865,4045.250281408423,100.0,841.3202210862822,72.85080349592232,4930 days 00:00:00,161,-3.974784631453531,139.71264018786283,-18.704448296424506,16.57309161529461,-5.281654525652796,58 days 14:02:15.849056604,13 days 16:00:00,18.501611280033103,0.3603554594995609,0.09233556611307567,1.0776527955598878,0.5857853064966023,23.098752318957786,1.1291947677915846,0.9543551088777219,-0.02641181188340246,,,0.0003650198839595698,0.09198501075781158,2.9747846314538875,0.0459721033373135,0.3072077157846629,0,162,11204.920634920634,,,,
Median Worst Trade [%],COF,EMA,11,20,0,true,false,None,1,156,0.7596743459307326,31.61290322580645,1.1976240433320573,1.9795105295658861,0.5373411333863323,-0.9257405369593121,29 days 12:41:48.387096773,0.013833208199345526,0.42347466390899685,0.8442347466390899,0.838272556212234,0,7736,7737 days 00:00:00,1000.0,4003.9811376258117,300.39811376258115,4045.250281408423,100.0,834.5787304716908,70.48315635115188,5370 days 00:00:00,155,-4.0039811376254875,139.71264018786286,-18.70444829642452,17.674342560050736,-5.275647673205412,61 days 15:40:24.489795918,14 days 16:18:06.792452830,19.406355604925366,0.36129976099061467,0.09596016205477172,1.0780275956065835,0.5804165422908365,23.213063367171337,1.1234182312110732,0.9595959595959597,-0.026406537148386044,,,0.00036566178936284634,0.09214677091943728,3.003981137625833,0.04622146340732258,0.3069436184070069,0,156,11204.920634920634,,,,
Least Worst Trade [%],COF,EMA,12,17,0,true,false,None,1,162,0.7569895463441191,33.54037267080746,1.170777694607566,1.8365375859313438,0.5072589174601423,-0.9398776443102846,28 days 08:56:38.757763974,0.014368687226416967,0.43976215098241983,0.8768097207859358,0.8076397191492284,0,7736,7737 days 00:00:00,1000.0,3432.0997627275847,243.20997627275847,4045.250281408423,100.0,784.7574600983137,76.53301947148388,4930 days 00:00:00,161,-3.4320997627273755,139.71264018786283,-20.48889306489087,16.2428061806404,-5.433915723547994,57 days 06:13:20,13 days 19:03:55.514018691,15.127527096213058,0.3418037948059584,0.07826888860878359,1.0737321556750967,0.5470552399532544,23.105173037799553,1.1295965270902948,0.950544844928751,-0.02642987791686589,,,0.0003472890410236062,0.08751683833794877,2.432099762727562,0.04098289912328745,0.3081490985303199,0,162,11204.920634920634,,,,
Most Total Return [%],COF,EMA,12,15,0,true,false,None,1,179,0.7541336042546157,33.70786516853933,1.197826797296002,1.7911069579425205,0.563792447481822,-0.912893867208753,25 days 13:04:43.146067415,0.01588587780311938,0.4859100310237849,0.9691054808686659,0.8703168375007672,0,7736,7737 days 00:00:00,1000.0,4523.661081861913,352.3661081861913,4045.250281408423,100.0,1053.5010666873463,71.88445479565104,3856 days 00:00:00,178,-4.523661081861064,137.8699685077894,-18.704448296424513,15.139495364832669,-4.996209181154166,51 days 22:48:00,12 days 02:50:50.847457627,19.821262600807827,0.3765814977930271,0.10266454637683955,1.0821208216326164,0.6901212138612327,23.99641516444175,1.1473261524886402,0.9431675720852486,-0.026434648571076292,,,0.00038452111358158096,0.0968993206225584,3.5236610818619427,0.05038814600566299,0.3096762615916692,0,179,11204.920634920634,,,,
Median Avg Winning Trade [%],COF,EMA,12,15,0,true,false,None,1,179,0.7541336042546157,33.70786516853933,1.197826797296002,1.7911069579425205,0.563792447481822,-0.912893867208753,25 days 13:04:43.146067415,0.01588587780311938,0.4859100310237849,0.9691054808686659,0.8703168375007672,0,7736,7737 days 00:00:00,1000.0,4523.661081861913,352.3661081861913,4045.250281408423,100.0,1053.5010666873463,71.88445479565104,3856 days 00:00:00,178,-4.523661081861064,137.8699685077894,-18.704448296424513,15.139495364832669,-4.996209181154166,51 days 22:48:00,12 days 02:50:50.847457627,19.821262600807827,0.3765814977930271,0.10266454637683955,1.0821208216326164,0.6901212138612327,23.99641516444175,1.1473261524886402,0.9431675720852486,-0.026434648571076292,,,0.00038452111358158096,0.0968993206225584,3.5236610818619427,0.05038814600566299,0.3096762615916692,0,179,11204.920634920634,,,,
Most Expectancy,COF,EMA,12,15,0,true,false,None,1,179,0.7541336042546157,33.70786516853933,1.197826797296002,1.7911069579425205,0.563792447481822,-0.912893867208753,25 days 13:04:43.146067415,0.01588587780311938,0.4859100310237849,0.9691054808686659,0.8703168375007672,0,7736,7737 days 00:00:00,1000.0,4523.661081861913,352.3661081861913,4045.250281408423,100.0,1053.5010666873463,71.88445479565104,3856 days 00:00:00,178,-4.523661081861064,137.8699685077894,-18.704448296424513,15.139495364832669,-4.996209181154166,51 days 22:48:00,12 days 02:50:50.847457627,19.821262600807827,0.3765814977930271,0.10266454637683955,1.0821208216326164,0.6901212138612327,23.99641516444175,1.1473261524886402,0.9431675720852486,-0.026434648571076292,,,0.00038452111358158096,0.0968993206225584,3.5236610818619427,0.05038814600566299,0.3096762615916692,0,179,11204.920634920634,,,,
Most Sharpe Ratio,COF,EMA,12,15,0,true,false,None,1,179,0.7541336042546157,33.70786516853933,1.197826797296002,1.7911069579425205,0.563792447481822,-0.912893867208753,25 days 13:04:43.146067415,0.01588587780311938,0.4859100310237849,0.9691054808686659,0.8703168375007672,0,7736,7737 days 00:00:00,1000.0,4523.661081861913,352.3661081861913,4045.250281408423,100.0,1053.5010666873463,71.88445479565104,3856 days 00:00:00,178,-4.523661081861064,137.8699685077894,-18.704448296424513,15.139495364832669,-4.996209181154166,51 days 22:48:00,12 days 02:50:50.847457627,19.821262600807827,0.3765814977930271,0.10266454637683955,1.0821208216326164,0.6901212138612327,23.99641516444175,1.1473261524886402,0.9431675720852486,-0.026434648571076292,,,0.00038452111358158096,0.0968993206225584,3.5236610818619427,0.05038814600566299,0.3096762615916692,0,179,11204.920634920634,,,,
Mean Best Trade [%],COF,EMA,13,19,0,true,false,None,1,149,0.7511244393381717,33.108108108108105,1.1327354095008322,1.806018239519254,0.45529174513577725,-0.9598776639680848,31 days 00:19:27.567567566,0.01320848266776218,0.4044725956566701,0.8062306101344363,0.7304848851416424,0,7736,7737 days 00:00:00,1000.0,2623.0489112386786,162.3048911238679,4045.250281408423,100.0,608.761761524525,69.7094423948718,5370 days 00:00:00,148,-2.623048911238584,131.55218194652457,-18.039289833624228,17.354984428280694,-5.889934722594993,62 days 07:20:48.979591837,15 days 12:36:21.818181818,10.984270001012874,0.3072416104414914,0.06676884789760376,1.0658256324547262,0.571506632457914,23.22545564835597,1.1125723707202873,0.957983193277311,-0.02651735948696573,,,0.00031060797107283647,0.07827320871035479,1.6230489112386786,0.03190767829120067,0.3066050237449308,0,149,11204.920634920634,,,,
Mean Profit Factor,COF,EMA,13,19,0,true,false,None,1,149,0.7511244393381717,33.108108108108105,1.1327354095008322,1.806018239519254,0.45529174513577725,-0.9598776639680848,31 days 00:19:27.567567566,0.01320848266776218,0.4044725956566701,0.8062306101344363,0.7304848851416424,0,7736,7737 days 00:00:00,1000.0,2623.0489112386786,162.3048911238679,4045.250281408423,100.0,608.761761524525,69.7094423948718,5370 days 00:00:00,148,-2.623048911238584,131.55218194652457,-18.039289833624228,17.354984428280694,-5.889934722594993,62 days 07:20:48.979591837,15 days 12:36:21.818181818,10.984270001012874,0.3072416104414914,0.06676884789760376,1.0658256324547262,0.571506632457914,23.22545564835597,1.1125723707202873,0.957983193277311,-0.02651735948696573,,,0.00031060797107283647,0.07827320871035479,1.6230489112386786,0.03190767829120067,0.3066050237449308,0,149,11204.920634920634,,,,
