Metric Type,Ticker,Strategy Type,Fast Period,Slow Period,Signal Period,Signal Entry,Signal Exit,Signal Unconfirmed,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%],Last Position Open Date,Last Position Close Date
Most Win Rate [%],EDU,SMA,58,63,0,true,false,None,1,72,1.5775686214615234,63.38028169014085,2.3521373569850685,5.656966387084456,1.032128423004959,1.3988797833102997,40 days 02:01:41.408450703,0.010304641177673279,0.3178473828042884,0.6312802186251839,1.7980519607466254,0,4757,4758 days 00:00:00,1000.0,16069.327390349024,1506.9327390349024,628.1818495112049,100.0,663.33738432244,59.34689506636908,2195 days 00:00:00,71,-16.069327390347098,81.89680274943186,-30.488824935216087,14.16030347509045,-9.060347803695153,49 days 18:40:00,23 days 07:23:04.615384615,212.4703763061885,0.7049237456239917,0.40004721143579497,1.1459270757129167,0.06267215920097804,10.724026851517547,1.1147453865778711,1.0279720279720281,-0.03330773880743932,,,0.000848778395106059,0.21389215556672686,15.069327390348995,0.15844061290457234,0.36517318457443054,0,72,6890.099206349206,,,,
Median Calmar Ratio,EDU,SMA,58,63,0,true,false,None,1,72,1.5775686214615234,63.38028169014085,2.3521373569850685,5.656966387084456,1.032128423004959,1.3988797833102997,40 days 02:01:41.408450703,0.010304641177673279,0.3178473828042884,0.6312802186251839,1.7980519607466254,0,4757,4758 days 00:00:00,1000.0,16069.327390349024,1506.9327390349024,628.1818495112049,100.0,663.33738432244,59.34689506636908,2195 days 00:00:00,71,-16.069327390347098,81.89680274943186,-30.488824935216087,14.16030347509045,-9.060347803695153,49 days 18:40:00,23 days 07:23:04.615384615,212.4703763061885,0.7049237456239917,0.40004721143579497,1.1459270757129167,0.06267215920097804,10.724026851517547,1.1147453865778711,1.0279720279720281,-0.03330773880743932,,,0.000848778395106059,0.21389215556672686,15.069327390348995,0.15844061290457234,0.36517318457443054,0,72,6890.099206349206,,,,
Mean Avg Losing Trade [%],EDU,SMA,57,63,0,true,false,None,1,68,1.5683951541338679,61.19402985074627,2.74084670823022,5.793704397120756,1.0657322635196413,1.7193319494169448,42 days 16:07:09.850746268,0.00972409801273394,0.3001891948707168,0.5959638427580408,1.7392074582906114,0,4757,4758 days 00:00:00,1000.0,18082.349734196465,1708.2349734196466,628.1818495112049,100.0,716.7094009445836,53.954449539965786,2133 days 00:00:00,67,-18.082349734195304,77.68860864027276,-25.950200902245403,14.248902995378398,-7.53949339243937,54 days 18:08:46.829268293,23 days 14:46:09.230769231,255.2303296109052,0.7248982014799352,0.4608887444418131,1.1501790560566738,0.10006377558382311,10.63595006411163,1.1236124202510163,1.0236439499304588,-0.033251941616050384,,,0.0008743746174423878,0.22034240359548174,17.082349734196473,0.165704653117424,0.3658198119881076,0,68,6890.099206349206,,,,
Median Avg Losing Trade [%],EDU,SMA,57,63,0,true,false,None,1,68,1.5683951541338679,61.19402985074627,2.74084670823022,5.793704397120756,1.0657322635196413,1.7193319494169448,42 days 16:07:09.850746268,0.00972409801273394,0.3001891948707168,0.5959638427580408,1.7392074582906114,0,4757,4758 days 00:00:00,1000.0,18082.349734196465,1708.2349734196466,628.1818495112049,100.0,716.7094009445836,53.954449539965786,2133 days 00:00:00,67,-18.082349734195304,77.68860864027276,-25.950200902245403,14.248902995378398,-7.53949339243937,54 days 18:08:46.829268293,23 days 14:46:09.230769231,255.2303296109052,0.7248982014799352,0.4608887444418131,1.1501790560566738,0.10006377558382311,10.63595006411163,1.1236124202510163,1.0236439499304588,-0.033251941616050384,,,0.0008743746174423878,0.22034240359548174,17.082349734196473,0.165704653117424,0.3658198119881076,0,68,6890.099206349206,,,,
Most Profit Factor,EDU,SMA,57,63,0,true,false,None,1,68,1.5683951541338679,61.19402985074627,2.74084670823022,5.793704397120756,1.0657322635196413,1.7193319494169448,42 days 16:07:09.850746268,0.00972409801273394,0.3001891948707168,0.5959638427580408,1.7392074582906114,0,4757,4758 days 00:00:00,1000.0,18082.349734196465,1708.2349734196466,628.1818495112049,100.0,716.7094009445836,53.954449539965786,2133 days 00:00:00,67,-18.082349734195304,77.68860864027276,-25.950200902245403,14.248902995378398,-7.53949339243937,54 days 18:08:46.829268293,23 days 14:46:09.230769231,255.2303296109052,0.7248982014799352,0.4608887444418131,1.1501790560566738,0.10006377558382311,10.63595006411163,1.1236124202510163,1.0236439499304588,-0.033251941616050384,,,0.0008743746174423878,0.22034240359548174,17.082349734196473,0.165704653117424,0.3658198119881076,0,68,6890.099206349206,,,,
Mean Expectancy,EDU,SMA,57,63,0,true,false,None,1,68,1.5683951541338679,61.19402985074627,2.74084670823022,5.793704397120756,1.0657322635196413,1.7193319494169448,42 days 16:07:09.850746268,0.00972409801273394,0.3001891948707168,0.5959638427580408,1.7392074582906114,0,4757,4758 days 00:00:00,1000.0,18082.349734196465,1708.2349734196466,628.1818495112049,100.0,716.7094009445836,53.954449539965786,2133 days 00:00:00,67,-18.082349734195304,77.68860864027276,-25.950200902245403,14.248902995378398,-7.53949339243937,54 days 18:08:46.829268293,23 days 14:46:09.230769231,255.2303296109052,0.7248982014799352,0.4608887444418131,1.1501790560566738,0.10006377558382311,10.63595006411163,1.1236124202510163,1.0236439499304588,-0.033251941616050384,,,0.0008743746174423878,0.22034240359548174,17.082349734196473,0.165704653117424,0.3658198119881076,0,68,6890.099206349206,,,,
Mean Calmar Ratio,EDU,SMA,57,63,0,true,false,None,1,68,1.5683951541338679,61.19402985074627,2.74084670823022,5.793704397120756,1.0657322635196413,1.7193319494169448,42 days 16:07:09.850746268,0.00972409801273394,0.3001891948707168,0.5959638427580408,1.7392074582906114,0,4757,4758 days 00:00:00,1000.0,18082.349734196465,1708.2349734196466,628.1818495112049,100.0,716.7094009445836,53.954449539965786,2133 days 00:00:00,67,-18.082349734195304,77.68860864027276,-25.950200902245403,14.248902995378398,-7.53949339243937,54 days 18:08:46.829268293,23 days 14:46:09.230769231,255.2303296109052,0.7248982014799352,0.4608887444418131,1.1501790560566738,0.10006377558382311,10.63595006411163,1.1236124202510163,1.0236439499304588,-0.033251941616050384,,,0.0008743746174423878,0.22034240359548174,17.082349734196473,0.165704653117424,0.3658198119881076,0,68,6890.099206349206,,,,
Median Total Return [%],EDU,SMA,57,64,0,true,false,None,1,63,1.4708190043300184,59.67741935483871,2.6264910383718867,5.883052040713508,0.9736177416925069,0.8868773205595933,46 days 03:52:15.483870967,0.008998419056559764,0.2781164599537524,0.5518183729241118,1.6361736072869397,0,4757,4758 days 00:00:00,1000.0,12853.020850298719,1185.302085029872,628.1818495112049,100.0,483.0751383264535,61.5383740908738,2263 days 00:00:00,62,-12.85302085029798,81.89680274943186,-28.18559204412966,15.543073299165556,-8.413779421795523,60 days 11:01:37.297297297,25 days 00:00:00,191.38506243788743,0.6652285726809329,0.3516441256500318,1.1370395558641206,0.08344159230626921,10.73073167515912,1.1099855895451236,1.0243732590529249,-0.033351612575705965,,,0.0008032416021747945,0.20241688374804823,11.853020850298675,0.14481871358931953,0.3662030876369499,0,63,6890.099206349206,,,,
Mean Max Drawdown [%],EDU,SMA,57,64,0,true,false,None,1,63,1.4708190043300184,59.67741935483871,2.6264910383718867,5.883052040713508,0.9736177416925069,0.8868773205595933,46 days 03:52:15.483870967,0.008998419056559764,0.2781164599537524,0.5518183729241118,1.6361736072869397,0,4757,4758 days 00:00:00,1000.0,12853.020850298719,1185.302085029872,628.1818495112049,100.0,483.0751383264535,61.5383740908738,2263 days 00:00:00,62,-12.85302085029798,81.89680274943186,-28.18559204412966,15.543073299165556,-8.413779421795523,60 days 11:01:37.297297297,25 days 00:00:00,191.38506243788743,0.6652285726809329,0.3516441256500318,1.1370395558641206,0.08344159230626921,10.73073167515912,1.1099855895451236,1.0243732590529249,-0.033351612575705965,,,0.0008032416021747945,0.20241688374804823,11.853020850298675,0.14481871358931953,0.3662030876369499,0,63,6890.099206349206,,,,
Median Max Drawdown [%],EDU,SMA,57,64,0,true,false,None,1,63,1.4708190043300184,59.67741935483871,2.6264910383718867,5.883052040713508,0.9736177416925069,0.8868773205595933,46 days 03:52:15.483870967,0.008998419056559764,0.2781164599537524,0.5518183729241118,1.6361736072869397,0,4757,4758 days 00:00:00,1000.0,12853.020850298719,1185.302085029872,628.1818495112049,100.0,483.0751383264535,61.5383740908738,2263 days 00:00:00,62,-12.85302085029798,81.89680274943186,-28.18559204412966,15.543073299165556,-8.413779421795523,60 days 11:01:37.297297297,25 days 00:00:00,191.38506243788743,0.6652285726809329,0.3516441256500318,1.1370395558641206,0.08344159230626921,10.73073167515912,1.1099855895451236,1.0243732590529249,-0.033351612575705965,,,0.0008032416021747945,0.20241688374804823,11.853020850298675,0.14481871358931953,0.3662030876369499,0,63,6890.099206349206,,,,
