Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Window,Signal Entry,Signal Exit,Total Open Trades,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Signal Count,Position Count,Total Period,Allocation [%],Stop Loss [%]
Most Profit Factor,FMC,SMA,56,84,0,true,false,1,77,1.2916707901455788,50.0,2.403703462930644,6.32216218309762,0.8486247683806195,-0.016026138715204884,89 days 19:53:41.052631579,0.004604355289286797,0.1418918918918919,0.281941031941032,0.897063553007095,0,11396,11397 days 00:00:00,1000.0,36879.96624574894,3587.9966245748938,3646.4348960347097,100.0,1607.7256986382363,65.03754662907562,4846 days 00:00:00,76,-36.87996624574589,100.60542750547359,-23.233939416314385,18.91780039711648,-6.273476030921239,127 days 23:22:06.315789474,51 days 16:25:15.789473684,472.590081736772,0.5713741911848288,0.18831951159034624,1.118365362621857,0.3180706806997864,16.584849731825273,1.0822026502975588,1.0334158415841586,-0.02001793537087538,0.0004107720189797028,0.1035145487828851,35.87996624574893,0.08303734806732432,0.21803536223107997,6828,152,16506.11111111111,,
Most Omega Ratio,FMC,SMA,56,84,0,true,false,1,77,1.2916707901455788,50.0,2.403703462930644,6.32216218309762,0.8486247683806195,-0.016026138715204884,89 days 19:53:41.052631579,0.004604355289286797,0.1418918918918919,0.281941031941032,0.897063553007095,0,11396,11397 days 00:00:00,1000.0,36879.96624574894,3587.9966245748938,3646.4348960347097,100.0,1607.7256986382363,65.03754662907562,4846 days 00:00:00,76,-36.87996624574589,100.60542750547359,-23.233939416314385,18.91780039711648,-6.273476030921239,127 days 23:22:06.315789474,51 days 16:25:15.789473684,472.590081736772,0.5713741911848288,0.18831951159034624,1.118365362621857,0.3180706806997864,16.584849731825273,1.0822026502975588,1.0334158415841586,-0.02001793537087538,0.0004107720189797028,0.1035145487828851,35.87996624574893,0.08303734806732432,0.21803536223107997,6828,152,16506.11111111111,,
Median Avg Losing Trade Duration,FMC,SMA,56,84,0,true,false,1,77,1.2916707901455788,50.0,2.403703462930644,6.32216218309762,0.8486247683806195,-0.016026138715204884,89 days 19:53:41.052631579,0.004604355289286797,0.1418918918918919,0.281941031941032,0.897063553007095,0,11396,11397 days 00:00:00,1000.0,36879.96624574894,3587.9966245748938,3646.4348960347097,100.0,1607.7256986382363,65.03754662907562,4846 days 00:00:00,76,-36.87996624574589,100.60542750547359,-23.233939416314385,18.91780039711648,-6.273476030921239,127 days 23:22:06.315789474,51,472.590081736772,0.5713741911848288,0.18831951159034624,1.118365362621857,0.3180706806997864,16.584849731825273,1.0822026502975588,1.0334158415841586,-0.02001793537087538,0.0004107720189797028,0.1035145487828851,35.87996624574893,0.08303734806732432,0.21803536223107997,6828,152,16506.11111111111,,
Most Total Return [%],FMC,SMA,55,84,0,true,false,1,76,1.2842710983280188,49.333333333333336,2.3764803240846994,6.425723818750404,0.8487349639278834,-0.01086212429842864,91 days 02:52:48,0.004543771667059339,0.14004914004914007,0.2782555282555283,0.8999170950092704,0,11396,11397 days 00:00:00,1000.0,37068.26866947853,3606.826866947853,3646.4348960347097,100.0,1602.8537657080865,62.68853784017051,4487 days 00:00:00,75,-37.068268669470854,100.60542750547361,-23.39292083488974,19.54646307327461,-6.34973282381264,130 days 01:17:50.270270272,53 days 05:03:09.473684210,481.40449250864015,0.5716136776171512,0.19566812157229194,1.118290080870298,0.3147757830051028,16.500091323664293,1.083144777520591,1.0324474660074165,-0.020091000653257515,0.0004114557276043725,0.10368684335630186,36.06826866947882,0.08315931354212536,0.218306769382894,6835,150,16506.11111111111,,
Mean Total Fees Paid,FMC,SMA,55,84,0,true,false,1,76,1.2842710983280188,49.333333333333336,2.3764803240846994,6.425723818750404,0.8487349639278834,-0.01086212429842864,91 days 02:52:48,0.004543771667059339,0.14004914004914007,0.2782555282555283,0.8999170950092704,0,11396,11397 days 00:00:00,1000.0,37068.26866947853,3606.826866947853,3646.4348960347097,100.0,1602.8537657080865,62.68853784017051,4487 days 00:00:00,75,-37.068268669470854,100.60542750547361,-23.39292083488974,19.54646307327461,-6.34973282381264,130 days 01:17:50.270270272,53 days 05:03:09.473684210,481.40449250864015,0.5716136776171512,0.19566812157229194,1.118290080870298,0.3147757830051028,16.500091323664293,1.083144777520591,1.0324474660074165,-0.020091000653257515,0.0004114557276043725,0.10368684335630186,36.06826866947882,0.08315931354212536,0.218306769382894,6835,150,16506.11111111111,,
Most Expectancy,FMC,SMA,55,84,0,true,false,1,76,1.2842710983280188,49.333333333333336,2.3764803240846994,6.425723818750404,0.8487349639278834,-0.01086212429842864,91 days 02:52:48,0.004543771667059339,0.14004914004914007,0.2782555282555283,0.8999170950092704,0,11396,11397 days 00:00:00,1000.0,37068.26866947853,3606.826866947853,3646.4348960347097,100.0,1602.8537657080865,62.68853784017051,4487 days 00:00:00,75,-37.068268669470854,100.60542750547361,-23.39292083488974,19.54646307327461,-6.34973282381264,130 days 01:17:50.270270272,53 days 05:03:09.473684210,481.40449250864015,0.5716136776171512,0.19566812157229194,1.118290080870298,0.3147757830051028,16.500091323664293,1.083144777520591,1.0324474660074165,-0.020091000653257515,0.0004114557276043725,0.10368684335630186,36.06826866947882,0.08315931354212536,0.218306769382894,6835,150,16506.11111111111,,
Most Sharpe Ratio,FMC,SMA,55,84,0,true,false,1,76,1.2842710983280188,49.333333333333336,2.3764803240846994,6.425723818750404,0.8487349639278834,-0.01086212429842864,91 days 02:52:48,0.004543771667059339,0.14004914004914007,0.2782555282555283,0.8999170950092704,0,11396,11397 days 00:00:00,1000.0,37068.26866947853,3606.826866947853,3646.4348960347097,100.0,1602.8537657080865,62.68853784017051,4487 days 00:00:00,75,-37.068268669470854,100.60542750547361,-23.39292083488974,19.54646307327461,-6.34973282381264,130 days 01:17:50.270270272,53 days 05:03:09.473684210,481.40449250864015,0.5716136776171512,0.19566812157229194,1.118290080870298,0.3147757830051028,16.500091323664293,1.083144777520591,1.0324474660074165,-0.020091000653257515,0.0004114557276043725,0.10368684335630186,36.06826866947882,0.08315931354212536,0.218306769382894,6835,150,16506.11111111111,,
Most Calmar Ratio,FMC,SMA,55,84,0,true,false,1,76,1.2842710983280188,49.333333333333336,2.3764803240846994,6.425723818750404,0.8487349639278834,-0.01086212429842864,91 days 02:52:48,0.004543771667059339,0.14004914004914007,0.2782555282555283,0.8999170950092704,0,11396,11397 days 00:00:00,1000.0,37068.26866947853,3606.826866947853,3646.4348960347097,100.0,1602.8537657080865,62.68853784017051,4487 days 00:00:00,75,-37.068268669470854,100.60542750547361,-23.39292083488974,19.54646307327461,-6.34973282381264,130 days 01:17:50.270270272,53 days 05:03:09.473684210,481.40449250864015,0.5716136776171512,0.19566812157229194,1.118290080870298,0.3147757830051028,16.500091323664293,1.083144777520591,1.0324474660074165,-0.020091000653257515,0.0004114557276043725,0.10368684335630186,36.06826866947882,0.08315931354212536,0.218306769382894,6835,150,16506.11111111111,,
Most Sortino Ratio,FMC,SMA,55,84,0,true,false,1,76,1.2842710983280188,49.333333333333336,2.3764803240846994,6.425723818750404,0.8487349639278834,-0.01086212429842864,91 days 02:52:48,0.004543771667059339,0.14004914004914007,0.2782555282555283,0.8999170950092704,0,11396,11397 days 00:00:00,1000.0,37068.26866947853,3606.826866947853,3646.4348960347097,100.0,1602.8537657080865,62.68853784017051,4487 days 00:00:00,75,-37.068268669470854,100.60542750547361,-23.39292083488974,19.54646307327461,-6.34973282381264,130 days 01:17:50.270270272,53 days 05:03:09.473684210,481.40449250864015,0.5716136776171512,0.19566812157229194,1.118290080870298,0.3147757830051028,16.500091323664293,1.083144777520591,1.0324474660074165,-0.020091000653257515,0.0004114557276043725,0.10368684335630186,36.06826866947882,0.08315931354212536,0.218306769382894,6835,150,16506.11111111111,,
Most Avg Winning Trade Duration,FMC,SMA,55,84,0,true,false,1,76,1.2842710983280188,49.333333333333336,2.3764803240846994,6.425723818750404,0.8487349639278834,-0.01086212429842864,91 days 02:52:48,0.004543771667059339,0.14004914004914007,0.2782555282555283,0.8999170950092704,0,11396,11397 days 00:00:00,1000.0,37068.26866947853,3606.826866947853,3646.4348960347097,100.0,1602.8537657080865,62.68853784017051,4487 days 00:00:00,75,-37.068268669470854,100.60542750547361,-23.39292083488974,19.54646307327461,-6.34973282381264,130,53 days 05:03:09.473684210,481.40449250864015,0.5716136776171512,0.19566812157229194,1.118290080870298,0.3147757830051028,16.500091323664293,1.083144777520591,1.0324474660074165,-0.020091000653257515,0.0004114557276043725,0.10368684335630186,36.06826866947882,0.08315931354212536,0.218306769382894,6835,150,16506.11111111111,,
Least Total Trades,FMC,SMA,52,83,0,true,false,1,75,1.2587575562483786,51.35135135135135,2.076996585186543,6.086092593866075,0.7956284533277493,-0.2370417438166942,92 days 10:03:14.594594593,0.004483188044831881,0.13820638820638823,0.2745700245700246,0.8411368756878791,0,11396,11397 days 00:00:00,1000.0,28820.77609564596,2782.077609564596,3646.4348960347097,100.0,1714.1717192395683,61.244637167768815,4284 days 00:00:00,74,-28.82077609564294,102.95330476464774,-20.831519247288757,17.787831662143468,-6.265743089315616,122 days 18:56:50.526315788,60 days 08:40:00,376.3459036721839,0.5394857759051581,0.18556631001334084,1.1112717498603117,0.2237933828390344,16.370728627568532,1.0747495232440503,1.0339820821748533,-0.02020491119485796,0.0003905148670344683,0.09840974649268602,27.820776095645684,0.07714872470576095,0.21953525658485248,6840,148,16506.11111111111,,
Mean Best Trade [%],FMC,SMA,52,83,0,true,false,1,75,1.2587575562483786,51.35135135135135,2.076996585186543,6.086092593866075,0.7956284533277493,-0.2370417438166942,92 days 10:03:14.594594593,0.004483188044831881,0.13820638820638823,0.2745700245700246,0.8411368756878791,0,11396,11397 days 00:00:00,1000.0,28820.77609564596,2782.077609564596,3646.4348960347097,100.0,1714.1717192395683,61.244637167768815,4284 days 00:00:00,74,-28.82077609564294,102.95330476464774,-20.831519247288757,17.787831662143468,-6.265743089315616,122 days 18:56:50.526315788,60 days 08:40:00,376.3459036721839,0.5394857759051581,0.18556631001334084,1.1112717498603117,0.2237933828390344,16.370728627568532,1.0747495232440503,1.0339820821748533,-0.02020491119485796,0.0003905148670344683,0.09840974649268602,27.820776095645684,0.07714872470576095,0.21953525658485248,6840,148,16506.11111111111,,
Most Worst Trade [%],FMC,SMA,52,83,0,true,false,1,75,1.2587575562483786,51.35135135135135,2.076996585186543,6.086092593866075,0.7956284533277493,-0.2370417438166942,92 days 10:03:14.594594593,0.004483188044831881,0.13820638820638823,0.2745700245700246,0.8411368756878791,0,11396,11397 days 00:00:00,1000.0,28820.77609564596,2782.077609564596,3646.4348960347097,100.0,1714.1717192395683,61.244637167768815,4284 days 00:00:00,74,-28.82077609564294,102.95330476464774,-20.831519247288757,17.787831662143468,-6.265743089315616,122 days 18:56:50.526315788,60 days 08:40:00,376.3459036721839,0.5394857759051581,0.18556631001334084,1.1112717498603117,0.2237933828390344,16.370728627568532,1.0747495232440503,1.0339820821748533,-0.02020491119485796,0.0003905148670344683,0.09840974649268602,27.820776095645684,0.07714872470576095,0.21953525658485248,6840,148,16506.11111111111,,
Mean Max Drawdown Duration,FMC,SMA,52,83,0,true,false,1,75,1.2587575562483786,51.35135135135135,2.076996585186543,6.086092593866075,0.7956284533277493,-0.2370417438166942,92 days 10:03:14.594594593,0.004483188044831881,0.13820638820638823,0.2745700245700246,0.8411368756878791,0,11396,11397 days 00:00:00,1000.0,28820.77609564596,2782.077609564596,3646.4348960347097,100.0,1714.1717192395683,61.244637167768815,4284,74,-28.82077609564294,102.95330476464774,-20.831519247288757,17.787831662143468,-6.265743089315616,122 days 18:56:50.526315788,60 days 08:40:00,376.3459036721839,0.5394857759051581,0.18556631001334084,1.1112717498603117,0.2237933828390344,16.370728627568532,1.0747495232440503,1.0339820821748533,-0.02020491119485796,0.0003905148670344683,0.09840974649268602,27.820776095645684,0.07714872470576095,0.21953525658485248,6840,148,16506.11111111111,,
Mean Avg Losing Trade [%],FMC,SMA,57,84,0,true,false,1,75,1.2234922881524664,47.2972972972973,2.186242818030091,6.1213319926527525,0.7984292198255531,-0.2167072111508823,92 days 04:12:58.378378377,0.004483188044831881,0.13820638820638823,0.2745700245700246,0.8460071857167503,0,11396,11397 days 00:00:00,1000.0,29562.261590717702,2856.2261590717703,3646.4348960347097,100.0,1409.0121424833717,64.0529177638561,4861 days 00:00:00,74,-29.562261590715934,92.44415338400775,-25.537324251318296,19.77027614038288,-6.127720447617875,125 days 23:18:51.428571428,61 days 20:18:27.692307692,386.3759980041678,0.5427283060543876,0.17884550627819892,1.1128241502632892,0.08178528010221522,19.394706578561305,1.0764638887588849,1.03377750232414,-0.02000158043611792,0.00039293982401741596,0.09902083565238883,28.56226159071756,0.07775389409752753,0.21957873364140312,6822,148,16506.11111111111,,
Median Best Trade [%],FMC,SMA,53,83,0,true,false,1,75,1.2087670456086386,45.94594594594595,2.2441872428104372,5.945213191926193,0.7803103334742026,-0.31037837510047656,92 days 07:08:06.486486487,0.004483188044831881,0.13820638820638823,0.2745700245700246,0.8216664423730919,0,11396,11397 days 00:00:00,1000.0,26146.60358093781,2514.6603580937813,3646.4348960347097,100.0,1332.2297432074422,61.5212359211865,4488 days 00:00:00,74,-26.146603580935334,99.74926940940824,-22.183205225784597,19.822085679693632,-5.850128422676132,127 days 12:00:00,62 days 09:00:00,340.1722997907938,0.5292933140254334,0.17909555025030885,1.1087203877403984,0.21724248579638686,15.850686574765382,1.074851121627936,1.0315106580166822,-0.020202020501196488,0.0003808144508394563,0.09596524161154299,25.14660358093778,0.07483199389807083,0.21820450607809014,6831,148,16506.11111111111,,
Most Avg Winning Trade [%],FMC,SMA,53,83,0,true,false,1,75,1.2087670456086386,45.94594594594595,2.2441872428104372,5.945213191926193,0.7803103334742026,-0.31037837510047656,92 days 07:08:06.486486487,0.004483188044831881,0.13820638820638823,0.2745700245700246,0.8216664423730919,0,11396,11397 days 00:00:00,1000.0,26146.60358093781,2514.6603580937813,3646.4348960347097,100.0,1332.2297432074422,61.5212359211865,4488 days 00:00:00,74,-26.146603580935334,99.74926940940824,-22.183205225784597,19.822085679693632,-5.850128422676132,127 days 12:00:00,62 days 09:00:00,340.1722997907938,0.5292933140254334,0.17909555025030885,1.1087203877403984,0.21724248579638686,15.850686574765382,1.074851121627936,1.0315106580166822,-0.020202020501196488,0.0003808144508394563,0.09596524161154299,25.14660358093778,0.07483199389807083,0.21820450607809014,6831,148,16506.11111111111,,
