Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Profit Factor,AXON,true,37,68,false,40,52.5,15.929748384932978,0.006688963210702341,97.74998838514111,37.810826231128445,0.14046822742474915,0.2809364548494983,13.730767599250589,1.9150805504669857,0,0,5980,5981 days 00:00:00,1000.0,3100820.7144100517,309982.07144100516,114236.9571013065,100.0,19173.696151542063,71.69570374767021,2710 days 00:00:00,40,0,0.0,3187.7134021009892,-23.920546455369028,195.0641764881398,-9.807798465541676,122 days 09:08:34.285714286,47 days 02:31:34.736842105,77495.51786025129,1.165377081468811,0.8833528889614465,1.2872340803977411,1.3057787923562238,20.517970411722526,1.2170870546682016,0.4237086407998096,-0.035375690742533356,None,None,0.00174876726778361,0.4406893514814697,3099.820714410047,0.4031621498659166,0.4551056692635498,11.799813618468871,1.7135007733627734,8661.507936507936,0.6846487246400768,13.315560894451924,86 days 14:59:59.999999999
Most Expectancy,AXON,true,37,68,false,40,52.5,15.929748384932978,0.006688963210702341,97.74998838514111,37.810826231128445,0.14046822742474915,0.2809364548494983,13.730767599250589,1.9150805504669857,0,0,5980,5981 days 00:00:00,1000.0,3100820.7144100517,309982.07144100516,114236.9571013065,100.0,19173.696151542063,71.69570374767021,2710 days 00:00:00,40,0,0.0,3187.7134021009892,-23.920546455369028,195.0641764881398,-9.807798465541676,122 days 09:08:34.285714286,47 days 02:31:34.736842105,77495.51786025129,1.165377081468811,0.8833528889614465,1.2872340803977411,1.3057787923562238,20.517970411722526,1.2170870546682016,0.4237086407998096,-0.035375690742533356,None,None,0.00174876726778361,0.4406893514814697,3099.820714410047,0.4031621498659166,0.4551056692635498,11.799813618468871,1.7135007733627734,8661.507936507936,0.6846487246400768,13.315560894451924,86 days 14:59:59.999999999
Most Total Return [%],AXON,true,36,65,false,43,53.48837209302325,13.613322230048185,0.0071906354515050164,92.30368116975242,39.104525085730444,0.15100334448160535,0.3020066889632107,13.938164564596395,1.9260750863155176,0,0,5980,5981 days 00:00:00,1000.0,3113427.037478477,311242.70374784776,114236.9571013065,100.0,20417.580669909352,80.44725649947486,3489 days 00:00:00,43,0,0.0,3237.2403052038308,-30.24654709137084,182.129690342121,-10.996229378471414,110 days 03:07:49.565217392,45 days 14:24:00,72382.02412740646,1.1674502559368496,0.7877590342492615,1.2888184667671572,1.3459700678777098,20.667067043793452,1.2196445942570548,0.4203277131322727,-0.035375690742533245,None,None,0.0017468487209379628,0.44020587767636665,3112.4270374784687,0.4034020343623279,0.45379908317090134,10.840238072075406,1.7245360139611785,8661.507936507936,0.7098589063064785,12.996117073920434,80 days 02:47:26.511627906
Most Sharpe Ratio,AXON,true,36,65,false,43,53.48837209302325,13.613322230048185,0.0071906354515050164,92.30368116975242,39.104525085730444,0.15100334448160535,0.3020066889632107,13.938164564596395,1.9260750863155176,0,0,5980,5981 days 00:00:00,1000.0,3113427.037478477,311242.70374784776,114236.9571013065,100.0,20417.580669909352,80.44725649947486,3489 days 00:00:00,43,0,0.0,3237.2403052038308,-30.24654709137084,182.129690342121,-10.996229378471414,110 days 03:07:49.565217392,45 days 14:24:00,72382.02412740646,1.1674502559368496,0.7877590342492615,1.2888184667671572,1.3459700678777098,20.667067043793452,1.2196445942570548,0.4203277131322727,-0.035375690742533245,None,None,0.0017468487209379628,0.44020587767636665,3112.4270374784687,0.4034020343623279,0.45379908317090134,10.840238072075406,1.7245360139611785,8661.507936507936,0.7098589063064785,12.996117073920434,80 days 02:47:26.511627906
Most Omega Ratio,AXON,true,35,65,false,42,54.761904761904766,11.393156448049485,0.0070234113712374585,97.29502331842386,41.219111002463606,0.14749163879598662,0.29498327759197324,14.350202435928066,1.9234446158707836,0,0,5980,5981 days 00:00:00,1000.0,3108082.9269797252,310708.29269797256,114236.9571013065,100.0,20830.763674936614,80.2194090881512,2671 days 00:00:00,42,0,0.0,3351.5327299797364,-30.24654709137085,187.43256064366656,-11.818837654238374,114 days 19:49:33.913043478,41 days 22:44:12.631578947,73978.16492808869,1.1671292514383622,0.7897830039501661,1.2890154580670823,1.3397183353613433,20.65402179402652,1.2189840579683608,0.4193165638348363,-0.03550529138921076,None,None,0.001746809787392356,0.4401960664228737,3107.082926979746,0.40330045561489647,0.4539137780100168,8.861343904038488,1.7198579214818657,8661.507936507936,0.7015561773363896,10.734713077537553,81 days 20:34:17.142857142
Median Total Trades,AXON,true,47,61,false,54,58.490566037735846,6.412646950050027,0.008862876254180602,63.18888431873161,36.08133015068484,0.18963210702341138,0.375752508361204,11.982641273819674,1.7112935132821567,0,0,5980,5981 days 00:00:00,1000.0,1108731.8728718462,110773.18728718463,114236.9571013065,100.0,13917.933951519768,77.61835564370247,2749 days 00:00:00,53,1,-70976.21987133613,2734.125073723781,-29.957444975526066,116.6183121013488,-12.098036647683527,79 days 20:07:44.516129033,44 days 07:38:10.909090909,22239.775334777027,1.0490392505647206,0.6879361012534458,1.2558725757386857,1.2751791691172596,20.36603887987475,1.2257832156810557,0.4146168401135288,-0.03537569074253324,None,None,0.0015797113958196678,0.3980872717465563,1107.7318728718474,0.3436586822784864,0.45670179209294437,6.293894228752804,-0.030320921547745405,8661.507936507936,0.7954899325599494,8.215511752686364,65 days 02:15:50.943396227
Median Avg Losing Trade [%],AXON,true,38,65,false,43,51.162790697674424,9.594441949765397,0.0071906354515050164,89.25276550485593,36.168002230739184,0.15100334448160535,0.3020066889632107,13.477466095465703,1.7883636502400522,0,0,5980,5981 days 00:00:00,1000.0,1650313.9195352865,164931.39195352865,114236.9571013065,100.0,11793.600615777079,83.13319600515295,3539 days 00:00:00,43,0,0.0,3187.7134021009892,-28.592629166041934,185.5544365258993,-11.63469937433235,115 days 10:54:32.727272728,43 days 11:25:42.857142857,38356.13766361132,1.0949428991695083,0.6876369328146122,1.2682261071530903,1.2848804959220672,20.547014039786045,1.209405665531737,0.41965345359601225,-0.03550529138921074,None,None,0.0016436962812010798,0.41421146286267213,1649.313919535285,0.36636614070213214,0.4552781456448129,7.640018589628001,0.44376562662874336,8661.507936507936,0.7098589063064785,8.134796162632647,80 days 07:15:20.930232558
Mean Total Trades,AXON,true,34,45,false,71,56.33802816901409,4.89551282685824,0.011872909698996655,56.06503331113027,41.30781603325126,0.24933110367892977,0.49866220735785954,13.978756633260073,1.6868119397953631,0,0,5980,5981 days 00:00:00,1000.0,887773.7100761456,88677.37100761455,114236.9571013065,100.0,15566.97780535549,86.32056129649541,3538 days 00:00:00,71,0,0.0,3411.756127763157,-38.1529801655544,108.82898588711758,-12.017486141756596,66 days 21:00:00,23 days 00:46:27.096774193,12489.770564452756,1.0270355433270961,0.5946430883479261,1.2488427983351038,1.4860628999332184,19.61863201948352,1.2127699272104642,0.4072941176470588,-0.0366032214923285,None,None,0.001534192671426636,0.38661655319951227,886.7737100761425,0.3311348865624322,0.45304478196841513,4.89551282685824,-0.22374183226033803,8661.507936507936,0.9121515116297996,6.956705986623414,47 days 17:34:38.873239436
Most Win Rate [%],AXON,true,52,64,false,54,70.37037037037037,4.715773141092168,0.009030100334448161,55.20609946952273,33.495835633193565,0.18963210702341138,0.37926421404682276,10.468848962949627,1.599293007255925,0,0,5980,5981 days 00:00:00,1000.0,690719.1220636333,68971.91220636334,114236.9571013065,100.0,12962.750296971177,72.74947268134662,2722 days 00:00:00,54,0,0.0,2453.0450312755697,-30.122503882205052,84.22962353683523,-13.72477019034448,73 days 01:53:41.052631579,42 days 13:30:00,12772.576334511727,0.9983198830944283,0.6739528567490852,1.2410599586605737,1.1179786793906659,20.240162720942784,1.198167801449077,0.4186432637571158,-0.03589228975688139,None,None,0.0014999277468780165,0.37798179221326017,689.7191220636332,0.3171325692236151,0.45566673072245534,4.715773141092168,-0.3962381880918069,8661.507936507936,0.7954899325599494,6.9211080992286,64 days 00:53:20
Median Total Fees Paid,AXON,true,50,57,false,69,54.41176470588235,4.460820472162309,0.01137123745819398,48.61816923370032,33.13450472733306,0.2423076923076923,0.4811036789297659,11.78055639124277,1.6034011373805332,0,0,5980,5981 days 00:00:00,1000.0,642147.0140097442,64114.70140097441,114236.9571013065,100.0,11053.129462679897,79.7007764911686,3810 days 00:00:00,68,1,-57557.62423054292,2760.370126588348,-30.768772386526294,98.68837644234597,-11.143045821779959,66 days 10:22:42.162162162,31 days 12:23:13.548387096,10275.068209415982,0.9881013129809699,0.6068702949075125,1.2392420914312454,1.2637548836918475,20.325421746608388,1.2321159149422796,0.40994813767090993,-0.035892289756881635,None,None,0.0014889718036995804,0.37522089453229424,641.1470140097454,0.3130922837509529,0.4570163105128718,4.460820472162309,-0.4387569222093614,8661.507936507936,0.8992125368126072,5.736965815448527,50 days 12:21:10.588235293
