Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Most Expectancy,BTC-USD,true,58,82,131,41.53846153846154,1.8476387683140258,0.17905308464849357,1.0433349082618935,0.6667465685933994,5.412912482065997,10.784505021520804,5.647480547905985,2.728844863002935,0,0,17425,726 days 02:00:00,1000.0,3275.7326823072744,227.57326823072742,209.83390006829669,100.0,534.627982165107,23.885582503784338,181 days 20:00:00,130,1,4.136452342841494,27.459711426032424,-5.479795172342248,4.7088511476275485,-1.5611108407610725,4 days 11:08:53.333333333,1 days 20:23:41.052631578,17.473817153572558,1.8825877926893204,3.415030481699615,1.0916850424695768,0.017020462236141076,29.71784011018154,1.0649963137527363,0.3697531834617198,-0.004698885191209624,None,None,0.00007505474115229591,0.45393107448908565,2.275732682307272,0.5095477958525507,0.2901889276209438,0.0845400488512911,2 days 22:27:41.538461537,false
Most Profit Factor,BTC-USD,true,49,74,139,46.043165467625904,1.9910144492067543,0.1914490674318508,0.9261049878164013,0.6560123876065267,5.743472022955523,11.486944045911047,5.319058087843066,2.5862378613978247,0,0,17425,726 days 02:00:00,1000.0,3053.735297958734,205.37352979587342,209.83390006829669,100.0,490.6286184838536,22.583041936433684,214 days 04:00:00,139,0,0.0,32.22499188824604,-7.654587559045208,3.90681307942054,-1.6174325836857975,3 days 21:57:11.250000,1 days 18:48:00,14.77507408603407,1.7802551182137918,3.3333135112658154,1.0864045099171107,0.10005243796242513,29.328961804071703,1.0721097137339894,0.37061507000157307,-0.004702158892282497,None,None,0.00007103840990473244,0.4296403031038218,2.053735297958706,0.4732256331545368,0.29044836301004034,-0.021256671448090618,2 days 18:21:09.064748201,false
Least Max Drawdown [%],BTC-USD,true,46,78,125,42.4,1.9083696042764442,0.17216642754662842,1.002406438519658,0.6538774306651307,5.164992826398852,10.329985652797705,5.177422064090056,2.492283603209609,0,0,17425,726 days 02:00:00,1000.0,2918.7709979091687,191.87709979091687,209.83390006829669,100.0,431.91443206767326,17.261237700662303,129 days 14:00:00,125,0,0.0,31.222290343342372,-6.433841319466415,4.663042899503374,-1.6922287341489102,4 days 16:18:06.792452830,1 days 21:20:00,15.350167983273352,1.7183267477674506,4.132867111248269,1.0834070904263418,0.04831838019768802,30.25841409440379,1.0675186548812987,0.3698608599952834,-0.004678221875740069,None,None,0.00006841409219807474,0.413768429613956,1.9187709979091898,0.450293349000092,0.2897995871684045,-0.0855762594677754,3 days 01:43:40.799999999,false
Most Calmar Ratio,BTC-USD,true,46,78,125,42.4,1.9083696042764442,0.17216642754662842,1.002406438519658,0.6538774306651307,5.164992826398852,10.329985652797705,5.177422064090056,2.492283603209609,0,0,17425,726 days 02:00:00,1000.0,2918.7709979091687,191.87709979091687,209.83390006829669,100.0,431.91443206767326,17.261237700662303,129 days 14:00:00,125,0,0.0,31.222290343342372,-6.433841319466415,4.663042899503374,-1.6922287341489102,4 days 16:18:06.792452830,1 days 21:20:00,15.350167983273352,1.7183267477674506,4.132867111248269,1.0834070904263418,0.04831838019768802,30.25841409440379,1.0675186548812987,0.3698608599952834,-0.004678221875740069,None,None,0.00006841409219807474,0.413768429613956,1.9187709979091898,0.450293349000092,0.2897995871684045,-0.0855762594677754,3 days 01:43:40.799999999,false
Least Max Drawdown Duration,BTC-USD,true,61,86,124,42.27642276422765,1.601908167454818,0.16941176470588237,0.9651684081656189,0.6277518101890205,5.123672883787662,10.206025824964131,4.945207201206683,2.407080554838745,0,0,17425,726 days 02:00:00,1000.0,2772.703251680514,177.2703251680514,209.83390006829669,100.0,496.9527709608524,30.2046396999653,110 days 05:00:00,123,1,-2.7727032516800136,26.41892322840268,-5.213775436510401,4.822731854206595,-1.8600893269629837,4 days 14:43:50.769230769,1 days 23:39:43.098591549,14.43476386123734,1.665241929094455,2.2173084698460266,1.0798523060481533,0.08223284697841114,25.989532728326974,1.0581629648582964,0.3671740153773733,-0.004698885191209612,None,None,0.00006524835533687536,0.39462205307742215,1.7727032516805457,0.4246802940876291,0.28520043009797963,-0.1551873881658136,3 days 02:19:30.731707316,true
Most Avg Losing Trade Duration,BTC-USD,true,48,89,113,42.47787610619469,1.5904273617951903,0.15563845050215208,0.9553791967904344,0.6243458331646133,4.669153515064562,9.338307030129124,4.460812134913615,2.130455952989048,0,0,17425,726 days 02:00:00,1000.0,2474.880842054614,147.48808420546138,209.83390006829669,100.0,408.4328515188393,28.592442080721174,147 days 13:00:00,113,0,0.0,28.553476356603912,-6.235966585155194,4.874473971918382,-1.9387215602271275,4 days 23:06:15,2 days 04:56:18.461538461,13.052042850040827,1.4788402366397861,2.0181036421994496,1.0716104998249922,-0.025276734980406897,30.101227305989894,1.0544115296801408,0.3664235866070728,-0.004696990885772875,None,None,0.00005896926469377888,0.3566461128679747,1.4748808420545751,0.36958800666788494,0.29024343038799505,-0.2971198449942693,3 days 09:02:39.292035397,false
Least Total Trades,BTC-USD,true,52,89,108,41.66666666666667,1.5504855930619654,0.14875179340028696,0.9678858059962887,0.6204396192283902,4.462553802008609,8.925107604017217,4.319242483458905,2.0548249533464262,0,0,17425,726 days 02:00:00,1000.0,2383.173356862985,138.31733568629852,209.83390006829669,100.0,388.0069016774292,29.702140268214617,229 days 11:00:00,108,0,0.0,29.32713173036996,-5.704773326984754,5.187137325220005,-2.0458652791635097,5 days 13:14:40,2 days 01:29:31.428571428,12.807160711694312,1.4261717873939306,1.8428743700344907,1.0690927451471592,-0.007283366155459043,30.091935030167285,1.0525283643314485,0.3636434775804053,-0.004702649659965526,None,None,0.0000567802753356435,0.3434071052299719,1.383173356862987,0.3517566074442675,0.28979013522246233,-0.34082464443886795,3 days 12:23:19.999999998,false
Most Worst Trade [%],BTC-USD,true,62,83,131,41.53846153846154,1.634888165295743,0.17905308464849357,0.9600686616227727,0.613535002693843,5.412912482065997,10.784505021520804,5.196767642138303,2.5384909530469266,0,0,17425,726 days 02:00:00,1000.0,2948.1472850789205,194.81472850789206,209.83390006829669,100.0,548.6408187101073,29.3806284368335,110 days 05:00:00,130,1,3.7227917925888505,26.523250254228103,-4.688036769652135,4.728205520248596,-1.717291737927155,4 days 11:53:20,1 days 19:47:22.105263157,14.95711148681794,1.7533080781742765,2.4575077134261636,1.0841245956085588,0.09130208825739808,25.855580221920132,1.0598841606556386,0.3688923802042419,-0.004702649659965512,None,None,0.00006878633567748544,0.416019758177432,1.9481472850789343,0.455342813960675,0.2855629667721556,-0.07157647813587888,2 days 22:24:55.384615383,false
Most Win Rate [%],BTC-USD,true,48,75,140,46.42857142857143,1.836593967366067,0.19282639885222383,0.8434638730584437,0.6024741950417455,5.784791965566715,11.56958393113343,4.879263036114269,2.3548116333864955,0,0,17425,726 days 02:00:00,1000.0,2739.8130480311684,173.98130480311684,209.83390006829669,100.0,468.4264409736699,21.666251880271957,214 days 07:00:00,140,0,0.0,32.56406324965609,-7.654587559045198,3.783080749541413,-1.7042040865601298,3 days 23:31:23.076923076,1 days 16:24:48,12.427236057365484,1.6239706602304005,3.0450295965077103,1.0784381533306113,0.09234220188377826,29.305417154179267,1.071104957217861,0.3699685534591195,-0.004705619699141222,None,None,0.00006481632344775489,0.3920091242120216,1.7398130480311362,0.4187920704927959,0.29051205515724904,-0.1708617876020536,2 days 17:59:59.999999999,false
Most Avg Winning Trade [%],BTC-USD,true,55,87,119,38.13559322033898,1.6890593889658432,0.16252510760401723,1.0213146098319725,0.5992067463160204,4.917073170731707,9.792826398852224,5.021878666881114,2.362585890633547,0,0,17425,726 days 02:00:00,1000.0,2765.5489175648336,176.55489175648336,209.83390006829669,100.0,433.6768914024575,24.368345951642993,197 days 00:00:00,118,1,-2.7655489175645016,29.351260936796912,-5.048485500928159,5.551184418303489,-1.7710708885408797,5 days 07:33:20,1 days 22:47:40.273972602,14.985715817647446,1.6351874482431623,2.739467191044406,1.0793400456521671,0.010437049358178357,29.7568559458907,1.0574537480348862,0.3677105407738796,-0.004710305539929556,None,None,0.0000653789179483282,0.39541169575148893,1.7655489175648205,0.42340337458276034,0.2910235459619623,-0.15859691070404583,3 days 05:35:35.593220337,true
