Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Profit Factor,J,false,29,85,false,58,53.44827586206896,2.208160181702298,0.005109681966346577,9.151641501457387,5.225656410852441,0.10730332129327813,0.21460664258655626,0.9820015283917803,0.789796670679632,0,0,11351,11352 days 00:00:00,1000.0,35782.191603996696,3478.2191603996694,24774.366122213,100.0,1436.4100096019665,66.33483141319951,3329 days 00:00:00,58,0,0.0,101.81429725850586,-14.798177653493493,24.352952316854495,-8.301715360665215,183 days 16:15:29.032258066,41 days 16:53:20,599.6929586895981,0.5222377568893917,0.18376776216012763,1.1117607441895963,1.1547590949548459,27.2763847607705,1.08432272519835,0.3927125506072875,-0.02308001262699152,None,None,0.00044849142859861875,0.11301984000685193,34.78219160399699,0.08265337773754577,0.2604549301710466,-0.8596041108280443,16440.93253968254,1.1358429177676101,1.7356734195943562,117 days 14:04:08.275862069
Most Win Rate [%],J,false,47,76,false,49,57.14285714285714,2.0979845997768582,0.004316800281913488,10.640442921711724,5.487795207366518,0.09065280592018324,0.18130561184036648,0.9645860070867204,0.7889772825159315,0,0,11351,11352 days 00:00:00,1000.0,35377.3748249251,3437.73748249251,24774.366122213,100.0,1410.8363030644716,58.918160246865426,3051 days 00:00:00,49,0,0.0,108.43445467072208,-15.840799992254373,25.83242833658795,-9.615537631456572,207 days 03:25:42.857142856,49 days 13:42:51.428571428,701.5790780596958,0.5207867605146331,0.2062041369841048,1.1109177951367628,1.171616244257683,26.897294705595158,1.080790036976878,0.393909626719057,-0.023092317406906187,None,None,0.00044776847377918177,0.11283765539235381,34.37737482492525,0.08237996254580926,0.2607595845017713,-0.8612381255070662,16440.93253968254,1.0440043727473083,1.6188299415647358,139 days 14:41:37.959183671
Most Total Return [%],J,false,40,79,false,50,52.0,2.0778622585788935,0.0044048982468504975,10.973579422001912,5.255352090109592,0.09250286318386046,0.18500572636772092,1.0150875159106694,0.8263241054997097,0,0,11351,11352 days 00:00:00,1000.0,44449.18899064043,4344.918899064043,24774.366122213,100.0,1817.8556840414906,60.88061783530897,3359 days 00:00:00,50,0,0.0,102.90535521173072,-17.65012887881557,28.475093101070804,-7.9863937303227255,211 days 11:04:36.923076924,55 days 14:00:00,868.9837798128083,0.5447728833558831,0.21312753568322473,1.1164466093828034,1.1717286148906005,27.072206039513617,1.0850857495686754,0.3932253313696612,-0.02298290616104158,None,None,0.00046721587201689185,0.11773839974825674,43.4491889906404,0.08787873343123831,0.26010506462483274,-0.8246203806938844,16440.93253968254,1.0546036736543283,1.5435829237370888,136 days 15:21:36
Most Sharpe Ratio,J,false,40,79,false,50,52.0,2.0778622585788935,0.0044048982468504975,10.973579422001912,5.255352090109592,0.09250286318386046,0.18500572636772092,1.0150875159106694,0.8263241054997097,0,0,11351,11352 days 00:00:00,1000.0,44449.18899064043,4344.918899064043,24774.366122213,100.0,1817.8556840414906,60.88061783530897,3359 days 00:00:00,50,0,0.0,102.90535521173072,-17.65012887881557,28.475093101070804,-7.9863937303227255,211 days 11:04:36.923076924,55 days 14:00:00,868.9837798128083,0.5447728833558831,0.21312753568322473,1.1164466093828034,1.1717286148906005,27.072206039513617,1.0850857495686754,0.3932253313696612,-0.02298290616104158,None,None,0.00046721587201689185,0.11773839974825674,43.4491889906404,0.08787873343123831,0.26010506462483274,-0.8246203806938844,16440.93253968254,1.0546036736543283,1.5435829237370888,136 days 15:21:36
Most Omega Ratio,J,false,40,79,false,50,52.0,2.0778622585788935,0.0044048982468504975,10.973579422001912,5.255352090109592,0.09250286318386046,0.18500572636772092,1.0150875159106694,0.8263241054997097,0,0,11351,11352 days 00:00:00,1000.0,44449.18899064043,4344.918899064043,24774.366122213,100.0,1817.8556840414906,60.88061783530897,3359 days 00:00:00,50,0,0.0,102.90535521173072,-17.65012887881557,28.475093101070804,-7.9863937303227255,211 days 11:04:36.923076924,55 days 14:00:00,868.9837798128083,0.5447728833558831,0.21312753568322473,1.1164466093828034,1.1717286148906005,27.072206039513617,1.0850857495686754,0.3932253313696612,-0.02298290616104158,None,None,0.00046721587201689185,0.11773839974825674,43.4491889906404,0.08787873343123831,0.26010506462483274,-0.8246203806938844,16440.93253968254,1.0546036736543283,1.5435829237370888,136 days 15:21:36
Most Sortino Ratio,J,false,40,79,false,50,52.0,2.0778622585788935,0.0044048982468504975,10.973579422001912,5.255352090109592,0.09250286318386046,0.18500572636772092,1.0150875159106694,0.8263241054997097,0,0,11351,11352 days 00:00:00,1000.0,44449.18899064043,4344.918899064043,24774.366122213,100.0,1817.8556840414906,60.88061783530897,3359 days 00:00:00,50,0,0.0,102.90535521173072,-17.65012887881557,28.475093101070804,-7.9863937303227255,211 days 11:04:36.923076924,55 days 14:00:00,868.9837798128083,0.5447728833558831,0.21312753568322473,1.1164466093828034,1.1717286148906005,27.072206039513617,1.0850857495686754,0.3932253313696612,-0.02298290616104158,None,None,0.00046721587201689185,0.11773839974825674,43.4491889906404,0.08787873343123831,0.26010506462483274,-0.8246203806938844,16440.93253968254,1.0546036736543283,1.5435829237370888,136 days 15:21:36
Mean Total Trades,J,false,26,86,false,67,46.26865671641791,2.117469761880015,0.005902563650779667,8.089195043154302,4.618991459528151,0.12395383666637301,0.24790767333274602,1.0026867611415824,0.7869573432577377,0,0,11351,11352 days 00:00:00,1000.0,34775.95432617577,3377.595432617577,24774.366122213,100.0,1579.2970125657944,65.86876327079311,2978 days 00:00:00,67,0,0.0,102.34288605448816,-13.830260179887194,25.87083547832274,-7.222773109351853,177 days 04:38:42.580645160,36 days 12:00:00,504.11872128620564,0.5196545561296785,0.183506666181414,1.1114035508811508,1.1705857636951227,27.514327504082544,1.092583923490876,0.39066519661889004,-0.02295353323800824,None,None,0.00044549731769291835,0.11226532405861543,33.77595432617534,0.081968058716541,0.26000222036988613,-0.8636657173807897,16440.93253968254,1.2207920123305913,1.5430043291611126,101 days 14:19:42.089552237
Median Total Trades,J,false,27,89,false,61,50.81967213114754,2.03924855940531,0.0053739758611576075,8.43804340651906,4.818186509524606,0.11285349308430975,0.2257069861686195,0.9522626732227043,0.7637382492285711,0,0,11351,11352 days 00:00:00,1000.0,30410.966118486915,2941.0966118486913,24774.366122213,100.0,1311.592642055467,65.52101603267013,3329 days 00:00:00,61,0,0.0,98.64289964193314,-14.79817765349351,24.49090180632261,-8.149910273277944,183 days 15:29:01.935483872,37 days 14:24:00,482.1469855489658,0.5056592375823721,0.17711916245903309,1.1079867970826633,1.1521004393723697,27.332371328504152,1.0840808905790016,0.3922001471670346,-0.02310978969826923,None,None,0.00043402740001298164,0.10937490480327137,29.41096611848659,0.07875144285626656,0.2603190222255649,-0.8812846876751503,16440.93253968254,1.1648478305563994,1.5114226439417744,111 days 19:40:19.672131148
Least Max Drawdown [%],J,false,41,88,false,49,51.02040816326531,2.06409620434283,0.004316800281913488,11.35122792279138,5.2271265070875765,0.09065280592018324,0.18130561184036648,1.0290206618405717,0.8038606115425847,0,0,11351,11352 days 00:00:00,1000.0,38797.74099499972,3779.774099499972,24774.366122213,100.0,1546.6847263122436,55.66305054070958,3049 days 00:00:00,49,0,0.0,136.02727450136197,-16.522338842404395,30.65551933325517,-8.757408963108398,226 days 04:48:00,50 days 17:00:00,771.3824692857085,0.5298664641278014,0.22425022598776473,1.112724887644783,1.1746918903173538,26.7266619848568,1.0853911606161923,0.39528023598820056,-0.023080012626991595,None,None,0.000456340109797522,0.11499770766897555,37.79774099499958,0.08459971893774565,0.2611974374165349,-0.8474320561481095,16440.93253968254,1.0440043727473083,1.4488622454000517,140 days 05:52:39.183673470
Most Calmar Ratio,J,false,41,88,false,49,51.02040816326531,2.06409620434283,0.004316800281913488,11.35122792279138,5.2271265070875765,0.09065280592018324,0.18130561184036648,1.0290206618405717,0.8038606115425847,0,0,11351,11352 days 00:00:00,1000.0,38797.74099499972,3779.774099499972,24774.366122213,100.0,1546.6847263122436,55.66305054070958,3049 days 00:00:00,49,0,0.0,136.02727450136197,-16.522338842404395,30.65551933325517,-8.757408963108398,226 days 04:48:00,50 days 17:00:00,771.3824692857085,0.5298664641278014,0.22425022598776473,1.112724887644783,1.1746918903173538,26.7266619848568,1.0853911606161923,0.39528023598820056,-0.023080012626991595,None,None,0.000456340109797522,0.11499770766897555,37.79774099499958,0.08459971893774565,0.2611974374165349,-0.8474320561481095,16440.93253968254,1.0440043727473083,1.4488622454000517,140 days 05:52:39.183673470
