Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Mean Total Trades,IVZ,false,17,43,false,73,42.465753424657535,1.4680164291563842,0.00980392156862745,5.330126450351871,3.043542456454375,0.2058823529411765,0.411764705882353,1.097378975072444,0.7989520756239099,0,0,7446,7447 days 00:00:00,1000.0,12028.145161872899,1102.8145161872899,123.3823405046384,100.0,1134.7607269008063,55.13747006585202,1565 days 00:00:00,73,0,0.0,136.9158841215543,-15.595167984417824,21.238270304490708,-6.411598775322036,100 days 15:29:01.935483871,25 days 02:17:08.571428571,151.07048166949158,0.5411968622035125,0.23513906930351017,1.1125249653259508,0.32896028963158763,9.29666920258899,1.0890921752472795,0.3898842851810378,-0.025990831329763705,None,None,0.00047319668492269023,0.11924556460051794,11.028145161872942,0.08780983937887266,0.2651753349553543,7.938187682911,10784.880952380952,1.0320723944547927,0.8426957543301316,57 days 04:16:26.301369862
Most Total Return [%],IVZ,false,16,45,false,74,39.189189189189186,1.4952706171017076,0.0099382218640881,5.40573829642951,2.887574334066233,0.20870265914585012,0.41740531829170024,1.1281919571113965,0.8298883575339064,0,0,7446,7447 days 00:00:00,1000.0,13566.166789266203,1256.6166789266204,123.3823405046384,100.0,1283.5295323177822,51.799904739140366,1585 days 00:00:00,74,0,0.0,136.91588412155429,-15.595167984417815,22.645566491068784,-5.704373206782467,104 days 09:06:12.413793104,25 days 11:43:59.999999999,169.81306471981372,0.56028370742783,0.2631892399013199,1.1165597054655123,0.36039458103535016,9.254717629070795,1.0935764276603335,0.3898842851810378,-0.0258679117641231,None,None,0.00048855313621433,0.12311539032601117,12.56616678926616,0.0922482677764831,0.2644542277936107,9.184736922536976,10784.880952380952,1.0391173389994455,0.8284007930786007,56 days 09:43:47.027027026
Most Profit Factor,IVZ,false,16,45,false,74,39.189189189189186,1.4952706171017076,0.0099382218640881,5.40573829642951,2.887574334066233,0.20870265914585012,0.41740531829170024,1.1281919571113965,0.8298883575339064,0,0,7446,7447 days 00:00:00,1000.0,13566.166789266203,1256.6166789266204,123.3823405046384,100.0,1283.5295323177822,51.799904739140366,1585 days 00:00:00,74,0,0.0,136.91588412155429,-15.595167984417815,22.645566491068784,-5.704373206782467,104 days 09:06:12.413793104,25 days 11:43:59.999999999,169.81306471981372,0.56028370742783,0.2631892399013199,1.1165597054655123,0.36039458103535016,9.254717629070795,1.0935764276603335,0.3898842851810378,-0.0258679117641231,None,None,0.00048855313621433,0.12311539032601117,12.56616678926616,0.0922482677764831,0.2644542277936107,9.184736922536976,10784.880952380952,1.0391173389994455,0.8284007930786007,56 days 09:43:47.027027026
Most Expectancy,IVZ,false,16,45,false,74,39.189189189189186,1.4952706171017076,0.0099382218640881,5.40573829642951,2.887574334066233,0.20870265914585012,0.41740531829170024,1.1281919571113965,0.8298883575339064,0,0,7446,7447 days 00:00:00,1000.0,13566.166789266203,1256.6166789266204,123.3823405046384,100.0,1283.5295323177822,51.799904739140366,1585 days 00:00:00,74,0,0.0,136.91588412155429,-15.595167984417815,22.645566491068784,-5.704373206782467,104 days 09:06:12.413793104,25 days 11:43:59.999999999,169.81306471981372,0.56028370742783,0.2631892399013199,1.1165597054655123,0.36039458103535016,9.254717629070795,1.0935764276603335,0.3898842851810378,-0.0258679117641231,None,None,0.00048855313621433,0.12311539032601117,12.56616678926616,0.0922482677764831,0.2644542277936107,9.184736922536976,10784.880952380952,1.0391173389994455,0.8284007930786007,56 days 09:43:47.027027026
Most Sharpe Ratio,IVZ,false,16,45,false,74,39.189189189189186,1.4952706171017076,0.0099382218640881,5.40573829642951,2.887574334066233,0.20870265914585012,0.41740531829170024,1.1281919571113965,0.8298883575339064,0,0,7446,7447 days 00:00:00,1000.0,13566.166789266203,1256.6166789266204,123.3823405046384,100.0,1283.5295323177822,51.799904739140366,1585 days 00:00:00,74,0,0.0,136.91588412155429,-15.595167984417815,22.645566491068784,-5.704373206782467,104 days 09:06:12.413793104,25 days 11:43:59.999999999,169.81306471981372,0.56028370742783,0.2631892399013199,1.1165597054655123,0.36039458103535016,9.254717629070795,1.0935764276603335,0.3898842851810378,-0.0258679117641231,None,None,0.00048855313621433,0.12311539032601117,12.56616678926616,0.0922482677764831,0.2644542277936107,9.184736922536976,10784.880952380952,1.0391173389994455,0.8284007930786007,56 days 09:43:47.027027026
Most Calmar Ratio,IVZ,false,16,45,false,74,39.189189189189186,1.4952706171017076,0.0099382218640881,5.40573829642951,2.887574334066233,0.20870265914585012,0.41740531829170024,1.1281919571113965,0.8298883575339064,0,0,7446,7447 days 00:00:00,1000.0,13566.166789266203,1256.6166789266204,123.3823405046384,100.0,1283.5295323177822,51.799904739140366,1585 days 00:00:00,74,0,0.0,136.91588412155429,-15.595167984417815,22.645566491068784,-5.704373206782467,104 days 09:06:12.413793104,25 days 11:43:59.999999999,169.81306471981372,0.56028370742783,0.2631892399013199,1.1165597054655123,0.36039458103535016,9.254717629070795,1.0935764276603335,0.3898842851810378,-0.0258679117641231,None,None,0.00048855313621433,0.12311539032601117,12.56616678926616,0.0922482677764831,0.2644542277936107,9.184736922536976,10784.880952380952,1.0391173389994455,0.8284007930786007,56 days 09:43:47.027027026
Most Omega Ratio,IVZ,false,16,45,false,74,39.189189189189186,1.4952706171017076,0.0099382218640881,5.40573829642951,2.887574334066233,0.20870265914585012,0.41740531829170024,1.1281919571113965,0.8298883575339064,0,0,7446,7447 days 00:00:00,1000.0,13566.166789266203,1256.6166789266204,123.3823405046384,100.0,1283.5295323177822,51.799904739140366,1585 days 00:00:00,74,0,0.0,136.91588412155429,-15.595167984417815,22.645566491068784,-5.704373206782467,104 days 09:06:12.413793104,25 days 11:43:59.999999999,169.81306471981372,0.56028370742783,0.2631892399013199,1.1165597054655123,0.36039458103535016,9.254717629070795,1.0935764276603335,0.3898842851810378,-0.0258679117641231,None,None,0.00048855313621433,0.12311539032601117,12.56616678926616,0.0922482677764831,0.2644542277936107,9.184736922536976,10784.880952380952,1.0391173389994455,0.8284007930786007,56 days 09:43:47.027027026
Most Sortino Ratio,IVZ,false,16,45,false,74,39.189189189189186,1.4952706171017076,0.0099382218640881,5.40573829642951,2.887574334066233,0.20870265914585012,0.41740531829170024,1.1281919571113965,0.8298883575339064,0,0,7446,7447 days 00:00:00,1000.0,13566.166789266203,1256.6166789266204,123.3823405046384,100.0,1283.5295323177822,51.799904739140366,1585 days 00:00:00,74,0,0.0,136.91588412155429,-15.595167984417815,22.645566491068784,-5.704373206782467,104 days 09:06:12.413793104,25 days 11:43:59.999999999,169.81306471981372,0.56028370742783,0.2631892399013199,1.1165597054655123,0.36039458103535016,9.254717629070795,1.0935764276603335,0.3898842851810378,-0.0258679117641231,None,None,0.00048855313621433,0.12311539032601117,12.56616678926616,0.0922482677764831,0.2644542277936107,9.184736922536976,10784.880952380952,1.0391173389994455,0.8284007930786007,56 days 09:43:47.027027026
Most Total Fees Paid,IVZ,false,15,45,false,80,40.0,1.4021505693417804,0.010744023636852002,4.747831729953608,2.7985009275836337,0.22562449637389204,0.4512489927477841,1.0712271429387674,0.7849581976398999,0,0,7446,7447 days 00:00:00,1000.0,11178.162242239861,1017.8162242239861,123.3823405046384,100.0,1374.0437518209196,51.40239995061726,1591 days 00:00:00,80,0,0.0,136.91588412155426,-15.595167984417833,20.218718996285574,-5.566093114267703,95 days 13:30:00,23 days 00:00:00,127.22702802799813,0.5305444886681538,0.24434516107611012,1.1101990802281088,0.3603041254336704,9.284869519106394,1.097899186757373,0.3865202010798734,-0.025838701633921716,None,None,0.00046244248286725137,0.11653550568254735,10.178162242239805,0.08511543834056923,0.2643520115552143,7.249286081469029,10784.880952380952,1.080422762205204,0.7797673803400896,52 days 00:36:00
Median Win Rate [%],IVZ,false,16,48,false,77,38.961038961038966,1.423002337408023,0.010341122750470052,5.1220926837472645,2.83040671417237,0.21716357775987108,0.43432715551974216,1.112331972820216,0.8003950364555353,0,0,7446,7447 days 00:00:00,1000.0,11959.531448879172,1095.9531448879172,123.3823405046384,100.0,1294.685903982263,54.26559061400352,1563 days 00:00:00,77,0,0.0,151.77966304245774,-15.595167984417829,22.22681029615221,-5.79581217523462,103 days 06:24:00,23 days 10:12:45.957446808,142.33157725817097,0.5410140050531755,0.23833341216877907,1.1120249614574425,0.35772304644179004,9.245056283825285,1.0940035845796756,0.39222284539166197,-0.0258679117641231,None,None,0.0004714528907324856,0.11880612846458638,10.959531448879211,0.087599275413762,0.26428742399394384,7.882577039837531,10784.880952380952,1.0599712706720903,0.771089499586403,54 days 12:46:45.194805194
