Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Median Best Trade [%],HPQ,true,65,72,false,190,53.1578947368421,1.5706160375956841,0.011937672782106057,3.3645313765116622,2.9319902418263837,0.2506911284242272,0.5013822568484544,0.843458167396427,0.6431261237792417,0,0,15916,15917 days 00:00:00,1000.0,50046.541877440046,4904.654187744005,22367.928279980508,100.0,4502.705838101976,55.360934712404806,4204 days 00:00:00,190,0,0.0,95.73236363033257,-26.072029533317103,13.496709509908689,-8.13378313442204,64 days 07:07:43.366336633,31 days 15:54:36.404494382,258.1396940917897,0.4458112297253957,0.16957552031153955,1.0905630315354478,-0.04293720016558374,14.063105118032055,1.075876909043011,0.406965437991691,-0.02425344590590175,None,None,0.000375905860909131,0.094728276949101,49.046541877439765,0.06390955629450445,0.25572594711418184,-0.7807282763807093,23052.93650793651,2.4343385777638855,2.1428170734899763,49 days 00:15:09.473684209
Least Profit Factor,HPQ,true,79,80,false,426,50.0,1.1491284435899924,0.026765518974616737,1.35046363538294,1.1069374060515902,0.5620758984669515,1.124151796933903,0.7590630612048116,0.6145287258109758,0,0,15916,15917 days 00:00:00,1000.0,35759.745919775814,3475.974591977582,22367.928279980508,100.0,17926.85630004016,64.47958542317495,3865 days 00:00:00,426,0,0.0,109.12190259230545,-29.17999261166411,7.197801612628045,-4.496874341862165,28 days 13:17:44.788732394,14 days 23:39:43.098591549,81.59564769900453,0.42158186243552886,0.13256820432459823,1.0848948222409345,0.06519894911911515,14.537739560551287,1.1468888120832776,0.40028151667106543,-0.023810161139472086,None,None,0.00035240717601886317,0.08880660835675352,34.75974591977602,0.0582628270028418,0.25351842483012454,-0.844600065394138,23052.93650793651,3.645096083180023,2.1098904825008207,21 days 18:28:43.943661971
Mean Worst Trade [%],HPQ,true,79,85,false,174,53.44827586206896,1.3809611321331379,0.01093239507413923,4.043726636260757,3.5431183076337893,0.22958029655692386,0.4591605931138477,0.9283599603478768,0.7328790340120926,0,0,15916,15917 days 00:00:00,1000.0,100721.19707032554,9972.119707032552,22367.928279980508,100.0,12428.180744668762,66.78572598841856,2890 days 00:00:00,174,0,0.0,102.79547023843496,-30.98619526146441,13.964769815219954,-7.3471007173590595,69 days 09:01:56.129032258,35 days 11:33:20,573.1103279903764,0.5000357788630064,0.1670476989966413,1.1015359520190464,0.1324094754431437,14.655478202624053,1.0945778726009368,0.4053505209253046,-0.023674357937255953,None,None,0.0004164355948355729,0.10494176989856437,99.72119707032587,0.07575573116415968,0.25257680542429545,-0.5541777681772305,23052.93650793651,2.3295863085952817,2.065838769181892,53 days 14:20:41.379310344
Most Total Return [%],HPQ,true,50,86,false,96,55.208333333333336,1.6809373480806937,0.006031666247800955,7.805228524224107,7.06415832964272,0.12666499120382005,0.2533299824076401,0.9886492023646519,0.7760145782689547,0,0,15916,15917 days 00:00:00,1000.0,156839.67744905708,15583.967744905709,22367.928279980508,100.0,8494.9745163759,60.96604781012621,3359 days 00:00:00,96,0,0.0,124.51574258836943,-30.823470117642575,21.890059837408224,-9.55514495481678,131 days 02:15:50.943396226,54 days 21:46:02.790697674,1623.3299734276789,0.5341441641180791,0.20160424337417168,1.1088389102359324,-0.021732916267426093,13.599260808252577,1.063487134855153,0.4090828611898017,-0.023871845033510117,None,None,0.00044394316357563007,0.11187367722105877,155.8396774490573,0.08332494142339919,0.2520667647832242,-0.303289622988755,23052.93650793651,1.7303732695489231,2.0428477748080622,96 days 23:14:59.999999999
Most Sharpe Ratio,HPQ,true,50,86,false,96,55.208333333333336,1.6809373480806937,0.006031666247800955,7.805228524224107,7.06415832964272,0.12666499120382005,0.2533299824076401,0.9886492023646519,0.7760145782689547,0,0,15916,15917 days 00:00:00,1000.0,156839.67744905708,15583.967744905709,22367.928279980508,100.0,8494.9745163759,60.96604781012621,3359 days 00:00:00,96,0,0.0,124.51574258836943,-30.823470117642575,21.890059837408224,-9.55514495481678,131 days 02:15:50.943396226,54 days 21:46:02.790697674,1623.3299734276789,0.5341441641180791,0.20160424337417168,1.1088389102359324,-0.021732916267426093,13.599260808252577,1.063487134855153,0.4090828611898017,-0.023871845033510117,None,None,0.00044394316357563007,0.11187367722105877,155.8396774490573,0.08332494142339919,0.2520667647832242,-0.303289622988755,23052.93650793651,1.7303732695489231,2.0428477748080622,96 days 23:14:59.999999999
Most Omega Ratio,HPQ,true,50,86,false,96,55.208333333333336,1.6809373480806937,0.006031666247800955,7.805228524224107,7.06415832964272,0.12666499120382005,0.2533299824076401,0.9886492023646519,0.7760145782689547,0,0,15916,15917 days 00:00:00,1000.0,156839.67744905708,15583.967744905709,22367.928279980508,100.0,8494.9745163759,60.96604781012621,3359 days 00:00:00,96,0,0.0,124.51574258836943,-30.823470117642575,21.890059837408224,-9.55514495481678,131 days 02:15:50.943396226,54 days 21:46:02.790697674,1623.3299734276789,0.5341441641180791,0.20160424337417168,1.1088389102359324,-0.021732916267426093,13.599260808252577,1.063487134855153,0.4090828611898017,-0.023871845033510117,None,None,0.00044394316357563007,0.11187367722105877,155.8396774490573,0.08332494142339919,0.2520667647832242,-0.303289622988755,23052.93650793651,1.7303732695489231,2.0428477748080622,96 days 23:14:59.999999999
Most Profit Factor,HPQ,true,47,89,false,89,52.80898876404494,1.9162136858889989,0.005591857250565469,7.96647595188932,6.896746541514055,0.11742900226187485,0.2348580045237497,0.9354953225735826,0.7355867935814252,0,0,15916,15917 days 00:00:00,1000.0,108070.47913014525,10707.047913014525,22367.928279980508,100.0,4620.908823371407,58.52315102098393,2502 days 00:00:00,89,0,0.0,131.72015613438225,-29.877676096646223,23.71427288320641,-9.656058709346468,145 days 04:05:06.382978724,58 days 20:00:00,1203.0390913499455,0.506328019242818,0.19370222569569764,1.102921077646511,0.0021477324045069495,13.443616011300357,1.0621432213611925,0.4062196307094266,-0.023761302751403472,None,None,0.00042002527253304515,0.10584636867832738,107.07047913014556,0.07695588336247905,0.25158813966791,-0.521321430443005,23052.93650793651,1.6660927877362228,2.0330827793422395,104 days 10:14:49.887640449
Most Expectancy,HPQ,true,46,85,false,94,52.12765957446809,1.784729943950665,0.005906006534305102,8.079779522740646,6.90459010488824,0.12402613722040713,0.24805227444081426,1.002103843798067,0.7740016101772346,0,0,15916,15917 days 00:00:00,1000.0,153980.15375150825,15298.015375150826,22367.928279980508,100.0,7443.529793203109,55.267234239438125,2528 days 00:00:00,94,0,0.0,131.07903821987293,-31.478262331071694,24.43189293549648,-9.725855082260157,140 days 09:47:45.306122448,53 days 06:24:00,1627.4484441649824,0.5326169491699779,0.22153529375698566,1.1087386653308553,0.0020848532907440727,13.333325002199473,1.0639265419602517,0.4067167476800707,-0.02380946952382759,None,None,0.00044285159589249064,0.11159860216490765,152.98015375150743,0.08300939588938872,0.2521679768266106,-0.31607365761975,23052.93650793651,1.712253678407515,2.021253913038304,98 days 16:35:44.680851063
Least Avg Losing Trade [%],HPQ,true,47,87,false,92,56.52173913043478,1.8139425664030047,0.005780346820809248,7.48596842661465,6.936392697504664,0.12138728323699421,0.24277456647398843,0.9087013697046684,0.7043201233232689,0,0,15916,15917 days 00:00:00,1000.0,83617.93901365061,8261.793901365061,22367.928279980508,100.0,4018.2489676394293,55.622781606918196,2567 days 00:00:00,92,0,0.0,128.51886994426604,-29.877676096646223,21.723985832623153,-11.0234542011964,138 days 11:04:36.923076922,52 days 02:24:00,898.0210762353317,0.48673474878352235,0.19206253299652568,1.09898548549629,-0.0480815711781422,13.685223884582964,1.0585569815675004,0.4057228649651153,-0.023779438262402666,None,None,0.00040432035268530436,0.1018887288766967,82.61793901365063,0.07259086371080326,0.25193003887835946,-0.6306410769047646,23052.93650793651,1.6939402783069726,2.005291002162981,100 days 21:54:46.956521737
Median Calmar Ratio,HPQ,true,60,70,false,169,52.662721893491124,1.4913468977440534,0.010618245790399598,3.8546202901817628,3.3277835466696764,0.22298316159839154,0.4459663231967831,0.8595154190660389,0.6572219960128098,0,0,15916,15917 days 00:00:00,1000.0,58087.0279454154,5708.70279454154,22367.928279980508,100.0,5298.353246428344,60.211250796505134,3349 days 00:00:00,169,0,0.0,81.197786087686,-34.94873382543659,15.118919008107207,-8.676912033510295,72 days 23:43:49.213483146,35 days 04:30:00,337.79306476577153,0.4573018730140109,0.16213291800884885,1.0926265847103145,-0.13878585898220988,13.297288693038666,1.0701201828136382,0.4079610791685095,-0.024271819643808687,None,None,0.0003849614801272846,0.09701029299207573,57.087027945415514,0.0664220814967682,0.2553059862165429,-0.7447817820637919,23052.93650793651,2.2958712697625674,1.9427269532548885,55 days 02:16:19.881656804
Most Win Rate [%],HPQ,true,51,87,false,95,56.84210526315789,1.6663428515117238,0.0059688363910530284,7.354376923636008,6.853086348168152,0.1253455642121136,0.2506911284242272,0.9218385249217037,0.7251524842849433,0,0,15916,15917 days 00:00:00,1000.0,97943.5108397426,9694.35108397426,22367.928279980508,100.0,5236.902383346048,63.75183511077811,3346 days 00:00:00,95,0,0.0,127.87775202975669,-32.1596177602703,21.207198603596016,-10.890802849969855,131 days 15:06:40,53 days 19:54:08.780487805,1020.458008839395,0.49789410821328317,0.17387956806971955,1.1011334452238415,0.07556415632248052,13.831558993576813,1.0633693722163853,0.4073386383731211,-0.023979569037857938,None,None,0.00041488221235024,0.10455031751226047,96.94351083974301,0.07527954407598414,0.2527170426956013,-0.5665959331311524,23052.93650793651,1.7213373160408592,1.9382063189564436,98 days 01:15:47.368421052
Median Profit Factor,HPQ,true,78,86,false,159,50.943396226415096,1.443641853837994,0.009989947222920332,4.2958102625495505,3.5875928576813445,0.20978889168132697,0.41957778336265394,0.9012132738535404,0.7153222146588395,0,0,15916,15917 days 00:00:00,1000.0,86081.13012025025,8508.113012025025,22367.928279980508,100.0,8835.035988271522,66.28942127722432,2892 days 00:00:00,159,0,0.0,101.94179269596657,-29.66690886359914,15.221118084014673,-7.049701705894999,76 days 00:35:33.333333334,40 days 16:36:55.384615384,535.1014472971715,0.48834062676602175,0.162269692992191,1.099084873054841,0.12819583671300958,14.655129870154152,1.0899837126329464,0.40510240112994356,-0.023664503232218134,None,None,0.0004063671305650148,0.10240451690238372,85.08113012025159,0.073083983439024,0.2523727259508527,-0.6196289211263315,23052.93650793651,2.2269103986407646,1.9205339104577483,58 days 16:36:13.584905660
Least Total Trades,HPQ,true,47,88,false,89,53.93258426966292,1.8103063506653303,0.005591857250565469,7.866110905532069,6.954749004706931,0.11742900226187485,0.2348580045237497,0.9237095553178837,0.7136153161999157,0,0,15916,15917 days 00:00:00,1000.0,90617.24544479352,8961.724544479352,22367.928279980508,100.0,4129.939643456554,58.33397449810537,3346 days 00:00:00,89,0,0.0,131.72015613438234,-29.877676096646237,23.572683080089472,-10.522071152486351,145 days 14:00:00,55 days 23:24:52.682926829,1006.9353420763314,0.4929076941551885,0.1866368848309817,1.100279441907172,-0.04517752861927381,13.698424988273757,1.059075857320187,0.40559872836453553,-0.023761302751403326,None,None,0.00040923819763952896,0.1031280258051613,89.61724544479343,0.07395680719407127,0.25180089444838616,-0.5993493705673147,23052.93650793651,1.6660927877362228,1.9029913653378159,104 days 07:16:51.235955056
Median Worst Trade [%],HPQ,true,49,87,false,94,51.06382978723404,1.7759483912090692,0.005906006534305102,7.576972866425935,6.34277463530598,0.12402613722040713,0.24805227444081426,0.9397426764466446,0.7309553920244237,0,0,15916,15917 days 00:00:00,1000.0,104087.99596332046,10308.799596332045,22367.928279980508,100.0,5072.412422201454,57.15294776945545,2563 days 00:00:00,94,0,0.0,130.38817306288098,-30.971246589082874,23.896660261874004,-9.452266154911177,142 days 12:30:00,53 days 15:07:49.565217391,1096.6808081204306,0.5033219123353192,0.19666955551436674,1.1021127816831269,0.002507175247673369,13.391037677141068,1.0621707602983463,0.40746308250066327,-0.02388032620116106,None,None,0.0004178674551587133,0.10530259869999575,103.08799596332,0.07631587928966832,0.25179054209025803,-0.5391258650646465,23052.93650793651,1.712253678407515,1.8606850654317733,99 days 00:30:38.297872340
Mean Max Drawdown [%],HPQ,true,50,80,false,110,51.81818181818182,1.5663866131799273,0.0069112842422719275,6.791689490354759,5.769393456784222,0.14513696908771048,0.29027393817542096,0.9857252276149469,0.7487637160475704,0,0,15916,15917 days 00:00:00,1000.0,124929.54648095982,12392.954648095982,22367.928279980508,100.0,8485.65337977933,59.64811821041528,3380 days 00:00:00,110,0,0.0,136.26402678756722,-30.97124658908288,21.50205198147913,-9.028889037835603,119 days 21:53:41.052631578,46 days 16:45:16.981132075,1126.6322407359978,0.5158233353902807,0.19626426029112384,1.104796305139968,-0.0033000125464588376,13.088929289029274,1.0690881382276396,0.4077120367913681,-0.02397956903785795,None,None,0.00043091869736568367,0.10859151173615228,123.92954648096064,0.0794304714719738,0.25336175321666854,-0.44594982186223364,23052.93650793651,1.8522539246050937,1.8454259063434404,84 days 15:16:21.818181817
Most Max Drawdown Duration,HPQ,true,62,69,false,200,52.0,1.4250111672542922,0.012565971349585323,3.0173375175057724,2.572156572300003,0.26388539834129177,0.5277707966825835,0.7962313127371352,0.6033940996601769,0,0,15916,15917 days 00:00:00,1000.0,35543.83991196134,3454.383991196134,22367.928279980508,100.0,4012.570759780894,69.91533864825364,6585 days 00:00:00,200,0,0.0,84.89997800108695,-34.94873382543659,13.13510461365042,-7.94357683665093,61 days 00:55:23.076923077,30 days 17:45:00,172.71919955980667,0.42078614601686914,0.12204574475395065,1.085008424549852,-0.1448701516043125,13.38609420776034,1.0741583403043569,0.40646814526818065,-0.02427194505752077,None,None,0.000353798285763633,0.0891571680124355,34.54383991196123,0.05816136656661364,0.2550004778632188,-0.8455653135168608,23052.93650793651,2.497578682431509,1.830678218682507,46 days 11:52:48
Mean Win Rate [%],HPQ,true,80,86,false,174,51.724137931034484,1.3164740284395715,0.01093239507413923,3.9734044886611675,3.3691954397918322,0.22958029655692386,0.4591605931138477,0.9122153808474432,0.7038320773053471,0,0,15916,15917 days 00:00:00,1000.0,79176.7492409318,7817.6749240931795,22367.928279980508,100.0,10614.715000427868,66.25893608071279,3432 days 00:00:00,174,0,0.0,104.51106168114634,-32.95676145297395,14.652213374406553,-7.468176460351747,70 days 02:40:00,35 days 19:08:34.285714286,449.29166230420606,0.4819626076243846,0.15914260773727978,1.0977908227945712,0.09612467360598158,14.648621381753518,1.086796183593932,0.40559872836453553,-0.023761302751403375,None,None,0.0004013228424016915,0.10113335628522625,78.17674924093173,0.07166449755808157,0.2525382907397336,-0.6504962450594914,23052.93650793651,2.3295863085952817,1.83030549298944,53 days 13:06:12.413793103
Mean Expectancy,HPQ,true,60,81,false,121,52.066115702479344,1.6651988893450649,0.00760241266649912,5.09542991353067,4.349167925110856,0.15965066599648153,0.31930133199296307,0.8134887792335658,0.6571932591853519,0,0,15916,15917 days 00:00:00,1000.0,54687.668162319154,5368.766816231916,22367.928279980508,100.0,3599.1720624927652,53.51159574228554,2277 days 00:00:00,121,0,0.0,85.96475200817488,-25.038527045815588,18.125649279605856,-9.058084225482036,104 days 13:20:00,47 days 21:31:02.068965517,443.69973687867116,0.4530114436161128,0.17959742364137105,1.0914058139895413,0.030623135156100018,13.558806775190604,1.0724372141374567,0.40684108184550116,-0.024253445905901772,None,None,0.0003800696949348152,0.09577756312357343,53.68766816231885,0.06540440862607788,0.25444901378650436,-0.7599792547154665,23052.93650793651,1.9426603051837108,1.8146021585030803,77 days 09:31:14.380165289
Mean Total Fees Paid,HPQ,true,75,79,false,237,50.63291139240506,1.316929085153916,0.014890676049258608,2.378811913406456,1.9745274234542072,0.31270419703443075,0.6254083940688615,0.7438644692777037,0.6041894060115371,0,0,15916,15917 days 00:00:00,1000.0,33417.63698993937,3241.763698993937,22367.928279980508,100.0,5897.732504448844,55.740141204514416,2890 days 00:00:00,237,0,0.0,102.43323886764728,-25.679077359130442,10.807214195243189,-6.265703247451733,52 days 05:24:00,25 days 22:21:32.307692307,136.78327843856266,0.4158445652758452,0.15033080488395634,1.084107228407932,0.0367921095558188,14.823998136165375,1.1033813033642668,0.4010210368805563,-0.024091366798690096,None,None,0.00034984138069802225,0.08816002793590161,32.41763698993945,0.05712849813263299,0.25514487600497016,-0.8550709006924282,23052.93650793651,2.718806841391924,1.7956302557990849,39 days 05:52:24.303797467
Median Total Trades,HPQ,true,43,65,false,138,51.449275362318836,1.3972874771302168,0.008670520231213872,5.148060169934358,4.342032217454732,0.18208092485549132,0.36416184971098264,0.9373635569533658,0.7275530765426309,0,0,15916,15917 days 00:00:00,1000.0,95987.97739687325,9498.797739687325,22367.928279980508,100.0,9561.534336969567,58.22074331345397,3356 days 00:00:00,138,0,0.0,89.21405354778273,-34.23186928033303,18.45958201333893,-8.958179395464514,91 days 11:09:17.746478873,40 days 13:15:13.432835821,688.3186767889358,0.5004818765317294,0.18951628076371638,1.100828378987027,0.016940274851682768,11.515120964425543,1.0749122873365118,0.3996658459373901,-0.023821399379476405,None,None,0.0004085197557791957,0.10294697845635732,94.98797739687201,0.07493626051387214,0.24755483377211326,-0.5753385105321162,23052.93650793651,2.0746446683001056,1.778867497121739,66 days 17:54:46.956521738
