Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
Most Total Return [%],CAKE-USD,false,13,18,23,52.17391304347826,2.436211516968672,14.411027568922306,8962.068364064406,2468.889356491572,0.4323308270676691,1,3874.5784280729567,3.502454672009115,0,0,1596,1597 days 00:00:00,1000.0,207127.57237348132,20612.75723734813,76.04975245555607,100.0,5929.786187911441,54.11787919705661,400 days 00:00:00,23,0,0.0,2698.8017211294496,-17.77577412097172,257.62005212591345,-8.285240461252783,45 days 08:00:00,6 days 21:49:05.454545454,1.7517042937794358,4.404536443594388,1.5958076348810872,270.0430549973762,26 days 22:57:23.478260868,0
Most Expectancy,CAKE-USD,false,13,18,23,52.17391304347826,2.436211516968672,14.411027568922306,8962.068364064406,2468.889356491572,0.4323308270676691,1,3874.5784280729567,3.502454672009115,0,0,1596,1597 days 00:00:00,1000.0,207127.57237348132,20612.75723734813,76.04975245555607,100.0,5929.786187911441,54.11787919705661,400 days 00:00:00,23,0,0.0,2698.8017211294496,-17.77577412097172,257.62005212591345,-8.285240461252783,45 days 08:00:00,6 days 21:49:05.454545454,1.7517042937794358,4.404536443594388,1.5958076348810872,270.0430549973762,26 days 22:57:23.478260868,0
Most Sharpe Ratio,CAKE-USD,false,13,18,23,52.17391304347826,2.436211516968672,14.411027568922306,8962.068364064406,2468.889356491572,0.4323308270676691,1,3874.5784280729567,3.502454672009115,0,0,1596,1597 days 00:00:00,1000.0,207127.57237348132,20612.75723734813,76.04975245555607,100.0,5929.786187911441,54.11787919705661,400 days 00:00:00,23,0,0.0,2698.8017211294496,-17.77577412097172,257.62005212591345,-8.285240461252783,45 days 08:00:00,6 days 21:49:05.454545454,1.7517042937794358,4.404536443594388,1.5958076348810872,270.0430549973762,26 days 22:57:23.478260868,0
Most Calmar Ratio,CAKE-USD,false,13,18,23,52.17391304347826,2.436211516968672,14.411027568922306,8962.068364064406,2468.889356491572,0.4323308270676691,1,3874.5784280729567,3.502454672009115,0,0,1596,1597 days 00:00:00,1000.0,207127.57237348132,20612.75723734813,76.04975245555607,100.0,5929.786187911441,54.11787919705661,400 days 00:00:00,23,0,0.0,2698.8017211294496,-17.77577412097172,257.62005212591345,-8.285240461252783,45 days 08:00:00,6 days 21:49:05.454545454,1.7517042937794358,4.404536443594388,1.5958076348810872,270.0430549973762,26 days 22:57:23.478260868,0
Most Omega Ratio,CAKE-USD,false,13,18,23,52.17391304347826,2.436211516968672,14.411027568922306,8962.068364064406,2468.889356491572,0.4323308270676691,1,3874.5784280729567,3.502454672009115,0,0,1596,1597 days 00:00:00,1000.0,207127.57237348132,20612.75723734813,76.04975245555607,100.0,5929.786187911441,54.11787919705661,400 days 00:00:00,23,0,0.0,2698.8017211294496,-17.77577412097172,257.62005212591345,-8.285240461252783,45 days 08:00:00,6 days 21:49:05.454545454,1.7517042937794358,4.404536443594388,1.5958076348810872,270.0430549973762,26 days 22:57:23.478260868,0
Most Sortino Ratio,CAKE-USD,false,13,18,23,52.17391304347826,2.436211516968672,14.411027568922306,8962.068364064406,2468.889356491572,0.4323308270676691,1,3874.5784280729567,3.502454672009115,0,0,1596,1597 days 00:00:00,1000.0,207127.57237348132,20612.75723734813,76.04975245555607,100.0,5929.786187911441,54.11787919705661,400 days 00:00:00,23,0,0.0,2698.8017211294496,-17.77577412097172,257.62005212591345,-8.285240461252783,45 days 08:00:00,6 days 21:49:05.454545454,1.7517042937794358,4.404536443594388,1.5958076348810872,270.0430549973762,26 days 22:57:23.478260868,0
Median Avg Losing Trade [%],CAKE-USD,false,11,22,24,50.0,2.15541840251731,15.037593984962406,6381.718399032263,1758.0491457389155,0.45112781954887216,1,2878.970706330344,3.3347481267928076,0,0,1596,1597 days 00:00:00,1000.0,154161.2415767743,15316.12415767743,76.04975245555607,100.0,4978.26670155792,57.885180221043065,799 days 00:00:00,24,0,0.0,2589.9564973243596,-17.775774120971718,247.38441106665903,-8.768220196298788,46 days 00:00:00,6 days 00:00:00,1.6764105357419123,3.736333809806047,1.5591281111281543,200.39610798376054,26 days 00:00:00,0
Mean Best Trade [%],CAKE-USD,false,10,20,25,48.0,2.4317428403161974,15.664160401002505,6362.087621685197,1752.6412180950952,0.4699248120300752,1,2989.702829739284,3.3629280490683464,0,0,1596,1597 days 00:00:00,1000.0,160052.1905421299,15905.21905421299,76.04975245555607,100.0,4699.535669082697,54.46706551328585,798 days 00:00:00,25,0,0.0,2699.5361576630494,-17.775774120971725,256.1043297543036,-7.985690039934015,44 days 22:00:00,6 days 00:00:00,1.6878439314130058,4.020793348326987,1.5700001858435566,208.1422856834162,24 days 16:19:12,0
Least Total Trades,CAKE-USD,false,17,21,21,57.14285714285714,2.3012829347739165,13.157894736842104,6341.547491667183,1746.9827800736039,0.39473684210526316,1,2503.2424309212565,3.2440071887876814,0,0,1596,1597 days 00:00:00,1000.0,134172.4973250109,13317.249732501088,76.04975245555607,100.0,3935.0754073412995,59.4668030479729,798 days 00:00:00,21,0,0.0,2289.5310409594454,-18.172665467170365,219.7061142694799,-9.24032039542209,47 days 16:00:00,5 days 18:40:00,1.6411306622743207,3.4707996885076766,1.5430001932670698,174.11233505044962,29 days 17:08:34.285714285,0
Most Win Rate [%],CAKE-USD,false,17,21,21,57.14285714285714,2.3012829347739165,13.157894736842104,6341.547491667183,1746.9827800736039,0.39473684210526316,1,2503.2424309212565,3.2440071887876814,0,0,1596,1597 days 00:00:00,1000.0,134172.4973250109,13317.249732501088,76.04975245555607,100.0,3935.0754073412995,59.4668030479729,798 days 00:00:00,21,0,0.0,2289.5310409594454,-18.172665467170365,219.7061142694799,-9.24032039542209,47 days 16:00:00,5 days 18:40:00,1.6411306622743207,3.4707996885076766,1.5430001932670698,174.11233505044962,29 days 17:08:34.285714285,0
