Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Least Total Trades,ATOM-USD,false,70,89,4,0.0,0.0,0.001364256480218281,NaN,NaN,0.054570259208731244,0.09549795361527967,NaN,-0.6689157637417664,0,0,2199,2200 days 00:00:00,1000.0,-282.66841611657446,-128.26684161165744,-30.489941084328898,100.0,5.6012416078455,312.37400501303216,2157 days 00:00:00,3,1,-180.0135745636523,-7.728563878580591,-139.37565784913195,NaN,-59.74284851590862,NaT,115 days 16:00:00,-367.55161385097404,-0.6049021839888843,NaN,0.8245035668504348,-23.96235887865894,956.238931107293,0.8261029918103782,0.8819503849443969,-0.10616030392125349,None,None,-0.004500025056475025,-1.1340063142317063,-1.0000017391454525,NaN,2.256194218771283,-3.2068576405870304,115 days 16:00:00,false
Least Win Rate [%],ATOM-USD,false,70,89,4,0.0,0.0,0.001364256480218281,NaN,NaN,0.054570259208731244,0.09549795361527967,NaN,-0.6689157637417664,0,0,2199,2200 days 00:00:00,1000.0,-282.66841611657446,-128.26684161165744,-30.489941084328898,100.0,5.6012416078455,312.37400501303216,2157 days 00:00:00,3,1,-180.0135745636523,-7.728563878580591,-139.37565784913195,NaN,-59.74284851590862,NaT,115 days 16:00:00,-367.55161385097404,-0.6049021839888843,NaN,0.8245035668504348,-23.96235887865894,956.238931107293,0.8261029918103782,0.8819503849443969,-0.10616030392125349,None,None,-0.004500025056475025,-1.1340063142317063,-1.0000017391454525,NaN,2.256194218771283,-3.2068576405870304,115 days 16:00:00,false
Least Best Trade [%],ATOM-USD,false,81,89,4,0.0,0.0,0.001364256480218281,NaN,NaN,0.054570259208731244,0.09549795361527967,NaN,-0.6731494803665473,0,0,2199,2200 days 00:00:00,1000.0,-221.4488813377027,-122.14488813377027,-30.489941084328898,100.0,5.238984694983253,266.3786371376847,2157 days 00:00:00,3,1,-141.02673818457956,-8.26882859452542,-135.34173663598085,NaN,-61.67283575387966,NaT,119 days 16:00:00,-360.1407143843744,-0.6085203004794842,NaN,0.8244640272223679,-23.893069339042803,952.5797728326507,0.8260556566185511,0.8900343642611684,-0.10700538377596762,None,None,-0.004531246793323553,-1.1418741919175353,-1.000001555825354,NaN,2.2583401106185743,-3.0060716350990204,119 days 16:00:00,false
Least Worst Trade [%],ATOM-USD,false,71,89,4,0.0,0.0,0.001364256480218281,NaN,NaN,0.054570259208731244,0.09549795361527967,NaN,-0.6729425350730828,0,0,2199,2200 days 00:00:00,1000.0,-319.92587234141456,-131.99258723414144,-30.489941084328898,100.0,5.645117277020395,340.366220428439,2157 days 00:00:00,3,1,-203.7404838742996,-4.48832871236516,-143.8488188709443,NaN,-60.1538238011076,NaT,116 days 08:00:00,-372.061796155705,-0.6085512738153255,NaN,0.8237284948124697,-23.949060716627855,955.5325002165422,0.824526681338452,0.8835616438356165,-0.10697033535400528,None,None,-0.004527983508670149,-1.1410518441848774,-1.000001621120749,NaN,2.2565988539295585,-3.329053535035608,116 days 08:00:00,false
Mean Avg Winning Trade [%],ATOM-USD,false,70,89,4,0.0,0.0,0.001364256480218281,NaN,NaN,0.054570259208731244,0.09549795361527967,NaN,-0.6689157637417664,0,0,2199,2200 days 00:00:00,1000.0,-282.66841611657446,-128.26684161165744,-30.489941084328898,100.0,5.6012416078455,312.37400501303216,2157 days 00:00:00,3,1,-180.0135745636523,-7.728563878580591,-139.37565784913195,NaN,-59.74284851590862,NaT,115 days 16:00:00,-367.55161385097404,-0.6049021839888843,NaN,0.8245035668504348,-23.96235887865894,956.238931107293,0.8261029918103782,0.8819503849443969,-0.10616030392125349,None,None,-0.004500025056475025,-1.1340063142317063,-1.0000017391454525,NaN,2.256194218771283,-3.2068576405870304,115 days 16:00:00,false
Least Profit Factor,ATOM-USD,false,70,89,4,0.0,0.0,0.001364256480218281,NaN,NaN,0.054570259208731244,0.09549795361527967,NaN,-0.6689157637417664,0,0,2199,2200 days 00:00:00,1000.0,-282.66841611657446,-128.26684161165744,-30.489941084328898,100.0,5.6012416078455,312.37400501303216,2157 days 00:00:00,3,1,-180.0135745636523,-7.728563878580591,-139.37565784913195,NaN,-59.74284851590862,NaT,115 days 16:00:00,-367.55161385097404,-0.6049021839888843,NaN,0.8245035668504348,-23.96235887865894,956.238931107293,0.8261029918103782,0.8819503849443969,-0.10616030392125349,None,None,-0.004500025056475025,-1.1340063142317063,-1.0000017391454525,NaN,2.256194218771283,-3.2068576405870304,115 days 16:00:00,false
Mean Calmar Ratio,ATOM-USD,false,70,89,4,0.0,0.0,0.001364256480218281,NaN,NaN,0.054570259208731244,0.09549795361527967,NaN,-0.6689157637417664,0,0,2199,2200 days 00:00:00,1000.0,-282.66841611657446,-128.26684161165744,-30.489941084328898,100.0,5.6012416078455,312.37400501303216,2157 days 00:00:00,3,1,-180.0135745636523,-7.728563878580591,-139.37565784913195,NaN,-59.74284851590862,NaT,115 days 16:00:00,-367.55161385097404,-0.6049021839888843,NaN,0.8245035668504348,-23.96235887865894,956.238931107293,0.8261029918103782,0.8819503849443969,-0.10616030392125349,None,None,-0.004500025056475025,-1.1340063142317063,-1.0000017391454525,NaN,2.256194218771283,-3.2068576405870304,115 days 16:00:00,false
Most Avg Winning Trade Duration,ATOM-USD,false,70,89,4,0.0,0.0,0.001364256480218281,NaN,NaN,0.054570259208731244,0.09549795361527967,NaN,-0.6689157637417664,0,0,2199,2200 days 00:00:00,1000.0,-282.66841611657446,-128.26684161165744,-30.489941084328898,100.0,5.6012416078455,312.37400501303216,2157 days 00:00:00,3,1,-180.0135745636523,-7.728563878580591,-139.37565784913195,NaN,-59.74284851590862,NaT,115 days 16:00:00,-367.55161385097404,-0.6049021839888843,NaN,0.8245035668504348,-23.96235887865894,956.238931107293,0.8261029918103782,0.8819503849443969,-0.10616030392125349,None,None,-0.004500025056475025,-1.1340063142317063,-1.0000017391454525,NaN,2.256194218771283,-3.2068576405870304,115 days 16:00:00,false
Most Expectancy,ATOM-USD,false,10,60,21,40.0,1.8184796811409658,0.009095043201455207,5.877927722461669,1.1129803971525054,0.28649386084583905,0.5593451568894953,1.683990206980833,0.916089153778805,0,0,2199,2200 days 00:00:00,1000.0,2715.252909891864,171.52529098918643,-30.489941084328898,100.0,45.69782528527681,66.40825341555129,1633 days 00:00:00,20,1,624.5846131554329,59.44666343707785,-17.451437771414046,28.435939608487505,-9.160746868222223,113 days 21:00:00,24 days 06:00:00,54.533414836821606,0.5680972579651573,0.2714232642649926,1.1320528897971742,2.0685905491004455,28.230241769010824,1.1815802037258,0.41025641025641024,-0.03692027041004825,None,None,0.0008554038040097488,0.21556175861045668,1.7152529098918672,0.12122041468486167,0.4566623285158141,6.625635369867814,60 days 02:24:00,false
Most Total Return [%],ATOM-USD,false,10,61,22,38.095238095238095,1.8399841898664158,0.009549795361527967,5.684895920522902,1.0764299967854014,0.30013642564802184,0.5866302864938608,1.7062443417667648,0.9269604883372574,0,0,2199,2200 days 00:00:00,1000.0,2775.60885113903,177.56088511390297,-30.489941084328898,100.0,48.63566881663355,65.52164986191494,1616 days 00:00:00,21,1,638.4681788734395,59.44666343707785,-16.761080118598233,28.62660006242368,-8.433075859108344,114 days 00:00:00,22 days 14:46:09.230769231,54.14955582217098,0.5747172717659843,0.28167831795664006,1.133388687113126,2.0641528250032453,28.143900911772892,1.184585372356553,0.41206675224646977,-0.0369202704100486,None,None,0.0008659709786466714,0.2182246866189612,1.7756088511390349,0.12404752538909358,0.4569785247503055,6.823588987030383,57 days 10:17:08.571428571,false
Least Max Drawdown [%],ATOM-USD,false,10,61,22,38.095238095238095,1.8399841898664158,0.009549795361527967,5.684895920522902,1.0764299967854014,0.30013642564802184,0.5866302864938608,1.7062443417667648,0.9269604883372574,0,0,2199,2200 days 00:00:00,1000.0,2775.60885113903,177.56088511390297,-30.489941084328898,100.0,48.63566881663355,65.52164986191494,1616 days 00:00:00,21,1,638.4681788734395,59.44666343707785,-16.761080118598233,28.62660006242368,-8.433075859108344,114 days 00:00:00,22 days 14:46:09.230769231,54.14955582217098,0.5747172717659843,0.28167831795664006,1.133388687113126,2.0641528250032453,28.143900911772892,1.184585372356553,0.41206675224646977,-0.0369202704100486,None,None,0.0008659709786466714,0.2182246866189612,1.7756088511390349,0.12404752538909358,0.4569785247503055,6.823588987030383,57 days 10:17:08.571428571,false
