Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Total Return [%],WAT,true,52,53,false,253,50.988142292490124,1.482179314743555,0.034244721169464,1.6628555066698845,1.3899330030481118,0.719139144558744,1.438278289117488,1.1958244865913774,0.9163762482669271,0,0,7388,7389 days 00:00:00,1000.0,20293.89414884508,1929.389414884508,9647.305978822304,100.0,4440.052616059343,65.06905747221003,4295 days 00:00:00,253,0,0.0,94.19370078740158,-45.022284174366064,6.794136991263157,-3.675332489398924,23 days 14:19:32.093023255,12 days 02:54:11.612903225,76.26045118120604,0.6101007175466074,0.24639726234672343,1.1394679475248055,0.925011090202294,57.44880918357589,1.1760832414684075,0.4617210682492582,-0.022366850086590433,None,None,0.0005618558918670165,0.14158768475048816,19.293894148845034,0.10812147188545196,0.2792994665857149,1.482179314743555,-0.8000074405103466,10700.873015873016,1.913863323205149,2.172825482665312,17 days 23:20:09.486166006
Most Avg Losing Trade [%],WAT,true,52,53,false,253,50.988142292490124,1.482179314743555,0.034244721169464,1.6628555066698845,1.3899330030481118,0.719139144558744,1.438278289117488,1.1958244865913774,0.9163762482669271,0,0,7388,7389 days 00:00:00,1000.0,20293.89414884508,1929.389414884508,9647.305978822304,100.0,4440.052616059343,65.06905747221003,4295 days 00:00:00,253,0,0.0,94.19370078740158,-45.022284174366064,6.794136991263157,-3.675332489398924,23 days 14:19:32.093023255,12 days 02:54:11.612903225,76.26045118120604,0.6101007175466074,0.24639726234672343,1.1394679475248055,0.925011090202294,57.44880918357589,1.1760832414684075,0.4617210682492582,-0.022366850086590433,None,None,0.0005618558918670165,0.14158768475048816,19.293894148845034,0.10812147188545196,0.2792994665857149,1.482179314743555,-0.8000074405103466,10700.873015873016,1.913863323205149,2.172825482665312,17 days 23:20:09.486166006
Most Sharpe Ratio,WAT,true,52,53,false,253,50.988142292490124,1.482179314743555,0.034244721169464,1.6628555066698845,1.3899330030481118,0.719139144558744,1.438278289117488,1.1958244865913774,0.9163762482669271,0,0,7388,7389 days 00:00:00,1000.0,20293.89414884508,1929.389414884508,9647.305978822304,100.0,4440.052616059343,65.06905747221003,4295 days 00:00:00,253,0,0.0,94.19370078740158,-45.022284174366064,6.794136991263157,-3.675332489398924,23 days 14:19:32.093023255,12 days 02:54:11.612903225,76.26045118120604,0.6101007175466074,0.24639726234672343,1.1394679475248055,0.925011090202294,57.44880918357589,1.1760832414684075,0.4617210682492582,-0.022366850086590433,None,None,0.0005618558918670165,0.14158768475048816,19.293894148845034,0.10812147188545196,0.2792994665857149,1.482179314743555,-0.8000074405103466,10700.873015873016,1.913863323205149,2.172825482665312,17 days 23:20:09.486166006
Most Omega Ratio,WAT,true,52,53,false,253,50.988142292490124,1.482179314743555,0.034244721169464,1.6628555066698845,1.3899330030481118,0.719139144558744,1.438278289117488,1.1958244865913774,0.9163762482669271,0,0,7388,7389 days 00:00:00,1000.0,20293.89414884508,1929.389414884508,9647.305978822304,100.0,4440.052616059343,65.06905747221003,4295 days 00:00:00,253,0,0.0,94.19370078740158,-45.022284174366064,6.794136991263157,-3.675332489398924,23 days 14:19:32.093023255,12 days 02:54:11.612903225,76.26045118120604,0.6101007175466074,0.24639726234672343,1.1394679475248055,0.925011090202294,57.44880918357589,1.1760832414684075,0.4617210682492582,-0.022366850086590433,None,None,0.0005618558918670165,0.14158768475048816,19.293894148845034,0.10812147188545196,0.2792994665857149,1.482179314743555,-0.8000074405103466,10700.873015873016,1.913863323205149,2.172825482665312,17 days 23:20:09.486166006
Most Profit Factor,WAT,true,48,61,false,71,60.56338028169014,2.001177573677672,0.00961017866811045,5.273625547310427,4.176936793780593,0.20181375203031945,0.4036275040606389,1.0642901585056643,0.8334681836049294,0,0,7388,7389 days 00:00:00,1000.0,14850.26384038456,1385.026384038456,9647.305978822304,100.0,820.5285175528908,74.00489153771439,4296 days 00:00:00,71,0,0.0,54.064299424184284,-49.85976666449856,14.256801707485877,-8.52196641295901,78 days 04:27:54.418604651,45 days 00:51:25.714285714,195.07413859696564,0.5736309182984909,0.19264309556956843,1.1265492290229016,-0.39634909502617843,33.96747816413836,1.0766388201421404,0.47220561864913335,-0.022361843827404967,None,None,0.0005120476561517167,0.1290360093502326,13.850263840384544,0.09638150631553555,0.27072261333548786,2.001177573677672,-0.8564338700276682,10700.873015873016,1.0138643059521297,1.6789383861927456,65 days 02:42:15.211267605
Most Total Fees Paid,WAT,true,27,29,false,279,51.61290322580645,1.1541264141365069,0.03776394152680022,1.2141882828994692,1.0273406941507937,0.7930427720628046,1.5860855441256092,0.9629032416767719,0.8413209694448108,0,0,7388,7389 days 00:00:00,1000.0,10737.341474620871,973.7341474620871,9647.305978822304,100.0,6128.332459431335,56.1072521037879,1897 days 00:00:00,279,0,0.0,78.47442748091605,-26.610344827586204,6.344566214205146,-4.258214843826586,20 days 16:20:00,10 days 06:24:00,34.90086550043321,0.5283600297202476,0.2217327416789928,1.1185712143969002,2.625520448589668,52.63333490209944,1.1999862078498453,0.42727448329148154,-0.02215541189144458,None,None,0.00045148866273523095,0.1137751430092782,9.737341474620894,0.08432251787399325,0.2591573891006306,1.1541264141365069,-0.89906672913665,10700.873015873016,2.0097996249944585,1.65118718347099,15 days 15:23:52.258064515
Most Total Trades,WAT,true,27,29,false,279,51.61290322580645,1.1541264141365069,0.03776394152680022,1.2141882828994692,1.0273406941507937,0.7930427720628046,1.5860855441256092,0.9629032416767719,0.8413209694448108,0,0,7388,7389 days 00:00:00,1000.0,10737.341474620871,973.7341474620871,9647.305978822304,100.0,6128.332459431335,56.1072521037879,1897 days 00:00:00,279,0,0.0,78.47442748091605,-26.610344827586204,6.344566214205146,-4.258214843826586,20 days 16:20:00,10 days 06:24:00,34.90086550043321,0.5283600297202476,0.2217327416789928,1.1185712143969002,2.625520448589668,52.63333490209944,1.1999862078498453,0.42727448329148154,-0.02215541189144458,None,None,0.00045148866273523095,0.1137751430092782,9.737341474620894,0.08432251787399325,0.2591573891006306,1.1541264141365069,-0.89906672913665,10700.873015873016,2.0097996249944585,1.65118718347099,15 days 15:23:52.258064515
Least Avg Losing Trade Duration,WAT,true,27,29,false,279,51.61290322580645,1.1541264141365069,0.03776394152680022,1.2141882828994692,1.0273406941507937,0.7930427720628046,1.5860855441256092,0.9629032416767719,0.8413209694448108,0,0,7388,7389 days 00:00:00,1000.0,10737.341474620871,973.7341474620871,9647.305978822304,100.0,6128.332459431335,56.1072521037879,1897 days 00:00:00,279,0,0.0,78.47442748091605,-26.610344827586204,6.344566214205146,-4.258214843826586,20 days 16:20:00,10 days 06:24:00,34.90086550043321,0.5283600297202476,0.2217327416789928,1.1185712143969002,2.625520448589668,52.63333490209944,1.1999862078498453,0.42727448329148154,-0.02215541189144458,None,None,0.00045148866273523095,0.1137751430092782,9.737341474620894,0.08432251787399325,0.2591573891006306,1.1541264141365069,-0.89906672913665,10700.873015873016,2.0097996249944585,1.65118718347099,15 days 15:23:52.258064515
Most Sortino Ratio,WAT,true,24,30,false,169,52.071005917159766,1.2546897765567704,0.022874932322685435,2.2053356698699247,1.8825253559855795,0.4803735787763942,0.9607471575527884,1.0593849881386523,0.9171331474228097,0,0,7388,7389 days 00:00:00,1000.0,14585.034728189776,1358.5034728189776,9647.305978822304,100.0,3908.149270706999,54.10238636105262,1897 days 00:00:00,169,0,0.0,79.21095541401277,-21.958079625292726,9.335601419331727,-5.5411258851009215,35 days 03:16:21.818181818,15 days 18:57:46.666666666,80.38482087686253,0.5760784412447562,0.2616310136932775,1.129628761449794,2.5815961782038364,51.71407958610013,1.1453674093621309,0.43086754453911696,-0.022248303390807137,None,None,0.0004938075895725274,0.1244395125722769,13.58503472818968,0.09570785119640535,0.25996976425577173,1.2546897765567704,-0.859183125755402,10700.873015873016,1.5642062308618576,1.536487012139603,25 days 20:44:01.420118342
Least Avg Winning Trade [%],WAT,true,63,64,false,240,53.97489539748954,1.2698984555294568,0.03234975636166757,1.195834309887025,1.0581152752275618,0.6821873308067136,1.3615322144017326,0.8157830159489179,0.7095055250055192,0,0,7388,7389 days 00:00:00,1000.0,7859.544434838953,685.9544434838953,9647.305978822304,100.0,2808.93799784612,52.05579727736301,1668 days 00:00:00,239,1,-228.78820815184463,58.976433121019134,-21.62300338745116,5.623323118318795,-3.9964025654556874,25 days 02:47:26.511627906,12 days 16:34:54.545454545,29.65829557736734,0.4821258376767284,0.20595511743602274,1.102187177109654,0.19914859151630812,21.427535559490433,1.1440423863669877,0.47220561864913335,-0.022449902384415507,None,None,0.00041317771217253197,0.10412078346747805,6.859544434838953,0.07284579627959276,0.25991011579913076,1.2698984555294568,-0.9288967878711738,10700.873015873016,1.864044517588261,1.486082880277699,19 days 09:32:23.096234308
