Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Profit Factor,ZEC-USD,SMA,10,35,false,41,0.5367463034821683,55.00000000000001,1.9281889649936188,6.591752691178298,1.0415094905810196,5.9286397661015435,29 days 14:24:00,0.014781966001478197,0.45454545454545453,0.8980044345898004,2.996251223262863,0,0,2706,2707 days 00:00:00,1000.0,5288.681087733995,428.86810877339946,-87.01551120110075,100.0,221.540555811022,76.0144382510177,1100 days 00:00:00,40,1,-455.63190754275456,86.81396301555301,-20.47453725691056,20.820785081768427,-10.799286897320753,40 days 20:43:38.181818182,15 days 20:00:00,118.60782488191876,0.6731555694786033,0.3312454229307022,1.164926161569217,0.5951605296671932,14.942909590375,1.2652829761638638,0.2799054373522459,-0.05353091946634535,None,None,0.0013768391489249788,0.3469634655290947,4.288681087734009,0.1677176443310533,0.6203181171409551,2706
Most Expectancy,ZEC-USD,SMA,10,35,false,41,0.5367463034821683,55.00000000000001,1.9281889649936188,6.591752691178298,1.0415094905810196,5.9286397661015435,29 days 14:24:00,0.014781966001478197,0.45454545454545453,0.8980044345898004,2.996251223262863,0,0,2706,2707 days 00:00:00,1000.0,5288.681087733995,428.86810877339946,-87.01551120110075,100.0,221.540555811022,76.0144382510177,1100 days 00:00:00,40,1,-455.63190754275456,86.81396301555301,-20.47453725691056,20.820785081768427,-10.799286897320753,40 days 20:43:38.181818182,15 days 20:00:00,118.60782488191876,0.6731555694786033,0.3312454229307022,1.164926161569217,0.5951605296671932,14.942909590375,1.2652829761638638,0.2799054373522459,-0.05353091946634535,None,None,0.0013768391489249788,0.3469634655290947,4.288681087734009,0.1677176443310533,0.6203181171409551,2706
Most Calmar Ratio,ZEC-USD,SMA,10,35,false,41,0.5367463034821683,55.00000000000001,1.9281889649936188,6.591752691178298,1.0415094905810196,5.9286397661015435,29 days 14:24:00,0.014781966001478197,0.45454545454545453,0.8980044345898004,2.996251223262863,0,0,2706,2707 days 00:00:00,1000.0,5288.681087733995,428.86810877339946,-87.01551120110075,100.0,221.540555811022,76.0144382510177,1100 days 00:00:00,40,1,-455.63190754275456,86.81396301555301,-20.47453725691056,20.820785081768427,-10.799286897320753,40 days 20:43:38.181818182,15 days 20:00:00,118.60782488191876,0.6731555694786033,0.3312454229307022,1.164926161569217,0.5951605296671932,14.942909590375,1.2652829761638638,0.2799054373522459,-0.05353091946634535,None,None,0.0013768391489249788,0.3469634655290947,4.288681087734009,0.1677176443310533,0.6203181171409551,2706
Most Omega Ratio,ZEC-USD,SMA,10,35,false,41,0.5367463034821683,55.00000000000001,1.9281889649936188,6.591752691178298,1.0415094905810196,5.9286397661015435,29 days 14:24:00,0.014781966001478197,0.45454545454545453,0.8980044345898004,2.996251223262863,0,0,2706,2707 days 00:00:00,1000.0,5288.681087733995,428.86810877339946,-87.01551120110075,100.0,221.540555811022,76.0144382510177,1100 days 00:00:00,40,1,-455.63190754275456,86.81396301555301,-20.47453725691056,20.820785081768427,-10.799286897320753,40 days 20:43:38.181818182,15 days 20:00:00,118.60782488191876,0.6731555694786033,0.3312454229307022,1.164926161569217,0.5951605296671932,14.942909590375,1.2652829761638638,0.2799054373522459,-0.05353091946634535,None,None,0.0013768391489249788,0.3469634655290947,4.288681087734009,0.1677176443310533,0.6203181171409551,2706
Least Max Drawdown Duration,ZEC-USD,SMA,10,35,false,41,0.5367463034821683,55.00000000000001,1.9281889649936188,6.591752691178298,1.0415094905810196,5.9286397661015435,29 days 14:24:00,0.014781966001478197,0.45454545454545453,0.8980044345898004,2.996251223262863,0,0,2706,2707 days 00:00:00,1000.0,5288.681087733995,428.86810877339946,-87.01551120110075,100.0,221.540555811022,76.0144382510177,1100 days 00:00:00,40,1,-455.63190754275456,86.81396301555301,-20.47453725691056,20.820785081768427,-10.799286897320753,40 days 20:43:38.181818182,15 days 20:00:00,118.60782488191876,0.6731555694786033,0.3312454229307022,1.164926161569217,0.5951605296671932,14.942909590375,1.2652829761638638,0.2799054373522459,-0.05353091946634535,None,None,0.0013768391489249788,0.3469634655290947,4.288681087734009,0.1677176443310533,0.6203181171409551,2706
Mean Best Trade [%],ZEC-USD,SMA,10,27,false,50,0.4650796692495963,48.97959183673469,1.6669036277490898,6.227669719693288,1.0576521814872788,6.162388924927392,24 days 19:35:30.612244897,0.01810790835181079,0.5543237250554324,1.097560975609756,3.4521450774353037,0,0,2706,2707 days 00:00:00,1000.0,5492.0791132145805,449.207911321458,-87.01551120110075,100.0,289.7417172808616,82.39602299280546,1132 days 00:00:00,49,1,-529.9522398479667,87.32810892419641,-31.9065877063684,24.06588215593861,-10.89701421910222,36 days 21:00:00,13 days 05:45:36,102.4904357767866,0.6800904342561277,0.3133406621801087,1.1644554936287321,0.6058774884810691,14.52064581485166,1.322182742765736,0.28354670459933623,-0.05359353215568731,None,None,0.0013979647855546454,0.35228712595977063,4.492079113214553,0.17182717373195588,0.6234135937902683,2706
Most Sharpe Ratio,ZEC-USD,SMA,10,27,false,50,0.4650796692495963,48.97959183673469,1.6669036277490898,6.227669719693288,1.0576521814872788,6.162388924927392,24 days 19:35:30.612244897,0.01810790835181079,0.5543237250554324,1.097560975609756,3.4521450774353037,0,0,2706,2707 days 00:00:00,1000.0,5492.0791132145805,449.207911321458,-87.01551120110075,100.0,289.7417172808616,82.39602299280546,1132 days 00:00:00,49,1,-529.9522398479667,87.32810892419641,-31.9065877063684,24.06588215593861,-10.89701421910222,36 days 21:00:00,13 days 05:45:36,102.4904357767866,0.6800904342561277,0.3133406621801087,1.1644554936287321,0.6058774884810691,14.52064581485166,1.322182742765736,0.28354670459933623,-0.05359353215568731,None,None,0.0013979647855546454,0.35228712595977063,4.492079113214553,0.17182717373195588,0.6234135937902683,2706
Median Total Trades,ZEC-USD,SMA,10,32,false,45,0.40575409492288644,47.72727272727273,1.733554475470881,6.355932622473749,1.0007849289752555,5.078077644905342,27 days 07:05:27.272727271,0.016260162601626018,0.49889135254988914,0.9866962305986696,3.1709198227418924,0,0,2706,2707 days 00:00:00,1000.0,4548.560109892193,354.8560109892193,-87.01551120110075,100.0,208.23509411793535,85.66710547988788,1192 days 00:00:00,44,1,-438.9083930929719,104.20570738690054,-28.225376132211117,25.032877420806628,-10.696930019482359,40 days 19:25:42.857142857,14 days 22:57:23.478260869,90.62428415875375,0.6471499035844174,0.26451844325003154,1.1567620674260808,0.5886120109016992,14.360414436577427,1.287019308632044,0.28172348484848486,-0.05460016741164618,None,None,0.0013403970251329416,0.3377800503335013,3.548560109892203,0.1514439175270037,0.6281672163614215,2706
Median Best Trade [%],ZEC-USD,SMA,10,28,false,49,0.3615214190519192,47.91666666666667,1.6325140918292929,5.69937620601531,0.9644922166084378,4.439792712811771,25 days 07:29:59.999999999,0.017738359201773836,0.5432372505543237,1.0753880266075388,3.0961134600304896,0,0,2706,2707 days 00:00:00,1000.0,3993.1532133113737,299.3153213311374,-87.01551120110075,100.0,199.90274651412759,86.64854774588844,1193 days 00:00:00,48,1,-385.3150047235654,87.32810892419643,-31.906587706368384,24.160433752828826,-11.284796737053131,37 days 15:39:07.826086956,13 days 23:02:24,70.38475454239453,0.6228155225444262,0.23688178406489596,1.1497601289977692,0.596469814796559,14.584589252566287,1.3140115759974522,0.28172348484848486,-0.05379077824532208,None,None,0.0012790642889526592,0.3223242008160701,2.993153213311362,0.13756886465027574,0.6228445208700484,2706
Least Total Trades,ZEC-USD,SMA,12,41,false,34,0.3058671137018309,51.515151515151516,1.7559870948533962,6.620847851786424,0.8532280891250041,3.099687265680004,35 days 19:38:10.909090908,0.012195121951219513,0.376940133037694,0.7427937915742794,2.4956632700747052,0,0,2706,2707 days 00:00:00,1000.0,2827.05360785587,182.705360785587,-87.01551120110075,100.0,95.59719588929336,79.03538675179817,1130 days 00:00:00,33,1,-175.22442368152406,116.4532533930722,-37.95573135288407,24.622876168751944,-12.50630723498944,50 days 22:35:17.647058823,19 days 18:00:00,60.67509186476954,0.5593819506171295,0.19031806461993117,1.134774611227683,0.5132061647081425,14.99868873827018,1.2173385846334206,0.2793005671077505,-0.055583688552745286,None,None,0.0011349447647837595,0.2860060807255074,1.8270536078558703,0.10157883091496278,0.6153369286495287,2706
