Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Least Avg Losing Trade [%],TRX-USD,true,26,89,109,47.706422018348626,1.4887458870017913,0.15014635826206738,0.8928059700856736,0.6552704367601275,4.504390747862021,9.008781495724042,4.021546951289885,1.756542412027445,0,0,17423,726 days 00:00:00,1000.0,2089.3395855033496,108.93395855033496,236.03116959565793,100.0,281.4622504439494,49.6994262957614,123 days 17:00:00,109,0,0.0,58.59717072584524,-11.140243311491817,4.650541496745722,-2.535303633183143,5 days 15:57:41.538461538,2 days 02:07:22.105263157,9.993941151406876,1.1170162365089658,0.9022073730147507,1.0700195148327487,9.107724781584981,519.7662619636066,0.9428606821422232,0.4413102820746133,-0.00391055355759973,None,None,0.000051340726690701,0.31050871502535965,1.0893395855033505,0.2914497587055753,0.3345495653198619,-0.5384763853988083,3 days 19:04:24.220183485,false
Mean Calmar Ratio,TRX-USD,true,25,86,116,46.55172413793103,1.5130532405690236,0.15978878493944784,0.856163945682817,0.6131678125579856,4.793663548183435,9.58732709636687,4.1041618976886225,1.8075649690797992,0,0,17423,726 days 00:00:00,1000.0,2146.5379940040084,114.65379940040086,236.03116959565793,100.0,303.59135552144573,47.51254733379668,123 days 17:00:00,116,0,0.0,57.79573794465394,-10.932382650681387,4.518239510579289,-2.333385739872175,5 days 10:16:40,1 days 22:29:01.935483870,9.883948224172478,1.149272133030496,0.9854093246178279,1.0722011044891069,9.053206502210305,515.9744087888414,0.9445581158594526,0.4411910669975187,-0.003917114715386837,None,None,0.00005292739817560917,0.3201049041660843,1.1465379940040177,0.30361373798038227,0.33520895593462574,-0.5142429722446706,3 days 13:29:28.965517240,false
Mean Best Trade [%],TRX-USD,true,31,89,108,45.370370370370374,1.5312373723501367,0.14876886873672732,0.8727492695435681,0.6091839630717213,4.463066062101819,8.926132124203638,3.8951376456240516,1.7247227465247144,0,0,17423,726 days 00:00:00,1000.0,2050.703305601169,105.07033056011691,236.03116959565793,100.0,274.91304850887605,46.54541417416553,122 days 16:00:00,108,0,0.0,60.143564888324484,-11.144897764332072,4.5476564821597325,-2.1792923138156195,5 days 21:08:34.285714285,2 days 02:47:47.796610169,9.72873431112194,1.0946339107768668,0.9342783155648111,1.0685041099533152,9.165611828413914,522.477150747932,0.9445584367363197,0.43940520446096654,-0.003954794259271515,None,None,0.000050243856898254054,0.3038748465206405,1.0507033056011572,0.28310971356932035,0.33409656945352184,-0.554845528494768,3 days 19:47:13.333333332,false
Median Omega Ratio,TRX-USD,true,32,89,109,45.87155963302752,1.4627430194447935,0.15014635826206738,0.7961666449232156,0.5618677804680421,4.504390747862021,9.008781495724042,3.5862456691484796,1.5796713707546883,0,0,17423,726 days 00:00:00,1000.0,1907.2305912242907,90.72305912242908,236.03116959565793,100.0,267.8069115195836,47.28522668834535,233 days 23:00:00,109,0,0.0,59.950682370597896,-11.204098222529241,4.364800476113918,-2.228099313712973,5 days 18:52:48,2 days 02:01:01.016949152,8.323216433250359,1.00385407237355,0.811001189088111,1.0627457121564319,9.157569175622642,522.2203765535752,0.9421021295205332,0.43750515634023596,-0.0039547942592714855,None,None,0.00004608390233829587,0.2787154413420134,0.9072305912242811,0.2512095132121748,0.33414626170253364,-0.6156310233184641,3 days 18:46:47.339449540,false
Least Total Trades,TRX-USD,true,46,88,105,45.714285714285715,1.481176808743219,0.1446364001607071,0.7746240655968786,0.544790551628574,4.339092004821213,8.678184009642425,3.3611650897735186,1.4982932998257221,0,0,17423,726 days 00:00:00,1000.0,1824.9481385399968,82.49481385399967,236.03116959565793,100.0,238.28415004153436,39.66027898393955,330 days 07:00:00,105,0,0.0,57.29126959968881,-13.885716607491114,4.477908532386751,-2.3439312748577503,5 days 18:09:59.999999999,2 days 08:22:06.315789473,7.856648938476152,0.957357606234384,0.8904298104472709,1.0594202931230488,9.202044998222618,548.306958685593,0.950347469808186,0.4306593316364233,-0.003887103623227149,None,None,0.00004328508773756247,0.2617882106367778,0.8249481385399908,0.23220226045850234,0.32909558373961123,-0.6504918651408604,3 days 21:45:42.857142855,false
Most Avg Losing Trade Duration,TRX-USD,true,48,87,106,43.39622641509434,1.4980095939057878,0.14601388968604717,0.8107793657789788,0.5413040758466332,4.3804166905814155,8.760833381162831,3.551551466237253,1.68372541338044,0,0,17423,726 days 00:00:00,1000.0,1923.0979027536557,92.30979027536557,236.03116959565793,100.0,267.7702564136107,43.71577042409511,111 days 06:00:00,106,0,0.0,57.674520138642094,-10.191893885226749,4.5999438448690855,-2.0942467348567697,5 days 15:48:15.652173913,2 days 11:36:00,8.70847078069486,1.0377187800835503,0.8904304330362252,1.0632537741799368,11.602402181031644,545.3387601637218,0.9522190635124277,0.42983751846381096,-0.003910553557599529,None,None,0.0000458390040546247,0.2772342965223702,0.9230979027536741,0.2548129623299429,0.3215240332118123,-0.608908474107465,3 days 20:40:11.320754716,false
Most Expectancy,TRX-USD,true,16,55,163,40.49079754601227,1.8770165721822345,0.22453079263043102,0.8526204007329253,0.5311273850719497,6.73592377891293,13.47184755782586,5.743186031683184,2.6567996609184386,0,0,17423,726 days 00:00:00,1000.0,3168.5990788520944,216.85990788520945,236.03116959565793,100.0,515.6542641972511,30.050471357166998,173 days 00:00:00,163,0,0.0,63.90155688048961,-11.775676302800278,4.3840293639970005,-1.5501939454055176,4 days 02:06:21.818181818,1 days 09:40:12.371134020,13.304288827313455,1.6556775971363857,2.614668938197457,1.1074951100376018,9.638173306532115,551.5275458713405,0.9777960629305377,0.43242354488655055,-0.00374857080382787,None,None,0.00007496599504610055,0.4533943380388161,2.1685990788521052,0.49229526978405924,0.3295690968088471,-0.08122343224113378,2 days 11:45:38.650306747,false
Median Max Drawdown [%],TRX-USD,true,38,81,115,47.82608695652174,1.4405512466878827,0.15841129541410778,0.7199235390521159,0.5297096273962056,4.752338862423233,9.504677724846466,3.4213206126106406,1.5017575344896958,0,0,17423,726 days 00:00:00,1000.0,1835.6961998079198,83.56961998079197,236.03116959565793,100.0,270.0039950111526,41.973252185079886,233 days 22:00:00,115,0,0.0,59.26732639726063,-11.217556682661996,4.022841433971495,-2.3077511979573146,5 days 07:53:27.272727272,1 days 22:07:00,7.266923476590609,0.9624394796709255,0.8508936603393737,1.060020231052815,9.083095867772249,538.4578656619905,0.942868604907499,0.4310118265440211,-0.003901634165724492,None,None,0.00004369743340000064,0.26428207720320385,0.8356961998079231,0.23471641777335073,0.33047639448176325,-0.6459382033146128,3 days 13:13:33.913043477,false
Median Win Rate [%],TRX-USD,true,30,71,133,42.857142857142854,1.56998500946187,0.183206106870229,0.7911361103473202,0.5216282046246067,5.49618320610687,10.99236641221374,4.3482290034356526,1.9249502324915617,0,0,17423,726 days 00:00:00,1000.0,2247.8332621770433,124.78332621770434,236.03116959565793,100.0,342.57143565120356,37.68864631966269,224 days 23:00:00,133,0,0.0,63.399223035696885,-11.550656370463482,4.454310131990461,-1.9562444058850352,4 days 20:00:00,1 days 17:29:12.631578947,9.382204978774752,1.2152205782409324,1.3336288839052908,1.077062456165516,9.386225969282492,537.4420712698594,0.954333159521657,0.4310118265440211,-0.0038829766857349833,None,None,0.00005537952429030715,0.33493536290777765,1.2478332621770476,0.3246463075778012,0.3317050244819594,-0.47132691656161724,3 days 01:25:15.789473683,false
Least Total Fees Paid,TRX-USD,true,46,85,108,45.370370370370374,1.4854753264684246,0.14876886873672732,0.7422229996206557,0.5180758829260987,4.463066062101819,8.926132124203638,3.31259028011836,1.4735994899223939,0,0,17423,726 days 00:00:00,1000.0,1802.8378251574557,80.28378251574556,236.03116959565793,100.0,231.7382877026221,36.17483135817716,343 days 06:00:00,108,0,0.0,57.184558606423316,-13.254768554593586,4.448063596764289,-2.3355090217359207,5 days 14:24:29.387755102,2 days 06:33:33.559322033,7.433683566272743,0.9416117075669128,0.9533692606768474,1.0585198581618416,9.190836409024017,547.239408759632,0.9508840778700127,0.4279626290772004,-0.003912468373237275,None,None,0.00004259432336229209,0.25761046769514256,0.802837825157418,0.22699971252551876,0.3292591238737029,-0.6598594047842125,3 days 18:47:13.333333332,false
