Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
Mean Total Trades,MS,true,30,49,false,85,57.647058823529406,1.8267375933867254,0.01051980198019802,4.6577198877649515,4.203873171863743,0.22091584158415842,0.44183168316831684,1.0289641088688661,0.8201868297053145,0,0,8080,8081 days 00:00:00,1000.0,18884.14912458677,1788.414912458677,1388.1290558845892,100.0,1261.6988993982602,74.32723396037171,3472 days 00:00:00,85,0,0.0,50.34464285714289,-31.439254911290217,14.188901443448776,-8.315277229693587,77 days 21:33:03.673469387,28 days 17:20:00,210.4017544069031,0.554324128358034,0.19094890456052668,1.1177683456330034,0.7612712179856529,29.406952858524996,1.0870579426014693,0.4414912593649661,-0.02530308695891304,None,None,0.000529181280358818,0.13335368265042213,17.884149124586624,0.09595861022882013,0.2895258815240915,0.28836357460942597,57 days 01:41:38.823529411
Most Expectancy,MS,true,30,49,false,85,57.647058823529406,1.8267375933867254,0.01051980198019802,4.6577198877649515,4.203873171863743,0.22091584158415842,0.44183168316831684,1.0289641088688661,0.8201868297053145,0,0,8080,8081 days 00:00:00,1000.0,18884.14912458677,1788.414912458677,1388.1290558845892,100.0,1261.6988993982602,74.32723396037171,3472 days 00:00:00,85,0,0.0,50.34464285714289,-31.439254911290217,14.188901443448776,-8.315277229693587,77 days 21:33:03.673469387,28 days 17:20:00,210.4017544069031,0.554324128358034,0.19094890456052668,1.1177683456330034,0.7612712179856529,29.406952858524996,1.0870579426014693,0.4414912593649661,-0.02530308695891304,None,None,0.000529181280358818,0.13335368265042213,17.884149124586624,0.09595861022882013,0.2895258815240915,0.28836357460942597,57 days 01:41:38.823529411
Median Total Trades,MS,true,30,53,false,76,57.89473684210527,1.8375958104892474,0.009405940594059406,4.964808974563171,4.023790659067592,0.19752475247524753,0.39504950495049507,0.9806726637874779,0.7729774306009579,0,0,8080,8081 days 00:00:00,1000.0,14871.545232078071,1387.1545232078072,1388.1290558845892,100.0,836.3017217859937,79.6967706934528,4184 days 00:00:00,76,0,0.0,59.19432773109246,-29.182617165321517,15.2323027493876,-9.15299496582042,87 days 00:32:43.636363636,31 days 09:00:00,182.52033200102733,0.5235296696842205,0.16270749263104753,1.1110603462065936,0.7619766454961676,29.57431289114235,1.0785942971291294,0.4386683282891223,-0.025236593059937057,None,None,0.0004992954430047358,0.12582245163719344,13.871545232078166,0.08782505308947752,0.2892430988234561,-0.0007020476033195596,63 days 14:12:37.894736841
Least Max Drawdown Duration,MS,true,27,47,false,90,52.22222222222223,1.6425235430056233,0.011138613861386138,4.3958569745821165,3.7633019636677503,0.23391089108910892,0.46782178217821785,1.0282388220247773,0.7791919301861737,0,0,8080,8081 days 00:00:00,1000.0,15207.01814174601,1420.701814174601,1388.1290558845892,100.0,1129.6150514686412,72.28636494159171,1537 days 00:00:00,90,0,0.0,73.5416307473144,-43.991784852602564,15.503393521036923,-7.7449387854963945,77 days 10:43:24.255319148,27 days 18:25:06.976744186,157.8557571305112,0.5272047352252088,0.18096278270822228,1.111525483025272,0.6908650438596663,28.357828141271888,1.1001648382682687,0.4340727595385981,-0.025363004447442116,None,None,0.0005009702367262422,0.12624449965501305,14.207018141746023,0.08858204968444783,0.2881902773287058,0.023465223317622044,53 days 17:03:59.999999999
Least Win Rate [%],MS,true,26,48,false,86,50.0,1.6024470808136675,0.010643564356435644,4.741880979233812,3.755772372574212,0.22351485148514852,0.44702970297029704,1.0598808228336962,0.7817114126590281,0,0,8080,8081 days 00:00:00,1000.0,15512.273347200437,1451.2273347200437,1388.1290558845892,100.0,1141.5287024901427,72.98752193314819,1598 days 00:00:00,86,0,0.0,73.7284803997346,-45.982318370536206,17.557152931980603,-8.073390973512979,85 days 12:16:44.651162790,27 days 02:13:57.209302325,168.74736450233047,0.5303579668801182,0.18061578493136918,1.1119652946363907,0.6543425174092641,28.473746386618846,1.0929573408819249,0.4368776671408251,-0.025434522152976948,None,None,0.0005026478941431492,0.1266672693240736,14.512273347200251,0.08925693093958365,0.2874362067676724,0.04545562861606188,56 days 07:15:20.930232557
Most Profit Factor,MS,true,29,57,false,69,50.72463768115942,1.937831137320189,0.00853960396039604,5.504867575191045,3.5489107594711107,0.17933168316831682,0.35866336633663365,0.987197167877701,0.7490370680179765,0,0,8080,8081 days 00:00:00,1000.0,13332.36096399693,1233.2360963996932,1388.1290558845892,100.0,595.4362319098734,83.62601683011744,4973 days 00:00:00,69,0,0.0,79.00719180120404,-29.182617165321524,19.25821130764948,-8.65298626704558,107 days 02:03:25.714285714,32 days 12:42:21.176470588,178.7298690434337,0.5086675749242126,0.14841269495488074,1.1074661240065844,0.7309346117296426,29.127660016802537,1.0738794037071528,0.44097717546362347,-0.025434522152977028,None,None,0.00048734017819691757,0.12280972490562322,12.33236096399697,0.08412508546490693,0.29056604762906907,-0.1115839761643704,70 days 08:20:52.173913043
Median Max Drawdown [%],MS,true,32,50,false,86,55.81395348837209,1.8068204846007676,0.010643564356435644,3.989120052718502,3.5269434984433246,0.22351485148514852,0.44702970297029704,0.8916275761398038,0.7180872012252222,0,0,8080,8081 days 00:00:00,1000.0,11272.029645921992,1027.2029645921991,1388.1290558845892,100.0,717.7648524921062,80.66806632536698,4190 days 00:00:00,86,0,0.0,52.26848739495801,-29.0314368405172,13.804686223399601,-8.409489847089203,79 days 02:00:00,27 days 15:09:28.421052631,119.44220518513953,0.48762660608691194,0.1433287315972898,1.1029713105927186,0.7439604564018566,29.58695973492499,1.0845884554161742,0.43764454723358837,-0.02523659305993687,None,None,0.0004649823728110376,0.11717555794838147,10.272029645921918,0.07846463190030684,0.28919834164051456,-0.2600090314098273,56 days 08:22:19.534883720
Least Avg Winning Trade Duration,MS,true,23,55,false,70,52.85714285714286,1.5548734976707392,0.008663366336633664,4.9218733492019595,3.354380436921579,0.18193069306930693,0.36386138613861385,0.8954398296196634,0.6486741262812377,0,0,8080,8081 days 00:00:00,1000.0,8007.2529933986125,700.7252993398613,1388.1290558845892,100.0,480.18719379027016,81.39114509754695,4791 days 00:00:00,70,0,0.0,87.89363535848007,-45.9823183705362,18.297575410678395,-10.075125931847376,100 days 01:56:45.405405405,34 days 22:32:43.636363636,100.1036141914087,0.44416764014768445,0.12104599494740913,1.0929584162424089,0.6014875138203186,28.6338411664851,1.0655127208973192,0.43995010691375624,-0.025829084373738532,None,None,0.00042074999070400754,0.1060289976574099,7.007252993398591,0.06702468177074539,0.28729224486269295,-0.49520161949688307,69 days 08:54:51.428571428
Most Total Return [%],MS,true,31,44,false,105,53.333333333333336,1.7143566604823754,0.012995049504950494,3.793536877060338,3.3167535537139567,0.2728960396039604,0.5457920792079208,1.0352411898413423,0.8335822493654405,0,0,8080,8081 days 00:00:00,1000.0,19658.16041348365,1865.816041348365,1388.1290558845892,100.0,1550.8273712511366,73.37011850352965,1694 days 00:00:00,105,0,0.0,57.42122909986798,-31.439254911290217,13.18440474946661,-6.938883548546829,62 days 04:17:08.571428572,26 days 20:34:17.142857143,177.69676584270152,0.5601476151886253,0.19626627315232373,1.1200466329813221,0.8394909832343077,29.995740778964176,1.103534889006169,0.4330555062954425,-0.02512562814070352,None,None,0.0005328311276488738,0.1342734441675162,18.65816041348361,0.09733233451226808,0.2884920165476322,0.34412289220426145,45 days 16:41:08.571428571
Most Sharpe Ratio,MS,true,31,44,false,105,53.333333333333336,1.7143566604823754,0.012995049504950494,3.793536877060338,3.3167535537139567,0.2728960396039604,0.5457920792079208,1.0352411898413423,0.8335822493654405,0,0,8080,8081 days 00:00:00,1000.0,19658.16041348365,1865.816041348365,1388.1290558845892,100.0,1550.8273712511366,73.37011850352965,1694 days 00:00:00,105,0,0.0,57.42122909986798,-31.439254911290217,13.18440474946661,-6.938883548546829,62 days 04:17:08.571428572,26 days 20:34:17.142857143,177.69676584270152,0.5601476151886253,0.19626627315232373,1.1200466329813221,0.8394909832343077,29.995740778964176,1.103534889006169,0.4330555062954425,-0.02512562814070352,None,None,0.0005328311276488738,0.1342734441675162,18.65816041348361,0.09733233451226808,0.2884920165476322,0.34412289220426145,45 days 16:41:08.571428571
