Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
Most Total Return [%],HES,true,14,75,false,93,51.08695652173913,1.8271545801739089,0.008105012774204915,4.255707320730279,3.5641169649736835,0.17205532552198044,0.3422605937802837,0.7322171083945234,0.6916941966093699,0,0,11351,11352 days 00:00:00,1000.0,19865.95433851842,1886.5954338518418,1939.0348966883596,100.0,1241.8134238632292,52.9472096996325,1845 days 00:00:00,92,1,871.1983860747023,52.305590348552975,-16.651352513774675,14.602404087295506,-6.550842635460073,103 days 17:52:20.425531915,33 days 10:40:00,195.59517339612748,0.47026938869294327,0.19051998049019964,1.093544617230565,0.19304819217609792,6.660293426699813,1.0828269810831876,0.38624984735620954,-0.024281437816180296,None,None,0.00038633955135838064,0.09735756694231192,18.865954338518446,0.06860298442928525,0.2491547457043429,-0.027044104737917896,69 days 08:36:31.304347826
Most Profit Factor,HES,true,14,75,false,93,51.08695652173913,1.8271545801739089,0.008105012774204915,4.255707320730279,3.5641169649736835,0.17205532552198044,0.3422605937802837,0.7322171083945234,0.6916941966093699,0,0,11351,11352 days 00:00:00,1000.0,19865.95433851842,1886.5954338518418,1939.0348966883596,100.0,1241.8134238632292,52.9472096996325,1845 days 00:00:00,92,1,871.1983860747023,52.305590348552975,-16.651352513774675,14.602404087295506,-6.550842635460073,103 days 17:52:20.425531915,33 days 10:40:00,195.59517339612748,0.47026938869294327,0.19051998049019964,1.093544617230565,0.19304819217609792,6.660293426699813,1.0828269810831876,0.38624984735620954,-0.024281437816180296,None,None,0.00038633955135838064,0.09735756694231192,18.865954338518446,0.06860298442928525,0.2491547457043429,-0.027044104737917896,69 days 08:36:31.304347826
Most Expectancy,HES,true,14,75,false,93,51.08695652173913,1.8271545801739089,0.008105012774204915,4.255707320730279,3.5641169649736835,0.17205532552198044,0.3422605937802837,0.7322171083945234,0.6916941966093699,0,0,11351,11352 days 00:00:00,1000.0,19865.95433851842,1886.5954338518418,1939.0348966883596,100.0,1241.8134238632292,52.9472096996325,1845 days 00:00:00,92,1,871.1983860747023,52.305590348552975,-16.651352513774675,14.602404087295506,-6.550842635460073,103 days 17:52:20.425531915,33 days 10:40:00,195.59517339612748,0.47026938869294327,0.19051998049019964,1.093544617230565,0.19304819217609792,6.660293426699813,1.0828269810831876,0.38624984735620954,-0.024281437816180296,None,None,0.00038633955135838064,0.09735756694231192,18.865954338518446,0.06860298442928525,0.2491547457043429,-0.027044104737917896,69 days 08:36:31.304347826
Most Sharpe Ratio,HES,true,14,75,false,93,51.08695652173913,1.8271545801739089,0.008105012774204915,4.255707320730279,3.5641169649736835,0.17205532552198044,0.3422605937802837,0.7322171083945234,0.6916941966093699,0,0,11351,11352 days 00:00:00,1000.0,19865.95433851842,1886.5954338518418,1939.0348966883596,100.0,1241.8134238632292,52.9472096996325,1845 days 00:00:00,92,1,871.1983860747023,52.305590348552975,-16.651352513774675,14.602404087295506,-6.550842635460073,103 days 17:52:20.425531915,33 days 10:40:00,195.59517339612748,0.47026938869294327,0.19051998049019964,1.093544617230565,0.19304819217609792,6.660293426699813,1.0828269810831876,0.38624984735620954,-0.024281437816180296,None,None,0.00038633955135838064,0.09735756694231192,18.865954338518446,0.06860298442928525,0.2491547457043429,-0.027044104737917896,69 days 08:36:31.304347826
Most Omega Ratio,HES,true,14,75,false,93,51.08695652173913,1.8271545801739089,0.008105012774204915,4.255707320730279,3.5641169649736835,0.17205532552198044,0.3422605937802837,0.7322171083945234,0.6916941966093699,0,0,11351,11352 days 00:00:00,1000.0,19865.95433851842,1886.5954338518418,1939.0348966883596,100.0,1241.8134238632292,52.9472096996325,1845 days 00:00:00,92,1,871.1983860747023,52.305590348552975,-16.651352513774675,14.602404087295506,-6.550842635460073,103 days 17:52:20.425531915,33 days 10:40:00,195.59517339612748,0.47026938869294327,0.19051998049019964,1.093544617230565,0.19304819217609792,6.660293426699813,1.0828269810831876,0.38624984735620954,-0.024281437816180296,None,None,0.00038633955135838064,0.09735756694231192,18.865954338518446,0.06860298442928525,0.2491547457043429,-0.027044104737917896,69 days 08:36:31.304347826
Most Sortino Ratio,HES,true,14,75,false,93,51.08695652173913,1.8271545801739089,0.008105012774204915,4.255707320730279,3.5641169649736835,0.17205532552198044,0.3422605937802837,0.7322171083945234,0.6916941966093699,0,0,11351,11352 days 00:00:00,1000.0,19865.95433851842,1886.5954338518418,1939.0348966883596,100.0,1241.8134238632292,52.9472096996325,1845 days 00:00:00,92,1,871.1983860747023,52.305590348552975,-16.651352513774675,14.602404087295506,-6.550842635460073,103 days 17:52:20.425531915,33 days 10:40:00,195.59517339612748,0.47026938869294327,0.19051998049019964,1.093544617230565,0.19304819217609792,6.660293426699813,1.0828269810831876,0.38624984735620954,-0.024281437816180296,None,None,0.00038633955135838064,0.09735756694231192,18.865954338518446,0.06860298442928525,0.2491547457043429,-0.027044104737917896,69 days 08:36:31.304347826
Least Max Drawdown [%],HES,true,14,80,false,94,50.53763440860215,1.6254501821077298,0.008193110739141926,4.151111332348492,3.4391368344857947,0.17390538278565765,0.3459607083076381,0.7219006052379459,0.6680469585999064,0,0,11351,11352 days 00:00:00,1000.0,17292.520102091898,1629.2520102091898,1939.0348966883596,100.0,1325.2678946894096,46.13241893143599,1688 days 00:00:00,93,1,758.3434124227606,57.636835771386565,-16.65135251377467,15.022386607336543,-6.956496013834952,103 days 14:48:30.638297873,33 days 02:36:31.304347826,167.0341579534317,0.45523982589692774,0.20804305593058703,1.090279011935831,0.16821587798135,6.463135124889645,1.0802954024169977,0.3869273060476481,-0.02447424922097237,None,None,0.0003744424280037377,0.0943594918569419,16.2925201020918,0.0653170647208201,0.24945459419068736,-0.15976137768755064,68 days 17:48:23.225806452
Most Calmar Ratio,HES,true,14,80,false,94,50.53763440860215,1.6254501821077298,0.008193110739141926,4.151111332348492,3.4391368344857947,0.17390538278565765,0.3459607083076381,0.7219006052379459,0.6680469585999064,0,0,11351,11352 days 00:00:00,1000.0,17292.520102091898,1629.2520102091898,1939.0348966883596,100.0,1325.2678946894096,46.13241893143599,1688 days 00:00:00,93,1,758.3434124227606,57.636835771386565,-16.65135251377467,15.022386607336543,-6.956496013834952,103 days 14:48:30.638297873,33 days 02:36:31.304347826,167.0341579534317,0.45523982589692774,0.20804305593058703,1.090279011935831,0.16821587798135,6.463135124889645,1.0802954024169977,0.3869273060476481,-0.02447424922097237,None,None,0.0003744424280037377,0.0943594918569419,16.2925201020918,0.0653170647208201,0.24945459419068736,-0.15976137768755064,68 days 17:48:23.225806452
Least Win Rate [%],HES,true,13,87,false,87,50.0,1.4943695366179754,0.007576424984582856,4.07353319168763,3.2264123640185685,0.1609549819399172,0.3200599066161572,0.6556554612997357,0.6111295712923775,0,0,11351,11352 days 00:00:00,1000.0,12247.111292014612,1124.7111292014613,1939.0348966883596,100.0,962.6563319739671,56.22448879477822,3641 days 00:00:00,86,1,662.4239035442333,56.45373258421738,-16.203553388060424,15.98082592344734,-7.83375954007208,113 days 15:37:40.465116278,35 days 03:20:55.813953488,123.07776033105083,0.4188752278558643,0.1491977008809372,1.0826437214581115,0.12614500900946374,6.414121270856901,1.0666272735800706,0.3886238532110092,-0.02462853251972238,None,None,0.0003430276222430209,0.08644296080524128,11.247111292014631,0.05718980698313958,0.24836541412475252,-0.4199634410281456,74 days 09:29:18.139534883
Mean Total Trades,HES,true,14,65,false,104,50.48543689320388,1.5406183046541007,0.009074090388512025,3.8680164976024183,3.201286931009482,0.19240595542242975,0.3829618535811823,0.7442294098109137,0.6769837111697167,0,0,11351,11352 days 00:00:00,1000.0,18460.170254343084,1746.0170254343084,1939.0348966883596,100.0,1434.3688980261413,50.721727487188964,1684 days 00:00:00,103,1,809.5493555557696,57.46481484332996,-15.49064226855438,14.828906262734872,-7.307792674689495,93 days 00:55:23.076923076,30 days 04:14:07.058823529,161.65651358045938,0.4600557940008569,0.19376364517733835,1.0920655191732176,0.21174181721118726,7.547339062728042,1.0872180501597635,0.3847279824347402,-0.024423820280317855,None,None,0.00038350727304705616,0.09664383280785815,17.460170254343048,0.06686342448050264,0.25281905435218144,-0.0995432684495275,61 days 21:54:10.485436892
