Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Score,Avg Trade Duration
Most Max Drawdown Duration,INGR,true,39,54,false,75,53.333333333333336,1.7893004792171083,0.010918619886446353,3.12316864894871,2.3011004965545845,0.22929101761537343,0.45858203523074687,0.7161145177018807,0.7509480962697614,0,0,6869,6870 days 00:00:00,1000.0,6378.393172656749,537.8393172656749,840.7586459455878,100.0,632.96726843402,36.45296396782205,954 days 00:00:00,75,0,0.0,49.013990570428376,-16.887837444652202,9.849968521769581,-4.564602634275142,69 days 01:12:00,38 days 04:06:51.428571428,71.71190896875662,0.5044855009367202,0.28379934740262913,1.1064773044404985,0.634735209351141,19.54719690970724,1.0607898220075012,0.4423682553012807,-0.01913575905982238,None,None,0.0003647234204962731,0.09191030196506082,5.37839317265672,0.07033023556272955,0.2192611389861966,-0.36029284996436084,9949.146825396825,0.21659933205845963,54 days 15:21:35.999999999
Least Max Drawdown Duration,INGR,true,40,56,false,68,57.35294117647059,2.1691110397254763,0.009899548697044694,3.134306343179523,2.251573906502144,0.20789052263793859,0.41578104527587717,0.6515925837909972,0.7171004230887317,0,0,6869,6870 days 00:00:00,1000.0,5668.904683844337,466.8904683844337,840.7586459455878,100.0,424.7719794377383,36.68550932797709,1081 days 00:00:00,68,0,0.0,41.092410522843295,-15.892658901049565,9.201085899838146,-5.024466164051038,75 days 18:27:41.538461539,39 days 13:14:28.965517241,68.66036299771082,0.4831446085218501,0.26321480685100246,1.100835226460836,0.5956109721266695,18.676434035886615,1.0466787157929414,0.44449116904962155,-0.019193485439794884,None,None,0.0003455683154307795,0.08708321548855644,4.668904683844295,0.06571056279423071,0.21692194058485503,-0.4446795514551867,9949.146825396825,0.1530408876370278,60 days 07:45:52.941176470
Median Total Trades,INGR,true,38,56,false,64,53.125,2.234501224829447,0.009317222303100888,3.415020830301608,2.138712621666139,0.19566166836511867,0.39132333673023734,0.6681886731584454,0.728130734488696,0,0,6869,6870 days 00:00:00,1000.0,5851.94321246323,485.19432124632306,840.7586459455878,100.0,399.95955088447585,37.21181324548961,855 days 00:00:00,64,0,0.0,40.191660059627004,-20.15818311296792,10.67574568104021,-4.813800667202141,87 days 08:28:14.117647059,37 days 08:48:00,75.811612694738,0.48991269699140955,0.26447146807382427,1.1025147352256892,0.6025694913665376,18.79229647366344,1.0537123219101299,0.4405535751729922,-0.019135759059822312,None,None,0.0003499424110268013,0.08818548757875393,4.851943212463179,0.0669535333189668,0.21663298661440206,-0.4229089125802176,9949.146825396825,0.14850848587973198,63 days 22:07:30
Median Best Trade [%],INGR,true,43,65,false,50,60.0,2.5692516694656238,0.007279079924297569,3.6024897659239605,1.990692447554224,0.15286067841024895,0.3057213568204979,0.5506790295851155,0.6233216824841412,0,0,6869,6870 days 00:00:00,1000.0,4357.30002615933,335.7300026159329,840.7586459455878,100.0,206.3111692562145,43.791702626214004,1673 days 00:00:00,50,0,0.0,40.318438670509344,-20.381813182628015,10.211884060440509,-6.31160167585086,102 days 16:00:00,51 days 02:24:00,67.14600052318657,0.42909516633730893,0.18573764522782724,1.0898530657161838,0.1425931111746363,23.07536273711242,1.025501798255379,0.44540290342941297,-0.019193485439794992,None,None,0.0003089234755856902,0.07784871584759392,3.35730002615933,0.05547336469653108,0.21834537271802265,-0.6006820694203593,9949.146825396825,0.14111150810855,82 days 00:57:36
Most Win Rate [%],INGR,true,46,68,false,50,70.0,2.1912322035716834,0.007279079924297569,3.409974058358012,1.9157157631224786,0.15286067841024895,0.3057213568204979,0.5212509479219555,0.5789788147140441,0,0,6869,6870 days 00:00:00,1000.0,3770.5456659445176,277.0545665944518,840.7586459455878,100.0,194.58752417040458,41.35354254250354,1669 days 00:00:00,50,0,0.0,40.6085216002428,-23.614640780313618,8.983151414805022,-9.594106440018344,93 days 19:53:08.571428571,55 days 01:36:00,55.41091331889036,0.4004009514113582,0.17667221668665345,1.0834641980983624,0.07833273600203558,23.782152717572288,1.0195806958519966,0.4463157894736842,-0.019116556441395535,None,None,0.00028728979618151675,0.07239702863774222,2.7705456659445056,0.049888578155641516,0.21760646957912566,-0.6704707493280037,9949.146825396825,0.12832756201187198,82 days 04:47:59.999999999
Mean Total Trades,INGR,true,46,56,false,77,54.54545454545454,1.9814207188043926,0.011209783083418256,2.5585458102630927,1.979350230816907,0.23540544475178338,0.47081088950356675,0.6022956143827953,0.6284311594514278,0,0,6869,6870 days 00:00:00,1000.0,4452.805668782161,345.28056687821606,840.7586459455878,100.0,340.21262663921226,43.57510575704668,1647 days 00:00:00,77,0,0.0,44.90791058816407,-25.01345499980413,9.16575494675043,-5.370105153521712,69 days 08:34:17.142857143,33 days 21:15:25.714285714,44.84163206210597,0.4333248555176279,0.18952113389656497,1.0905851656582615,0.11952218226662067,22.939051466826466,1.0405441244714826,0.44449116904962155,-0.019166792303294135,None,None,0.0003123010675025867,0.07869986901065185,3.452805668782146,0.05631313152332251,0.21857806172367183,-0.5893226093561196,9949.146825396825,0.106075425248835,53 days 05:36:37.402597402
Mean Win Rate [%],INGR,true,38,54,false,70,51.42857142857142,1.7260781878291203,0.010190711894016597,2.9662862072048304,1.9669608299755736,0.21400494977434853,0.42800989954869706,0.6347999307892125,0.6821022223152687,0,0,6869,6870 days 00:00:00,1000.0,5075.894115803567,407.5894115803567,840.7586459455878,100.0,493.51940400801186,39.5168757001143,1806 days 00:00:00,70,0,0.0,45.235854377870886,-16.887837444652202,10.144122943995729,-4.633776219985532,83 days 04:40:00,32 days 07:03:31.764705882,58.22705879719379,0.4587665050603488,0.22811326129798545,1.0964680100694648,0.642499417286763,19.668139797763835,1.0567105822234337,0.4390448261416004,-0.019135759059822316,None,None,0.0003311895057629228,0.08345975545225655,4.075894115803595,0.06139995069165094,0.218943253544045,-0.5152123459617267,9949.146825396825,0.09777958620100415,58 days 11:18:51.428571428
Mean Avg Losing Trade [%],INGR,true,12,69,false,63,51.61290322580645,1.6956988911554836,0.009026059106128985,3.2638452410671714,1.923799000076432,0.19260445479691368,0.3821516960256224,0.6286311331972438,0.6809531179348899,0,0,6869,6870 days 00:00:00,1000.0,5049.4664861011115,404.94664861011114,840.7586459455878,100.0,405.45662626502235,42.115607642935444,2155 days 00:00:00,62,1,39.41504165195511,37.9517170382148,-18.58754018894925,11.90245139425143,-5.950667988996038,106 days 07:30:00,26 days 16:48:00,64.6782491040186,0.4590390728081345,0.21331980930295927,1.094502361769692,0.6349259022254656,19.226715628989762,1.0583078262849912,0.4545839508786788,-0.019347054363728047,None,None,0.000329171893357028,0.08295131712597106,4.049466486101098,0.06119673371586809,0.21748023540529254,-0.5183556534768975,9949.146825396825,0.09542044699158089,67 days 18:58:03.870967742
Median Win Rate [%],INGR,true,11,71,false,65,51.5625,1.680386997375303,0.009317222303100888,3.0194231727730014,1.835346559246805,0.19871888193332365,0.3943805502984423,0.6000163969770196,0.6582341785841442,0,0,6869,6870 days 00:00:00,1000.0,4665.55159129437,366.555159129437,840.7586459455878,100.0,377.9951495032166,41.84010822081628,2155 days 00:00:00,64,1,36.418285140893204,38.239066956612405,-15.708952707558025,11.039258443894234,-5.517820825517343,104 days 05:05:27.272727273,24 days 20:54:11.612903225,56.70520790864805,0.4454159610805354,0.20380394241103367,1.0910153727735021,0.570254846458814,18.574723273439186,1.056508840053222,0.45550847457627125,-0.019193485439795002,None,None,0.00031536015381871584,0.07947075876231639,3.665551591294343,0.05812306138806944,0.21472753859886812,-0.5640185671630195,9949.146825396825,0.08712949501495378,65 days 18:44:59.999999999
Median Sharpe Ratio,INGR,true,44,71,false,47,59.57446808510638,2.166903108527487,0.006842335128839715,3.2876494788374973,1.6956011311005694,0.14368903770563402,0.28737807541126803,0.47239918992758917,0.5289018680702829,0,0,6869,6870 days 00:00:00,1000.0,3227.4216361887848,222.7421636188785,840.7586459455878,100.0,156.5732275666094,43.42850648338724,1673 days 00:00:00,47,0,0.0,40.60852160024282,-26.209681837899318,10.598681086437475,-7.486502363941416,109 days 06:51:25.714285714,56 days 12:37:53.684210526,47.39194970614436,0.36820405825091246,0.14789698802414078,1.0766389759916628,-0.01898855866251933,23.978254248128383,1.0178947985622022,0.4481450252951096,-0.019180421910585277,None,None,0.00026611780637414163,0.0670616872062837,2.2274216361887875,0.0439157487072952,0.21919571834549087,-0.735070029082646,9949.146825396825,0.08584574950118701,87 days 22:58:43.404255319
Mean Sortino Ratio,INGR,true,42,67,false,52,55.769230769230774,2.076651905249947,0.007570243121269472,2.9909051757024843,1.5976468980543757,0.15897510554665892,0.31795021109331784,0.47547946598735086,0.5452577261879421,0,0,6869,6870 days 00:00:00,1000.0,3403.357137707669,240.33571377076692,840.7586459455878,100.0,180.70598185324073,46.228444331075174,1710 days 00:00:00,52,0,0.0,40.318438670509344,-20.38181318262801,10.2220840344974,-6.126668167995453,105 days 10:45:31.034482758,45 days 11:28:41.739130435,46.21840649437826,0.378693220550711,0.14544047809282432,1.0791359686080448,0.017705869311770497,23.596984584045302,1.017456491894973,0.44540290342941297,-0.01932159529099282,None,None,0.000274064981421471,0.0690643753182107,2.4033571377076686,0.04595022668633075,0.21948897960453806,-0.7141442256588807,9949.146825396825,0.07839274896017036,78 days 22:09:13.846153845
Median Avg Winning Trade [%],INGR,true,5,86,false,75,44.5945945945946,1.862981955423046,0.010773038287960402,2.533167711106303,1.5397777577179594,0.22929101761537343,0.4555248216625419,0.5808326022699705,0.6731608713678705,0,0,6869,6870 days 00:00:00,1000.0,4667.837850271412,366.7837850271412,840.7586459455878,100.0,370.7835810520756,35.25747890542377,2053 days 00:00:00,74,1,32.668236866369625,33.26009777851354,-13.231904663251434,10.617175606494689,-3.9734727900599593,102 days 09:27:16.363636363,19 days 12:52:40.975609756,49.123913694662754,0.45229383897132497,0.2419345945103065,1.0925245081779784,0.7131044747054905,20.15295079998788,1.0633564065544931,0.4508975712777192,-0.018790625270695985,None,None,0.0003091344669267561,0.07790188566554253,3.667837850271373,0.05814207654554582,0.20728766530285966,-0.5637466390671185,9949.146825396825,0.07834989885946862,56 days 11:40:32.432432431
Mean Total Fees Paid,INGR,true,5,85,false,73,45.83333333333333,1.8783766505241672,0.0104818750909885,2.5186181960115555,1.5309338822689504,0.22317659047896346,0.443295967389722,0.5620966217041367,0.6569299361093545,0,0,6869,6870 days 00:00:00,1000.0,4447.876498504082,344.7876498504082,840.7586459455878,100.0,349.0114903834365,38.69069409914311,2053 days 00:00:00,72,1,10.239700127462129,33.26009777851356,-14.008415449021042,10.251349863242798,-4.024462445491801,102 days 13:49:05.454545455,20 days 11:41:32.307692307,47.74495553300859,0.44178353597935005,0.21328211504083971,1.0902123434860425,0.7070302162924886,20.064601440301765,1.061629997402139,0.45120405576679345,-0.01883804006726746,None,None,0.00030231686865249754,0.07618385090042938,3.4478764985040815,0.056270216611131074,0.2075389218570615,-0.5899088858460313,9949.146825396825,0.07753090265005445,58 days 02:39:59.999999998
Mean Omega Ratio,INGR,true,24,74,false,50,60.0,1.6099104715763224,0.007279079924297569,3.0787526485536083,1.7012816256512848,0.15286067841024895,0.3057213568204979,0.4706202185152553,0.5466084087900598,0,0,6869,6870 days 00:00:00,1000.0,3351.3410360882067,235.13410360882068,840.7586459455878,100.0,234.25120404617468,44.80585652074004,1662 days 00:00:00,50,0,0.0,37.86312807819302,-14.310568209852145,10.179075782251394,-7.571732051993068,108 days 12:48:00,48 days 10:48:00,47.02682072176417,0.3748161514010702,0.14810992706186496,1.0767082320455632,0.3651187095340392,19.12295140797379,1.0377006881070807,0.456434174263303,-0.019435202100529476,None,None,0.0002719667579289391,0.06853562299809265,2.3513410360882023,0.04535947824729836,0.22006158149200744,-0.720331031095887,9949.146825396825,0.06626643820545286,84 days 12:00:00
Mean Expectancy,INGR,true,10,53,false,85,48.80952380952381,1.4385646396124168,0.012228854272819915,2.1727195007072044,1.6408454508932657,0.2598631532974232,0.5166690930266414,0.564609740684577,0.6302971328705331,0,0,6869,6870 days 00:00:00,1000.0,4293.478998675102,329.3478998675102,840.7586459455878,100.0,532.4568262157951,41.650750111083426,2155 days 00:00:00,84,1,133.0739436444992,39.8388029488907,-15.343765281173582,9.693066176417982,-4.997843608691444,77 days 19:54:08.780487805,22 days 04:27:54.418604651,37.62386970274521,0.4298085423331569,0.19325055578319075,1.0877719793724434,0.18678882612997796,14.665249411872345,1.08002799280833,0.4423682553012807,-0.019051316285954748,None,None,0.00030241704382048297,0.07620909504276172,3.2934789986750834,0.05490225437830931,0.2133918967349407,-0.6082729550796377,9949.146825396825,0.06241209776596549,49 days 08:17:08.571428570
Median Worst Trade [%],INGR,true,33,46,false,90,51.68539325842697,1.4683757627877543,0.012956762265249673,2.0043482309961824,1.6982873204241002,0.27514922113844814,0.5472412287086913,0.551494854648826,0.5849219200967664,0,0,6869,6870 days 00:00:00,1000.0,3703.583010738278,270.35830107382776,840.7586459455878,100.0,435.0400236074466,49.48352210772241,2155 days 00:00:00,89,1,25.91982218106068,36.93513593412159,-20.228850855745705,9.069893650092093,-5.5541422173389785,66 days 09:23:28.695652174,24 days 06:41:51.627906976,30.0861032422159,0.39519696660638887,0.14558204368286962,1.0823212267577784,0.5830439436573919,19.284102864472363,1.0672961833992451,0.4369378791047899,-0.019247149924342895,None,None,0.0002854593297376376,0.07193575109388467,2.7035830107382717,0.04919872285559279,0.21906719220597642,-0.678435300811257,9949.146825396825,0.062383644162371577,46 days 01:04:43.146067415
Mean Max Drawdown [%],INGR,true,13,64,false,70,52.17391304347826,1.503967338921081,0.010045130295530644,2.4649668542084644,1.6345331875392286,0.21400494977434853,0.4249526859804921,0.5275151078303163,0.5885282966403714,0,0,6869,6870 days 00:00:00,1000.0,3738.678465515815,273.8678465515815,840.7586459455878,100.0,361.3873776923101,46.54223387562945,2155 days 00:00:00,69,1,35.21906179704274,37.05083766234725,-18.11684983108884,10.229377691893655,-6.005299514175379,92 days 18:00:00,25 days 16:43:38.181818181,39.18057106838799,0.3975465262267894,0.15593674577838904,1.0815742312069359,0.6384276006115451,19.038962939623584,1.058227251087029,0.4496729267778012,-0.019583220735710977,None,None,0.0002860573355887093,0.07208644856835475,2.738678465515846,0.04956176400029855,0.21822868157042624,-0.6742610404635605,9949.146825396825,0.06227084601787751,60 days 16:20:52.173913043
Median Calmar Ratio,INGR,true,25,65,false,56,54.54545454545454,1.6332626022638808,0.008006987916727326,2.8493142942253438,1.5744967549596665,0.17120395981947883,0.3393507060707527,0.48781388994162245,0.5403362896261413,0,0,6869,6870 days 00:00:00,1000.0,3278.79661010254,227.87966101025398,840.7586459455878,100.0,239.73867012147974,47.274418489281054,1806 days 00:00:00,55,1,22.946920551075436,39.70908301432793,-18.3953221975052,10.926603001371097,-6.843432154349559,109 days 16:00:00,35 days 23:02:24,41.015448900935695,0.3696274914042386,0.13775482118621038,1.0761061629569004,0.4193581125813132,19.71023898078409,1.0368836018771637,0.4524312896405919,-0.019583220735710994,None,None,0.00027009970221493045,0.06806512495816247,2.2787966101025323,0.04452066748035066,0.22161877152629947,-0.7289594795020379,9949.146825396825,0.060889861551994294,76 days 03:55:38.181818181
Mean Worst Trade [%],INGR,true,35,56,false,67,46.26865671641791,1.578635475107693,0.009753967098558742,2.7424070284757134,1.565935124014498,0.2048333090697336,0.4096666181394672,0.5617363064587755,0.6020770829481132,0,0,6869,6870 days 00:00:00,1000.0,3903.724944985603,290.3724944985603,840.7586459455878,100.0,364.0900286455658,37.93823960140182,2155 days 00:00:00,67,0,0.0,43.403295994503296,-20.04568015988133,12.029947178446507,-5.255196989554692,94 days 07:44:30.967741936,33 days 00:40:00,43.33917828336726,0.4050994647324327,0.19779776389886597,1.0843115154413587,0.6647266787067557,19.30202419824242,1.0568671456618022,0.4384422110552763,-0.01942615541743831,None,None,0.0002938553845992296,0.07405155691900586,2.90372494498561,0.05122621024268548,0.21999797656198508,-0.6546303794806856,9949.146825396825,0.06047123946663013,61 days 09:18:48.358208955
Median Total Return [%],INGR,true,20,77,false,49,53.06122448979592,1.7321554811602486,0.0071334983258116175,3.1524160229330613,1.5097221697598011,0.149803464842044,0.299606929684088,0.47224284285894896,0.532712702994986,0,0,6869,6870 days 00:00:00,1000.0,3201.845953080418,220.18459530804182,840.7586459455878,100.0,188.54583637184928,47.880928779210066,1998 days 00:00:00,49,0,0.0,44.05246523790625,-17.618277432363342,12.121979841154557,-6.987090902012979,124 days 16:36:55.384615384,42 days 22:57:23.478260870,44.935631695518744,0.36611969322574606,0.1332048019063411,1.0747141283324744,0.3508207589538965,19.3943524368519,1.0275339794454188,0.45983850403739907,-0.019485475442015846,None,None,0.00026451933116159934,0.06665887145272303,2.201845953080408,0.043611138880278455,0.21911950025075472,-0.738112005901047,9949.146825396825,0.05943149909476744,86 days 07:50:12.244897959
Median Max Drawdown [%],INGR,true,12,48,false,89,45.45454545454545,1.3832007420593286,0.01281118066676372,2.1394669357529974,1.576324874380547,0.27209200757024316,0.5411268015722813,0.5821318536791895,0.6248473858989715,0,0,6869,6870 days 00:00:00,1000.0,4272.412620479137,327.2412620479138,840.7586459455878,100.0,569.5039942210389,46.13893884864756,1832 days 00:00:00,88,1,95.42623098195236,38.59611527006227,-15.960922330097056,10.738016759071316,-5.0259912503456015,75 days 12:00:00,23 days 01:00:00,36.10211806246801,0.4279720299381034,0.17384010917609785,1.0877414892783797,0.12215419101954851,14.74058592953698,1.0789401540486143,0.4405535751729922,-0.019176394347670468,None,None,0.00030270695584375725,0.07628215287262682,3.2724126204791757,0.05471194288408299,0.21451304938429708,-0.6107785942779443,9949.146825396825,0.055590838008930846,46 days 21:16:21.818181818
