Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Total Fees Paid,PAYC,false,4,7,false,144,40.55944055944056,1.4090944440559576,0.05188679245283019,1.516882588066225,1.0085886748577444,1.097242380261248,2.186865021770682,1.664387861506627,1.0520119590510535,0,0,2756,2757 days 00:00:00,1000.0,4749.0219812770065,374.9021981277006,1323.3224123647892,100.0,763.7084251352052,48.826316083974774,854 days 00:00:00,143,1,48.99420582267339,57.37959257622598,-16.849996366435274,9.400289372720955,-3.8623832179334747,19 days 17:47:35.172413793,5 days 04:31:03.529411764,25.874320108072233,0.7274497067064232,0.46914809252690814,1.1596004275348373,0.2465940833443045,18.78117046926827,1.099800405487073,0.47828418230562997,-0.03042971213532165,None,None,0.000769316920414675,0.1938678639444981,3.749021981276999,0.15303934055868296,0.3207369639754716,1.4090944440559576,-0.7166962528370189,3991.8253968253966,0.8818771065406815,0.8692225186635792,11 days 02:10:54.545454544
Most Total Trades,PAYC,false,4,7,false,144,40.55944055944056,1.4090944440559576,0.05188679245283019,1.516882588066225,1.0085886748577444,1.097242380261248,2.186865021770682,1.664387861506627,1.0520119590510535,0,0,2756,2757 days 00:00:00,1000.0,4749.0219812770065,374.9021981277006,1323.3224123647892,100.0,763.7084251352052,48.826316083974774,854 days 00:00:00,143,1,48.99420582267339,57.37959257622598,-16.849996366435274,9.400289372720955,-3.8623832179334747,19 days 17:47:35.172413793,5 days 04:31:03.529411764,25.874320108072233,0.7274497067064232,0.46914809252690814,1.1596004275348373,0.2465940833443045,18.78117046926827,1.099800405487073,0.47828418230562997,-0.03042971213532165,None,None,0.000769316920414675,0.1938678639444981,3.749021981276999,0.15303934055868296,0.3207369639754716,1.4090944440559576,-0.7166962528370189,3991.8253968253966,0.8818771065406815,0.8692225186635792,11 days 02:10:54.545454544
Least Avg Winning Trade [%],PAYC,false,4,7,false,144,40.55944055944056,1.4090944440559576,0.05188679245283019,1.516882588066225,1.0085886748577444,1.097242380261248,2.186865021770682,1.664387861506627,1.0520119590510535,0,0,2756,2757 days 00:00:00,1000.0,4749.0219812770065,374.9021981277006,1323.3224123647892,100.0,763.7084251352052,48.826316083974774,854 days 00:00:00,143,1,48.99420582267339,57.37959257622598,-16.849996366435274,9.400289372720955,-3.8623832179334747,19 days 17:47:35.172413793,5 days 04:31:03.529411764,25.874320108072233,0.7274497067064232,0.46914809252690814,1.1596004275348373,0.2465940833443045,18.78117046926827,1.099800405487073,0.47828418230562997,-0.03042971213532165,None,None,0.000769316920414675,0.1938678639444981,3.749021981276999,0.15303934055868296,0.3207369639754716,1.4090944440559576,-0.7166962528370189,3991.8253968253966,0.8818771065406815,0.8692225186635792,11 days 02:10:54.545454544
Most Avg Losing Trade [%],PAYC,false,4,7,false,144,40.55944055944056,1.4090944440559576,0.05188679245283019,1.516882588066225,1.0085886748577444,1.097242380261248,2.186865021770682,1.664387861506627,1.0520119590510535,0,0,2756,2757 days 00:00:00,1000.0,4749.0219812770065,374.9021981277006,1323.3224123647892,100.0,763.7084251352052,48.826316083974774,854 days 00:00:00,143,1,48.99420582267339,57.37959257622598,-16.849996366435274,9.400289372720955,-3.8623832179334747,19 days 17:47:35.172413793,5 days 04:31:03.529411764,25.874320108072233,0.7274497067064232,0.46914809252690814,1.1596004275348373,0.2465940833443045,18.78117046926827,1.099800405487073,0.47828418230562997,-0.03042971213532165,None,None,0.000769316920414675,0.1938678639444981,3.749021981276999,0.15303934055868296,0.3207369639754716,1.4090944440559576,-0.7166962528370189,3991.8253968253966,0.8818771065406815,0.8692225186635792,11 days 02:10:54.545454544
Most Max Drawdown Duration,PAYC,false,4,7,false,144,40.55944055944056,1.4090944440559576,0.05188679245283019,1.516882588066225,1.0085886748577444,1.097242380261248,2.186865021770682,1.664387861506627,1.0520119590510535,0,0,2756,2757 days 00:00:00,1000.0,4749.0219812770065,374.9021981277006,1323.3224123647892,100.0,763.7084251352052,48.826316083974774,854 days 00:00:00,143,1,48.99420582267339,57.37959257622598,-16.849996366435274,9.400289372720955,-3.8623832179334747,19 days 17:47:35.172413793,5 days 04:31:03.529411764,25.874320108072233,0.7274497067064232,0.46914809252690814,1.1596004275348373,0.2465940833443045,18.78117046926827,1.099800405487073,0.47828418230562997,-0.03042971213532165,None,None,0.000769316920414675,0.1938678639444981,3.749021981276999,0.15303934055868296,0.3207369639754716,1.4090944440559576,-0.7166962528370189,3991.8253968253966,0.8818771065406815,0.8692225186635792,11 days 02:10:54.545454544
Most Total Return [%],PAYC,false,18,19,false,42,41.46341463414634,1.6524866285280042,0.014876632801161103,6.644791299001167,2.080704588009207,0.3200290275761974,0.6324383164005806,2.1265260978661207,1.2986181314412402,0,0,2756,2757 days 00:00:00,1000.0,7487.532007924465,648.7532007924465,1323.3224123647892,100.0,410.5674329815921,50.5308497312849,854 days 00:00:00,41,1,42.2550333181498,61.335100114432194,-16.849996366435292,25.67604410169092,-6.835679436237406,76 days 22:35:17.647058823,14 days 19:00:00,157.20187742942224,0.8776553576228462,0.6044447454546908,1.1891918279545128,0.5972159306611493,18.98028921776947,0.9895093498915621,0.513172338090011,-0.031371957480139184,None,None,0.000937801470358601,0.23632597053036744,6.487532007924445,0.20203687623539102,0.32406610076426895,1.2546657735120033,-0.5097542407423459,3991.8253968253966,0.47626807127936327,0.5274681130419481,40 days 13:27:48.292682925
Most Omega Ratio,PAYC,false,18,19,false,42,41.46341463414634,1.6524866285280042,0.014876632801161103,6.644791299001167,2.080704588009207,0.3200290275761974,0.6324383164005806,2.1265260978661207,1.2986181314412402,0,0,2756,2757 days 00:00:00,1000.0,7487.532007924465,648.7532007924465,1323.3224123647892,100.0,410.5674329815921,50.5308497312849,854 days 00:00:00,41,1,42.2550333181498,61.335100114432194,-16.849996366435292,25.67604410169092,-6.835679436237406,76 days 22:35:17.647058823,14 days 19:00:00,157.20187742942224,0.8776553576228462,0.6044447454546908,1.1891918279545128,0.5972159306611493,18.98028921776947,0.9895093498915621,0.513172338090011,-0.031371957480139184,None,None,0.000937801470358601,0.23632597053036744,6.487532007924445,0.20203687623539102,0.32406610076426895,1.2546657735120033,-0.5097542407423459,3991.8253968253966,0.47626807127936327,0.5274681130419481,40 days 13:27:48.292682925
Most Sortino Ratio,PAYC,false,18,19,false,42,41.46341463414634,1.6524866285280042,0.014876632801161103,6.644791299001167,2.080704588009207,0.3200290275761974,0.6324383164005806,2.1265260978661207,1.2986181314412402,0,0,2756,2757 days 00:00:00,1000.0,7487.532007924465,648.7532007924465,1323.3224123647892,100.0,410.5674329815921,50.5308497312849,854 days 00:00:00,41,1,42.2550333181498,61.335100114432194,-16.849996366435292,25.67604410169092,-6.835679436237406,76 days 22:35:17.647058823,14 days 19:00:00,157.20187742942224,0.8776553576228462,0.6044447454546908,1.1891918279545128,0.5972159306611493,18.98028921776947,0.9895093498915621,0.513172338090011,-0.031371957480139184,None,None,0.000937801470358601,0.23632597053036744,6.487532007924445,0.20203687623539102,0.32406610076426895,1.2546657735120033,-0.5097542407423459,3991.8253968253966,0.47626807127936327,0.5274681130419481,40 days 13:27:48.292682925
Least Win Rate [%],PAYC,false,7,11,false,93,38.04347826086957,1.264170738317772,0.033381712626995644,1.9669588312280877,1.2267205825549374,0.7086357039187228,1.4096516690856313,1.3938572559464641,0.8972920870614857,0,0,2756,2757 days 00:00:00,1000.0,3496.180762128582,249.6180762128582,1323.3224123647892,100.0,538.8977120269934,56.725292576361255,854 days 00:00:00,92,1,19.730297571171832,49.444301451662724,-16.84999636643528,13.213324411765278,-4.9387042445403635,33 days 22:37:42.857142857,7 days 21:03:09.473684210,26.917939832145805,0.6224262638028241,0.317723732239676,1.1312431561471825,0.30547254529333745,17.73347017744887,1.0269353349437076,0.49349945828819075,-0.031808828444601464,None,None,0.0006575573163812152,0.16570444372806623,2.4961807621285783,0.12120878425656056,0.3203999260543023,1.264170738317772,-0.8113701741310432,3991.8253968253966,0.7087095691327756,0.5013698916782092,17 days 19:02:36.521739129
Least Best Trade [%],PAYC,false,7,11,false,93,38.04347826086957,1.264170738317772,0.033381712626995644,1.9669588312280877,1.2267205825549374,0.7086357039187228,1.4096516690856313,1.3938572559464641,0.8972920870614857,0,0,2756,2757 days 00:00:00,1000.0,3496.180762128582,249.6180762128582,1323.3224123647892,100.0,538.8977120269934,56.725292576361255,854 days 00:00:00,92,1,19.730297571171832,49.444301451662724,-16.84999636643528,13.213324411765278,-4.9387042445403635,33 days 22:37:42.857142857,7 days 21:03:09.473684210,26.917939832145805,0.6224262638028241,0.317723732239676,1.1312431561471825,0.30547254529333745,17.73347017744887,1.0269353349437076,0.49349945828819075,-0.031808828444601464,None,None,0.0006575573163812152,0.16570444372806623,2.4961807621285783,0.12120878425656056,0.3203999260543023,1.264170738317772,-0.8113701741310432,3991.8253968253966,0.7087095691327756,0.5013698916782092,17 days 19:02:36.521739129
