Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
Most Total Return [%],APA,true,82,89,false,147,52.38095238095239,0.9782015810179652,0.012712963763729136,1.5055504070785979,1.2928223636115985,0.26697223903831185,0.5339444780766237,0.40194016316281517,0.2469605160255148,0,0,11563,11564 days 00:00:00,1000.0,798.3882346262585,-20.161176537374146,487.73886542782384,100.0,353.344591776139,93.59978294169026,6594 days 00:00:00,147,0,0.0,101.16911431542128,-79.2210437584956,11.536279331780712,-9.528251410093729,46 days 18:23:22.597402597,39 days 04:27:25.714285714,-1.3715086079846515,0.17539286832414527,-0.007565879547798908,1.0371823631769175,-1.5530679833715002,73.09791675502,1.0754017267963514,0.34371368812456427,-0.028687196733582172,None,None,0.00017930450716318146,0.04518473580512173,-0.20161176537373982,-0.004894622810695859,0.3100458899997356,-1.0413360057326775,43 days 03:45:18.367346938
Mean Total Return [%],APA,true,82,89,false,147,52.38095238095239,0.9782015810179652,0.012712963763729136,1.5055504070785979,1.2928223636115985,0.26697223903831185,0.5339444780766237,0.40194016316281517,0.2469605160255148,0,0,11563,11564 days 00:00:00,1000.0,798.3882346262585,-20.161176537374146,487.73886542782384,100.0,353.344591776139,93.59978294169026,6594 days 00:00:00,147,0,0.0,101.16911431542128,-79.2210437584956,11.536279331780712,-9.528251410093729,46 days 18:23:22.597402597,39 days 04:27:25.714285714,-1.3715086079846515,0.17539286832414527,-0.007565879547798908,1.0371823631769175,-1.5530679833715002,73.09791675502,1.0754017267963514,0.34371368812456427,-0.028687196733582172,None,None,0.00017930450716318146,0.04518473580512173,-0.20161176537373982,-0.004894622810695859,0.3100458899997356,-1.0413360057326775,43 days 03:45:18.367346938
Median Total Return [%],APA,true,82,89,false,147,52.38095238095239,0.9782015810179652,0.012712963763729136,1.5055504070785979,1.2928223636115985,0.26697223903831185,0.5339444780766237,0.40194016316281517,0.2469605160255148,0,0,11563,11564 days 00:00:00,1000.0,798.3882346262585,-20.161176537374146,487.73886542782384,100.0,353.344591776139,93.59978294169026,6594 days 00:00:00,147,0,0.0,101.16911431542128,-79.2210437584956,11.536279331780712,-9.528251410093729,46 days 18:23:22.597402597,39 days 04:27:25.714285714,-1.3715086079846515,0.17539286832414527,-0.007565879547798908,1.0371823631769175,-1.5530679833715002,73.09791675502,1.0754017267963514,0.34371368812456427,-0.028687196733582172,None,None,0.00017930450716318146,0.04518473580512173,-0.20161176537373982,-0.004894622810695859,0.3100458899997356,-1.0413360057326775,43 days 03:45:18.367346938
Least Total Fees Paid,APA,true,82,89,false,147,52.38095238095239,0.9782015810179652,0.012712963763729136,1.5055504070785979,1.2928223636115985,0.26697223903831185,0.5339444780766237,0.40194016316281517,0.2469605160255148,0,0,11563,11564 days 00:00:00,1000.0,798.3882346262585,-20.161176537374146,487.73886542782384,100.0,353.344591776139,93.59978294169026,6594 days 00:00:00,147,0,0.0,101.16911431542128,-79.2210437584956,11.536279331780712,-9.528251410093729,46 days 18:23:22.597402597,39 days 04:27:25.714285714,-1.3715086079846515,0.17539286832414527,-0.007565879547798908,1.0371823631769175,-1.5530679833715002,73.09791675502,1.0754017267963514,0.34371368812456427,-0.028687196733582172,None,None,0.00017930450716318146,0.04518473580512173,-0.20161176537373982,-0.004894622810695859,0.3100458899997356,-1.0413360057326775,43 days 03:45:18.367346938
Mean Total Fees Paid,APA,true,82,89,false,147,52.38095238095239,0.9782015810179652,0.012712963763729136,1.5055504070785979,1.2928223636115985,0.26697223903831185,0.5339444780766237,0.40194016316281517,0.2469605160255148,0,0,11563,11564 days 00:00:00,1000.0,798.3882346262585,-20.161176537374146,487.73886542782384,100.0,353.344591776139,93.59978294169026,6594 days 00:00:00,147,0,0.0,101.16911431542128,-79.2210437584956,11.536279331780712,-9.528251410093729,46 days 18:23:22.597402597,39 days 04:27:25.714285714,-1.3715086079846515,0.17539286832414527,-0.007565879547798908,1.0371823631769175,-1.5530679833715002,73.09791675502,1.0754017267963514,0.34371368812456427,-0.028687196733582172,None,None,0.00017930450716318146,0.04518473580512173,-0.20161176537373982,-0.004894622810695859,0.3100458899997356,-1.0413360057326775,43 days 03:45:18.367346938
Median Total Fees Paid,APA,true,82,89,false,147,52.38095238095239,0.9782015810179652,0.012712963763729136,1.5055504070785979,1.2928223636115985,0.26697223903831185,0.5339444780766237,0.40194016316281517,0.2469605160255148,0,0,11563,11564 days 00:00:00,1000.0,798.3882346262585,-20.161176537374146,487.73886542782384,100.0,353.344591776139,93.59978294169026,6594 days 00:00:00,147,0,0.0,101.16911431542128,-79.2210437584956,11.536279331780712,-9.528251410093729,46 days 18:23:22.597402597,39 days 04:27:25.714285714,-1.3715086079846515,0.17539286832414527,-0.007565879547798908,1.0371823631769175,-1.5530679833715002,73.09791675502,1.0754017267963514,0.34371368812456427,-0.028687196733582172,None,None,0.00017930450716318146,0.04518473580512173,-0.20161176537373982,-0.004894622810695859,0.3100458899997356,-1.0413360057326775,43 days 03:45:18.367346938
Least Max Drawdown [%],APA,true,82,89,false,147,52.38095238095239,0.9782015810179652,0.012712963763729136,1.5055504070785979,1.2928223636115985,0.26697223903831185,0.5339444780766237,0.40194016316281517,0.2469605160255148,0,0,11563,11564 days 00:00:00,1000.0,798.3882346262585,-20.161176537374146,487.73886542782384,100.0,353.344591776139,93.59978294169026,6594 days 00:00:00,147,0,0.0,101.16911431542128,-79.2210437584956,11.536279331780712,-9.528251410093729,46 days 18:23:22.597402597,39 days 04:27:25.714285714,-1.3715086079846515,0.17539286832414527,-0.007565879547798908,1.0371823631769175,-1.5530679833715002,73.09791675502,1.0754017267963514,0.34371368812456427,-0.028687196733582172,None,None,0.00017930450716318146,0.04518473580512173,-0.20161176537373982,-0.004894622810695859,0.3100458899997356,-1.0413360057326775,43 days 03:45:18.367346938
Mean Max Drawdown [%],APA,true,82,89,false,147,52.38095238095239,0.9782015810179652,0.012712963763729136,1.5055504070785979,1.2928223636115985,0.26697223903831185,0.5339444780766237,0.40194016316281517,0.2469605160255148,0,0,11563,11564 days 00:00:00,1000.0,798.3882346262585,-20.161176537374146,487.73886542782384,100.0,353.344591776139,93.59978294169026,6594 days 00:00:00,147,0,0.0,101.16911431542128,-79.2210437584956,11.536279331780712,-9.528251410093729,46 days 18:23:22.597402597,39 days 04:27:25.714285714,-1.3715086079846515,0.17539286832414527,-0.007565879547798908,1.0371823631769175,-1.5530679833715002,73.09791675502,1.0754017267963514,0.34371368812456427,-0.028687196733582172,None,None,0.00017930450716318146,0.04518473580512173,-0.20161176537373982,-0.004894622810695859,0.3100458899997356,-1.0413360057326775,43 days 03:45:18.367346938
Median Max Drawdown [%],APA,true,82,89,false,147,52.38095238095239,0.9782015810179652,0.012712963763729136,1.5055504070785979,1.2928223636115985,0.26697223903831185,0.5339444780766237,0.40194016316281517,0.2469605160255148,0,0,11563,11564 days 00:00:00,1000.0,798.3882346262585,-20.161176537374146,487.73886542782384,100.0,353.344591776139,93.59978294169026,6594 days 00:00:00,147,0,0.0,101.16911431542128,-79.2210437584956,11.536279331780712,-9.528251410093729,46 days 18:23:22.597402597,39 days 04:27:25.714285714,-1.3715086079846515,0.17539286832414527,-0.007565879547798908,1.0371823631769175,-1.5530679833715002,73.09791675502,1.0754017267963514,0.34371368812456427,-0.028687196733582172,None,None,0.00017930450716318146,0.04518473580512173,-0.20161176537373982,-0.004894622810695859,0.3100458899997356,-1.0413360057326775,43 days 03:45:18.367346938
Least Total Trades,APA,true,82,89,false,147,52.38095238095239,0.9782015810179652,0.012712963763729136,1.5055504070785979,1.2928223636115985,0.26697223903831185,0.5339444780766237,0.40194016316281517,0.2469605160255148,0,0,11563,11564 days 00:00:00,1000.0,798.3882346262585,-20.161176537374146,487.73886542782384,100.0,353.344591776139,93.59978294169026,6594 days 00:00:00,147,0,0.0,101.16911431542128,-79.2210437584956,11.536279331780712,-9.528251410093729,46 days 18:23:22.597402597,39 days 04:27:25.714285714,-1.3715086079846515,0.17539286832414527,-0.007565879547798908,1.0371823631769175,-1.5530679833715002,73.09791675502,1.0754017267963514,0.34371368812456427,-0.028687196733582172,None,None,0.00017930450716318146,0.04518473580512173,-0.20161176537373982,-0.004894622810695859,0.3100458899997356,-1.0413360057326775,43 days 03:45:18.367346938
