Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
Most Total Return [%],CRL,false,32,46,false,44,40.909090909090914,1.6448885117830174,0.007066002890637546,4.970592243160228,1.648013637444909,0.14838606070338847,0.29677212140677695,0.7375666023253654,0.5665565864153518,0,0,6227,6228 days 00:00:00,1000.0,3618.1160499612524,261.81160499612525,607.0454684170763,100.0,173.4345259347764,52.18120014205879,1812 days 00:00:00,44,0,0.0,134.83030001939383,-17.851320688479536,22.71499519161002,-7.313994413458859,154 days 14:40:00,40 days 06:27:41.538461538,59.50263749911937,0.4068501131397292,0.1500111428592358,1.0841724528627892,-0.5047453009416888,15.257525272715302,0.9826320199633465,0.47933491686460805,-0.021315611154618094,None,None,0.00032052458559447166,0.08077219556980686,2.6181160499612357,0.05341029280126075,0.2389316096425819,-0.5687117051069969,87 days 01:05:27.272727272
Most Expectancy,CRL,false,32,46,false,44,40.909090909090914,1.6448885117830174,0.007066002890637546,4.970592243160228,1.648013637444909,0.14838606070338847,0.29677212140677695,0.7375666023253654,0.5665565864153518,0,0,6227,6228 days 00:00:00,1000.0,3618.1160499612524,261.81160499612525,607.0454684170763,100.0,173.4345259347764,52.18120014205879,1812 days 00:00:00,44,0,0.0,134.83030001939383,-17.851320688479536,22.71499519161002,-7.313994413458859,154 days 14:40:00,40 days 06:27:41.538461538,59.50263749911937,0.4068501131397292,0.1500111428592358,1.0841724528627892,-0.5047453009416888,15.257525272715302,0.9826320199633465,0.47933491686460805,-0.021315611154618094,None,None,0.00032052458559447166,0.08077219556980686,2.6181160499612357,0.05341029280126075,0.2389316096425819,-0.5687117051069969,87 days 01:05:27.272727272
Most Sharpe Ratio,CRL,false,32,46,false,44,40.909090909090914,1.6448885117830174,0.007066002890637546,4.970592243160228,1.648013637444909,0.14838606070338847,0.29677212140677695,0.7375666023253654,0.5665565864153518,0,0,6227,6228 days 00:00:00,1000.0,3618.1160499612524,261.81160499612525,607.0454684170763,100.0,173.4345259347764,52.18120014205879,1812 days 00:00:00,44,0,0.0,134.83030001939383,-17.851320688479536,22.71499519161002,-7.313994413458859,154 days 14:40:00,40 days 06:27:41.538461538,59.50263749911937,0.4068501131397292,0.1500111428592358,1.0841724528627892,-0.5047453009416888,15.257525272715302,0.9826320199633465,0.47933491686460805,-0.021315611154618094,None,None,0.00032052458559447166,0.08077219556980686,2.6181160499612357,0.05341029280126075,0.2389316096425819,-0.5687117051069969,87 days 01:05:27.272727272
Most Calmar Ratio,CRL,false,32,46,false,44,40.909090909090914,1.6448885117830174,0.007066002890637546,4.970592243160228,1.648013637444909,0.14838606070338847,0.29677212140677695,0.7375666023253654,0.5665565864153518,0,0,6227,6228 days 00:00:00,1000.0,3618.1160499612524,261.81160499612525,607.0454684170763,100.0,173.4345259347764,52.18120014205879,1812 days 00:00:00,44,0,0.0,134.83030001939383,-17.851320688479536,22.71499519161002,-7.313994413458859,154 days 14:40:00,40 days 06:27:41.538461538,59.50263749911937,0.4068501131397292,0.1500111428592358,1.0841724528627892,-0.5047453009416888,15.257525272715302,0.9826320199633465,0.47933491686460805,-0.021315611154618094,None,None,0.00032052458559447166,0.08077219556980686,2.6181160499612357,0.05341029280126075,0.2389316096425819,-0.5687117051069969,87 days 01:05:27.272727272
Most Omega Ratio,CRL,false,32,46,false,44,40.909090909090914,1.6448885117830174,0.007066002890637546,4.970592243160228,1.648013637444909,0.14838606070338847,0.29677212140677695,0.7375666023253654,0.5665565864153518,0,0,6227,6228 days 00:00:00,1000.0,3618.1160499612524,261.81160499612525,607.0454684170763,100.0,173.4345259347764,52.18120014205879,1812 days 00:00:00,44,0,0.0,134.83030001939383,-17.851320688479536,22.71499519161002,-7.313994413458859,154 days 14:40:00,40 days 06:27:41.538461538,59.50263749911937,0.4068501131397292,0.1500111428592358,1.0841724528627892,-0.5047453009416888,15.257525272715302,0.9826320199633465,0.47933491686460805,-0.021315611154618094,None,None,0.00032052458559447166,0.08077219556980686,2.6181160499612357,0.05341029280126075,0.2389316096425819,-0.5687117051069969,87 days 01:05:27.272727272
Most Sortino Ratio,CRL,false,32,46,false,44,40.909090909090914,1.6448885117830174,0.007066002890637546,4.970592243160228,1.648013637444909,0.14838606070338847,0.29677212140677695,0.7375666023253654,0.5665565864153518,0,0,6227,6228 days 00:00:00,1000.0,3618.1160499612524,261.81160499612525,607.0454684170763,100.0,173.4345259347764,52.18120014205879,1812 days 00:00:00,44,0,0.0,134.83030001939383,-17.851320688479536,22.71499519161002,-7.313994413458859,154 days 14:40:00,40 days 06:27:41.538461538,59.50263749911937,0.4068501131397292,0.1500111428592358,1.0841724528627892,-0.5047453009416888,15.257525272715302,0.9826320199633465,0.47933491686460805,-0.021315611154618094,None,None,0.00032052458559447166,0.08077219556980686,2.6181160499612357,0.05341029280126075,0.2389316096425819,-0.5687117051069969,87 days 01:05:27.272727272
Most Profit Factor,CRL,false,30,48,false,44,40.909090909090914,1.6614689443597,0.007066002890637546,4.877881413128269,1.6172751047395257,0.14838606070338847,0.29677212140677695,0.7238096074723817,0.5553565819290636,0,0,6227,6228 days 00:00:00,1000.0,3484.380131008894,248.43801310088938,607.0454684170763,100.0,157.9728981340224,52.18120014205879,1820 days 00:00:00,44,0,0.0,134.83030001939383,-18.25033767591012,22.590718967727266,-7.384852278517194,154 days 17:20:00,40 days 07:23:04.615384615,56.46318479565666,0.39908787239903964,0.14545497253622072,1.082478948932387,-0.5081504797567611,15.217414007471287,0.9816834846434829,0.47968638631503924,-0.021315611154618126,None,None,0.00031466986473357913,0.07929680591286194,2.4843801310089098,0.051806172252786054,0.2391295934779124,-0.5907423314620681,87 days 02:43:38.181818181
Median Avg Winning Trade [%],CRL,false,28,48,false,47,42.5531914893617,1.5194787409328865,0.007547775814999197,4.23813230838834,1.5612939062031093,0.15850329211498315,0.3170065842299663,0.6717579232984249,0.5091633608094108,0,0,6227,6228 days 00:00:00,1000.0,2969.9371649049144,196.99371649049144,607.0454684170763,100.0,151.94660412217536,53.11101013929655,1852 days 00:00:00,47,0,0.0,134.83030001939383,-18.250337675910117,20.61403379175996,-7.892165086701748,146 days 14:24:00,33 days 08:00:00,41.91355670010458,0.3665770578653281,0.12403122567570429,1.075469311599292,-0.515552113371648,15.22166926983073,0.9825077317591112,0.47758007117437723,-0.02153736926584109,None,None,0.00028898905555959487,0.0728252420010179,1.9699371649049287,0.04502938360742581,0.23909077350775632,-0.6754877076931821,81 days 12:45:57.446808511
Mean Win Rate [%],CRL,false,30,49,false,47,38.297872340425535,1.5618748899462946,0.007547775814999197,4.381649007401171,1.4527478749902576,0.15850329211498315,0.3170065842299663,0.6945057925654338,0.5295700025289964,0,0,6227,6228 days 00:00:00,1000.0,3183.5427736373986,218.35427736373987,607.0454684170763,100.0,166.5958603067027,52.18120014205879,1820 days 00:00:00,47,0,0.0,133.97253138685906,-18.250337675910114,22.727311497397178,-7.005313917423941,153 days 12:00:00,37 days 00:49:39.310344827,46.458356885902106,0.380693798305311,0.13457269791273008,1.0784499730670882,-0.504447329289566,15.204576134289905,0.9827896434441867,0.47933491686460805,-0.021453598989038525,None,None,0.000300164006417177,0.0756413296171286,2.1835427736373965,0.04797033071903223,0.23912749482939608,-0.6402999631426002,81 days 15:19:08.936170212
Median Total Trades,CRL,false,30,44,false,51,39.21568627450981,1.4132898412978934,0.008190139714148064,3.653704111889751,1.3459952521236882,0.17199293399710935,0.3439858679942187,0.628411290161221,0.46519355395468553,0,0,6227,6228 days 00:00:00,1000.0,2551.567374854885,155.15673748548852,607.0454684170763,100.0,149.09568312314767,56.611187577486376,2271 days 00:00:00,51,0,0.0,134.83030001939383,-18.250337675910124,20.933786208861452,-7.494735950672639,146 days 06:00:00,29 days 02:19:21.290322580,30.422889703036972,0.335588924316494,0.0996830697703105,1.0689093108151013,-0.5225209153136013,15.146592772422974,0.9800552267403733,0.4761791893813699,-0.021639713840319288,None,None,0.0002649838631535963,0.06677593351470626,1.5515673748548875,0.03862889461417285,0.23947407855807049,-0.7444067280659006,75 days 00:56:28.235294117
