Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Total Return [%],XLK,true,81,84,false,83,66.26506024096386,3.348244295659738,0.01255863216825541,3.051263021087716,2.8455598960705664,0.003563936155856265,0.5274625510667271,0.01087450660188173,0.9668899854238237,0,0,6609,6610 days 00:00:00,1000.0,8912.038751960412,791.2038751960412,553.8234969222367,100.0,445.9402851939935,41.30794887966228,2456 days 00:00:00,83,0,0.0,39.899890967312906,-16.530890642615542,7.031769375430224,-4.767588746370784,62 days 17:27:16.363636364,33 days 00:51:25.714285714,95.32576809590859,0.6761183698577576,0.31079864910209193,1.1323297826078933,-0.08390016604713477,12.83072011484282,0.9587090450986822,0.565237982476912,-0.017670935878557722,None,None,0.0003925650269421106,0.09892638678941187,7.9120387519604165,0.08696854720231162,0.17609035671612105,0.428620994943332,9572.559523809523,0.8639983078504173,0.8009262459206238,52 days 17:03:36.867469879
Most Win Rate [%],XLK,true,81,84,false,83,66.26506024096386,3.348244295659738,0.01255863216825541,3.051263021087716,2.8455598960705664,0.003563936155856265,0.5274625510667271,0.01087450660188173,0.9668899854238237,0,0,6609,6610 days 00:00:00,1000.0,8912.038751960412,791.2038751960412,553.8234969222367,100.0,445.9402851939935,41.30794887966228,2456 days 00:00:00,83,0,0.0,39.899890967312906,-16.530890642615542,7.031769375430224,-4.767588746370784,62 days 17:27:16.363636364,33 days 00:51:25.714285714,95.32576809590859,0.6761183698577576,0.31079864910209193,1.1323297826078933,-0.08390016604713477,12.83072011484282,0.9587090450986822,0.565237982476912,-0.017670935878557722,None,None,0.0003925650269421106,0.09892638678941187,7.9120387519604165,0.08696854720231162,0.17609035671612105,0.428620994943332,9572.559523809523,0.8639983078504173,0.8009262459206238,52 days 17:03:36.867469879
Median Best Trade [%],XLK,true,81,84,false,83,66.26506024096386,3.348244295659738,0.01255863216825541,3.051263021087716,2.8455598960705664,0.003563936155856265,0.5274625510667271,0.01087450660188173,0.9668899854238237,0,0,6609,6610 days 00:00:00,1000.0,8912.038751960412,791.2038751960412,553.8234969222367,100.0,445.9402851939935,41.30794887966228,2456 days 00:00:00,83,0,0.0,39.899890967312906,-16.530890642615542,7.031769375430224,-4.767588746370784,62 days 17:27:16.363636364,33 days 00:51:25.714285714,95.32576809590859,0.6761183698577576,0.31079864910209193,1.1323297826078933,-0.08390016604713477,12.83072011484282,0.9587090450986822,0.565237982476912,-0.017670935878557722,None,None,0.0003925650269421106,0.09892638678941187,7.9120387519604165,0.08696854720231162,0.17609035671612105,0.428620994943332,9572.559523809523,0.8639983078504173,0.8009262459206238,52 days 17:03:36.867469879
Most Sharpe Ratio,XLK,true,81,84,false,83,66.26506024096386,3.348244295659738,0.01255863216825541,3.051263021087716,2.8455598960705664,0.003563936155856265,0.5274625510667271,0.01087450660188173,0.9668899854238237,0,0,6609,6610 days 00:00:00,1000.0,8912.038751960412,791.2038751960412,553.8234969222367,100.0,445.9402851939935,41.30794887966228,2456 days 00:00:00,83,0,0.0,39.899890967312906,-16.530890642615542,7.031769375430224,-4.767588746370784,62 days 17:27:16.363636364,33 days 00:51:25.714285714,95.32576809590859,0.6761183698577576,0.31079864910209193,1.1323297826078933,-0.08390016604713477,12.83072011484282,0.9587090450986822,0.565237982476912,-0.017670935878557722,None,None,0.0003925650269421106,0.09892638678941187,7.9120387519604165,0.08696854720231162,0.17609035671612105,0.428620994943332,9572.559523809523,0.8639983078504173,0.8009262459206238,52 days 17:03:36.867469879
Most Omega Ratio,XLK,true,81,84,false,83,66.26506024096386,3.348244295659738,0.01255863216825541,3.051263021087716,2.8455598960705664,0.003563936155856265,0.5274625510667271,0.01087450660188173,0.9668899854238237,0,0,6609,6610 days 00:00:00,1000.0,8912.038751960412,791.2038751960412,553.8234969222367,100.0,445.9402851939935,41.30794887966228,2456 days 00:00:00,83,0,0.0,39.899890967312906,-16.530890642615542,7.031769375430224,-4.767588746370784,62 days 17:27:16.363636364,33 days 00:51:25.714285714,95.32576809590859,0.6761183698577576,0.31079864910209193,1.1323297826078933,-0.08390016604713477,12.83072011484282,0.9587090450986822,0.565237982476912,-0.017670935878557722,None,None,0.0003925650269421106,0.09892638678941187,7.9120387519604165,0.08696854720231162,0.17609035671612105,0.428620994943332,9572.559523809523,0.8639983078504173,0.8009262459206238,52 days 17:03:36.867469879
Most Sortino Ratio,XLK,true,81,84,false,83,66.26506024096386,3.348244295659738,0.01255863216825541,3.051263021087716,2.8455598960705664,0.003563936155856265,0.5274625510667271,0.01087450660188173,0.9668899854238237,0,0,6609,6610 days 00:00:00,1000.0,8912.038751960412,791.2038751960412,553.8234969222367,100.0,445.9402851939935,41.30794887966228,2456 days 00:00:00,83,0,0.0,39.899890967312906,-16.530890642615542,7.031769375430224,-4.767588746370784,62 days 17:27:16.363636364,33 days 00:51:25.714285714,95.32576809590859,0.6761183698577576,0.31079864910209193,1.1323297826078933,-0.08390016604713477,12.83072011484282,0.9587090450986822,0.565237982476912,-0.017670935878557722,None,None,0.0003925650269421106,0.09892638678941187,7.9120387519604165,0.08696854720231162,0.17609035671612105,0.428620994943332,9572.559523809523,0.8639983078504173,0.8009262459206238,52 days 17:03:36.867469879
Most Profit Factor,XLK,true,69,77,false,62,62.903225806451616,3.995323043739906,0.009381146920865486,4.040726253156725,2.8148879516372696,0.0026622173694348,0.3940081706763504,0.010757291616285034,0.9439974067352045,0,0,6609,6610 days 00:00:00,1000.0,8360.162053920041,736.0162053920042,553.8234969222367,100.0,330.17576816346707,31.882182091994615,2419 days 00:00:00,62,0,0.0,40.23163353364589,-13.86401350276682,9.42347933611182,-5.086550713593218,90 days 15:23:04.615384615,35 days 11:28:41.739130435,118.71229119225872,0.6627285615326373,0.39021316832548614,1.1298949740269422,-0.1511678792076635,12.738238453344175,0.9589744207525263,0.5552941176470587,-0.017546517349280377,None,None,0.0003820440751685132,0.09627510694246533,7.3601620539200425,0.08432273392660816,0.17483343236768675,0.3289725146770894,9572.559523809523,0.7467404728926254,0.7572853004709906,70 days 04:15:29.032258064
Most Calmar Ratio,XLK,true,69,77,false,62,62.903225806451616,3.995323043739906,0.009381146920865486,4.040726253156725,2.8148879516372696,0.0026622173694348,0.3940081706763504,0.010757291616285034,0.9439974067352045,0,0,6609,6610 days 00:00:00,1000.0,8360.162053920041,736.0162053920042,553.8234969222367,100.0,330.17576816346707,31.882182091994615,2419 days 00:00:00,62,0,0.0,40.23163353364589,-13.86401350276682,9.42347933611182,-5.086550713593218,90 days 15:23:04.615384615,35 days 11:28:41.739130435,118.71229119225872,0.6627285615326373,0.39021316832548614,1.1298949740269422,-0.1511678792076635,12.738238453344175,0.9589744207525263,0.5552941176470587,-0.017546517349280377,None,None,0.0003820440751685132,0.09627510694246533,7.3601620539200425,0.08432273392660816,0.17483343236768675,0.3289725146770894,9572.559523809523,0.7467404728926254,0.7572853004709906,70 days 04:15:29.032258064
Median Total Fees Paid,XLK,true,70,77,false,66,63.63636363636363,3.5324017054759276,0.009986382206082615,3.7398249359971985,2.7733533233237653,0.0028339733287531745,0.4194280526554698,0.010598564122822108,0.9330378422479942,0,0,6609,6610 days 00:00:00,1000.0,8174.328622166677,717.4328622166677,553.8234969222367,100.0,346.9205741102467,33.050684499922376,2421 days 00:00:00,66,0,0.0,37.03492103004897,-14.854756328338226,8.987163846657758,-5.443018157658781,85 days 01:42:51.428571428,32 days 10:00:00,108.70194882070723,0.6550678865288676,0.37219690112419146,1.1284903299837663,-0.14544025745293468,12.702518788292359,0.9632402604403018,0.5538316878232251,-0.017618320744290903,None,None,0.0003791219334003976,0.0955387272169002,7.174328622166675,0.08339386834352247,0.17552513009487195,0.29541788350197723,9572.559523809523,0.770452402022402,0.6805480902944258,65 days 22:10:54.545454545
Median Avg Winning Trade [%],XLK,true,70,77,false,66,63.63636363636363,3.5324017054759276,0.009986382206082615,3.7398249359971985,2.7733533233237653,0.0028339733287531745,0.4194280526554698,0.010598564122822108,0.9330378422479942,0,0,6609,6610 days 00:00:00,1000.0,8174.328622166677,717.4328622166677,553.8234969222367,100.0,346.9205741102467,33.050684499922376,2421 days 00:00:00,66,0,0.0,37.03492103004897,-14.854756328338226,8.987163846657758,-5.443018157658781,85 days 01:42:51.428571428,32 days 10:00:00,108.70194882070723,0.6550678865288676,0.37219690112419146,1.1284903299837663,-0.14544025745293468,12.702518788292359,0.9632402604403018,0.5538316878232251,-0.017618320744290903,None,None,0.0003791219334003976,0.0955387272169002,7.174328622166675,0.08339386834352247,0.17552513009487195,0.29541788350197723,9572.559523809523,0.770452402022402,0.6805480902944258,65 days 22:10:54.545454545
