Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Total Fees Paid,J,true,42,44,false,324,50.308641975308646,1.354500432215866,0.028543740639591225,1.9052284810395124,1.57130258252095,0.5994185534314157,1.1988371068628314,1.142029300061038,0.9312963473421013,0,0,11351,11352 days 00:00:00,1000.0,82802.9319530707,8180.293195307069,24774.366122213,100.0,21800.097852817507,56.045740246434875,1868 days 00:00:00,324,0,0.0,138.2577039320666,-29.60951222227032,7.803672732161374,-4.066488369475168,27 days 09:25:23.926380368,12 days 12:04:28.322981366,252.4781850403416,0.6104014997478258,0.2722405004863673,1.1330326637051427,0.7687817930217268,13.29214425059463,1.210107182728139,0.36622938981826936,-0.023026470700820586,None,None,0.0005213167472313861,0.1313718203023093,81.80293195307053,0.1030067796122296,0.2590196948616539,-0.6698081737004558,16440.93253968254,2.684582672778793,2.792907739473219,19 days 23:51:06.666666665
Least Avg Losing Trade Duration,J,true,42,44,false,324,50.308641975308646,1.354500432215866,0.028543740639591225,1.9052284810395124,1.57130258252095,0.5994185534314157,1.1988371068628314,1.142029300061038,0.9312963473421013,0,0,11351,11352 days 00:00:00,1000.0,82802.9319530707,8180.293195307069,24774.366122213,100.0,21800.097852817507,56.045740246434875,1868 days 00:00:00,324,0,0.0,138.2577039320666,-29.60951222227032,7.803672732161374,-4.066488369475168,27 days 09:25:23.926380368,12 days 12:04:28.322981366,252.4781850403416,0.6104014997478258,0.2722405004863673,1.1330326637051427,0.7687817930217268,13.29214425059463,1.210107182728139,0.36622938981826936,-0.023026470700820586,None,None,0.0005213167472313861,0.1313718203023093,81.80293195307053,0.1030067796122296,0.2590196948616539,-0.6698081737004558,16440.93253968254,2.684582672778793,2.792907739473219,19 days 23:51:06.666666665
Most Total Trades,J,true,64,65,false,338,52.662721893491124,1.2878261546798389,0.029777112148709366,1.7590787434217172,1.5186536828454054,0.6253193551228967,1.2506387102457934,1.0999859854468637,0.8712527772466594,0,0,11351,11352 days 00:00:00,1000.0,57551.584360069144,5655.158436006915,24774.366122213,100.0,19290.913253037164,67.72649307688833,4336 days 00:00:00,338,0,0.0,105.1491088917057,-25.3181836043209,6.853265385147924,-3.908203895498688,23 days 16:18:52.584269663,14 days 05:42:00,167.31237976351872,0.5684122233489415,0.2054977596835684,1.1252912468376157,1.3137526147934682,28.136212730070827,1.1994782024058943,0.3696911196911197,-0.02291745043306172,None,None,0.0004925419562705795,0.12412057298018604,56.55158436006971,0.0941353231932931,0.26280070443353626,-0.7717334761216583,16440.93253968254,2.7419695515012537,2.6560577363457405,19 days 05:02:29.112426035
Least Avg Winning Trade [%],J,true,64,65,false,338,52.662721893491124,1.2878261546798389,0.029777112148709366,1.7590787434217172,1.5186536828454054,0.6253193551228967,1.2506387102457934,1.0999859854468637,0.8712527772466594,0,0,11351,11352 days 00:00:00,1000.0,57551.584360069144,5655.158436006915,24774.366122213,100.0,19290.913253037164,67.72649307688833,4336 days 00:00:00,338,0,0.0,105.1491088917057,-25.3181836043209,6.853265385147924,-3.908203895498688,23 days 16:18:52.584269663,14 days 05:42:00,167.31237976351872,0.5684122233489415,0.2054977596835684,1.1252912468376157,1.3137526147934682,28.136212730070827,1.1994782024058943,0.3696911196911197,-0.02291745043306172,None,None,0.0004925419562705795,0.12412057298018604,56.55158436006971,0.0941353231932931,0.26280070443353626,-0.7717334761216583,16440.93253968254,2.7419695515012537,2.6560577363457405,19 days 05:02:29.112426035
Most Avg Losing Trade [%],J,true,64,65,false,338,52.662721893491124,1.2878261546798389,0.029777112148709366,1.7590787434217172,1.5186536828454054,0.6253193551228967,1.2506387102457934,1.0999859854468637,0.8712527772466594,0,0,11351,11352 days 00:00:00,1000.0,57551.584360069144,5655.158436006915,24774.366122213,100.0,19290.913253037164,67.72649307688833,4336 days 00:00:00,338,0,0.0,105.1491088917057,-25.3181836043209,6.853265385147924,-3.908203895498688,23 days 16:18:52.584269663,14 days 05:42:00,167.31237976351872,0.5684122233489415,0.2054977596835684,1.1252912468376157,1.3137526147934682,28.136212730070827,1.1994782024058943,0.3696911196911197,-0.02291745043306172,None,None,0.0004925419562705795,0.12412057298018604,56.55158436006971,0.0941353231932931,0.26280070443353626,-0.7717334761216583,16440.93253968254,2.7419695515012537,2.6560577363457405,19 days 05:02:29.112426035
Mean Win Rate [%],J,true,34,45,false,155,51.61290322580645,1.7692280658012838,0.013655184565236542,3.9960052232852714,3.381072637364587,0.2867588758699674,0.5735177517399348,1.1458899657998025,0.9222781707054607,0,0,11351,11352 days 00:00:00,1000.0,80003.71504616883,7900.371504616884,24774.366122213,100.0,7598.273090880857,74.20616802675217,2307 days 00:00:00,155,0,0.0,148.19520419394638,-32.614381319804444,13.452656077719066,-6.091089021444109,58 days 07:30:00,23 days 21:07:12,509.7013873946373,0.6088501911964537,0.2038987397909278,1.1325740657526935,0.6722458709270598,13.028772965586485,1.1392889317551804,0.36507936507936506,-0.023033583393370985,None,None,0.0005168121880367336,0.13023667138525688,79.00371504616834,0.10216503994878878,0.2574358365012732,-0.6811070174048444,16440.93253968254,1.8568213743664561,2.563564979745606,41 days 15:38:19.354838709
Most Total Return [%],J,true,41,64,false,95,51.578947368421055,1.9481864728077072,0.008369306669015945,8.0268866112226,6.787186263156298,0.17575544004933485,0.3515108800986697,1.4107689885815424,1.0208812610819988,0,0,11351,11352 days 00:00:00,1000.0,140660.92463846755,13966.092463846755,24774.366122213,100.0,8666.56992158307,64.80979158652248,1783 days 00:00:00,95,0,0.0,128.24288507118862,-24.675607246644322,22.0551641340543,-6.916278576141606,103 days 08:19:35.510204082,32 days 06:46:57.391304347,1470.1149961943947,0.6566120878890694,0.26598523591952994,1.1454380685720713,1.4508242611972377,26.56088413432922,1.1298285945681694,0.3726723095525998,-0.023019199234271755,None,None,0.0005729305546882137,0.14437849978142986,139.66092463846664,0.11605790018084927,0.2646304486147832,-0.436268423783219,16440.93253968254,1.4536708451784708,2.444637535281196,68 days 22:29:03.157894737
Most Expectancy,J,true,41,64,false,95,51.578947368421055,1.9481864728077072,0.008369306669015945,8.0268866112226,6.787186263156298,0.17575544004933485,0.3515108800986697,1.4107689885815424,1.0208812610819988,0,0,11351,11352 days 00:00:00,1000.0,140660.92463846755,13966.092463846755,24774.366122213,100.0,8666.56992158307,64.80979158652248,1783 days 00:00:00,95,0,0.0,128.24288507118862,-24.675607246644322,22.0551641340543,-6.916278576141606,103 days 08:19:35.510204082,32 days 06:46:57.391304347,1470.1149961943947,0.6566120878890694,0.26598523591952994,1.1454380685720713,1.4508242611972377,26.56088413432922,1.1298285945681694,0.3726723095525998,-0.023019199234271755,None,None,0.0005729305546882137,0.14437849978142986,139.66092463846664,0.11605790018084927,0.2646304486147832,-0.436268423783219,16440.93253968254,1.4536708451784708,2.444637535281196,68 days 22:29:03.157894737
Most Sharpe Ratio,J,true,41,64,false,95,51.578947368421055,1.9481864728077072,0.008369306669015945,8.0268866112226,6.787186263156298,0.17575544004933485,0.3515108800986697,1.4107689885815424,1.0208812610819988,0,0,11351,11352 days 00:00:00,1000.0,140660.92463846755,13966.092463846755,24774.366122213,100.0,8666.56992158307,64.80979158652248,1783 days 00:00:00,95,0,0.0,128.24288507118862,-24.675607246644322,22.0551641340543,-6.916278576141606,103 days 08:19:35.510204082,32 days 06:46:57.391304347,1470.1149961943947,0.6566120878890694,0.26598523591952994,1.1454380685720713,1.4508242611972377,26.56088413432922,1.1298285945681694,0.3726723095525998,-0.023019199234271755,None,None,0.0005729305546882137,0.14437849978142986,139.66092463846664,0.11605790018084927,0.2646304486147832,-0.436268423783219,16440.93253968254,1.4536708451784708,2.444637535281196,68 days 22:29:03.157894737
Most Omega Ratio,J,true,41,64,false,95,51.578947368421055,1.9481864728077072,0.008369306669015945,8.0268866112226,6.787186263156298,0.17575544004933485,0.3515108800986697,1.4107689885815424,1.0208812610819988,0,0,11351,11352 days 00:00:00,1000.0,140660.92463846755,13966.092463846755,24774.366122213,100.0,8666.56992158307,64.80979158652248,1783 days 00:00:00,95,0,0.0,128.24288507118862,-24.675607246644322,22.0551641340543,-6.916278576141606,103 days 08:19:35.510204082,32 days 06:46:57.391304347,1470.1149961943947,0.6566120878890694,0.26598523591952994,1.1454380685720713,1.4508242611972377,26.56088413432922,1.1298285945681694,0.3726723095525998,-0.023019199234271755,None,None,0.0005729305546882137,0.14437849978142986,139.66092463846664,0.11605790018084927,0.2646304486147832,-0.436268423783219,16440.93253968254,1.4536708451784708,2.444637535281196,68 days 22:29:03.157894737
