Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
Most Total Return [%],UBER,false,18,25,22,38.095238095238095,1.6583087061763786,14.512785072563926,26.53601829323108,4.873465251282108,0.31928127159640635,1,8.47245366376832,0.8832503634798994,0,0,1447,1448 days 00:00:00,1000.0,1767.2153324610415,76.72153324610414,85.10944795080924,100.0,44.59013633940933,48.91586099917347,744 days 00:00:00,21,1,209.95894830318866,56.12085528461574,-11.440504582689009,18.884192174684312,-6.367405417797969,62 days 06:00:00,17 days 16:36:55.384615384,0.5624071686360582,0.31552661206041593,1.1208476655975674,-0.09855444849734032,34 days 15:59:59.999999998,0
Most Profit Factor,UBER,false,18,25,22,38.095238095238095,1.6583087061763786,14.512785072563926,26.53601829323108,4.873465251282108,0.31928127159640635,1,8.47245366376832,0.8832503634798994,0,0,1447,1448 days 00:00:00,1000.0,1767.2153324610415,76.72153324610414,85.10944795080924,100.0,44.59013633940933,48.91586099917347,744 days 00:00:00,21,1,209.95894830318866,56.12085528461574,-11.440504582689009,18.884192174684312,-6.367405417797969,62 days 06:00:00,17 days 16:36:55.384615384,0.5624071686360582,0.31552661206041593,1.1208476655975674,-0.09855444849734032,34 days 15:59:59.999999998,0
Most Expectancy,UBER,false,18,25,22,38.095238095238095,1.6583087061763786,14.512785072563926,26.53601829323108,4.873465251282108,0.31928127159640635,1,8.47245366376832,0.8832503634798994,0,0,1447,1448 days 00:00:00,1000.0,1767.2153324610415,76.72153324610414,85.10944795080924,100.0,44.59013633940933,48.91586099917347,744 days 00:00:00,21,1,209.95894830318866,56.12085528461574,-11.440504582689009,18.884192174684312,-6.367405417797969,62 days 06:00:00,17 days 16:36:55.384615384,0.5624071686360582,0.31552661206041593,1.1208476655975674,-0.09855444849734032,34 days 15:59:59.999999998,0
Most Sharpe Ratio,UBER,false,18,25,22,38.095238095238095,1.6583087061763786,14.512785072563926,26.53601829323108,4.873465251282108,0.31928127159640635,1,8.47245366376832,0.8832503634798994,0,0,1447,1448 days 00:00:00,1000.0,1767.2153324610415,76.72153324610414,85.10944795080924,100.0,44.59013633940933,48.91586099917347,744 days 00:00:00,21,1,209.95894830318866,56.12085528461574,-11.440504582689009,18.884192174684312,-6.367405417797969,62 days 06:00:00,17 days 16:36:55.384615384,0.5624071686360582,0.31552661206041593,1.1208476655975674,-0.09855444849734032,34 days 15:59:59.999999998,0
Most Calmar Ratio,UBER,false,18,25,22,38.095238095238095,1.6583087061763786,14.512785072563926,26.53601829323108,4.873465251282108,0.31928127159640635,1,8.47245366376832,0.8832503634798994,0,0,1447,1448 days 00:00:00,1000.0,1767.2153324610415,76.72153324610414,85.10944795080924,100.0,44.59013633940933,48.91586099917347,744 days 00:00:00,21,1,209.95894830318866,56.12085528461574,-11.440504582689009,18.884192174684312,-6.367405417797969,62 days 06:00:00,17 days 16:36:55.384615384,0.5624071686360582,0.31552661206041593,1.1208476655975674,-0.09855444849734032,34 days 15:59:59.999999998,0
Most Omega Ratio,UBER,false,18,25,22,38.095238095238095,1.6583087061763786,14.512785072563926,26.53601829323108,4.873465251282108,0.31928127159640635,1,8.47245366376832,0.8832503634798994,0,0,1447,1448 days 00:00:00,1000.0,1767.2153324610415,76.72153324610414,85.10944795080924,100.0,44.59013633940933,48.91586099917347,744 days 00:00:00,21,1,209.95894830318866,56.12085528461574,-11.440504582689009,18.884192174684312,-6.367405417797969,62 days 06:00:00,17 days 16:36:55.384615384,0.5624071686360582,0.31552661206041593,1.1208476655975674,-0.09855444849734032,34 days 15:59:59.999999998,0
Most Sortino Ratio,UBER,false,18,25,22,38.095238095238095,1.6583087061763786,14.512785072563926,26.53601829323108,4.873465251282108,0.31928127159640635,1,8.47245366376832,0.8832503634798994,0,0,1447,1448 days 00:00:00,1000.0,1767.2153324610415,76.72153324610414,85.10944795080924,100.0,44.59013633940933,48.91586099917347,744 days 00:00:00,21,1,209.95894830318866,56.12085528461574,-11.440504582689009,18.884192174684312,-6.367405417797969,62 days 06:00:00,17 days 16:36:55.384615384,0.5624071686360582,0.31552661206041593,1.1208476655975674,-0.09855444849734032,34 days 15:59:59.999999998,0
Median Win Rate [%],UBER,false,20,22,23,36.36363636363637,1.5729101491641093,15.20387007601935,23.508675825540273,4.317479490457351,0.33379405666897033,1,7.847056270722843,0.8546041420563921,0,0,1447,1448 days 00:00:00,1000.0,1721.7479355112926,72.17479355112926,85.10944795080924,100.0,45.59425603986507,50.400655383392035,750 days 00:00:00,22,1,204.55706734940668,57.98853608177495,-12.571438941695817,19.630133490188673,-6.425260877559251,62 days 00:00:00,16 days 15:25:42.857142857,0.5450806873531978,0.2912325003439579,1.1164417054605311,-0.15197671599463122,33 days 03:16:21.818181817,0
Most Best Trade [%],UBER,false,20,22,23,36.36363636363637,1.5729101491641093,15.20387007601935,23.508675825540273,4.317479490457351,0.33379405666897033,1,7.847056270722843,0.8546041420563921,0,0,1447,1448 days 00:00:00,1000.0,1721.7479355112926,72.17479355112926,85.10944795080924,100.0,45.59425603986507,50.400655383392035,750 days 00:00:00,22,1,204.55706734940668,57.98853608177495,-12.571438941695817,19.630133490188673,-6.425260877559251,62 days 00:00:00,16 days 15:25:42.857142857,0.5450806873531978,0.2912325003439579,1.1164417054605311,-0.15197671599463122,33 days 03:16:21.818181817,0
Most Avg Winning Trade [%],UBER,false,20,22,23,36.36363636363637,1.5729101491641093,15.20387007601935,23.508675825540273,4.317479490457351,0.33379405666897033,1,7.847056270722843,0.8546041420563921,0,0,1447,1448 days 00:00:00,1000.0,1721.7479355112926,72.17479355112926,85.10944795080924,100.0,45.59425603986507,50.400655383392035,750 days 00:00:00,22,1,204.55706734940668,57.98853608177495,-12.571438941695817,19.630133490188673,-6.425260877559251,62 days 00:00:00,16 days 15:25:42.857142857,0.5450806873531978,0.2912325003439579,1.1164417054605311,-0.15197671599463122,33 days 03:16:21.818181817,0
