Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Score,Avg Trade Duration
Most Total Return [%],QQQ,false,46,51,false,37,51.35135135135135,5.712441762453485,0.0056419640134187255,8.656250075472363,3.0294483594395816,0.11848124428179323,0.23696248856358645,1.0256032797563321,1.0787734308210923,0,0,6558,6559 days 00:00:00,1000.0,12399.425384787173,1139.9425384787173,782.5654906479483,100.0,213.4882442840215,39.135162514244044,1894 days 00:00:00,37,0,0.0,74.50544747081712,-12.235935761082157,21.537097702183374,-4.940200197167036,220 days 22:44:12.631578948,27 days 21:20:00,308.0925779672209,0.7627908162089395,0.3842924171272195,1.1449621896487978,-0.07928143531755562,10.141717571413825,0.9213196324979392,0.6613475177304964,-0.018115992009307053,None,None,0.00044649901865946183,0.11251775270218438,11.399425384787186,0.10156219991650461,0.17752591334491058,0.4566736613121901,9498.690476190475,1.2915383783058483,127 days 00:38:55.135135136
Most Profit Factor,QQQ,false,46,51,false,37,51.35135135135135,5.712441762453485,0.0056419640134187255,8.656250075472363,3.0294483594395816,0.11848124428179323,0.23696248856358645,1.0256032797563321,1.0787734308210923,0,0,6558,6559 days 00:00:00,1000.0,12399.425384787173,1139.9425384787173,782.5654906479483,100.0,213.4882442840215,39.135162514244044,1894 days 00:00:00,37,0,0.0,74.50544747081712,-12.235935761082157,21.537097702183374,-4.940200197167036,220 days 22:44:12.631578948,27 days 21:20:00,308.0925779672209,0.7627908162089395,0.3842924171272195,1.1449621896487978,-0.07928143531755562,10.141717571413825,0.9213196324979392,0.6613475177304964,-0.018115992009307053,None,None,0.00044649901865946183,0.11251775270218438,11.399425384787186,0.10156219991650461,0.17752591334491058,0.4566736613121901,9498.690476190475,1.2915383783058483,127 days 00:38:55.135135136
Most Expectancy,QQQ,false,46,51,false,37,51.35135135135135,5.712441762453485,0.0056419640134187255,8.656250075472363,3.0294483594395816,0.11848124428179323,0.23696248856358645,1.0256032797563321,1.0787734308210923,0,0,6558,6559 days 00:00:00,1000.0,12399.425384787173,1139.9425384787173,782.5654906479483,100.0,213.4882442840215,39.135162514244044,1894 days 00:00:00,37,0,0.0,74.50544747081712,-12.235935761082157,21.537097702183374,-4.940200197167036,220 days 22:44:12.631578948,27 days 21:20:00,308.0925779672209,0.7627908162089395,0.3842924171272195,1.1449621896487978,-0.07928143531755562,10.141717571413825,0.9213196324979392,0.6613475177304964,-0.018115992009307053,None,None,0.00044649901865946183,0.11251775270218438,11.399425384787186,0.10156219991650461,0.17752591334491058,0.4566736613121901,9498.690476190475,1.2915383783058483,127 days 00:38:55.135135136
Most Sharpe Ratio,QQQ,false,46,51,false,37,51.35135135135135,5.712441762453485,0.0056419640134187255,8.656250075472363,3.0294483594395816,0.11848124428179323,0.23696248856358645,1.0256032797563321,1.0787734308210923,0,0,6558,6559 days 00:00:00,1000.0,12399.425384787173,1139.9425384787173,782.5654906479483,100.0,213.4882442840215,39.135162514244044,1894 days 00:00:00,37,0,0.0,74.50544747081712,-12.235935761082157,21.537097702183374,-4.940200197167036,220 days 22:44:12.631578948,27 days 21:20:00,308.0925779672209,0.7627908162089395,0.3842924171272195,1.1449621896487978,-0.07928143531755562,10.141717571413825,0.9213196324979392,0.6613475177304964,-0.018115992009307053,None,None,0.00044649901865946183,0.11251775270218438,11.399425384787186,0.10156219991650461,0.17752591334491058,0.4566736613121901,9498.690476190475,1.2915383783058483,127 days 00:38:55.135135136
Most Calmar Ratio,QQQ,false,46,51,false,37,51.35135135135135,5.712441762453485,0.0056419640134187255,8.656250075472363,3.0294483594395816,0.11848124428179323,0.23696248856358645,1.0256032797563321,1.0787734308210923,0,0,6558,6559 days 00:00:00,1000.0,12399.425384787173,1139.9425384787173,782.5654906479483,100.0,213.4882442840215,39.135162514244044,1894 days 00:00:00,37,0,0.0,74.50544747081712,-12.235935761082157,21.537097702183374,-4.940200197167036,220 days 22:44:12.631578948,27 days 21:20:00,308.0925779672209,0.7627908162089395,0.3842924171272195,1.1449621896487978,-0.07928143531755562,10.141717571413825,0.9213196324979392,0.6613475177304964,-0.018115992009307053,None,None,0.00044649901865946183,0.11251775270218438,11.399425384787186,0.10156219991650461,0.17752591334491058,0.4566736613121901,9498.690476190475,1.2915383783058483,127 days 00:38:55.135135136
Most Omega Ratio,QQQ,false,46,51,false,37,51.35135135135135,5.712441762453485,0.0056419640134187255,8.656250075472363,3.0294483594395816,0.11848124428179323,0.23696248856358645,1.0256032797563321,1.0787734308210923,0,0,6558,6559 days 00:00:00,1000.0,12399.425384787173,1139.9425384787173,782.5654906479483,100.0,213.4882442840215,39.135162514244044,1894 days 00:00:00,37,0,0.0,74.50544747081712,-12.235935761082157,21.537097702183374,-4.940200197167036,220 days 22:44:12.631578948,27 days 21:20:00,308.0925779672209,0.7627908162089395,0.3842924171272195,1.1449621896487978,-0.07928143531755562,10.141717571413825,0.9213196324979392,0.6613475177304964,-0.018115992009307053,None,None,0.00044649901865946183,0.11251775270218438,11.399425384787186,0.10156219991650461,0.17752591334491058,0.4566736613121901,9498.690476190475,1.2915383783058483,127 days 00:38:55.135135136
Most Sortino Ratio,QQQ,false,46,51,false,37,51.35135135135135,5.712441762453485,0.0056419640134187255,8.656250075472363,3.0294483594395816,0.11848124428179323,0.23696248856358645,1.0256032797563321,1.0787734308210923,0,0,6558,6559 days 00:00:00,1000.0,12399.425384787173,1139.9425384787173,782.5654906479483,100.0,213.4882442840215,39.135162514244044,1894 days 00:00:00,37,0,0.0,74.50544747081712,-12.235935761082157,21.537097702183374,-4.940200197167036,220 days 22:44:12.631578948,27 days 21:20:00,308.0925779672209,0.7627908162089395,0.3842924171272195,1.1449621896487978,-0.07928143531755562,10.141717571413825,0.9213196324979392,0.6613475177304964,-0.018115992009307053,None,None,0.00044649901865946183,0.11251775270218438,11.399425384787186,0.10156219991650461,0.17752591334491058,0.4566736613121901,9498.690476190475,1.2915383783058483,127 days 00:38:55.135135136
Least Total Trades,QQQ,false,38,62,false,34,50.0,4.498159610481674,0.00518450747179018,9.067008014192663,2.8391809954185905,0.10887465690759378,0.21774931381518756,0.9871673867236294,1.009299718307065,0,0,6558,6559 days 00:00:00,1000.0,10309.828900867316,930.9828900867317,782.5654906479483,100.0,175.217547420566,43.804343787057526,2401 days 00:00:00,34,0,0.0,76.11789883268482,-12.90294867020678,24.45670258813022,-6.322686559744895,248 days 04:14:07.058823532,28 days 16:56:28.235294117,273.81849708433276,0.71579708368391,0.3164966005032019,1.1354104355106367,-0.08621257159028649,10.227091300485357,0.9165099184305867,0.660506329113924,-0.01811599200930705,None,None,0.00041808631263889824,0.10535775078500235,9.309828900867341,0.09377909459861877,0.17714248295735402,0.18965492500301387,9498.690476190475,0.8835736444315612,138 days 10:35:17.647058824
Median Best Trade [%],QQQ,false,44,55,false,34,47.05882352941176,4.777867199204755,0.00518450747179018,8.742700930371518,2.5765926484793567,0.10887465690759378,0.21774931381518756,0.9518585642398999,1.0007333331943844,0,0,6558,6559 days 00:00:00,1000.0,10180.152992793708,918.0152992793708,782.5654906479483,100.0,176.05380538951138,45.561542207011826,2401 days 00:00:00,34,0,0.0,65.98249027237355,-12.235935761082175,24.762430872279662,-5.497059017991273,259 days 10:30:00,31 days 01:20:00,270.0044997880502,0.71041758330982,0.3025303726822682,1.1342682811923175,-0.10201990538761031,10.143369490993235,0.9165409214691929,0.6609268169156749,-0.018147835799627744,None,None,0.00041668861238419155,0.10500553032081628,9.180152992793667,0.09324730425353445,0.17788717266028517,0.1730843108341933,9498.690476190475,0.8259423225738196,138 days 12:42:21.176470587
Least Avg Losing Trade [%],QQQ,false,31,75,false,34,47.05882352941176,3.794588051482773,0.00518450747179018,8.003578478891399,2.358763228260497,0.10887465690759378,0.21774931381518756,0.8713868609223023,0.8979051536979197,0,0,6558,6559 days 00:00:00,1000.0,7756.378473212049,675.637847321205,782.5654906479483,100.0,146.21685198214294,48.558579130894195,2519 days 00:00:00,34,0,0.0,65.98249027237355,-14.483514827107538,24.414736551622802,-6.584117585758737,265 days 00:00:00,27 days 18:40:00,198.71701391800144,0.6398424809930675,0.24866682748573257,1.119787716220385,-0.10931029251647713,10.139414883361155,0.9114053632210215,0.6638762049720953,-0.018189937752421934,None,None,0.00037518682870118776,0.09454708083269932,6.756378473212085,0.081885089104482,0.1778366281951511,-0.13663730972625618,9498.690476190475,0.538804190782129,139 days 09:52:56.470588234
