Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Expectancy,XLM-USD,SMA,3,21,false,77,3.601804484312328,38.961038961038966,2.0647014575499187,16.108191336694254,2.3008118806666347,26.32454490136027,14 days 15:53:45.974025973,0.028455284552845527,0.8536585365853658,1.7073170731707317,13.750895043519485,0,0,2706,2707 days 00:00:00,1000.0,135130.0037844622,13413.000378446219,490.87735685502645,100.0,5764.113109086641,70.48478846418614,1290 days 00:00:00,77,0,0.0,639.8568726296985,-34.591330137239375,53.05803095292633,-7.476812673666651,24 days 16:48:00,8 days 06:07:39.574468085,1741.9481010969107,1.1544405512087603,1.3304509009057977,1.3831055329116257,5.021068427745026,64.59359317124806,1.4731021258065615,0.275082430522845,-0.04613919217769861,None,None,0.0027220928879188385,0.6859674077555473,134.13000378446245,0.5789046759238854,0.7151185932977452,2706
Most Total Return [%],XLM-USD,SMA,7,8,false,288,3.0562032718440793,44.79166666666667,1.399071645292689,4.041601004440894,2.5070377619426107,42.22476157793853,4 days 07:54:59.999999999,0.10643015521064302,3.1929046563192904,6.385809312638581,12.904446666064052,0,0,2706,2707 days 00:00:00,1000.0,213180.5671406717,21218.05671406717,490.87735685502645,100.0,34852.31095385301,70.9808227401068,1172 days 00:00:00,288,0,0.0,412.9813998318487,-32.1490907234534,14.827877095453202,-4.709528654304944,5 days 18:25:06.976744186,3 days 03:55:28.301886792,736.7380803495541,1.224008207712589,1.4942359021484806,1.3831718988280495,5.053053820842698,61.8794528563659,1.9762725073445087,0.304578313253012,-0.045691449009582726,None,None,0.0028889081184786153,0.7280048458566111,212.18056714067205,0.6473570352846885,0.7158072650914871,2706
Most Total Fees Paid,XLM-USD,SMA,7,8,false,288,3.0562032718440793,44.79166666666667,1.399071645292689,4.041601004440894,2.5070377619426107,42.22476157793853,4 days 07:54:59.999999999,0.10643015521064302,3.1929046563192904,6.385809312638581,12.904446666064052,0,0,2706,2707 days 00:00:00,1000.0,213180.5671406717,21218.05671406717,490.87735685502645,100.0,34852.31095385301,70.9808227401068,1172 days 00:00:00,288,0,0.0,412.9813998318487,-32.1490907234534,14.827877095453202,-4.709528654304944,5 days 18:25:06.976744186,3 days 03:55:28.301886792,736.7380803495541,1.224008207712589,1.4942359021484806,1.3831718988280495,5.053053820842698,61.8794528563659,1.9762725073445087,0.304578313253012,-0.045691449009582726,None,None,0.0028889081184786153,0.7280048458566111,212.18056714067205,0.6473570352846885,0.7158072650914871,2706
Most Sharpe Ratio,XLM-USD,SMA,7,8,false,288,3.0562032718440793,44.79166666666667,1.399071645292689,4.041601004440894,2.5070377619426107,42.22476157793853,4 days 07:54:59.999999999,0.10643015521064302,3.1929046563192904,6.385809312638581,12.904446666064052,0,0,2706,2707 days 00:00:00,1000.0,213180.5671406717,21218.05671406717,490.87735685502645,100.0,34852.31095385301,70.9808227401068,1172 days 00:00:00,288,0,0.0,412.9813998318487,-32.1490907234534,14.827877095453202,-4.709528654304944,5 days 18:25:06.976744186,3 days 03:55:28.301886792,736.7380803495541,1.224008207712589,1.4942359021484806,1.3831718988280495,5.053053820842698,61.8794528563659,1.9762725073445087,0.304578313253012,-0.045691449009582726,None,None,0.0028889081184786153,0.7280048458566111,212.18056714067205,0.6473570352846885,0.7158072650914871,2706
Most Calmar Ratio,XLM-USD,SMA,7,8,false,288,3.0562032718440793,44.79166666666667,1.399071645292689,4.041601004440894,2.5070377619426107,42.22476157793853,4 days 07:54:59.999999999,0.10643015521064302,3.1929046563192904,6.385809312638581,12.904446666064052,0,0,2706,2707 days 00:00:00,1000.0,213180.5671406717,21218.05671406717,490.87735685502645,100.0,34852.31095385301,70.9808227401068,1172 days 00:00:00,288,0,0.0,412.9813998318487,-32.1490907234534,14.827877095453202,-4.709528654304944,5 days 18:25:06.976744186,3 days 03:55:28.301886792,736.7380803495541,1.224008207712589,1.4942359021484806,1.3831718988280495,5.053053820842698,61.8794528563659,1.9762725073445087,0.304578313253012,-0.045691449009582726,None,None,0.0028889081184786153,0.7280048458566111,212.18056714067205,0.6473570352846885,0.7158072650914871,2706
Most Omega Ratio,XLM-USD,SMA,7,8,false,288,3.0562032718440793,44.79166666666667,1.399071645292689,4.041601004440894,2.5070377619426107,42.22476157793853,4 days 07:54:59.999999999,0.10643015521064302,3.1929046563192904,6.385809312638581,12.904446666064052,0,0,2706,2707 days 00:00:00,1000.0,213180.5671406717,21218.05671406717,490.87735685502645,100.0,34852.31095385301,70.9808227401068,1172 days 00:00:00,288,0,0.0,412.9813998318487,-32.1490907234534,14.827877095453202,-4.709528654304944,5 days 18:25:06.976744186,3 days 03:55:28.301886792,736.7380803495541,1.224008207712589,1.4942359021484806,1.3831718988280495,5.053053820842698,61.8794528563659,1.9762725073445087,0.304578313253012,-0.045691449009582726,None,None,0.0028889081184786153,0.7280048458566111,212.18056714067205,0.6473570352846885,0.7158072650914871,2706
Most Sortino Ratio,XLM-USD,SMA,7,8,false,288,3.0562032718440793,44.79166666666667,1.399071645292689,4.041601004440894,2.5070377619426107,42.22476157793853,4 days 07:54:59.999999999,0.10643015521064302,3.1929046563192904,6.385809312638581,12.904446666064052,0,0,2706,2707 days 00:00:00,1000.0,213180.5671406717,21218.05671406717,490.87735685502645,100.0,34852.31095385301,70.9808227401068,1172 days 00:00:00,288,0,0.0,412.9813998318487,-32.1490907234534,14.827877095453202,-4.709528654304944,5 days 18:25:06.976744186,3 days 03:55:28.301886792,736.7380803495541,1.224008207712589,1.4942359021484806,1.3831718988280495,5.053053820842698,61.8794528563659,1.9762725073445087,0.304578313253012,-0.045691449009582726,None,None,0.0028889081184786153,0.7280048458566111,212.18056714067205,0.6473570352846885,0.7158072650914871,2706
Most Best Trade [%],XLM-USD,SMA,15,17,false,122,2.6575267571337546,41.80327868852459,1.4522577865168096,12.073622865088872,1.8317760817428836,6.513971983761131,9 days 23:59:59.999999999,0.0450849963045085,1.352549889135255,2.70509977827051,16.330177267636834,0,0,2706,2707 days 00:00:00,1000.0,37884.38706871383,3688.4387068713836,490.87735685502645,100.0,3578.1683156135255,75.9002270734654,1377 days 00:00:00,122,0,0.0,1066.3186750928678,-35.750525827227875,38.93929185785226,-7.224252045205957,13 days 10:49:24.705882353,7 days 12:30:25.352112676,302.33104154683474,0.9566367821894566,0.8332291424607032,1.2884380574415535,4.163440844918917,46.19191261288025,1.5185162819846916,0.29459588713534196,-0.050740216704673775,None,None,0.002310812652724664,0.5823247884866153,36.88438706871392,0.4026263628361715,0.7325956982586274,2706
Least Max Drawdown [%],XLM-USD,SMA,6,14,false,96,2.5815209847520526,38.54166666666667,1.680552236726768,12.037576219227478,2.2102527651014467,20.555185911992183,12 days 04:29:59.999999999,0.03547671840354767,1.06430155210643,2.12860310421286,12.811611053723258,0,0,2706,2707 days 00:00:00,1000.0,106809.52686997424,10580.952686997425,490.87735685502645,100.0,6064.191781747411,63.90379512902776,1289 days 00:00:00,96,0,0.0,441.2716152404441,-34.09189779316563,43.8449219042186,-7.9094032781398385,19 days 10:22:42.162162162,7 days 15:27:27.457627118,1102.1825715622324,1.1182845697353745,1.3728123642136223,1.3590191838827792,4.886111615022124,62.52538914025678,1.5277564651031257,0.2823306489815253,-0.04601274434427329,None,None,0.0026393277820646846,0.6651106010803005,105.80952686997442,0.5447113170394835,0.7157934160680516,2706
Median Total Trades,XLM-USD,SMA,14,26,false,53,2.02390180717155,45.28301886792453,1.9122852833600188,15.658170407501796,1.6777356991001042,3.491411021249912,21 days 23:05:39.622641509,0.01958610495195861,0.5875831485587583,1.1751662971175165,9.20047706870948,0,0,2706,2707 days 00:00:00,1000.0,23047.319706606915,2204.731970660692,490.87735685502645,100.0,822.371210778622,77.20723963398969,1318 days 00:00:00,53,0,0.0,397.49127669110857,-30.219311660479303,47.369634641884126,-10.585799993366345,31 days 12:00:00,14 days 01:39:18.620689655,415.987164275602,0.8843323492517003,0.682080879177049,1.2704661540427271,4.398850268314099,52.257704276387784,1.3680275481245086,0.27628477133427626,-0.05004332272755823,None,None,0.0020507270671375846,0.5167832209186713,22.047319706606924,0.3392110946903937,0.7032974686226985,2706
