Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Least Total Fees Paid,TRX-USD,true,18,23,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-1.221469008386562,0,0,2689,2690 days 00:00:00,1000.0,-1223.5285044022976,-222.35285044022976,9907.925340825197,100.0,2.9950069910107127,319.19547954155854,2663 days 00:00:00,1,1,-1212.5031234751818,-102.33417267164681,-102.33417267164681,NaN,-102.33417267164681,NaT,4 days 00:00:00,-1011.0253809271157,-1.0655432108215717,NaN,0.7934788432257167,-6.742125655154009,99.67575757758974,0.8835323944806993,0.881118881118881,-0.08399182834626892,None,None,-0.003955559047221069,-0.9968008798997094,-1.0000000001887597,NaN,1.1258577150837392,-1.022441918241353,4 days 00:00:00,false
Most Max Drawdown [%],TRX-USD,true,21,24,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-1.2726944985196105,0,0,2689,2690 days 00:00:00,1000.0,-5836.490357207162,-683.6490357207163,9907.925340825197,100.0,2.9950069910107127,1159.8675081445645,2664 days 00:00:00,1,1,-5784.66746112643,-111.05414091803611,-111.05414091803611,NaN,-111.05414091803611,NaT,3 days 00:00:00,-1051.822896080732,-1.1279168366047152,-0.911784823244849,0.774891313740297,-7.340308319423586,105.59972379307126,0.8629051801937224,0.8798043326345214,-0.08425244453722196,None,None,-0.0044119426277223475,-1.1118095421860317,-0.9999999999242072,-0.887300874644058,1.1863135186221694,-1.0690002207529532,3 days 00:00:00,false
Least Total Trades,TRX-USD,true,18,23,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-1.221469008386562,0,0,2689,2690 days 00:00:00,1000.0,-1223.5285044022976,-222.35285044022976,9907.925340825197,100.0,2.9950069910107127,319.19547954155854,2663 days 00:00:00,1,1,-1212.5031234751818,-102.33417267164681,-102.33417267164681,NaN,-102.33417267164681,NaT,4 days 00:00:00,-1011.0253809271157,-1.0655432108215717,NaN,0.7934788432257167,-6.742125655154009,99.67575757758974,0.8835323944806993,0.881118881118881,-0.08399182834626892,None,None,-0.003955559047221069,-0.9968008798997094,-1.0000000001887597,NaN,1.1258577150837392,-1.022441918241353,4 days 00:00:00,false
Least Win Rate [%],TRX-USD,true,6,16,5,0.0,0.0,0.0014875418371141688,NaN,NaN,0.05578281889178133,0.10040907400520639,NaN,-0.9790678339343714,0,0,2689,2690 days 00:00:00,1000.0,-237.4135839451019,-123.74135839451019,9907.925340825197,100.0,7.710458029264457,143.1127146993133,2675 days 00:00:00,4,1,-200.6642117498555,-1.336935390015457,-116.78504343302285,NaN,-43.48162171614543,NaT,2 days 06:00:00,-259.1873430488116,-0.8292594912052881,-0.7759688107225791,0.8430381634434183,-6.798450084240326,123.63502218985978,0.9379809598056574,0.8706536856745482,-0.07936546619070126,None,None,-0.002787221461020005,-0.7023798081770413,-0.9999984899872885,-0.7151047740362408,1.019360331664659,-1.0124891290696993,2 days 06:00:00,false
Least Best Trade [%],TRX-USD,true,71,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.6303539871314584,0,0,2689,2690 days 00:00:00,1000.0,-3011.526385317899,-401.15263853178993,9907.925340825197,100.0,2.9950069910107127,646.8729956483329,2562 days 00:00:00,1,1,-2647.840789796944,-214.77009022577622,-214.77009022577622,NaN,-214.77009022577622,NaT,43 days 00:00:00,-1363.6855955209548,-0.6138461928048725,-0.7070586964850389,0.7267847218003114,-40.99048847187919,1950.5309034200948,0.8121473607545252,0.8163403106009453,-0.07368167730843318,None,None,-0.005434134297601901,-1.369401842995679,-0.9999662007244452,-0.6188054219650374,2.6848343974045688,-1.0404880562511767,43 days 00:00:00,false
Least Worst Trade [%],TRX-USD,true,71,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.6303539871314584,0,0,2689,2690 days 00:00:00,1000.0,-3011.526385317899,-401.15263853178993,9907.925340825197,100.0,2.9950069910107127,646.8729956483329,2562 days 00:00:00,1,1,-2647.840789796944,-214.77009022577622,-214.77009022577622,NaN,-214.77009022577622,NaT,43 days 00:00:00,-1363.6855955209548,-0.6138461928048725,-0.7070586964850389,0.7267847218003114,-40.99048847187919,1950.5309034200948,0.8121473607545252,0.8163403106009453,-0.07368167730843318,None,None,-0.005434134297601901,-1.369401842995679,-0.9999662007244452,-0.6188054219650374,2.6848343974045688,-1.0404880562511767,43 days 00:00:00,false
Mean Avg Winning Trade [%],TRX-USD,true,6,16,5,0.0,0.0,0.0014875418371141688,NaN,NaN,0.05578281889178133,0.10040907400520639,NaN,-0.9790678339343714,0,0,2689,2690 days 00:00:00,1000.0,-237.4135839451019,-123.74135839451019,9907.925340825197,100.0,7.710458029264457,143.1127146993133,2675 days 00:00:00,4,1,-200.6642117498555,-1.336935390015457,-116.78504343302285,NaN,-43.48162171614543,NaT,2 days 06:00:00,-259.1873430488116,-0.8292594912052881,-0.7759688107225791,0.8430381634434183,-6.798450084240326,123.63502218985978,0.9379809598056574,0.8706536856745482,-0.07936546619070126,None,None,-0.002787221461020005,-0.7023798081770413,-0.9999984899872885,-0.7151047740362408,1.019360331664659,-1.0124891290696993,2 days 06:00:00,false
Least Avg Losing Trade [%],TRX-USD,true,71,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.6303539871314584,0,0,2689,2690 days 00:00:00,1000.0,-3011.526385317899,-401.15263853178993,9907.925340825197,100.0,2.9950069910107127,646.8729956483329,2562 days 00:00:00,1,1,-2647.840789796944,-214.77009022577622,-214.77009022577622,NaN,-214.77009022577622,NaT,43 days 00:00:00,-1363.6855955209548,-0.6138461928048725,-0.7070586964850389,0.7267847218003114,-40.99048847187919,1950.5309034200948,0.8121473607545252,0.8163403106009453,-0.07368167730843318,None,None,-0.005434134297601901,-1.369401842995679,-0.9999662007244452,-0.6188054219650374,2.6848343974045688,-1.0404880562511767,43 days 00:00:00,false
Least Profit Factor,TRX-USD,true,6,16,5,0.0,0.0,0.0014875418371141688,NaN,NaN,0.05578281889178133,0.10040907400520639,NaN,-0.9790678339343714,0,0,2689,2690 days 00:00:00,1000.0,-237.4135839451019,-123.74135839451019,9907.925340825197,100.0,7.710458029264457,143.1127146993133,2675 days 00:00:00,4,1,-200.6642117498555,-1.336935390015457,-116.78504343302285,NaN,-43.48162171614543,NaT,2 days 06:00:00,-259.1873430488116,-0.8292594912052881,-0.7759688107225791,0.8430381634434183,-6.798450084240326,123.63502218985978,0.9379809598056574,0.8706536856745482,-0.07936546619070126,None,None,-0.002787221461020005,-0.7023798081770413,-0.9999984899872885,-0.7151047740362408,1.019360331664659,-1.0124891290696993,2 days 06:00:00,false
Least Expectancy,TRX-USD,true,71,89,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-0.6303539871314584,0,0,2689,2690 days 00:00:00,1000.0,-3011.526385317899,-401.15263853178993,9907.925340825197,100.0,2.9950069910107127,646.8729956483329,2562 days 00:00:00,1,1,-2647.840789796944,-214.77009022577622,-214.77009022577622,NaN,-214.77009022577622,NaT,43 days 00:00:00,-1363.6855955209548,-0.6138461928048725,-0.7070586964850389,0.7267847218003114,-40.99048847187919,1950.5309034200948,0.8121473607545252,0.8163403106009453,-0.07368167730843318,None,None,-0.005434134297601901,-1.369401842995679,-0.9999662007244452,-0.6188054219650374,2.6848343974045688,-1.0404880562511767,43 days 00:00:00,false
Least Sharpe Ratio,TRX-USD,true,21,24,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-1.2726944985196105,0,0,2689,2690 days 00:00:00,1000.0,-5836.490357207162,-683.6490357207163,9907.925340825197,100.0,2.9950069910107127,1159.8675081445645,2664 days 00:00:00,1,1,-5784.66746112643,-111.05414091803611,-111.05414091803611,NaN,-111.05414091803611,NaT,3 days 00:00:00,-1051.822896080732,-1.1279168366047152,-0.911784823244849,0.774891313740297,-7.340308319423586,105.59972379307126,0.8629051801937224,0.8798043326345214,-0.08425244453722196,None,None,-0.0044119426277223475,-1.1118095421860317,-0.9999999999242072,-0.887300874644058,1.1863135186221694,-1.0690002207529532,3 days 00:00:00,false
Least Calmar Ratio,TRX-USD,true,21,24,2,0.0,0.0,0.0003718854592785422,NaN,NaN,0.022313127556712532,0.033469691335068795,NaN,-1.2726944985196105,0,0,2689,2690 days 00:00:00,1000.0,-5836.490357207162,-683.6490357207163,9907.925340825197,100.0,2.9950069910107127,1159.8675081445645,2664 days 00:00:00,1,1,-5784.66746112643,-111.05414091803611,-111.05414091803611,NaN,-111.05414091803611,NaT,3 days 00:00:00,-1051.822896080732,-1.1279168366047152,-0.911784823244849,0.774891313740297,-7.340308319423586,105.59972379307126,0.8629051801937224,0.8798043326345214,-0.08425244453722196,None,None,-0.0044119426277223475,-1.1118095421860317,-0.9999999999242072,-0.887300874644058,1.1863135186221694,-1.0690002207529532,3 days 00:00:00,false
Mean Calmar Ratio,TRX-USD,true,6,16,5,0.0,0.0,0.0014875418371141688,NaN,NaN,0.05578281889178133,0.10040907400520639,NaN,-0.9790678339343714,0,0,2689,2690 days 00:00:00,1000.0,-237.4135839451019,-123.74135839451019,9907.925340825197,100.0,7.710458029264457,143.1127146993133,2675 days 00:00:00,4,1,-200.6642117498555,-1.336935390015457,-116.78504343302285,NaN,-43.48162171614543,NaT,2 days 06:00:00,-259.1873430488116,-0.8292594912052881,-0.7759688107225791,0.8430381634434183,-6.798450084240326,123.63502218985978,0.9379809598056574,0.8706536856745482,-0.07936546619070126,None,None,-0.002787221461020005,-0.7023798081770413,-0.9999984899872885,-0.7151047740362408,1.019360331664659,-1.0124891290696993,2 days 06:00:00,false
