Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Avg Losing Trade [%],CZR,true,26,27,false,131,50.38167938931297,1.540984199098444,0.04947129909365559,2.5677359129299084,2.120767992158352,1.0388972809667674,2.0777945619335347,2.667613858183602,1.551582349947157,0,0,2648,2649 days 00:00:00,1000.0,11804.700989897654,1080.4700989897653,503.90806974012116,100.0,1774.0681734411055,50.092715594525906,299 days 00:00:00,131,0,0.0,111.990355035748,-21.84687064072982,9.062393969017272,-4.026839959404952,15 days 09:05:27.272727272,7 days 05:10:09.230769230,82.47863351066914,1.0056615842435914,0.8087579819015583,1.2212617383165139,0.5418133048383694,11.233554680324987,1.3285022841450913,0.40455991516436907,-0.030947813994858776,None,None,0.0011834350838002801,0.2982256411176706,10.80470098989765,0.26469221806302934,0.3568940290317406,1.540984199098444,1.1441809803661065,3835.396825396825,0.8244832822657144,1.6281622275555798,11 days 07:52:40.305343510
Most Total Fees Paid,CZR,true,27,28,false,133,51.8796992481203,1.4372578286858502,0.05022658610271903,2.6259597149523,2.2333442663836895,1.0547583081570997,2.1095166163141994,2.769752826231788,1.5873590251558967,0,0,2648,2649 days 00:00:00,1000.0,12792.661983811166,1179.2661983811165,503.90806974012116,100.0,2327.174110566095,51.13335419414518,878 days 00:00:00,133,0,0.0,121.40298657686277,-21.177614022679293,9.030359618837135,-4.278783931423539,14 days 23:39:07.826086956,7 days 03:00:00,88.66663145722697,1.020395120226007,0.8229002163653893,1.2250752088386487,0.6512598586692209,11.308340981101829,1.3286251289615478,0.40904255319148936,-0.03212830239738792,None,None,0.0012225389109317138,0.30807980555479186,11.792661983811145,0.27439909986534916,0.3633632658855507,1.4372578286858502,1.3402407486534111,3835.396825396825,0.8307532074162418,1.6119422922474838,11 days 04:52:19.849624059
Mean Best Trade [%],CZR,true,27,28,false,133,51.8796992481203,1.4372578286858502,0.05022658610271903,2.6259597149523,2.2333442663836895,1.0547583081570997,2.1095166163141994,2.769752826231788,1.5873590251558967,0,0,2648,2649 days 00:00:00,1000.0,12792.661983811166,1179.2661983811165,503.90806974012116,100.0,2327.174110566095,51.13335419414518,878 days 00:00:00,133,0,0.0,121.40298657686277,-21.177614022679293,9.030359618837135,-4.278783931423539,14 days 23:39:07.826086956,7 days 03:00:00,88.66663145722697,1.020395120226007,0.8229002163653893,1.2250752088386487,0.6512598586692209,11.308340981101829,1.3286251289615478,0.40904255319148936,-0.03212830239738792,None,None,0.0012225389109317138,0.30807980555479186,11.792661983811145,0.27439909986534916,0.3633632658855507,1.4372578286858502,1.3402407486534111,3835.396825396825,0.8307532074162418,1.6119422922474838,11 days 04:52:19.849624059
Most Total Return [%],CZR,true,25,28,false,77,51.94805194805194,1.7760680082158455,0.0290785498489426,4.858905239371374,3.579963337168078,0.6106495468277945,1.221299093655589,2.967088282501326,1.6026360750235071,0,0,2648,2649 days 00:00:00,1000.0,13235.076414721332,1223.5076414721332,503.90806974012116,100.0,1256.656097745116,50.092715594525906,423 days 00:00:00,77,0,0.0,159.4669514050526,-21.8468706407298,13.779358347712886,-4.784827850727557,24 days 06:00:00,14 days 07:08:06.486486486,158.89709629508232,1.0360698460321982,0.8533135171406209,1.228578636655585,0.5755895381379332,11.027012545880938,1.236515191155942,0.4128,-0.031636640583618036,None,None,0.0012316290351498769,0.31037051685776895,12.235076414721352,0.2785275898045949,0.36052682769349736,1.7760680082158455,1.4280374039318893,3835.396825396825,0.6321084104202424,1.532235449502321,19 days 11:13:14.805194804
Most Sharpe Ratio,CZR,true,25,28,false,77,51.94805194805194,1.7760680082158455,0.0290785498489426,4.858905239371374,3.579963337168078,0.6106495468277945,1.221299093655589,2.967088282501326,1.6026360750235071,0,0,2648,2649 days 00:00:00,1000.0,13235.076414721332,1223.5076414721332,503.90806974012116,100.0,1256.656097745116,50.092715594525906,423 days 00:00:00,77,0,0.0,159.4669514050526,-21.8468706407298,13.779358347712886,-4.784827850727557,24 days 06:00:00,14 days 07:08:06.486486486,158.89709629508232,1.0360698460321982,0.8533135171406209,1.228578636655585,0.5755895381379332,11.027012545880938,1.236515191155942,0.4128,-0.031636640583618036,None,None,0.0012316290351498769,0.31037051685776895,12.235076414721352,0.2785275898045949,0.36052682769349736,1.7760680082158455,1.4280374039318893,3835.396825396825,0.6321084104202424,1.532235449502321,19 days 11:13:14.805194804
Most Omega Ratio,CZR,true,25,28,false,77,51.94805194805194,1.7760680082158455,0.0290785498489426,4.858905239371374,3.579963337168078,0.6106495468277945,1.221299093655589,2.967088282501326,1.6026360750235071,0,0,2648,2649 days 00:00:00,1000.0,13235.076414721332,1223.5076414721332,503.90806974012116,100.0,1256.656097745116,50.092715594525906,423 days 00:00:00,77,0,0.0,159.4669514050526,-21.8468706407298,13.779358347712886,-4.784827850727557,24 days 06:00:00,14 days 07:08:06.486486486,158.89709629508232,1.0360698460321982,0.8533135171406209,1.228578636655585,0.5755895381379332,11.027012545880938,1.236515191155942,0.4128,-0.031636640583618036,None,None,0.0012316290351498769,0.31037051685776895,12.235076414721352,0.2785275898045949,0.36052682769349736,1.7760680082158455,1.4280374039318893,3835.396825396825,0.6321084104202424,1.532235449502321,19 days 11:13:14.805194804
Most Sortino Ratio,CZR,true,25,28,false,77,51.94805194805194,1.7760680082158455,0.0290785498489426,4.858905239371374,3.579963337168078,0.6106495468277945,1.221299093655589,2.967088282501326,1.6026360750235071,0,0,2648,2649 days 00:00:00,1000.0,13235.076414721332,1223.5076414721332,503.90806974012116,100.0,1256.656097745116,50.092715594525906,423 days 00:00:00,77,0,0.0,159.4669514050526,-21.8468706407298,13.779358347712886,-4.784827850727557,24 days 06:00:00,14 days 07:08:06.486486486,158.89709629508232,1.0360698460321982,0.8533135171406209,1.228578636655585,0.5755895381379332,11.027012545880938,1.236515191155942,0.4128,-0.031636640583618036,None,None,0.0012316290351498769,0.31037051685776895,12.235076414721352,0.2785275898045949,0.36052682769349736,1.7760680082158455,1.4280374039318893,3835.396825396825,0.6321084104202424,1.532235449502321,19 days 11:13:14.805194804
Most Expectancy,CZR,true,25,30,false,62,53.2258064516129,1.8467300271131757,0.023413897280966767,6.01067600401524,3.653569867977582,0.4916918429003021,0.9833836858006042,2.955400361490877,1.595910191512759,0,0,2648,2649 days 00:00:00,1000.0,13003.98991427514,1200.398991427514,503.90806974012116,100.0,974.1406475961361,50.09271559452591,423 days 00:00:00,62,0,0.0,157.08800260564882,-22.580988782813353,16.3280482760453,-5.729782098639656,28 days 18:10:54.545454545,18 days 20:41:22.758620689,193.61274055282468,1.0250361785709539,0.8464057593270183,1.226719877724036,0.6599110463264862,11.32013633969896,1.2267198777240342,0.40829346092503993,-0.03163664058361801,None,None,0.0012291307018145816,0.30974093685727455,12.003989914275067,0.27638700570447505,0.3636684080075024,1.8467300271131757,1.3821785430953542,3835.396825396825,0.56720761260631,1.4586339753745476,24 days 03:05:48.387096773
Least Win Rate [%],CZR,true,6,29,false,58,50.0,2.0110408347903346,0.02190332326283988,6.2075771295024005,3.315891264608024,0.45996978851963743,0.9199395770392749,2.855297939476557,1.5517589863707242,0,0,2648,2649 days 00:00:00,1000.0,11027.089091812955,1002.7089091812956,503.90806974012116,100.0,674.3903593804893,46.476874756461115,878 days 00:00:00,58,0,0.0,150.74335271099372,-18.969511389709805,18.404297333451204,-5.989143074446402,40 days 15:43:26.896551724,11 days 07:26:53.793103448,172.88084641056804,0.9825125550609278,0.8434247071346767,1.2165990992212943,0.8896144506290534,11.53294205716364,1.17620117255494,0.41961414790996787,-0.0309478139948588,None,None,0.0011565251120341134,0.2914443282325966,10.027089091812975,0.2565204227716886,0.3569962556874158,2.0110408347903346,0.9898647578682741,3835.396825396825,0.5486055577599401,1.4032838613971366,25 days 23:35:10.344827586
Most Profit Factor,CZR,true,6,29,false,58,50.0,2.0110408347903346,0.02190332326283988,6.2075771295024005,3.315891264608024,0.45996978851963743,0.9199395770392749,2.855297939476557,1.5517589863707242,0,0,2648,2649 days 00:00:00,1000.0,11027.089091812955,1002.7089091812956,503.90806974012116,100.0,674.3903593804893,46.476874756461115,878 days 00:00:00,58,0,0.0,150.74335271099372,-18.969511389709805,18.404297333451204,-5.989143074446402,40 days 15:43:26.896551724,11 days 07:26:53.793103448,172.88084641056804,0.9825125550609278,0.8434247071346767,1.2165990992212943,0.8896144506290534,11.53294205716364,1.17620117255494,0.41961414790996787,-0.0309478139948588,None,None,0.0011565251120341134,0.2914443282325966,10.027089091812975,0.2565204227716886,0.3569962556874158,2.0110408347903346,0.9898647578682741,3835.396825396825,0.5486055577599401,1.4032838613971366,25 days 23:35:10.344827586
