Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
Most Total Return [%],GPC,false,55,59,false,62,43.54838709677419,1.62342239067135,0.005462073826094618,2.722174513542522,1.353816759359884,0.11470355034798696,0.22940710069597392,0.3122430813701316,0.43289296570762137,0,0,11351,11352 days 00:00:00,1000.0,3486.838507650678,248.6838507650678,2722.373317038613,100.0,243.9760951276853,46.458849619931556,5875 days 00:00:00,62,0,0.0,45.55997362512304,-13.519999999999987,13.708217623704492,-5.752773028582427,212 days 06:13:20,40 days 21:15:25.714285714,40.110298510494815,0.2965574946601816,0.08819875518504564,1.0560867522440125,0.2855663673870619,9.467456968211916,1.0610682935281834,0.4261306532663317,-0.016949151379975966,None,None,0.00016967551328910752,0.0427582293488551,2.4868385076506945,0.028114060557605347,0.17352296911588047,-0.9086518189079281,115 days 12:23:13.548387096
Mean Total Trades,GPC,false,55,59,false,62,43.54838709677419,1.62342239067135,0.005462073826094618,2.722174513542522,1.353816759359884,0.11470355034798696,0.22940710069597392,0.3122430813701316,0.43289296570762137,0,0,11351,11352 days 00:00:00,1000.0,3486.838507650678,248.6838507650678,2722.373317038613,100.0,243.9760951276853,46.458849619931556,5875 days 00:00:00,62,0,0.0,45.55997362512304,-13.519999999999987,13.708217623704492,-5.752773028582427,212 days 06:13:20,40 days 21:15:25.714285714,40.110298510494815,0.2965574946601816,0.08819875518504564,1.0560867522440125,0.2855663673870619,9.467456968211916,1.0610682935281834,0.4261306532663317,-0.016949151379975966,None,None,0.00016967551328910752,0.0427582293488551,2.4868385076506945,0.028114060557605347,0.17352296911588047,-0.9086518189079281,115 days 12:23:13.548387096
Median Worst Trade [%],GPC,false,55,59,false,62,43.54838709677419,1.62342239067135,0.005462073826094618,2.722174513542522,1.353816759359884,0.11470355034798696,0.22940710069597392,0.3122430813701316,0.43289296570762137,0,0,11351,11352 days 00:00:00,1000.0,3486.838507650678,248.6838507650678,2722.373317038613,100.0,243.9760951276853,46.458849619931556,5875 days 00:00:00,62,0,0.0,45.55997362512304,-13.519999999999987,13.708217623704492,-5.752773028582427,212 days 06:13:20,40 days 21:15:25.714285714,40.110298510494815,0.2965574946601816,0.08819875518504564,1.0560867522440125,0.2855663673870619,9.467456968211916,1.0610682935281834,0.4261306532663317,-0.016949151379975966,None,None,0.00016967551328910752,0.0427582293488551,2.4868385076506945,0.028114060557605347,0.17352296911588047,-0.9086518189079281,115 days 12:23:13.548387096
Most Sharpe Ratio,GPC,false,55,59,false,62,43.54838709677419,1.62342239067135,0.005462073826094618,2.722174513542522,1.353816759359884,0.11470355034798696,0.22940710069597392,0.3122430813701316,0.43289296570762137,0,0,11351,11352 days 00:00:00,1000.0,3486.838507650678,248.6838507650678,2722.373317038613,100.0,243.9760951276853,46.458849619931556,5875 days 00:00:00,62,0,0.0,45.55997362512304,-13.519999999999987,13.708217623704492,-5.752773028582427,212 days 06:13:20,40 days 21:15:25.714285714,40.110298510494815,0.2965574946601816,0.08819875518504564,1.0560867522440125,0.2855663673870619,9.467456968211916,1.0610682935281834,0.4261306532663317,-0.016949151379975966,None,None,0.00016967551328910752,0.0427582293488551,2.4868385076506945,0.028114060557605347,0.17352296911588047,-0.9086518189079281,115 days 12:23:13.548387096
Most Calmar Ratio,GPC,false,55,59,false,62,43.54838709677419,1.62342239067135,0.005462073826094618,2.722174513542522,1.353816759359884,0.11470355034798696,0.22940710069597392,0.3122430813701316,0.43289296570762137,0,0,11351,11352 days 00:00:00,1000.0,3486.838507650678,248.6838507650678,2722.373317038613,100.0,243.9760951276853,46.458849619931556,5875 days 00:00:00,62,0,0.0,45.55997362512304,-13.519999999999987,13.708217623704492,-5.752773028582427,212 days 06:13:20,40 days 21:15:25.714285714,40.110298510494815,0.2965574946601816,0.08819875518504564,1.0560867522440125,0.2855663673870619,9.467456968211916,1.0610682935281834,0.4261306532663317,-0.016949151379975966,None,None,0.00016967551328910752,0.0427582293488551,2.4868385076506945,0.028114060557605347,0.17352296911588047,-0.9086518189079281,115 days 12:23:13.548387096
Most Omega Ratio,GPC,false,55,59,false,62,43.54838709677419,1.62342239067135,0.005462073826094618,2.722174513542522,1.353816759359884,0.11470355034798696,0.22940710069597392,0.3122430813701316,0.43289296570762137,0,0,11351,11352 days 00:00:00,1000.0,3486.838507650678,248.6838507650678,2722.373317038613,100.0,243.9760951276853,46.458849619931556,5875 days 00:00:00,62,0,0.0,45.55997362512304,-13.519999999999987,13.708217623704492,-5.752773028582427,212 days 06:13:20,40 days 21:15:25.714285714,40.110298510494815,0.2965574946601816,0.08819875518504564,1.0560867522440125,0.2855663673870619,9.467456968211916,1.0610682935281834,0.4261306532663317,-0.016949151379975966,None,None,0.00016967551328910752,0.0427582293488551,2.4868385076506945,0.028114060557605347,0.17352296911588047,-0.9086518189079281,115 days 12:23:13.548387096
Most Sortino Ratio,GPC,false,55,59,false,62,43.54838709677419,1.62342239067135,0.005462073826094618,2.722174513542522,1.353816759359884,0.11470355034798696,0.22940710069597392,0.3122430813701316,0.43289296570762137,0,0,11351,11352 days 00:00:00,1000.0,3486.838507650678,248.6838507650678,2722.373317038613,100.0,243.9760951276853,46.458849619931556,5875 days 00:00:00,62,0,0.0,45.55997362512304,-13.519999999999987,13.708217623704492,-5.752773028582427,212 days 06:13:20,40 days 21:15:25.714285714,40.110298510494815,0.2965574946601816,0.08819875518504564,1.0560867522440125,0.2855663673870619,9.467456968211916,1.0610682935281834,0.4261306532663317,-0.016949151379975966,None,None,0.00016967551328910752,0.0427582293488551,2.4868385076506945,0.028114060557605347,0.17352296911588047,-0.9086518189079281,115 days 12:23:13.548387096
Median Best Trade [%],GPC,false,55,61,false,62,43.54838709677419,1.6014572708314565,0.005462073826094618,2.647316408690306,1.316587641087461,0.11470355034798696,0.22940710069597392,0.3036565909712605,0.4220964719015771,0,0,11351,11352 days 00:00:00,1000.0,3323.9561871825413,232.39561871825413,2722.373317038613,100.0,237.3150003241421,49.3289718236482,5920 days 00:00:00,62,0,0.0,44.63700787401576,-13.72565320665082,13.556691561979955,-5.768487280990281,212 days 11:33:20,40 days 13:42:51.428571428,37.48316430939585,0.28924528262369475,0.07982355869454379,1.0546733374905835,0.28522228965668517,9.484242268921305,1.0612124990162135,0.42523540489642186,-0.016949095176317843,None,None,0.00016538269542041502,0.04167643924594459,2.3239561871825614,0.02702280154638048,0.17340854081230384,-0.9146349190010968,115 days 10:27:05.806451612
Median Total Trades,GPC,false,51,65,false,63,42.857142857142854,1.528410932340549,0.005550171791031627,2.5699987511583324,1.2781353155512059,0.11655360761166417,0.23310721522332833,0.2995426260049752,0.4154417700479437,0,0,11351,11352 days 00:00:00,1000.0,3233.9889328289337,223.39889328289337,2722.373317038613,100.0,253.34924969710627,46.9429007443873,5874 days 00:00:00,63,0,0.0,45.559973625123035,-13.725653206650817,13.664275421136743,-5.750708751325476,212 days 12:26:40,39 days 16:00:00,35.46014179093544,0.2848626418017821,0.08192836224331293,1.053789317352288,0.2803028154515059,9.429402176740119,1.060002697761207,0.4261306532663317,-0.01699609278916019,None,None,0.00016321471679005593,0.04113010863109409,2.233988932828906,0.026397413012333004,0.17376828736394284,-0.9179396551219853,113 days 17:54:17.142857142
Least Max Drawdown [%],GPC,false,56,57,false,65,41.53846153846154,1.5109285907076817,0.005726367720905647,2.452994380770753,1.2199456305177814,0.1202537221390186,0.2405074442780372,0.2949817046737801,0.4055386951623508,0,0,11351,11352 days 00:00:00,1000.0,3094.9306618926958,209.4930661892696,2722.373317038613,100.0,245.46068133946721,46.26485735057801,3680 days 00:00:00,65,0,0.0,53.62977825809384,-13.519999999999982,13.80621088174755,-5.613764712028551,209 days 11:33:20,39 days 08:12:37.894736842,32.22970249065684,0.27806348779516377,0.07995937161173138,1.0525869774304815,0.28641255998927195,9.465059527305744,1.0597410851376066,0.4246987951807229,-0.01704305674078146,None,None,0.00015940450618516635,0.04016993555866192,2.0949306618927004,0.025396493839729972,0.17386146347963952,-0.9230476346215606,110 days 00:22:09.230769230
