Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],SUSHI-USD,SMA,31,33,false,60,1.40260344719175,51.66666666666667,1.1758455892372768,16.750766531467516,1.3035861930689392,5.285570889854253,13 days 01:11:59.999999998,0.035650623885918005,1.0695187165775402,2.1390374331550803,17.915258322425153,0,0,1683,1684 days 00:00:00,1000.0,4420.244585450864,342.0244585450864,-79.80837730506384,100.0,574.4079438237143,88.46083552995245,1486 days 00:00:00,60,0,0.0,1029.8021075529796,-45.59640819349747,42.20952067691488,-10.463763761941737,14 days 12:23:13.548387096,11 days 11:35:10.344827586,57.004076424180994,0.801225665460834,0.42963586248782354,1.1861232978846046,1.1112041992978468,9.147793865693245,1.4451975971593995,0.29141104294478526,-0.0712710069381531,None,None,0.0020760200048726405,0.5231570412279054,3.4202445854508507,0.24907057084523765,0.7858205543344846,1683
Mean Total Fees Paid,SUSHI-USD,SMA,31,33,false,60,1.40260344719175,51.66666666666667,1.1758455892372768,16.750766531467516,1.3035861930689392,5.285570889854253,13 days 01:11:59.999999998,0.035650623885918005,1.0695187165775402,2.1390374331550803,17.915258322425153,0,0,1683,1684 days 00:00:00,1000.0,4420.244585450864,342.0244585450864,-79.80837730506384,100.0,574.4079438237143,88.46083552995245,1486 days 00:00:00,60,0,0.0,1029.8021075529796,-45.59640819349747,42.20952067691488,-10.463763761941737,14 days 12:23:13.548387096,11 days 11:35:10.344827586,57.004076424180994,0.801225665460834,0.42963586248782354,1.1861232978846046,1.1112041992978468,9.147793865693245,1.4451975971593995,0.29141104294478526,-0.0712710069381531,None,None,0.0020760200048726405,0.5231570412279054,3.4202445854508507,0.24907057084523765,0.7858205543344846,1683
Median Total Fees Paid,SUSHI-USD,SMA,31,33,false,60,1.40260344719175,51.66666666666667,1.1758455892372768,16.750766531467516,1.3035861930689392,5.285570889854253,13 days 01:11:59.999999998,0.035650623885918005,1.0695187165775402,2.1390374331550803,17.915258322425153,0,0,1683,1684 days 00:00:00,1000.0,4420.244585450864,342.0244585450864,-79.80837730506384,100.0,574.4079438237143,88.46083552995245,1486 days 00:00:00,60,0,0.0,1029.8021075529796,-45.59640819349747,42.20952067691488,-10.463763761941737,14 days 12:23:13.548387096,11 days 11:35:10.344827586,57.004076424180994,0.801225665460834,0.42963586248782354,1.1861232978846046,1.1112041992978468,9.147793865693245,1.4451975971593995,0.29141104294478526,-0.0712710069381531,None,None,0.0020760200048726405,0.5231570412279054,3.4202445854508507,0.24907057084523765,0.7858205543344846,1683
Least Max Drawdown [%],SUSHI-USD,SMA,31,33,false,60,1.40260344719175,51.66666666666667,1.1758455892372768,16.750766531467516,1.3035861930689392,5.285570889854253,13 days 01:11:59.999999998,0.035650623885918005,1.0695187165775402,2.1390374331550803,17.915258322425153,0,0,1683,1684 days 00:00:00,1000.0,4420.244585450864,342.0244585450864,-79.80837730506384,100.0,574.4079438237143,88.46083552995245,1486 days 00:00:00,60,0,0.0,1029.8021075529796,-45.59640819349747,42.20952067691488,-10.463763761941737,14 days 12:23:13.548387096,11 days 11:35:10.344827586,57.004076424180994,0.801225665460834,0.42963586248782354,1.1861232978846046,1.1112041992978468,9.147793865693245,1.4451975971593995,0.29141104294478526,-0.0712710069381531,None,None,0.0020760200048726405,0.5231570412279054,3.4202445854508507,0.24907057084523765,0.7858205543344846,1683
Least Total Trades,SUSHI-USD,SMA,31,33,false,60,1.40260344719175,51.66666666666667,1.1758455892372768,16.750766531467516,1.3035861930689392,5.285570889854253,13 days 01:11:59.999999998,0.035650623885918005,1.0695187165775402,2.1390374331550803,17.915258322425153,0,0,1683,1684 days 00:00:00,1000.0,4420.244585450864,342.0244585450864,-79.80837730506384,100.0,574.4079438237143,88.46083552995245,1486 days 00:00:00,60,0,0.0,1029.8021075529796,-45.59640819349747,42.20952067691488,-10.463763761941737,14 days 12:23:13.548387096,11 days 11:35:10.344827586,57.004076424180994,0.801225665460834,0.42963586248782354,1.1861232978846046,1.1112041992978468,9.147793865693245,1.4451975971593995,0.29141104294478526,-0.0712710069381531,None,None,0.0020760200048726405,0.5231570412279054,3.4202445854508507,0.24907057084523765,0.7858205543344846,1683
Mean Win Rate [%],SUSHI-USD,SMA,31,33,false,60,1.40260344719175,51.66666666666667,1.1758455892372768,16.750766531467516,1.3035861930689392,5.285570889854253,13 days 01:11:59.999999998,0.035650623885918005,1.0695187165775402,2.1390374331550803,17.915258322425153,0,0,1683,1684 days 00:00:00,1000.0,4420.244585450864,342.0244585450864,-79.80837730506384,100.0,574.4079438237143,88.46083552995245,1486 days 00:00:00,60,0,0.0,1029.8021075529796,-45.59640819349747,42.20952067691488,-10.463763761941737,14 days 12:23:13.548387096,11 days 11:35:10.344827586,57.004076424180994,0.801225665460834,0.42963586248782354,1.1861232978846046,1.1112041992978468,9.147793865693245,1.4451975971593995,0.29141104294478526,-0.0712710069381531,None,None,0.0020760200048726405,0.5231570412279054,3.4202445854508507,0.24907057084523765,0.7858205543344846,1683
Median Win Rate [%],SUSHI-USD,SMA,31,33,false,60,1.40260344719175,51.66666666666667,1.1758455892372768,16.750766531467516,1.3035861930689392,5.285570889854253,13 days 01:11:59.999999998,0.035650623885918005,1.0695187165775402,2.1390374331550803,17.915258322425153,0,0,1683,1684 days 00:00:00,1000.0,4420.244585450864,342.0244585450864,-79.80837730506384,100.0,574.4079438237143,88.46083552995245,1486 days 00:00:00,60,0,0.0,1029.8021075529796,-45.59640819349747,42.20952067691488,-10.463763761941737,14 days 12:23:13.548387096,11 days 11:35:10.344827586,57.004076424180994,0.801225665460834,0.42963586248782354,1.1861232978846046,1.1112041992978468,9.147793865693245,1.4451975971593995,0.29141104294478526,-0.0712710069381531,None,None,0.0020760200048726405,0.5231570412279054,3.4202445854508507,0.24907057084523765,0.7858205543344846,1683
Most Best Trade [%],SUSHI-USD,SMA,31,33,false,60,1.40260344719175,51.66666666666667,1.1758455892372768,16.750766531467516,1.3035861930689392,5.285570889854253,13 days 01:11:59.999999998,0.035650623885918005,1.0695187165775402,2.1390374331550803,17.915258322425153,0,0,1683,1684 days 00:00:00,1000.0,4420.244585450864,342.0244585450864,-79.80837730506384,100.0,574.4079438237143,88.46083552995245,1486 days 00:00:00,60,0,0.0,1029.8021075529796,-45.59640819349747,42.20952067691488,-10.463763761941737,14 days 12:23:13.548387096,11 days 11:35:10.344827586,57.004076424180994,0.801225665460834,0.42963586248782354,1.1861232978846046,1.1112041992978468,9.147793865693245,1.4451975971593995,0.29141104294478526,-0.0712710069381531,None,None,0.0020760200048726405,0.5231570412279054,3.4202445854508507,0.24907057084523765,0.7858205543344846,1683
Least Worst Trade [%],SUSHI-USD,SMA,31,33,false,60,1.40260344719175,51.66666666666667,1.1758455892372768,16.750766531467516,1.3035861930689392,5.285570889854253,13 days 01:11:59.999999998,0.035650623885918005,1.0695187165775402,2.1390374331550803,17.915258322425153,0,0,1683,1684 days 00:00:00,1000.0,4420.244585450864,342.0244585450864,-79.80837730506384,100.0,574.4079438237143,88.46083552995245,1486 days 00:00:00,60,0,0.0,1029.8021075529796,-45.59640819349747,42.20952067691488,-10.463763761941737,14 days 12:23:13.548387096,11 days 11:35:10.344827586,57.004076424180994,0.801225665460834,0.42963586248782354,1.1861232978846046,1.1112041992978468,9.147793865693245,1.4451975971593995,0.29141104294478526,-0.0712710069381531,None,None,0.0020760200048726405,0.5231570412279054,3.4202445854508507,0.24907057084523765,0.7858205543344846,1683
Most Avg Winning Trade [%],SUSHI-USD,SMA,31,33,false,60,1.40260344719175,51.66666666666667,1.1758455892372768,16.750766531467516,1.3035861930689392,5.285570889854253,13 days 01:11:59.999999998,0.035650623885918005,1.0695187165775402,2.1390374331550803,17.915258322425153,0,0,1683,1684 days 00:00:00,1000.0,4420.244585450864,342.0244585450864,-79.80837730506384,100.0,574.4079438237143,88.46083552995245,1486 days 00:00:00,60,0,0.0,1029.8021075529796,-45.59640819349747,42.20952067691488,-10.463763761941737,14 days 12:23:13.548387096,11 days 11:35:10.344827586,57.004076424180994,0.801225665460834,0.42963586248782354,1.1861232978846046,1.1112041992978468,9.147793865693245,1.4451975971593995,0.29141104294478526,-0.0712710069381531,None,None,0.0020760200048726405,0.5231570412279054,3.4202445854508507,0.24907057084523765,0.7858205543344846,1683
