Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Win Rate [%],RF,false,13,23,false,185,43.24324324324324,1.3795723611203596,0.016296687808315714,1.5826752492928735,1.121967389839875,0.34223044397463004,0.6844608879492601,0.5416396532331583,0.5245378400806768,0,0,11352,11353 days 00:00:00,1000.0,6482.477528429107,548.2477528429107,1249.0576069361848,100.0,1144.7612034082008,71.28834138883457,4756 days 00:00:00,185,0,0.0,71.69455703343598,-17.688493153441833,9.620689954052164,-4.541526430523729,63 days 00:18:00,15 days 04:34:17.142857142,29.635013667184367,0.3494786063042988,0.08687823992486592,1.086374518940704,1.7210731430621058,125.8703371286533,1.0925615765025154,0.35671606118546845,-0.018743414446364706,None,None,0.000290786434666341,0.07327818153591793,5.482477528429112,0.042360711706712184,0.2523482225777994,1.3795723611203596,-0.5610708827211673,16442.38095238095,2.028660024064967,1.0406843015612375,35 days 20:53:11.351351350
Least Avg Losing Trade Duration,RF,false,12,26,false,186,41.935483870967744,1.3539282591821638,0.01638477801268499,1.5633093217902596,1.0747234893322781,0.3440803382663848,0.6881606765327696,0.5379040002565851,0.5202566653687363,0,0,11352,11353 days 00:00:00,1000.0,6324.30321660852,532.430321660852,1249.0576069361848,100.0,1181.3210397958233,69.43788970235512,4757 days 00:00:00,186,0,0.0,69.52101454508977,-17.688493153441833,9.910119900834333,-4.464942763074906,65 days 05:13:50.769230769,14 days 12:40:00,28.62528611079847,0.3470175575752332,0.08797934750492258,1.0855898839310676,1.7143223521232314,127.14356141342095,1.0935801741440152,0.3573648971783836,-0.018620898834805062,None,None,0.0002879276256171356,0.07255776165551818,5.3243032166084765,0.041789316051069836,0.25163937029513056,1.3539282591821638,-0.573734374856536,16442.38095238095,2.034135499675615,0.9850199091679857,35 days 18:50:19.354838709
Least Avg Winning Trade [%],RF,false,16,19,false,187,42.780748663101605,1.359501666509427,0.016472868217054265,1.4914217927651237,1.0459695224091337,0.34593023255813954,0.6918604651162791,0.5159278876135166,0.5026670828507857,0,0,11352,11353 days 00:00:00,1000.0,5648.741935654775,464.8741935654775,1249.0576069361848,100.0,1032.6720472930692,72.65685193327359,4758 days 00:00:00,187,0,0.0,71.69455703343601,-17.68849315344184,9.541950376080885,-4.527664998498997,62 days 03:18:00,15 days 07:24:06.728971962,24.85958254360841,0.33490528092320704,0.07878708518558139,1.082806631852657,1.7256190068877346,125.9861762635219,1.0966981416468544,0.3529972589679418,-0.018743414446364688,None,None,0.00027860268149923424,0.07020787573780703,4.648741935654782,0.039180298163807414,0.2522957873250825,1.359501666509427,-0.6278200533074146,16442.38095238095,2.0395962759433197,0.9775139107671554,35 days 08:12:50.053475935
Most Total Trades,RF,false,12,24,false,188,42.02127659574468,1.330658618299809,0.01656095842142354,1.4802303202310005,1.0196912739645017,0.3477801268498943,0.6955602536997886,0.5147946885369971,0.49909606795200556,0,0,11352,11353 days 00:00:00,1000.0,5540.045864905143,454.0045864905143,1249.0576069361848,100.0,1069.9038954156326,71.7626271377217,4758 days 00:00:00,188,0,0.0,71.69455703343598,-17.688493153441833,9.789633266335066,-4.542180989330662,63 days 00:54:41.012658228,15 days 04:50:38.532110091,24.14918013247423,0.3328700577489094,0.07884881920541746,1.082075045896236,1.7185519264871805,126.10659959149278,1.0918757927057654,0.35606784519827994,-0.018825322363596433,None,None,0.00027682560026462817,0.0697600512666863,4.540045864905132,0.03873221190637133,0.25221924514086136,1.330658618299809,-0.6365222997167097,16442.38095238095,2.0450424706208796,0.9356050088502527,35 days 07:16:35.744680850
Mean Win Rate [%],RF,false,12,27,false,185,40.0,1.3288261318912498,0.016296687808315714,1.5353268821840893,1.0067717260223537,0.34223044397463004,0.6844608879492601,0.5254356005360454,0.5133068819700457,0,0,11352,11353 days 00:00:00,1000.0,6008.807096726585,500.8807096726585,1249.0576069361848,100.0,1155.0981048879153,67.50460102156916,4758 days 00:00:00,185,0,0.0,69.52101454508977,-17.688493153441843,10.433076782926436,-4.396506384977475,67 days 00:19:27.567567568,15 days 09:43:47.027027027,27.07463295527883,0.34159835740043554,0.08791503218459355,1.0839812507201663,1.7652154084145042,127.93710667208644,1.0923084279969137,0.3581768154085416,-0.01864679061273299,None,None,0.00028282720624779313,0.07127245597444387,5.00880709672655,0.0406066303851631,0.2511031220867626,1.3288261318912498,-0.5989931073705483,16442.38095238095,2.028660024064967,0.9073705397696834,36 days 01:10:03.243243243
Median Win Rate [%],RF,false,12,27,false,185,40.0,1.3288261318912498,0.016296687808315714,1.5353268821840893,1.0067717260223537,0.34223044397463004,0.6844608879492601,0.5254356005360454,0.5133068819700457,0,0,11352,11353 days 00:00:00,1000.0,6008.807096726585,500.8807096726585,1249.0576069361848,100.0,1155.0981048879153,67.50460102156916,4758 days 00:00:00,185,0,0.0,69.52101454508977,-17.688493153441843,10.433076782926436,-4.396506384977475,67 days 00:19:27.567567568,15 days 09:43:47.027027027,27.07463295527883,0.34159835740043554,0.08791503218459355,1.0839812507201663,1.7652154084145042,127.93710667208644,1.0923084279969137,0.3581768154085416,-0.01864679061273299,None,None,0.00028282720624779313,0.07127245597444387,5.00880709672655,0.0406066303851631,0.2511031220867626,1.3288261318912498,-0.5989931073705483,16442.38095238095,2.028660024064967,0.9073705397696834,36 days 01:10:03.243243243
Most Avg Losing Trade [%],RF,false,12,27,false,185,40.0,1.3288261318912498,0.016296687808315714,1.5353268821840893,1.0067717260223537,0.34223044397463004,0.6844608879492601,0.5254356005360454,0.5133068819700457,0,0,11352,11353 days 00:00:00,1000.0,6008.807096726585,500.8807096726585,1249.0576069361848,100.0,1155.0981048879153,67.50460102156916,4758 days 00:00:00,185,0,0.0,69.52101454508977,-17.688493153441843,10.433076782926436,-4.396506384977475,67 days 00:19:27.567567568,15 days 09:43:47.027027027,27.07463295527883,0.34159835740043554,0.08791503218459355,1.0839812507201663,1.7652154084145042,127.93710667208644,1.0923084279969137,0.3581768154085416,-0.01864679061273299,None,None,0.00028282720624779313,0.07127245597444387,5.00880709672655,0.0406066303851631,0.2511031220867626,1.3288261318912498,-0.5989931073705483,16442.38095238095,2.028660024064967,0.9073705397696834,36 days 01:10:03.243243243
Median Sharpe Ratio,RF,false,48,52,false,65,43.07692307692308,1.4041785841975525,0.005725863284002819,5.785288701094401,2.9837554546075378,0.1202431289640592,0.2404862579281184,0.6956412153800086,0.6698730331089291,0,0,11352,11353 days 00:00:00,1000.0,12197.200863771479,1119.720086377148,1249.0576069361848,100.0,1056.2711698895137,49.57598031971719,3588 days 00:00:00,65,0,0.0,72.5532519755853,-14.724463023433406,23.874487203072846,-7.903834489591992,196 days 14:34:17.142857144,40 days 14:16:12.972972973,172.26462867340757,0.4622188194201439,0.16890369573116196,1.0934160102765385,0.18599324685050075,10.839543505080252,1.0444779535506052,0.3803039513677812,-0.01801809121745506,None,None,0.000294207076718743,0.07414018333312324,11.19720086377145,0.05708880622472412,0.193042171163241,1.4041785841975525,-0.10354808284326378,16442.38095238095,1.2024861567120297,0.7987479656547327,107 days 19:12:00.000000001
Least Max Drawdown [%],RF,false,38,69,false,65,40.0,1.4751260911942317,0.005725863284002819,5.7330952786039155,2.7456341360048224,0.1202431289640592,0.2404862579281184,0.6893653149484095,0.6831163019162896,0,0,11352,11353 days 00:00:00,1000.0,12664.764751334325,1166.4764751334326,1249.0576069361848,100.0,966.3349347143866,45.895031485408204,3603 days 00:00:00,65,0,0.0,70.46739990924173,-14.543009336979887,24.935778180015948,-7.068693322337441,209 days 17:32:18.461538460,40 days 01:13:50.769230769,179.45791925129743,0.46899263303459987,0.18530790778403766,1.0944984684536747,0.259457754768767,10.71841924730884,1.0486317699996013,0.37996839674243343,-0.01801799110805765,None,None,0.0002964630575269443,0.07470869049678996,11.664764751334317,0.057971823920160315,0.19171286838555954,1.4751260911942317,-0.0661147503078866,16442.38095238095,1.2024861567120297,0.7945734251746676,107 days 22:09:13.846153845
Mean Profit Factor,RF,false,37,70,false,65,40.0,1.4440447416316797,0.005725863284002819,5.758928358111186,2.758005844739194,0.1202431289640592,0.2404862579281184,0.692471565259141,0.6844933368126059,0,0,11352,11353 days 00:00:00,1000.0,12724.397054761297,1172.4397054761298,1249.0576069361848,100.0,1038.0216667691159,48.70263798483685,1996 days 00:00:00,65,0,0.0,70.46739990924175,-14.543009336979893,25.142211565323308,-7.163260446696898,209 days 11:04:36.923076924,40 days 03:41:32.307692307,180.37533930401997,0.4700904756617709,0.1749617819134168,1.0947531257684822,0.25580193270972124,10.769001237266693,1.0478101117355278,0.37980068060281963,-0.0179834760716562,None,None,0.00029661292134236283,0.07474645617827544,11.72439705476132,0.058082143008072906,0.19136183052598077,1.4440447416316797,-0.06134056670772069,16442.38095238095,1.2024861567120297,0.7793994876792755,107 days 21:02:46.153846154
