Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],XRP-USD,SMA,5,8,false,199,3.1863435320697757,38.69346733668342,1.6852202448888272,6.449438842814423,2.4350956367810186,22.171663569219174,6 days 10:15:04.522613064,0.07354028085735403,2.2062084257206207,4.412416851441241,14.22880631618703,0,0,2706,2707 days 00:00:00,1000.0,183841.9749765777,18284.197497657773,789.0757365365074,100.0,15303.59552948809,70.12962863705198,1178 days 00:00:00,199,0,0.0,462.0011272737833,-34.11166381191362,25.365821462956976,-5.489589532193581,9 days 17:45:58.441558441,4 days 08:03:56.065573770,918.8038943546617,1.1707783760111743,1.4542930205226543,1.3896218347201152,5.659344442037021,76.92166845754335,1.9018221904663148,0.299567930868939,-0.046057216085350294,None,None,0.0029354981396475786,0.7397455311911898,182.8419749765776,0.6248064972719967,0.7604205055724012,2706
Most Sharpe Ratio,XRP-USD,SMA,5,8,false,199,3.1863435320697757,38.69346733668342,1.6852202448888272,6.449438842814423,2.4350956367810186,22.171663569219174,6 days 10:15:04.522613064,0.07354028085735403,2.2062084257206207,4.412416851441241,14.22880631618703,0,0,2706,2707 days 00:00:00,1000.0,183841.9749765777,18284.197497657773,789.0757365365074,100.0,15303.59552948809,70.12962863705198,1178 days 00:00:00,199,0,0.0,462.0011272737833,-34.11166381191362,25.365821462956976,-5.489589532193581,9 days 17:45:58.441558441,4 days 08:03:56.065573770,918.8038943546617,1.1707783760111743,1.4542930205226543,1.3896218347201152,5.659344442037021,76.92166845754335,1.9018221904663148,0.299567930868939,-0.046057216085350294,None,None,0.0029354981396475786,0.7397455311911898,182.8419749765776,0.6248064972719967,0.7604205055724012,2706
Most Omega Ratio,XRP-USD,SMA,5,8,false,199,3.1863435320697757,38.69346733668342,1.6852202448888272,6.449438842814423,2.4350956367810186,22.171663569219174,6 days 10:15:04.522613064,0.07354028085735403,2.2062084257206207,4.412416851441241,14.22880631618703,0,0,2706,2707 days 00:00:00,1000.0,183841.9749765777,18284.197497657773,789.0757365365074,100.0,15303.59552948809,70.12962863705198,1178 days 00:00:00,199,0,0.0,462.0011272737833,-34.11166381191362,25.365821462956976,-5.489589532193581,9 days 17:45:58.441558441,4 days 08:03:56.065573770,918.8038943546617,1.1707783760111743,1.4542930205226543,1.3896218347201152,5.659344442037021,76.92166845754335,1.9018221904663148,0.299567930868939,-0.046057216085350294,None,None,0.0029354981396475786,0.7397455311911898,182.8419749765776,0.6248064972719967,0.7604205055724012,2706
Most Sortino Ratio,XRP-USD,SMA,5,8,false,199,3.1863435320697757,38.69346733668342,1.6852202448888272,6.449438842814423,2.4350956367810186,22.171663569219174,6 days 10:15:04.522613064,0.07354028085735403,2.2062084257206207,4.412416851441241,14.22880631618703,0,0,2706,2707 days 00:00:00,1000.0,183841.9749765777,18284.197497657773,789.0757365365074,100.0,15303.59552948809,70.12962863705198,1178 days 00:00:00,199,0,0.0,462.0011272737833,-34.11166381191362,25.365821462956976,-5.489589532193581,9 days 17:45:58.441558441,4 days 08:03:56.065573770,918.8038943546617,1.1707783760111743,1.4542930205226543,1.3896218347201152,5.659344442037021,76.92166845754335,1.9018221904663148,0.299567930868939,-0.046057216085350294,None,None,0.0029354981396475786,0.7397455311911898,182.8419749765776,0.6248064972719967,0.7604205055724012,2706
Most Worst Trade [%],XRP-USD,SMA,9,18,false,80,3.041445196332017,42.5,2.0665521141937835,12.639564201674474,2.0954019576038005,8.281229911224962,15 days 01:11:59.999999998,0.029563932002956393,0.8869179600886917,1.7738359201773835,11.210256498159179,0,0,2706,2707 days 00:00:00,1000.0,74235.933281645,7323.5933281645,789.0757365365074,100.0,2808.0541258110447,62.71017533220632,1317 days 00:00:00,80,0,0.0,397.6576180098287,-17.001720813534575,39.45916730281241,-7.183620699166612,22 days 22:35:17.647058823,9 days 05:13:02.608695652,915.4491660205628,1.0677299520742498,1.2556415707277748,1.342067070495235,5.379730424506947,78.33817582971534,1.4690489466595498,0.29274116523400195,-0.04731385977849236,None,None,0.002450877322616556,0.6176210852993721,73.23593328164455,0.493272902059537,0.6961564483357028,2706
Most Expectancy,XRP-USD,SMA,5,20,false,72,2.7442253425626735,41.66666666666667,1.856099019210395,14.621684544351785,2.080603579895518,7.732332666710867,16 days 01:59:59.999999999,0.026607538802660754,0.7982261640798226,1.5964523281596452,11.671411166223153,0,0,2706,2707 days 00:00:00,1000.0,69904.71830666681,6890.471830666681,789.0757365365074,100.0,2613.286385642025,60.830043849442205,1188 days 00:00:00,72,0,0.0,446.34251644093854,-34.11166381191361,46.98673644051897,-8.496209667196212,26 days 09:36:00,8 days 17:08:34.285714285,957.0099764814838,1.057064114660181,1.270729650853388,1.346903615155645,5.372812058944498,77.83215149787839,1.4850475756844286,0.2756833176248822,-0.04597391350761641,None,None,0.002433522329488512,0.613247627031105,68.90471830666678,0.4849395286220095,0.6982013892452693,2706
Most Avg Winning Trade [%],XRP-USD,SMA,11,32,false,47,2.5941289806345575,38.297872340425535,2.246688048362884,21.710143971533313,1.8996869848154385,4.449741459770991,24 days 13:16:35.744680851,0.01736881005173688,0.5210643015521064,1.0421286031042127,11.312381005122678,0,0,2706,2707 days 00:00:00,1000.0,44002.58756302336,4300.258756302335,789.0757365365074,100.0,1246.444320478452,88.64232528320505,1183 days 00:00:00,47,0,0.0,571.9445325679148,-23.2468896503088,71.58916684314717,-9.249249534985642,34 days 10:40:00,18 days 09:55:51.724137931,914.9486715536884,0.9691021010666961,0.7510069105164662,1.3228935548443583,5.274579389376985,73.15591037549878,1.4069950351351512,0.27388235294117647,-0.04791552710913507,None,None,0.0023749523007859,0.5984879797980468,43.00258756302349,0.4223112571417007,0.7432451073933294,2706
Least Max Drawdown [%],XRP-USD,SMA,4,7,false,225,2.473977326298754,39.111111111111114,1.567505400417758,4.894431570053534,2.331064831891231,18.309872229993378,5 days 16:44:47.999999998,0.08314855875831485,2.4944567627494454,4.988913525498891,12.208947929734425,0,0,2706,2707 days 00:00:00,1000.0,153369.51652307878,15236.951652307876,789.0757365365074,100.0,14163.003380047232,60.10943210719286,938 days 00:00:00,225,0,0.0,381.8095429384263,-26.49141713051632,20.96050343170141,-5.4253810126107975,8 days 13:54:32.727272727,3 days 20:19:16.204379562,677.197851213683,1.1446455720725761,1.615604810048404,1.372451026781451,5.42098437437369,73.63772770718356,1.8744621558867556,0.3077294685990338,-0.04737971856020386,None,None,0.002883959100722145,0.7267576933819806,152.3695165230781,0.5976247650171234,0.7641256304281163,2706
Most Calmar Ratio,XRP-USD,SMA,4,7,false,225,2.473977326298754,39.111111111111114,1.567505400417758,4.894431570053534,2.331064831891231,18.309872229993378,5 days 16:44:47.999999998,0.08314855875831485,2.4944567627494454,4.988913525498891,12.208947929734425,0,0,2706,2707 days 00:00:00,1000.0,153369.51652307878,15236.951652307876,789.0757365365074,100.0,14163.003380047232,60.10943210719286,938 days 00:00:00,225,0,0.0,381.8095429384263,-26.49141713051632,20.96050343170141,-5.4253810126107975,8 days 13:54:32.727272727,3 days 20:19:16.204379562,677.197851213683,1.1446455720725761,1.615604810048404,1.372451026781451,5.42098437437369,73.63772770718356,1.8744621558867556,0.3077294685990338,-0.04737971856020386,None,None,0.002883959100722145,0.7267576933819806,152.3695165230781,0.5976247650171234,0.7641256304281163,2706
Most Max Drawdown Duration,XRP-USD,SMA,4,7,false,225,2.473977326298754,39.111111111111114,1.567505400417758,4.894431570053534,2.331064831891231,18.309872229993378,5 days 16:44:47.999999998,0.08314855875831485,2.4944567627494454,4.988913525498891,12.208947929734425,0,0,2706,2707 days 00:00:00,1000.0,153369.51652307878,15236.951652307876,789.0757365365074,100.0,14163.003380047232,60.10943210719286,938 days 00:00:00,225,0,0.0,381.8095429384263,-26.49141713051632,20.96050343170141,-5.4253810126107975,8 days 13:54:32.727272727,3 days 20:19:16.204379562,677.197851213683,1.1446455720725761,1.615604810048404,1.372451026781451,5.42098437437369,73.63772770718356,1.8744621558867556,0.3077294685990338,-0.04737971856020386,None,None,0.002883959100722145,0.7267576933819806,152.3695165230781,0.5976247650171234,0.7641256304281163,2706
