Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Most Total Return [%],FET-USD,false,11,83,16,66.66666666666666,1.5909121114212927,0.0067842605156037995,14.797785757638069,3.414873636378016,0.21709633649932156,0.4206241519674355,3.2125450762850623,1.4343104359419578,0,0,2211,2212 days 00:00:00,1000.0,7844.545347982921,684.4545347982921,24.75047908818977,100.0,145.19894258399316,68.62140740548898,646 days 00:00:00,15,1,2918.364598328565,65.02071279763531,-24.50034627970531,31.260011717248986,-18.126666161583742,116 days 02:24:00,14 days 14:24:00,261.7453833102908,0.8805977939033967,0.5898905235966246,1.2164165709392682,2.9313356875460066,51.60889808710404,1.1876681733986052,0.4410423452768729,-0.037886479029579576,None,None,0.0013322992080852625,0.3357394004374861,6.844545347982938,0.2644823881688152,0.4588501513069873,26.654193373771683,82 days 06:23:59.999999999,false
Most Profit Factor,FET-USD,false,11,83,16,66.66666666666666,1.5909121114212927,0.0067842605156037995,14.797785757638069,3.414873636378016,0.21709633649932156,0.4206241519674355,3.2125450762850623,1.4343104359419578,0,0,2211,2212 days 00:00:00,1000.0,7844.545347982921,684.4545347982921,24.75047908818977,100.0,145.19894258399316,68.62140740548898,646 days 00:00:00,15,1,2918.364598328565,65.02071279763531,-24.50034627970531,31.260011717248986,-18.126666161583742,116 days 02:24:00,14 days 14:24:00,261.7453833102908,0.8805977939033967,0.5898905235966246,1.2164165709392682,2.9313356875460066,51.60889808710404,1.1876681733986052,0.4410423452768729,-0.037886479029579576,None,None,0.0013322992080852625,0.3357394004374861,6.844545347982938,0.2644823881688152,0.4588501513069873,26.654193373771683,82 days 06:23:59.999999999,false
Most Expectancy,FET-USD,false,11,83,16,66.66666666666666,1.5909121114212927,0.0067842605156037995,14.797785757638069,3.414873636378016,0.21709633649932156,0.4206241519674355,3.2125450762850623,1.4343104359419578,0,0,2211,2212 days 00:00:00,1000.0,7844.545347982921,684.4545347982921,24.75047908818977,100.0,145.19894258399316,68.62140740548898,646 days 00:00:00,15,1,2918.364598328565,65.02071279763531,-24.50034627970531,31.260011717248986,-18.126666161583742,116 days 02:24:00,14 days 14:24:00,261.7453833102908,0.8805977939033967,0.5898905235966246,1.2164165709392682,2.9313356875460066,51.60889808710404,1.1876681733986052,0.4410423452768729,-0.037886479029579576,None,None,0.0013322992080852625,0.3357394004374861,6.844545347982938,0.2644823881688152,0.4588501513069873,26.654193373771683,82 days 06:23:59.999999999,false
Most Sharpe Ratio,FET-USD,false,11,83,16,66.66666666666666,1.5909121114212927,0.0067842605156037995,14.797785757638069,3.414873636378016,0.21709633649932156,0.4206241519674355,3.2125450762850623,1.4343104359419578,0,0,2211,2212 days 00:00:00,1000.0,7844.545347982921,684.4545347982921,24.75047908818977,100.0,145.19894258399316,68.62140740548898,646 days 00:00:00,15,1,2918.364598328565,65.02071279763531,-24.50034627970531,31.260011717248986,-18.126666161583742,116 days 02:24:00,14 days 14:24:00,261.7453833102908,0.8805977939033967,0.5898905235966246,1.2164165709392682,2.9313356875460066,51.60889808710404,1.1876681733986052,0.4410423452768729,-0.037886479029579576,None,None,0.0013322992080852625,0.3357394004374861,6.844545347982938,0.2644823881688152,0.4588501513069873,26.654193373771683,82 days 06:23:59.999999999,false
Most Calmar Ratio,FET-USD,false,11,83,16,66.66666666666666,1.5909121114212927,0.0067842605156037995,14.797785757638069,3.414873636378016,0.21709633649932156,0.4206241519674355,3.2125450762850623,1.4343104359419578,0,0,2211,2212 days 00:00:00,1000.0,7844.545347982921,684.4545347982921,24.75047908818977,100.0,145.19894258399316,68.62140740548898,646 days 00:00:00,15,1,2918.364598328565,65.02071279763531,-24.50034627970531,31.260011717248986,-18.126666161583742,116 days 02:24:00,14 days 14:24:00,261.7453833102908,0.8805977939033967,0.5898905235966246,1.2164165709392682,2.9313356875460066,51.60889808710404,1.1876681733986052,0.4410423452768729,-0.037886479029579576,None,None,0.0013322992080852625,0.3357394004374861,6.844545347982938,0.2644823881688152,0.4588501513069873,26.654193373771683,82 days 06:23:59.999999999,false
Mean Calmar Ratio,FET-USD,false,11,83,16,66.66666666666666,1.5909121114212927,0.0067842605156037995,14.797785757638069,3.414873636378016,0.21709633649932156,0.4206241519674355,3.2125450762850623,1.4343104359419578,0,0,2211,2212 days 00:00:00,1000.0,7844.545347982921,684.4545347982921,24.75047908818977,100.0,145.19894258399316,68.62140740548898,646 days 00:00:00,15,1,2918.364598328565,65.02071279763531,-24.50034627970531,31.260011717248986,-18.126666161583742,116 days 02:24:00,14 days 14:24:00,261.7453833102908,0.8805977939033967,0.5898905235966246,1.2164165709392682,2.9313356875460066,51.60889808710404,1.1876681733986052,0.4410423452768729,-0.037886479029579576,None,None,0.0013322992080852625,0.3357394004374861,6.844545347982938,0.2644823881688152,0.4588501513069873,26.654193373771683,82 days 06:23:59.999999999,false
Least Total Return [%],FET-USD,false,25,27,12,63.63636363636363,0.8827564637422881,0.004975124378109453,15.590653103264605,2.583066786339698,0.16282225237449116,0.31207598371777473,2.538505254262893,-0.270899465058614,0,0,2211,2212 days 00:00:00,1000.0,-326.0697781931881,-132.60697781931881,24.75047908818977,100.0,71.44261551624857,124.60910812943966,927 days 00:00:00,11,1,-287.5984820720791,69.4608998522309,-101.16145691561462,45.80971767971951,-37.292709905531474,98 days 00:00:00,36 days 18:00:00,-94.40648146555554,-0.20941045319721144,NaN,0.9578064474195472,-2.3284829195264325,57.21015350301326,0.9263292402273559,0.626470588235294,-0.08172848028694801,None,None,-0.0006399582198222419,-0.16126947139520498,-1.0004788712233563,NaN,0.9268297542199796,-6.357753979097525,75 days 17:27:16.363636363,false
Mean Total Trades,FET-USD,false,5,83,20,52.63157894736842,1.263181143928647,0.008593396653098146,10.203127936335399,2.4149415233929936,0.27137042062415195,0.5291723202170964,2.7688271197653727,1.0374339976477112,0,0,2211,2212 days 00:00:00,1000.0,4086.523371158394,308.65233711583943,24.75047908818977,100.0,111.2980292374477,78.8073301551798,949 days 00:00:00,19,1,1560.8970831226256,73.49992260239118,-53.798041006323736,35.94592418243574,-18.399979003776085,113 days 19:12:00,13 days 05:20:00,80.29612042293525,0.6983316003187668,0.3317912614445031,1.1750013753572413,0.32456799648616086,63.25415639277799,1.154266056968585,0.443864229765013,-0.0380658823245597,None,None,0.0011106306207266786,0.279878916423123,3.086523371158397,0.17394546528976496,0.48234152357073756,11.470560105768604,66 days 03:47:22.105263157,false
Median Total Trades,FET-USD,false,18,83,14,53.84615384615385,1.4652426060458061,0.005879692446856626,13.472082601241809,2.2320610226909503,0.18995929443690637,0.36635006784260515,2.5591473055276164,1.1069261841248281,0,0,2211,2212 days 00:00:00,1000.0,4801.266455496567,380.1266455496567,24.75047908818977,100.0,83.15876384456206,69.1965890805592,646 days 00:00:00,13,1,1793.1454079907296,71.79498264532592,-28.33046602150155,39.47566213105799,-16.8654268502104,136 days 20:34:17.142857144,48 days 12:00:00,154.47084980814145,0.7374293761204416,0.42701163075650606,1.1715030661591688,0.5313719169134619,13.216278713463884,1.128809805730625,0.4495412844036697,-0.043238750599212665,None,None,0.0011539098106761213,0.2907852722903826,3.8012664554965623,0.1957016089674497,0.47456765448442895,14.358355052247955,96 days 01:50:46.153846154,false
Most Win Rate [%],FET-USD,false,17,36,13,75.0,0.8435184417709835,0.005427408412483039,11.90817500110424,2.1984323078961676,0.17639077340569878,0.33921302578018997,2.1004921982951847,-0.45681302081438324,0,0,2211,2212 days 00:00:00,1000.0,-178.6108243074184,-117.86108243074185,24.75047908818977,100.0,52.63645880559624,125.08323005795425,927 days 00:00:00,12,1,-157.53745175985694,68.72215187238375,-101.16145691561462,37.95668110037242,-66.2373432967003,87 days 10:40:00,15 days 00:00:00,-85.08944771229665,-0.3702364008309771,NaN,0.9281031532840546,-3.7706003273863007,62.656750153747545,0.8997474752753757,0.6252755326965466,-0.08195183077198537,None,None,-0.0010656815328322904,-0.2685517462737372,-1.0002623106759994,NaN,0.8729613726390631,-5.761971758638879,69 days 08:00:00,false
