Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Score,Avg Trade Duration
Most Total Return [%],CCU,true,2,9,true,549,38.503649635036496,1.1450199363481979,0.06692721055202736,0.7034279620665076,0.4440089146704353,1.4080361504640937,2.8135075720566682,0.9904519998369279,1.0224445794002317,0,0,8188,8189 days 00:00:00,1000.0,20577.213750810646,1957.7213750810647,208.91088697562532,100.0,17827.040855232583,72.38663652535504,4477 days 00:00:00,548,1,-20.57721375080655,45.73103548972986,-12.942346690774503,5.583957131129468,-2.352333624498135,13 days 13:52:36.398104265,3 days 22:13:10.504451038,35.762392271097525,0.6609780893518478,0.19934746448750387,1.1460658137312838,0.8095992286975724,11.944202740904739,1.4302992675351613,0.32486652645203046,-0.019201488813657103,None,None,0.0004554609284680721,0.11477615397395417,19.577213750810493,0.0975310846597306,0.2089829071722378,8.371083543910672,11859.603174603175,0.2714996763800907,7 days 15:24:57.810218977
Most Expectancy,CCU,true,2,9,true,549,38.503649635036496,1.1450199363481979,0.06692721055202736,0.7034279620665076,0.4440089146704353,1.4080361504640937,2.8135075720566682,0.9904519998369279,1.0224445794002317,0,0,8188,8189 days 00:00:00,1000.0,20577.213750810646,1957.7213750810647,208.91088697562532,100.0,17827.040855232583,72.38663652535504,4477 days 00:00:00,548,1,-20.57721375080655,45.73103548972986,-12.942346690774503,5.583957131129468,-2.352333624498135,13 days 13:52:36.398104265,3 days 22:13:10.504451038,35.762392271097525,0.6609780893518478,0.19934746448750387,1.1460658137312838,0.8095992286975724,11.944202740904739,1.4302992675351613,0.32486652645203046,-0.019201488813657103,None,None,0.0004554609284680721,0.11477615397395417,19.577213750810493,0.0975310846597306,0.2089829071722378,8.371083543910672,11859.603174603175,0.2714996763800907,7 days 15:24:57.810218977
Most Sharpe Ratio,CCU,true,2,9,true,549,38.503649635036496,1.1450199363481979,0.06692721055202736,0.7034279620665076,0.4440089146704353,1.4080361504640937,2.8135075720566682,0.9904519998369279,1.0224445794002317,0,0,8188,8189 days 00:00:00,1000.0,20577.213750810646,1957.7213750810647,208.91088697562532,100.0,17827.040855232583,72.38663652535504,4477 days 00:00:00,548,1,-20.57721375080655,45.73103548972986,-12.942346690774503,5.583957131129468,-2.352333624498135,13 days 13:52:36.398104265,3 days 22:13:10.504451038,35.762392271097525,0.6609780893518478,0.19934746448750387,1.1460658137312838,0.8095992286975724,11.944202740904739,1.4302992675351613,0.32486652645203046,-0.019201488813657103,None,None,0.0004554609284680721,0.11477615397395417,19.577213750810493,0.0975310846597306,0.2089829071722378,8.371083543910672,11859.603174603175,0.2714996763800907,7 days 15:24:57.810218977
Most Calmar Ratio,CCU,true,2,9,true,549,38.503649635036496,1.1450199363481979,0.06692721055202736,0.7034279620665076,0.4440089146704353,1.4080361504640937,2.8135075720566682,0.9904519998369279,1.0224445794002317,0,0,8188,8189 days 00:00:00,1000.0,20577.213750810646,1957.7213750810647,208.91088697562532,100.0,17827.040855232583,72.38663652535504,4477 days 00:00:00,548,1,-20.57721375080655,45.73103548972986,-12.942346690774503,5.583957131129468,-2.352333624498135,13 days 13:52:36.398104265,3 days 22:13:10.504451038,35.762392271097525,0.6609780893518478,0.19934746448750387,1.1460658137312838,0.8095992286975724,11.944202740904739,1.4302992675351613,0.32486652645203046,-0.019201488813657103,None,None,0.0004554609284680721,0.11477615397395417,19.577213750810493,0.0975310846597306,0.2089829071722378,8.371083543910672,11859.603174603175,0.2714996763800907,7 days 15:24:57.810218977
Most Omega Ratio,CCU,true,2,9,true,549,38.503649635036496,1.1450199363481979,0.06692721055202736,0.7034279620665076,0.4440089146704353,1.4080361504640937,2.8135075720566682,0.9904519998369279,1.0224445794002317,0,0,8188,8189 days 00:00:00,1000.0,20577.213750810646,1957.7213750810647,208.91088697562532,100.0,17827.040855232583,72.38663652535504,4477 days 00:00:00,548,1,-20.57721375080655,45.73103548972986,-12.942346690774503,5.583957131129468,-2.352333624498135,13 days 13:52:36.398104265,3 days 22:13:10.504451038,35.762392271097525,0.6609780893518478,0.19934746448750387,1.1460658137312838,0.8095992286975724,11.944202740904739,1.4302992675351613,0.32486652645203046,-0.019201488813657103,None,None,0.0004554609284680721,0.11477615397395417,19.577213750810493,0.0975310846597306,0.2089829071722378,8.371083543910672,11859.603174603175,0.2714996763800907,7 days 15:24:57.810218977
Most Sortino Ratio,CCU,true,2,9,true,549,38.503649635036496,1.1450199363481979,0.06692721055202736,0.7034279620665076,0.4440089146704353,1.4080361504640937,2.8135075720566682,0.9904519998369279,1.0224445794002317,0,0,8188,8189 days 00:00:00,1000.0,20577.213750810646,1957.7213750810647,208.91088697562532,100.0,17827.040855232583,72.38663652535504,4477 days 00:00:00,548,1,-20.57721375080655,45.73103548972986,-12.942346690774503,5.583957131129468,-2.352333624498135,13 days 13:52:36.398104265,3 days 22:13:10.504451038,35.762392271097525,0.6609780893518478,0.19934746448750387,1.1460658137312838,0.8095992286975724,11.944202740904739,1.4302992675351613,0.32486652645203046,-0.019201488813657103,None,None,0.0004554609284680721,0.11477615397395417,19.577213750810493,0.0975310846597306,0.2089829071722378,8.371083543910672,11859.603174603175,0.2714996763800907,7 days 15:24:57.810218977
Most Worst Trade [%],CCU,true,2,7,true,669,39.52095808383233,1.1010250370383432,0.08158280410356619,0.4737172522799389,0.30691409296629,1.7158036150464093,3.429042501221299,0.812805773971771,0.8706687590845235,0,0,8188,8189 days 00:00:00,1000.0,11874.068529114349,1087.406852911435,208.91088697562532,100.0,15582.72020467271,68.7704081902599,4507 days 00:00:00,668,1,-11.874068529112265,27.445281285346685,-10.678525904068527,4.538601889511514,-2.1825439958119817,10 days 11:05:27.272727272,3 days 13:18:24.950495049,16.296321253957387,0.5641872644624638,0.1695474770996679,1.1225637224567693,0.8293959894709124,11.753360764378337,1.473155868149581,0.3261538461538461,-0.01942180236964692,None,None,0.0003879065171604915,0.09775244232444386,10.874068529114329,0.07911726078311832,0.20852133672385315,4.205122952918716,11859.603174603175,0.18971727147431366,6 days 06:49:34.850299400
Most Total Fees Paid,CCU,true,2,4,false,1042,39.67339097022094,1.0697230924161705,0.1271372740595994,0.2918978624277093,0.18984554130272588,2.672447484123107,5.342330239374695,0.7800817080658445,0.8456189581871876,0,0,8188,8189 days 00:00:00,1000.0,10569.779823906058,956.9779823906057,208.91088697562532,100.0,24143.039556510288,73.55571322121894,5180 days 00:00:00,1041,1,287.85069211962764,26.884001693725594,-11.21398257369287,3.4317875071924138,-1.7730295631898434,6 days 02:05:31.234866828,2 days 10:05:21.019108280,8.916358435913793,0.5439467806767079,0.15066465749973093,1.1200665562732675,0.9004814303402374,12.830746886862807,1.721487306644299,0.3094019827310521,-0.01884764086560549,None,None,0.0003733617512794085,0.09408716132241093,9.56977982390604,0.07526019521637894,0.20817094650076395,3.580795171781838,11859.603174603175,0.17280055443703918,3 days 21:00:10.374639768
Least Best Trade [%],CCU,true,2,4,false,1042,39.67339097022094,1.0697230924161705,0.1271372740595994,0.2918978624277093,0.18984554130272588,2.672447484123107,5.342330239374695,0.7800817080658445,0.8456189581871876,0,0,8188,8189 days 00:00:00,1000.0,10569.779823906058,956.9779823906057,208.91088697562532,100.0,24143.039556510288,73.55571322121894,5180 days 00:00:00,1041,1,287.85069211962764,26.884001693725594,-11.21398257369287,3.4317875071924138,-1.7730295631898434,6 days 02:05:31.234866828,2 days 10:05:21.019108280,8.916358435913793,0.5439467806767079,0.15066465749973093,1.1200665562732675,0.9004814303402374,12.830746886862807,1.721487306644299,0.3094019827310521,-0.01884764086560549,None,None,0.0003733617512794085,0.09408716132241093,9.56977982390604,0.07526019521637894,0.20817094650076395,3.580795171781838,11859.603174603175,0.17280055443703918,3 days 21:00:10.374639768
Mean Worst Trade [%],CCU,true,5,8,false,549,40.43715846994536,1.1472665152016968,0.06704934049829019,0.49220867860539474,0.3262872186401435,1.4080361504640937,2.8160723009281874,0.6930476130485583,0.6785266442287701,0,0,8188,8189 days 00:00:00,1000.0,6287.4059808510165,528.7405980851016,208.91088697562532,100.0,4406.35195955634,73.77714459457746,4385 days 00:00:00,549,0,0.0,45.41260193228839,-18.609090564004386,5.120939872265049,-2.6502326822277658,11 days 21:04:51.891891892,4 days 18:16:30.825688073,9.630976285703113,0.4553378397014773,0.1157527998478117,1.0977389375942013,0.3430575302319181,10.452203977687171,1.3634958938299593,0.3283049472830495,-0.01909792232651876,None,None,0.00030767131467266995,0.07753317129751283,5.287405980850988,0.05820876431025823,0.20492737032747857,1.5309384577300293,11859.603174603175,0.1358983401635125,7 days 15:20:39.344262294
