Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Profit Factor,NFLX,true,48,59,false,56,60.0,10.542937528423113,0.009565217391304347,20.765647950406937,12.622331596305559,0.20452173913043478,0.4053913043478261,4.2470264329875755,1.8332722748843857,0,0,5750,5751 days 00:00:00,1000.0,982350.8732884555,98135.08732884555,77842.77957357901,100.0,13502.720885955012,52.188914919272136,621 days 00:00:00,55,1,221481.09265477594,376.30315491912194,-35.92106095324525,41.42897440849202,-10.229341736720684,87 days 14:32:43.636363637,35 days 06:32:43.636363636,13815.814193339627,1.1362463717666424,1.0509870400559427,1.2492714048172189,1.309642177831722,26.171058590639937,1.255795015286235,0.49921793534932224,-0.03283156457245597,None,None,0.0015205041162617108,0.3831670372979511,981.3508732884518,0.35243541553929103,0.4058464891318423,10.542937528423113,0.2606832369864917,8328.373015873016,0.7943559477602673,15.101676775069235,66 days 16:08:43.636363636
Least Total Trades,NFLX,true,46,58,false,54,54.71698113207547,9.078443650570897,0.009217391304347827,21.567022268130508,11.520420810016295,0.19721739130434784,0.3907826086956522,4.253391869923478,1.8614701812479704,0,0,5750,5751 days 00:00:00,1000.0,1084881.994763171,108388.19947631712,77842.77957357901,100.0,15886.05096643647,56.30183555102344,480 days 00:00:00,53,1,243782.59595482517,344.5185384347485,-39.29130652142755,46.450087251279335,-8.50001458650766,100 days 04:08:16.551724138,31 days 03:00:00,15850.932052987655,1.1552819602444762,0.991595494565231,1.25461664089336,1.3040494016612216,26.926745518550934,1.2513391679547647,0.4988272087568413,-0.03232768356214972,None,None,0.0015321839223662581,0.38611034843629705,1083.881994763171,0.35833160577983225,0.4022255105370795,8.910324323708473,0.3923988849070554,8328.373015873016,0.7800420555749596,11.605394478010554,68 days 21:44:09.056603773
Mean Total Trades,NFLX,true,49,53,false,87,65.11627906976744,5.75230229883449,0.014956521739130434,9.698892276683349,9.37196332353672,0.31773913043478264,0.6318260869565218,3.0817175981739964,1.6477958953159244,0,0,5750,5751 days 00:00:00,1000.0,436869.4588369316,43586.945883693166,77842.77957357901,100.0,11019.346312532234,61.11443010815475,508 days 00:00:00,86,1,106088.94457587186,129.19529691666423,-43.522425718217924,19.556625021985923,-8.702208847881456,51 days 21:00:00,24 days 08:48:00,3834.6571425704624,1.042780711220287,0.7704810089568904,1.2252451147065682,1.120540069292958,26.634297292106865,1.251670706344108,0.4937662337662338,-0.032327683562149725,None,None,0.0013680777494582102,0.34475559286346896,435.86945883693267,0.30525739213882197,0.39789134548908794,5.75230229883449,-0.44006436920082415,8328.373015873016,0.9901038847150964,10.018106015179345,42 days 06:41:51.627906976
Median Avg Winning Trade [%],NFLX,true,48,54,false,74,60.273972602739725,6.269098846172788,0.012695652173913044,13.066815733789857,10.590161950391485,0.2702608695652174,0.5368695652173914,3.531448982662511,1.7087250061071053,0,0,5750,5751 days 00:00:00,1000.0,546566.9585741113,54556.695857411134,77842.77957357901,100.0,11216.397998273967,57.33992909816408,481 days 00:00:00,73,1,132727.77623215696,231.47922610623658,-37.55041267667879,26.972448350281375,-8.031385477438652,66 days 16:54:32.727272727,24 days 04:08:16.551724138,5655.33126495828,1.0689673063089997,0.8579317805652661,1.233193682310659,1.2823096276728319,27.454610532690566,1.2513575029864603,0.4937662337662338,-0.03232768356214962,None,None,0.0014093136251615412,0.35514703354070837,545.5669585741151,0.3181333070319019,0.3998433988634106,6.269098846172788,-0.29914250035428486,8328.373015873016,0.9131392233556986,9.665276263121788,49 days 19:23:50.136986301
Mean Avg Winning Trade [%],NFLX,true,50,56,false,71,62.857142857142854,5.351943026466343,0.01217391304347826,14.3742063643042,11.30555556743027,0.25930434782608697,0.5149565217391304,3.727294206813489,1.7720178632330912,0,0,5750,5751 days 00:00:00,1000.0,728706.3811120279,72770.63811120279,77842.77957357901,100.0,15687.856067624376,58.63399460232848,623 days 00:00:00,70,1,164294.33708642714,241.45414135073105,-39.291306521427536,28.512097043369973,-9.55145478488403,68 days 13:05:27.272727273,24 days 07:23:04.615384615,8048.743486080012,1.0992788759200285,0.8858708793206517,1.2408660082164813,1.322784535526662,26.509231838828693,1.262395229179226,0.49415432579890883,-0.03279161609959907,None,None,0.0014665165024232438,0.36956215861065744,727.7063811120217,0.33485060783654474,0.40459990315320576,5.351943026466343,-0.06515879173587198,8328.373015873016,0.894438145606443,8.740870602945684,52 days 02:44:34.285714285
Most Expectancy,NFLX,true,44,58,false,54,58.490566037735846,6.06664239370503,0.009217391304347827,21.71439300798837,12.3990823954253,0.19721739130434784,0.3907826086956522,4.282455942792837,1.9032778506123524,0,0,5750,5751 days 00:00:00,1000.0,1263557.1444079226,126255.71444079226,77842.77957357901,100.0,21599.15701081276,53.25863009019428,489 days 00:00:00,53,1,306840.9593529748,348.8766230490201,-39.80831430477354,42.99524920542854,-8.27226799749551,94 days 23:13:32.903225807,32 days 08:43:38.181818182,18032.38085009336,1.174199915290816,1.076704239155043,1.2593056391117818,1.3564845180307408,27.031729269437708,1.2586476946817302,0.4988272087568413,-0.032327683562149705,None,None,0.0015592370869063944,0.3929277459004114,1262.5571444079178,0.3674363841277657,0.4027326260491205,5.954297164191974,0.6219322476974514,8328.373015873016,0.7800420555749596,8.47630755413838,68 days 23:32:49.811320754
Least Max Drawdown Duration,NFLX,true,34,49,false,64,65.625,5.5837627241992775,0.011130434782608696,14.184852568081137,10.200343419743739,0.23373913043478262,0.46747826086956523,3.3155551046088783,1.6071546677013395,0,0,5750,5751 days 00:00:00,1000.0,481374.4582679256,48037.44582679256,77842.77957357901,100.0,10136.163010324884,72.52801487069324,1001 days 00:00:00,64,0,0.0,158.55424785892984,-44.137496292473074,27.134367193942566,-10.536948081290678,69 days 01:42:51.428571428,35 days 21:49:05.454545454,7505.850910436338,1.0461847320001034,0.6617570113937591,1.2361965173194203,0.3276537978296832,36.76589082849844,1.2133039892209103,0.4895104895104896,-0.032134942250336876,None,None,0.001406891875859759,0.3545367527166593,480.3744582679259,0.31081768768861995,0.40784866658040153,5.5837627241992775,-0.38289143720277463,8328.373015873016,0.8492022284757198,8.198515756817656,57 days 16:07:29.999999998
Median Total Trades,NFLX,true,46,53,false,73,58.333333333333336,5.725523411449859,0.012521739130434783,12.67343186169212,9.804460088249568,0.26660869565217393,0.5295652173913044,3.3788471380824383,1.6504050471958611,0,0,5750,5751 days 00:00:00,1000.0,439083.9846972153,43808.398469721535,77842.77957357901,100.0,8604.883854237614,58.913654477132425,646 days 00:00:00,72,1,108672.24455512653,252.9406748548789,-43.522425718217924,27.61888570512458,-8.250203519113326,65 days 08:34:17.142857143,29 days 00:00:00,4575.163057529011,1.0416867466594528,0.800064387101096,1.2264375477626903,1.157706512328728,26.565032215946665,1.2361403764633425,0.49182879377431904,-0.03279161609959905,None,None,0.0013705099120177643,0.3453684978284766,438.0839846972169,0.3055466146543524,0.39901731764373266,5.725523411449859,-0.4372194992303339,8328.373015873016,0.9069483775785679,8.195496423944485,50 days 04:59:59.999999999
Most Max Drawdown Duration,NFLX,true,34,47,false,66,65.15151515151516,5.217113353173203,0.011478260869565217,13.095539631466195,9.711299052547966,0.24104347826086958,0.48208695652173916,3.1565944224716778,1.5613446894966883,0,0,5750,5751 days 00:00:00,1000.0,383237.0693992019,38223.706939920194,77842.77957357901,100.0,8332.815985902213,72.90481169788026,997 days 00:00:00,66,0,0.0,169.61862760388092,-45.134939778243904,25.811616802900666,-10.677995949911304,65 days 12:16:44.651162790,37 days 06:15:39.130434782,5791.470748472756,1.015324059074131,0.6291743944747276,1.2290749983148794,0.347851060026383,36.5306357355167,1.2205397552710238,0.48259860788863107,-0.032199887538400467,None,None,0.0013687088074341176,0.34491461947339763,382.23706939919975,0.29778749213549305,0.4088397246990408,5.217113353173203,-0.5089627175531398,8328.373015873016,0.8623689396798986,7.502687440354764,55 days 15:59:59.999999999
Mean Total Fees Paid,NFLX,true,33,47,false,66,65.15151515151516,4.990800878957149,0.011478260869565217,13.517873797108226,10.024490681001607,0.24104347826086958,0.48208695652173916,3.258395318746435,1.568706771679488,0,0,5750,5751 days 00:00:00,1000.0,388756.3082455031,38775.63082455032,77842.77957357901,100.0,8848.700451823654,75.9571694350129,1088 days 00:00:00,66,0,0.0,175.85466066251533,-45.13493977824389,26.6631633236454,-11.058102274243895,66 days 20:39:04.186046512,34 days 16:41:44.347826087,5875.09557947732,1.0199400561096112,0.6056344628515044,1.2301141898086227,0.35299954047880616,37.208244952493246,1.218955203028074,0.48336342532886256,-0.03208580763953985,None,None,0.0013677179454565573,0.34466492225505246,387.7563082455048,0.2986008840077794,0.4066947813831267,4.990800878957149,-0.5018724788996186,8328.373015873016,0.8623689396798986,7.211071556673794,55 days 15:38:10.909090909
