Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
Mean Best Trade [%],ALK,true,75,88,false,103,52.94117647058824,1.3244539840780043,0.008985992423575015,5.049284160280714,4.382213832451922,0.19055589815875254,0.3792617390538279,0.9621708782210541,0.6516331347037077,0,0,11351,11352 days 00:00:00,1000.0,17816.075622928478,1681.6075622928477,5627.877677540387,100.0,1634.067541841782,81.59521936812507,3128 days 00:00:00,102,1,1679.4689324369792,127.48468593162616,-31.647587294467645,19.089956326790066,-10.746472027042305,82 days 00:26:40,35 days 22:30:00,148.39810480874013,0.43527182454803803,0.11891244567526048,1.0927930768785377,0.43925613628871574,24.09497998981639,1.1486292194927639,0.3394690265486726,-0.027910709094655803,None,None,0.00044010915004055897,0.11090750581022087,16.816075622928604,0.06602267078566437,0.30665252464419857,-0.7012004065042545,60 days 08:00:00
Least Win Rate [%],ALK,true,59,78,false,91,50.0,1.2528696363655702,0.007928816844330895,5.318153847023748,4.359142497560449,0.16835521099462603,0.33486036472557484,0.8953389130175652,0.605696695861052,0,0,11351,11352 days 00:00:00,1000.0,12484.211888018785,1148.4211888018783,5627.877677540387,100.0,1392.5435007939216,84.9540286055403,5680 days 00:00:00,90,1,965.7993436822999,126.59615384615385,-36.21498936725786,21.496394158018994,-10.860086463971498,91 days 05:52:00,46 days 01:36:00,116.8712504926275,0.40400489545467155,0.09952923027737653,1.0850658583050525,0.5756018271105505,21.719825349440132,1.1483833519470281,0.33978520004720875,-0.02798004487623356,None,None,0.00040686852435416725,0.10253086813725014,11.484211888018683,0.0576398998737464,0.3054317417746202,-0.7959406272483546,68 days 15:44:00
Median Omega Ratio,ALK,true,59,78,false,91,50.0,1.2528696363655702,0.007928816844330895,5.318153847023748,4.359142497560449,0.16835521099462603,0.33486036472557484,0.8953389130175652,0.605696695861052,0,0,11351,11352 days 00:00:00,1000.0,12484.211888018785,1148.4211888018783,5627.877677540387,100.0,1392.5435007939216,84.9540286055403,5680 days 00:00:00,90,1,965.7993436822999,126.59615384615385,-36.21498936725786,21.496394158018994,-10.860086463971498,91 days 05:52:00,46 days 01:36:00,116.8712504926275,0.40400489545467155,0.09952923027737653,1.0850658583050525,0.5756018271105505,21.719825349440132,1.1483833519470281,0.33978520004720875,-0.02798004487623356,None,None,0.00040686852435416725,0.10253086813725014,11.484211888018683,0.0576398998737464,0.3054317417746202,-0.7959406272483546,68 days 15:44:00
Least Total Trades,ALK,true,54,87,false,75,50.0,1.2767880189895513,0.006519249405338737,6.0755500281895936,4.14064010025815,0.13875429477579068,0.27565853228790416,0.8430086595364823,0.5935130455651931,0,0,11351,11352 days 00:00:00,1000.0,11401.265531460125,1040.1265531460124,5627.877677540387,100.0,1029.803214267953,81.00362083777854,4038 days 00:00:00,74,1,1210.8182530054692,122.7538461538462,-34.54175676732363,23.919976441762167,-11.76887638538298,117 days 02:35:40.540540540,50 days 14:16:12.972972973,124.19523349263062,0.3961903734047798,0.10048247040731657,1.0829033471952016,0.5713448423607422,21.9102978696314,1.1448371608129488,0.3407346167473721,-0.027783633152227257,None,None,0.00039759559216498647,0.10019408922557659,10.40126553146026,0.055511616185610846,0.30435773593486465,-0.8151831626872548,83 days 20:25:56.756756756
Most Avg Winning Trade [%],ALK,true,54,87,false,75,50.0,1.2767880189895513,0.006519249405338737,6.0755500281895936,4.14064010025815,0.13875429477579068,0.27565853228790416,0.8430086595364823,0.5935130455651931,0,0,11351,11352 days 00:00:00,1000.0,11401.265531460125,1040.1265531460124,5627.877677540387,100.0,1029.803214267953,81.00362083777854,4038 days 00:00:00,74,1,1210.8182530054692,122.7538461538462,-34.54175676732363,23.919976441762167,-11.76887638538298,117 days 02:35:40.540540540,50 days 14:16:12.972972973,124.19523349263062,0.3961903734047798,0.10048247040731657,1.0829033471952016,0.5713448423607422,21.9102978696314,1.1448371608129488,0.3407346167473721,-0.027783633152227257,None,None,0.00039759559216498647,0.10019408922557659,10.40126553146026,0.055511616185610846,0.30435773593486465,-0.8151831626872548,83 days 20:25:56.756756756
Most Avg Losing Trade Duration,ALK,true,54,87,false,75,50.0,1.2767880189895513,0.006519249405338737,6.0755500281895936,4.14064010025815,0.13875429477579068,0.27565853228790416,0.8430086595364823,0.5935130455651931,0,0,11351,11352 days 00:00:00,1000.0,11401.265531460125,1040.1265531460124,5627.877677540387,100.0,1029.803214267953,81.00362083777854,4038 days 00:00:00,74,1,1210.8182530054692,122.7538461538462,-34.54175676732363,23.919976441762167,-11.76887638538298,117 days 02:35:40.540540540,50 days 14:16:12.972972973,124.19523349263062,0.3961903734047798,0.10048247040731657,1.0829033471952016,0.5713448423607422,21.9102978696314,1.1448371608129488,0.3407346167473721,-0.027783633152227257,None,None,0.00039759559216498647,0.10019408922557659,10.40126553146026,0.055511616185610846,0.30435773593486465,-0.8151831626872548,83 days 20:25:56.756756756
Median Avg Winning Trade [%],ALK,true,77,86,false,111,54.54545454545454,1.3327797323083572,0.009690776143071095,4.5102936301135825,4.0330494457051405,0.2053563562681702,0.4088626552726632,0.9262174655796636,0.6507015990188015,0,0,11351,11352 days 00:00:00,1000.0,17582.91753502414,1658.2917535024137,5627.877677540387,100.0,1880.8156207106992,81.98855933374854,3532 days 00:00:00,110,1,1111.9555978083226,121.95451679322579,-33.41607139877293,16.434897197863798,-9.799230651186672,72 days 16:24:00,36 days 16:48:00,140.6451085201437,0.4337548946160835,0.11777534803441318,1.0916574778009434,0.5704797584718341,21.766205703633076,1.1477267519106749,0.3432729854455094,-0.028056893680700207,None,None,0.0004382758403271908,0.11044551176245208,16.582917535024038,0.0657109778556515,0.30644309869802416,-0.7053433197170776,56 days 07:51:16.363636363
Least Best Trade [%],ALK,true,66,82,false,93,51.08695652173913,1.4132594576466315,0.008105012774204915,4.753107610540856,3.980685276112264,0.17205532552198044,0.3422605937802837,0.8177974771726096,0.5825867101921179,0,0,11351,11352 days 00:00:00,1000.0,10723.753877546136,972.3753877546136,5627.877677540387,100.0,802.7080111833621,85.83935734653572,4038 days 00:00:00,92,1,904.2557253820996,104.35452115675841,-29.18613620506828,19.570784163341056,-10.723132344606022,90 days 05:06:22.978723404,42 days 05:20:00,95.86411034960915,0.39112223093766474,0.09234274468253079,1.0829657980963934,0.4016068629338473,24.016041353586996,1.1414942843951854,0.338048090523338,-0.027801420000333036,None,None,0.00039562063274275,0.099696399451173,9.723753877546113,0.054077135173597135,0.30677017520791594,-0.8272216555745076,66 days 17:44:20.869565217
Most Profit Factor,ALK,true,66,82,false,93,51.08695652173913,1.4132594576466315,0.008105012774204915,4.753107610540856,3.980685276112264,0.17205532552198044,0.3422605937802837,0.8177974771726096,0.5825867101921179,0,0,11351,11352 days 00:00:00,1000.0,10723.753877546136,972.3753877546136,5627.877677540387,100.0,802.7080111833621,85.83935734653572,4038 days 00:00:00,92,1,904.2557253820996,104.35452115675841,-29.18613620506828,19.570784163341056,-10.723132344606022,90 days 05:06:22.978723404,42 days 05:20:00,95.86411034960915,0.39112223093766474,0.09234274468253079,1.0829657980963934,0.4016068629338473,24.016041353586996,1.1414942843951854,0.338048090523338,-0.027801420000333036,None,None,0.00039562063274275,0.099696399451173,9.723753877546113,0.054077135173597135,0.30677017520791594,-0.8272216555745076,66 days 17:44:20.869565217
Most Avg Winning Trade Duration,ALK,true,62,83,false,86,50.588235294117645,1.3159753296243974,0.007488327019645846,4.890253948844651,3.8732901049976056,0.15910492467624,0.31635979208880277,0.7780634861786134,0.523757726665132,0,0,11351,11352 days 00:00:00,1000.0,6943.784439621077,594.3784439621077,5627.877677540387,100.0,546.7060863842207,87.85756548925,5686 days 00:00:00,85,1,585.5185513436345,136.20192307692307,-40.818681318681314,21.44055385959661,-12.054100721687112,99 days 23:26:30.697674419,44 days 16:00:00,63.038422215028675,0.3533839543280244,0.07317469588497377,1.0744379187636426,0.35550432323983805,23.896976662113907,1.1311837713182176,0.3396270946424357,-0.027951323258087604,None,None,0.0003575570159231216,0.09010436801262664,5.943784439621156,0.04395641842173381,0.30686346213827914,-0.8943867514508816,72 days 15:31:45.882352940
