Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Total Fees Paid,MET,true,72,74,false,160,55.9748427672956,1.5461976973515652,0.025310410697230182,1.4800013110769923,1.358079355457803,0.5348615090735435,1.066380133715377,0.7915957346734629,0.7438846882773631,0,0,6282,6283 days 00:00:00,1000.0,5888.035725665214,488.80357256652144,473.5229753861656,100.0,916.3108132451621,47.52884114083067,1603 days 00:00:00,159,1,-290.0579967996355,37.96750454998852,-34.653023727221004,6.075538567194645,-4.362896057415451,27 days 06:28:18.876404494,18 days 18:10:17.142857142,32.566627185313514,0.5058417859087765,0.2282523764715586,1.107097114894805,0.7040922987273037,30.639748676990454,1.114565855161351,0.4423783287419651,-0.0210389400174934,None,None,0.0003905922886345968,0.09842925673591839,4.888035725665194,0.07369801508652851,0.23418316184725907,1.5461976973515652,0.03227002273309809,9098.92857142857,1.4034475063208587,1.4812551121024717,23 days 12:31:41.886792451
Most Total Trades,MET,true,72,74,false,160,55.9748427672956,1.5461976973515652,0.025310410697230182,1.4800013110769923,1.358079355457803,0.5348615090735435,1.066380133715377,0.7915957346734629,0.7438846882773631,0,0,6282,6283 days 00:00:00,1000.0,5888.035725665214,488.80357256652144,473.5229753861656,100.0,916.3108132451621,47.52884114083067,1603 days 00:00:00,159,1,-290.0579967996355,37.96750454998852,-34.653023727221004,6.075538567194645,-4.362896057415451,27 days 06:28:18.876404494,18 days 18:10:17.142857142,32.566627185313514,0.5058417859087765,0.2282523764715586,1.107097114894805,0.7040922987273037,30.639748676990454,1.114565855161351,0.4423783287419651,-0.0210389400174934,None,None,0.0003905922886345968,0.09842925673591839,4.888035725665194,0.07369801508652851,0.23418316184725907,1.5461976973515652,0.03227002273309809,9098.92857142857,1.4034475063208587,1.4812551121024717,23 days 12:31:41.886792451
Least Avg Winning Trade Duration,MET,true,72,74,false,160,55.9748427672956,1.5461976973515652,0.025310410697230182,1.4800013110769923,1.358079355457803,0.5348615090735435,1.066380133715377,0.7915957346734629,0.7438846882773631,0,0,6282,6283 days 00:00:00,1000.0,5888.035725665214,488.80357256652144,473.5229753861656,100.0,916.3108132451621,47.52884114083067,1603 days 00:00:00,159,1,-290.0579967996355,37.96750454998852,-34.653023727221004,6.075538567194645,-4.362896057415451,27 days 06:28:18.876404494,18 days 18:10:17.142857142,32.566627185313514,0.5058417859087765,0.2282523764715586,1.107097114894805,0.7040922987273037,30.639748676990454,1.114565855161351,0.4423783287419651,-0.0210389400174934,None,None,0.0003905922886345968,0.09842925673591839,4.888035725665194,0.07369801508652851,0.23418316184725907,1.5461976973515652,0.03227002273309809,9098.92857142857,1.4034475063208587,1.4812551121024717,23 days 12:31:41.886792451
Most Total Return [%],MET,true,70,79,false,72,56.94444444444444,1.7897858291488515,0.011461318051575931,3.6663188988255215,2.7688169985604416,0.24068767908309455,0.4813753581661891,0.8824377865368017,0.8060148267343245,0,0,6282,6283 days 00:00:00,1000.0,7073.379254308297,607.3379254308297,473.5229753861656,100.0,535.263392076904,43.37088841315235,1424 days 00:00:00,72,0,0.0,66.24163961624862,-32.16718724001322,11.268591920721567,-6.388300259166021,61 days 17:33:39.512195122,39 days 20:54:11.612903225,84.35248964317077,0.5433124698869397,0.2775134000806055,1.1153068598336038,0.828920976758957,30.378120105564374,1.076153082616935,0.4456971928209848,-0.020984935330385677,None,None,0.0004197877001063795,0.10578650042680764,6.073379254308243,0.08162578438173274,0.23432937771091172,1.7897858291488515,0.2825944188569432,9098.92857142857,0.9414612080958016,1.2678505147829218,52 days 07:39:59.999999999
Least Max Drawdown [%],MET,true,70,79,false,72,56.94444444444444,1.7897858291488515,0.011461318051575931,3.6663188988255215,2.7688169985604416,0.24068767908309455,0.4813753581661891,0.8824377865368017,0.8060148267343245,0,0,6282,6283 days 00:00:00,1000.0,7073.379254308297,607.3379254308297,473.5229753861656,100.0,535.263392076904,43.37088841315235,1424 days 00:00:00,72,0,0.0,66.24163961624862,-32.16718724001322,11.268591920721567,-6.388300259166021,61 days 17:33:39.512195122,39 days 20:54:11.612903225,84.35248964317077,0.5433124698869397,0.2775134000806055,1.1153068598336038,0.828920976758957,30.378120105564374,1.076153082616935,0.4456971928209848,-0.020984935330385677,None,None,0.0004197877001063795,0.10578650042680764,6.073379254308243,0.08162578438173274,0.23432937771091172,1.7897858291488515,0.2825944188569432,9098.92857142857,0.9414612080958016,1.2678505147829218,52 days 07:39:59.999999999
Most Sharpe Ratio,MET,true,70,79,false,72,56.94444444444444,1.7897858291488515,0.011461318051575931,3.6663188988255215,2.7688169985604416,0.24068767908309455,0.4813753581661891,0.8824377865368017,0.8060148267343245,0,0,6282,6283 days 00:00:00,1000.0,7073.379254308297,607.3379254308297,473.5229753861656,100.0,535.263392076904,43.37088841315235,1424 days 00:00:00,72,0,0.0,66.24163961624862,-32.16718724001322,11.268591920721567,-6.388300259166021,61 days 17:33:39.512195122,39 days 20:54:11.612903225,84.35248964317077,0.5433124698869397,0.2775134000806055,1.1153068598336038,0.828920976758957,30.378120105564374,1.076153082616935,0.4456971928209848,-0.020984935330385677,None,None,0.0004197877001063795,0.10578650042680764,6.073379254308243,0.08162578438173274,0.23432937771091172,1.7897858291488515,0.2825944188569432,9098.92857142857,0.9414612080958016,1.2678505147829218,52 days 07:39:59.999999999
Most Calmar Ratio,MET,true,70,79,false,72,56.94444444444444,1.7897858291488515,0.011461318051575931,3.6663188988255215,2.7688169985604416,0.24068767908309455,0.4813753581661891,0.8824377865368017,0.8060148267343245,0,0,6282,6283 days 00:00:00,1000.0,7073.379254308297,607.3379254308297,473.5229753861656,100.0,535.263392076904,43.37088841315235,1424 days 00:00:00,72,0,0.0,66.24163961624862,-32.16718724001322,11.268591920721567,-6.388300259166021,61 days 17:33:39.512195122,39 days 20:54:11.612903225,84.35248964317077,0.5433124698869397,0.2775134000806055,1.1153068598336038,0.828920976758957,30.378120105564374,1.076153082616935,0.4456971928209848,-0.020984935330385677,None,None,0.0004197877001063795,0.10578650042680764,6.073379254308243,0.08162578438173274,0.23432937771091172,1.7897858291488515,0.2825944188569432,9098.92857142857,0.9414612080958016,1.2678505147829218,52 days 07:39:59.999999999
Most Omega Ratio,MET,true,70,79,false,72,56.94444444444444,1.7897858291488515,0.011461318051575931,3.6663188988255215,2.7688169985604416,0.24068767908309455,0.4813753581661891,0.8824377865368017,0.8060148267343245,0,0,6282,6283 days 00:00:00,1000.0,7073.379254308297,607.3379254308297,473.5229753861656,100.0,535.263392076904,43.37088841315235,1424 days 00:00:00,72,0,0.0,66.24163961624862,-32.16718724001322,11.268591920721567,-6.388300259166021,61 days 17:33:39.512195122,39 days 20:54:11.612903225,84.35248964317077,0.5433124698869397,0.2775134000806055,1.1153068598336038,0.828920976758957,30.378120105564374,1.076153082616935,0.4456971928209848,-0.020984935330385677,None,None,0.0004197877001063795,0.10578650042680764,6.073379254308243,0.08162578438173274,0.23432937771091172,1.7897858291488515,0.2825944188569432,9098.92857142857,0.9414612080958016,1.2678505147829218,52 days 07:39:59.999999999
Most Sortino Ratio,MET,true,70,79,false,72,56.94444444444444,1.7897858291488515,0.011461318051575931,3.6663188988255215,2.7688169985604416,0.24068767908309455,0.4813753581661891,0.8824377865368017,0.8060148267343245,0,0,6282,6283 days 00:00:00,1000.0,7073.379254308297,607.3379254308297,473.5229753861656,100.0,535.263392076904,43.37088841315235,1424 days 00:00:00,72,0,0.0,66.24163961624862,-32.16718724001322,11.268591920721567,-6.388300259166021,61 days 17:33:39.512195122,39 days 20:54:11.612903225,84.35248964317077,0.5433124698869397,0.2775134000806055,1.1153068598336038,0.828920976758957,30.378120105564374,1.076153082616935,0.4456971928209848,-0.020984935330385677,None,None,0.0004197877001063795,0.10578650042680764,6.073379254308243,0.08162578438173274,0.23432937771091172,1.7897858291488515,0.2825944188569432,9098.92857142857,0.9414612080958016,1.2678505147829218,52 days 07:39:59.999999999
Median Total Trades,MET,true,70,80,false,66,57.57575757575758,1.8481985230172553,0.010506208213944603,3.8680078487944343,2.7073917527019433,0.22063037249283665,0.4412607449856733,0.8534000124847319,0.7834063680950448,0,0,6282,6283 days 00:00:00,1000.0,6598.788713463933,559.8788713463933,473.5229753861656,100.0,453.7025110599917,44.78981836135785,1475 days 00:00:00,66,0,0.0,66.24163961624862,-32.167187240013234,11.547305404208181,-6.5538959764099385,70 days 22:06:18.947368421,38 days 14:34:17.142857142,84.83013202218085,0.5286968831242179,0.2586498752705443,1.1119041143581554,0.8237278534210758,30.22661544391195,1.0678399780711862,0.44769585253456223,-0.02110546771804065,None,None,0.0004090069480123633,0.10306975089911555,5.598788713463893,0.07861699368094377,0.2346230295050622,1.8481985230172553,0.18236896718644557,9098.92857142857,0.9013804815319514,1.2318382690643381,57 days 05:05:27.272727272
