Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Least Total Return [%],XLY,true,20,23,false,230,54.347826086956516,1.684159312828537,0.03480102889998487,0.8745749655744417,0.7792007890007498,0.009875967660806517,1.4616432137993645,0.00863727407696416,0.9473402808670173,0,0,6609,6610 days 00:00:00,1000.0,5913.324566959934,491.33245669599336,698.2723830521471,100.0,1149.3659154917382,23.817817935241703,1013 days 00:00:00,230,0,0.0,19.73009564016887,-9.570742285655802,3.7297923894147753,-2.524493396140241,22 days 09:01:26.400000,10 days 16:41:08.571428571,21.36228072591276,0.6516211749574882,0.4329243684534342,1.1303278693978502,0.13489583273663514,7.78851989154235,1.1079936801711887,0.45755237045203967,-0.014830842375347724,None,None,0.00031023409472135516,0.0781789918697815,4.913324566959905,0.07010244023383838,0.14439130417423038,-0.2963598896058581,9572.559523809523,1.4382611969860566,0.4280328413579286,17 days 01:02:36.521739129
Most Total Fees Paid,XLY,true,20,23,false,230,54.347826086956516,1.684159312828537,0.03480102889998487,0.8745749655744417,0.7792007890007498,0.009875967660806517,1.4616432137993645,0.00863727407696416,0.9473402808670173,0,0,6609,6610 days 00:00:00,1000.0,5913.324566959934,491.33245669599336,698.2723830521471,100.0,1149.3659154917382,23.817817935241703,1013 days 00:00:00,230,0,0.0,19.73009564016887,-9.570742285655802,3.7297923894147753,-2.524493396140241,22 days 09:01:26.400000,10 days 16:41:08.571428571,21.36228072591276,0.6516211749574882,0.4329243684534342,1.1303278693978502,0.13489583273663514,7.78851989154235,1.1079936801711887,0.45755237045203967,-0.014830842375347724,None,None,0.00031023409472135516,0.0781789918697815,4.913324566959905,0.07010244023383838,0.14439130417423038,-0.2963598896058581,9572.559523809523,1.4382611969860566,0.4280328413579286,17 days 01:02:36.521739129
Mean Total Fees Paid,XLY,true,20,23,false,230,54.347826086956516,1.684159312828537,0.03480102889998487,0.8745749655744417,0.7792007890007498,0.009875967660806517,1.4616432137993645,0.00863727407696416,0.9473402808670173,0,0,6609,6610 days 00:00:00,1000.0,5913.324566959934,491.33245669599336,698.2723830521471,100.0,1149.3659154917382,23.817817935241703,1013 days 00:00:00,230,0,0.0,19.73009564016887,-9.570742285655802,3.7297923894147753,-2.524493396140241,22 days 09:01:26.400000,10 days 16:41:08.571428571,21.36228072591276,0.6516211749574882,0.4329243684534342,1.1303278693978502,0.13489583273663514,7.78851989154235,1.1079936801711887,0.45755237045203967,-0.014830842375347724,None,None,0.00031023409472135516,0.0781789918697815,4.913324566959905,0.07010244023383838,0.14439130417423038,-0.2963598896058581,9572.559523809523,1.4382611969860566,0.4280328413579286,17 days 01:02:36.521739129
Median Total Fees Paid,XLY,true,20,23,false,230,54.347826086956516,1.684159312828537,0.03480102889998487,0.8745749655744417,0.7792007890007498,0.009875967660806517,1.4616432137993645,0.00863727407696416,0.9473402808670173,0,0,6609,6610 days 00:00:00,1000.0,5913.324566959934,491.33245669599336,698.2723830521471,100.0,1149.3659154917382,23.817817935241703,1013 days 00:00:00,230,0,0.0,19.73009564016887,-9.570742285655802,3.7297923894147753,-2.524493396140241,22 days 09:01:26.400000,10 days 16:41:08.571428571,21.36228072591276,0.6516211749574882,0.4329243684534342,1.1303278693978502,0.13489583273663514,7.78851989154235,1.1079936801711887,0.45755237045203967,-0.014830842375347724,None,None,0.00031023409472135516,0.0781789918697815,4.913324566959905,0.07010244023383838,0.14439130417423038,-0.2963598896058581,9572.559523809523,1.4382611969860566,0.4280328413579286,17 days 01:02:36.521739129
Least Max Drawdown [%],XLY,true,20,23,false,230,54.347826086956516,1.684159312828537,0.03480102889998487,0.8745749655744417,0.7792007890007498,0.009875967660806517,1.4616432137993645,0.00863727407696416,0.9473402808670173,0,0,6609,6610 days 00:00:00,1000.0,5913.324566959934,491.33245669599336,698.2723830521471,100.0,1149.3659154917382,23.817817935241703,1013 days 00:00:00,230,0,0.0,19.73009564016887,-9.570742285655802,3.7297923894147753,-2.524493396140241,22 days 09:01:26.400000,10 days 16:41:08.571428571,21.36228072591276,0.6516211749574882,0.4329243684534342,1.1303278693978502,0.13489583273663514,7.78851989154235,1.1079936801711887,0.45755237045203967,-0.014830842375347724,None,None,0.00031023409472135516,0.0781789918697815,4.913324566959905,0.07010244023383838,0.14439130417423038,-0.2963598896058581,9572.559523809523,1.4382611969860566,0.4280328413579286,17 days 01:02:36.521739129
Mean Max Drawdown [%],XLY,true,20,23,false,230,54.347826086956516,1.684159312828537,0.03480102889998487,0.8745749655744417,0.7792007890007498,0.009875967660806517,1.4616432137993645,0.00863727407696416,0.9473402808670173,0,0,6609,6610 days 00:00:00,1000.0,5913.324566959934,491.33245669599336,698.2723830521471,100.0,1149.3659154917382,23.817817935241703,1013 days 00:00:00,230,0,0.0,19.73009564016887,-9.570742285655802,3.7297923894147753,-2.524493396140241,22 days 09:01:26.400000,10 days 16:41:08.571428571,21.36228072591276,0.6516211749574882,0.4329243684534342,1.1303278693978502,0.13489583273663514,7.78851989154235,1.1079936801711887,0.45755237045203967,-0.014830842375347724,None,None,0.00031023409472135516,0.0781789918697815,4.913324566959905,0.07010244023383838,0.14439130417423038,-0.2963598896058581,9572.559523809523,1.4382611969860566,0.4280328413579286,17 days 01:02:36.521739129
Median Max Drawdown [%],XLY,true,20,23,false,230,54.347826086956516,1.684159312828537,0.03480102889998487,0.8745749655744417,0.7792007890007498,0.009875967660806517,1.4616432137993645,0.00863727407696416,0.9473402808670173,0,0,6609,6610 days 00:00:00,1000.0,5913.324566959934,491.33245669599336,698.2723830521471,100.0,1149.3659154917382,23.817817935241703,1013 days 00:00:00,230,0,0.0,19.73009564016887,-9.570742285655802,3.7297923894147753,-2.524493396140241,22 days 09:01:26.400000,10 days 16:41:08.571428571,21.36228072591276,0.6516211749574882,0.4329243684534342,1.1303278693978502,0.13489583273663514,7.78851989154235,1.1079936801711887,0.45755237045203967,-0.014830842375347724,None,None,0.00031023409472135516,0.0781789918697815,4.913324566959905,0.07010244023383838,0.14439130417423038,-0.2963598896058581,9572.559523809523,1.4382611969860566,0.4280328413579286,17 days 01:02:36.521739129
Most Total Trades,XLY,true,20,23,false,230,54.347826086956516,1.684159312828537,0.03480102889998487,0.8745749655744417,0.7792007890007498,0.009875967660806517,1.4616432137993645,0.00863727407696416,0.9473402808670173,0,0,6609,6610 days 00:00:00,1000.0,5913.324566959934,491.33245669599336,698.2723830521471,100.0,1149.3659154917382,23.817817935241703,1013 days 00:00:00,230,0,0.0,19.73009564016887,-9.570742285655802,3.7297923894147753,-2.524493396140241,22 days 09:01:26.400000,10 days 16:41:08.571428571,21.36228072591276,0.6516211749574882,0.4329243684534342,1.1303278693978502,0.13489583273663514,7.78851989154235,1.1079936801711887,0.45755237045203967,-0.014830842375347724,None,None,0.00031023409472135516,0.0781789918697815,4.913324566959905,0.07010244023383838,0.14439130417423038,-0.2963598896058581,9572.559523809523,1.4382611969860566,0.4280328413579286,17 days 01:02:36.521739129
Mean Total Trades,XLY,true,20,23,false,230,54.347826086956516,1.684159312828537,0.03480102889998487,0.8745749655744417,0.7792007890007498,0.009875967660806517,1.4616432137993645,0.00863727407696416,0.9473402808670173,0,0,6609,6610 days 00:00:00,1000.0,5913.324566959934,491.33245669599336,698.2723830521471,100.0,1149.3659154917382,23.817817935241703,1013 days 00:00:00,230,0,0.0,19.73009564016887,-9.570742285655802,3.7297923894147753,-2.524493396140241,22 days 09:01:26.400000,10 days 16:41:08.571428571,21.36228072591276,0.6516211749574882,0.4329243684534342,1.1303278693978502,0.13489583273663514,7.78851989154235,1.1079936801711887,0.45755237045203967,-0.014830842375347724,None,None,0.00031023409472135516,0.0781789918697815,4.913324566959905,0.07010244023383838,0.14439130417423038,-0.2963598896058581,9572.559523809523,1.4382611969860566,0.4280328413579286,17 days 01:02:36.521739129
Median Total Trades,XLY,true,20,23,false,230,54.347826086956516,1.684159312828537,0.03480102889998487,0.8745749655744417,0.7792007890007498,0.009875967660806517,1.4616432137993645,0.00863727407696416,0.9473402808670173,0,0,6609,6610 days 00:00:00,1000.0,5913.324566959934,491.33245669599336,698.2723830521471,100.0,1149.3659154917382,23.817817935241703,1013 days 00:00:00,230,0,0.0,19.73009564016887,-9.570742285655802,3.7297923894147753,-2.524493396140241,22 days 09:01:26.400000,10 days 16:41:08.571428571,21.36228072591276,0.6516211749574882,0.4329243684534342,1.1303278693978502,0.13489583273663514,7.78851989154235,1.1079936801711887,0.45755237045203967,-0.014830842375347724,None,None,0.00031023409472135516,0.0781789918697815,4.913324566959905,0.07010244023383838,0.14439130417423038,-0.2963598896058581,9572.559523809523,1.4382611969860566,0.4280328413579286,17 days 01:02:36.521739129
