Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Most Total Return [%],UNI-USD,true,24,26,96,53.68421052631579,0.7919080064035731,0.04795557799091368,28.798670975653046,23.78513716207782,1.4538112064613833,2.8924785461887934,41.867830595598576,1664.866268262748,0,0,1981,1982 days 00:00:00,1000.0,114.43696168076576,-88.55630383192342,-97.68648809960673,100.0,37.65315024498451,99.98418564855824,885 days 00:00:00,95,1,1.6382481284640704,1933.7615891177045,-85.41484651278661,76.08787027594235,-26.013810031500466,11 days 11:17:38.823529411,8 days 18:00:00,-9.338960909975768,0.4300480498336404,-0.3291980735336412,371.3182585974756,44.51962106462738,1981.997771792319,434.4341656879969,0.2962720732504905,-0.10061631856544635,None,None,7.958285119944938,2005.4878502261242,-0.8855630383192576,-0.24089461052282313,5612.407735121,0.09346414683649658,10 days 05:03:09.473684209,false
Least Max Drawdown [%],UNI-USD,true,24,26,96,53.68421052631579,0.7919080064035731,0.04795557799091368,28.798670975653046,23.78513716207782,1.4538112064613833,2.8924785461887934,41.867830595598576,1664.866268262748,0,0,1981,1982 days 00:00:00,1000.0,114.43696168076576,-88.55630383192342,-97.68648809960673,100.0,37.65315024498451,99.98418564855824,885 days 00:00:00,95,1,1.6382481284640704,1933.7615891177045,-85.41484651278661,76.08787027594235,-26.013810031500466,11 days 11:17:38.823529411,8 days 18:00:00,-9.338960909975768,0.4300480498336404,-0.3291980735336412,371.3182585974756,44.51962106462738,1981.997771792319,434.4341656879969,0.2962720732504905,-0.10061631856544635,None,None,7.958285119944938,2005.4878502261242,-0.8855630383192576,-0.24089461052282313,5612.407735121,0.09346414683649658,10 days 05:03:09.473684209,false
Most Avg Winning Trade [%],UNI-USD,true,24,26,96,53.68421052631579,0.7919080064035731,0.04795557799091368,28.798670975653046,23.78513716207782,1.4538112064613833,2.8924785461887934,41.867830595598576,1664.866268262748,0,0,1981,1982 days 00:00:00,1000.0,114.43696168076576,-88.55630383192342,-97.68648809960673,100.0,37.65315024498451,99.98418564855824,885 days 00:00:00,95,1,1.6382481284640704,1933.7615891177045,-85.41484651278661,76.08787027594235,-26.013810031500466,11 days 11:17:38.823529411,8 days 18:00:00,-9.338960909975768,0.4300480498336404,-0.3291980735336412,371.3182585974756,44.51962106462738,1981.997771792319,434.4341656879969,0.2962720732504905,-0.10061631856544635,None,None,7.958285119944938,2005.4878502261242,-0.8855630383192576,-0.24089461052282313,5612.407735121,0.09346414683649658,10 days 05:03:09.473684209,false
Most Calmar Ratio,UNI-USD,true,24,26,96,53.68421052631579,0.7919080064035731,0.04795557799091368,28.798670975653046,23.78513716207782,1.4538112064613833,2.8924785461887934,41.867830595598576,1664.866268262748,0,0,1981,1982 days 00:00:00,1000.0,114.43696168076576,-88.55630383192342,-97.68648809960673,100.0,37.65315024498451,99.98418564855824,885 days 00:00:00,95,1,1.6382481284640704,1933.7615891177045,-85.41484651278661,76.08787027594235,-26.013810031500466,11 days 11:17:38.823529411,8 days 18:00:00,-9.338960909975768,0.4300480498336404,-0.3291980735336412,371.3182585974756,44.51962106462738,1981.997771792319,434.4341656879969,0.2962720732504905,-0.10061631856544635,None,None,7.958285119944938,2005.4878502261242,-0.8855630383192576,-0.24089461052282313,5612.407735121,0.09346414683649658,10 days 05:03:09.473684209,false
Most Avg Losing Trade Duration,UNI-USD,true,24,26,96,53.68421052631579,0.7919080064035731,0.04795557799091368,28.798670975653046,23.78513716207782,1.4538112064613833,2.8924785461887934,41.867830595598576,1664.866268262748,0,0,1981,1982 days 00:00:00,1000.0,114.43696168076576,-88.55630383192342,-97.68648809960673,100.0,37.65315024498451,99.98418564855824,885 days 00:00:00,95,1,1.6382481284640704,1933.7615891177045,-85.41484651278661,76.08787027594235,-26.013810031500466,11 days 11:17:38.823529411,8 days 18:00:00,-9.338960909975768,0.4300480498336404,-0.3291980735336412,371.3182585974756,44.51962106462738,1981.997771792319,434.4341656879969,0.2962720732504905,-0.10061631856544635,None,None,7.958285119944938,2005.4878502261242,-0.8855630383192576,-0.24089461052282313,5612.407735121,0.09346414683649658,10 days 05:03:09.473684209,false
Median Total Trades,UNI-USD,true,27,30,70,55.714285714285715,0.4896017481420589,0.0353356890459364,23.630124561648838,20.254392481413287,1.0600706713780919,2.1201413427561837,25.04960200881502,1616.9243854007445,0,0,1981,1982 days 00:00:00,1000.0,2.2708984675927013,-99.77291015324073,-97.68648809960673,100.0,21.07879529796671,99.99105719197307,885 days 00:00:00,70,0,0.0,1941.4462632825878,-74.41876628299487,68.12921395752073,-32.35260080735129,15 days 03:04:36.923076923,12 days 07:44:30.967741935,-14.253272879034384,0.4299239677640424,-0.6741303878243022,353.91710892186353,44.51962269109045,1981.9978683996508,408.24298568639455,0.28784925276153345,-0.10242542965278795,None,None,7.955989974186829,2004.9094734950809,-0.9977291015324073,-0.5388357712533383,5612.408485634249,-0.021358348469918995,13 days 21:15:25.714285713,false
Most Worst Trade [%],UNI-USD,true,27,30,70,55.714285714285715,0.4896017481420589,0.0353356890459364,23.630124561648838,20.254392481413287,1.0600706713780919,2.1201413427561837,25.04960200881502,1616.9243854007445,0,0,1981,1982 days 00:00:00,1000.0,2.2708984675927013,-99.77291015324073,-97.68648809960673,100.0,21.07879529796671,99.99105719197307,885 days 00:00:00,70,0,0.0,1941.4462632825878,-74.41876628299487,68.12921395752073,-32.35260080735129,15 days 03:04:36.923076923,12 days 07:44:30.967741935,-14.253272879034384,0.4299239677640424,-0.6741303878243022,353.91710892186353,44.51962269109045,1981.9978683996508,408.24298568639455,0.28784925276153345,-0.10242542965278795,None,None,7.955989974186829,2004.9094734950809,-0.9977291015324073,-0.5388357712533383,5612.408485634249,-0.021358348469918995,13 days 21:15:25.714285713,false
Median Expectancy,UNI-USD,true,27,30,70,55.714285714285715,0.4896017481420589,0.0353356890459364,23.630124561648838,20.254392481413287,1.0600706713780919,2.1201413427561837,25.04960200881502,1616.9243854007445,0,0,1981,1982 days 00:00:00,1000.0,2.2708984675927013,-99.77291015324073,-97.68648809960673,100.0,21.07879529796671,99.99105719197307,885 days 00:00:00,70,0,0.0,1941.4462632825878,-74.41876628299487,68.12921395752073,-32.35260080735129,15 days 03:04:36.923076923,12 days 07:44:30.967741935,-14.253272879034384,0.4299239677640424,-0.6741303878243022,353.91710892186353,44.51962269109045,1981.9978683996508,408.24298568639455,0.28784925276153345,-0.10242542965278795,None,None,7.955989974186829,2004.9094734950809,-0.9977291015324073,-0.5388357712533383,5612.408485634249,-0.021358348469918995,13 days 21:15:25.714285713,false
Median Total Fees Paid,UNI-USD,true,29,30,118,55.08474576271186,0.8939067681077998,0.05956587582029278,23.00565379959369,19.496316779316686,1.7869762746087834,3.5739525492175668,41.110557521737334,1707.3068000914038,0,0,1981,1982 days 00:00:00,1000.0,20.11179709698149,-97.98882029030185,-97.68648809960673,100.0,148.18001654296708,99.985855814901,896 days 00:00:00,118,0,0.0,2010.9448375163709,-90.42461887778778,59.300406989450096,-21.506779357777365,9 days 14:01:50.769230769,6 days 14:56:36.226415094,-8.304137312737453,0.42986748748920184,-0.5130289014120193,383.05533033605195,44.519626802436115,1981.998112596285,472.4349074144655,0.29373368146214096,-0.09733920641712444,None,None,7.954945057970986,2004.6461546086884,-0.9798882029030179,-0.3914539444106876,5612.408685800446,-0.003094923326415787,8 days 06:06:06.101694914,false
Most Total Trades,UNI-USD,true,29,30,118,55.08474576271186,0.8939067681077998,0.05956587582029278,23.00565379959369,19.496316779316686,1.7869762746087834,3.5739525492175668,41.110557521737334,1707.3068000914038,0,0,1981,1982 days 00:00:00,1000.0,20.11179709698149,-97.98882029030185,-97.68648809960673,100.0,148.18001654296708,99.985855814901,896 days 00:00:00,118,0,0.0,2010.9448375163709,-90.42461887778778,59.300406989450096,-21.506779357777365,9 days 14:01:50.769230769,6 days 14:56:36.226415094,-8.304137312737453,0.42986748748920184,-0.5130289014120193,383.05533033605195,44.519626802436115,1981.998112596285,472.4349074144655,0.29373368146214096,-0.09733920641712444,None,None,7.954945057970986,2004.6461546086884,-0.9798882029030179,-0.3914539444106876,5612.408685800446,-0.003094923326415787,8 days 06:06:06.101694914,false
