Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Median Total Return [%],STRK_MSTR,EMA,45,88,false,2,NaN,100.0,inf,NaN,4.735559631359661,-0.32945030104871115,7 days 11:00:00,0.056552433493851986,3.440273037542662,5.160409556313993,NaN,0,0,293,12 days 06:00:00,1000.0,1138.5824001785559,13.858240017855586,20.66698417660806,100.0,3.301071428366008,24.04613068579841,7 days 22:00:00,1,1,-12.451663468823654,15.118509771102694,15.118509771102694,15.118509771102694,NaN,7 days 11:00:00,NaT,151.03406364737958,3.267780940931012,194.6273451902063,1.1285293980909012,0.13936690482053818,4.2792619040614275,0.9404411650757507,0.53125,-0.02702118051755225,None,None,0.000577889951738833,3.4950784281164617,0.13858240017855783,13.437686040713732,1.2872122138506252,17.682705026455025
Least Total Fees Paid,STRK_MSTR,EMA,81,89,false,1,NaN,100.0,inf,NaN,4.92162443858344,-0.3010644332757908,7 days 22:00:00,0.056552433493851986,1.720136518771331,3.440273037542662,NaN,0,0,293,12 days 06:00:00,1000.0,1144.4489029795782,14.44489029795782,20.66698417660806,100.0,2.1445954964779963,23.055691324105005,7 days 22:00:00,1,0,0.0,14.459335188255778,14.459335188255778,14.459335188255778,NaN,7 days 22:00:00,NaT,144.4489029795782,3.354111381189775,237.29532578068344,1.1315544312253785,0.20056038673911178,4.191590328187349,1.0083158298047925,0.5233160621761659,-0.02605916653913957,None,None,0.0005970993183453071,3.6112566773524173,0.1444489029795799,15.047663348919908,1.2957673702570687,17.682705026455025
Median Max Drawdown [%],STRK_MSTR,EMA,35,89,false,2,NaN,100.0,inf,NaN,5.125371746690805,-0.24924122447445826,7 days 10:00:00,0.056552433493851986,3.440273037542662,5.160409556313993,NaN,0,0,293,12 days 06:00:00,1000.0,1155.1591973423601,15.515919734236014,20.66698417660806,100.0,3.3307637252940627,27.207564770792793,7 days 22:00:00,1,1,-10.720999922918963,16.604607746254437,16.604607746254437,16.604607746254437,NaN,7 days 10:00:00,NaT,165.88019726527912,3.452967278536618,266.58437475550056,1.135127581222215,0.37833134287018666,4.447678323023424,0.9513450204529036,0.5555555555555556,-0.02870113156214406,None,None,0.0006401654610869479,3.8717207086538608,0.15515919734236183,18.437130178039293,1.3494528671360224,17.682705026455025
Least Total Trades,STRK_MSTR,EMA,66,89,false,1,NaN,100.0,inf,NaN,5.267861088395883,-0.23291481685545734,7 days 17:00:00,0.056552433493851986,1.720136518771331,3.440273037542662,NaN,0,0,293,12 days 06:00:00,1000.0,1158.5333734215876,15.85333734215876,20.66698417660806,100.0,2.1586940654890165,23.055691324105005,7 days 22:00:00,1,0,0.0,15.86919067950091,15.86919067950091,15.86919067950091,NaN,7 days 17:00:00,NaT,158.53337342158753,3.5889686884224568,343.5477180751782,1.1422273465218455,0.19361572078119715,4.203867691315197,0.9823155180087868,0.5154639175257731,-0.02605916653913957,None,None,0.0006385917641668192,3.8622029896809225,0.15853337342158902,19.639071137785212,1.2951247060431128,17.682705026455025
Most Win Rate [%],STRK_MSTR,EMA,35,88,false,2,NaN,100.0,inf,NaN,5.231891958489716,-0.22743154833085705,7 days 09:00:00,0.056552433493851986,3.440273037542662,5.160409556313993,NaN,0,0,293,12 days 06:00:00,1000.0,1159.6665996599277,15.966659965992767,20.66698417660806,100.0,3.3398622051752045,26.923530507802575,7 days 22:00:00,1,1,-10.76283299667216,17.059986208925633,17.059986208925633,17.059986208925633,NaN,7 days 09:00:00,NaT,170.42943265659974,3.524614178878075,302.99952640090703,1.1383066417196859,0.37610105841240177,4.448946306348618,0.9431683602820251,0.5555555555555556,-0.02870113156214413,None,None,0.0006533963114791203,3.9517408918257195,0.15966659965992935,20.058371261026767,1.3493451078996357,17.682705026455025
Most Worst Trade [%],STRK_MSTR,EMA,51,89,false,2,NaN,100.0,inf,NaN,5.4711776180324065,-0.18653091607217231,7 days 13:00:00,0.056552433493851986,3.440273037542662,5.160409556313993,NaN,0,0,293,12 days 06:00:00,1000.0,1168.1195268569627,16.81195268569627,20.66698417660806,100.0,3.3929438282456275,23.055691324105005,7 days 22:00:00,1,1,-28.8506907939759,19.71671878685895,19.71671878685895,19.71671878685895,NaN,7 days 13:00:00,NaT,196.9702176509386,3.740343970727326,440.36300642174865,1.1483031539674655,0.1680216351626197,4.136718167898054,0.9681771690313922,0.53125,-0.02702118051755225,None,None,0.0006674792731756519,4.036914644166343,0.1681195268569644,23.45174396510824,1.298925329952327,17.682705026455025
Median Avg Winning Trade [%],STRK_MSTR,EMA,51,89,false,2,NaN,100.0,inf,NaN,5.4711776180324065,-0.18653091607217231,7 days 13:00:00,0.056552433493851986,3.440273037542662,5.160409556313993,NaN,0,0,293,12 days 06:00:00,1000.0,1168.1195268569627,16.81195268569627,20.66698417660806,100.0,3.3929438282456275,23.055691324105005,7 days 22:00:00,1,1,-28.8506907939759,19.71671878685895,19.71671878685895,19.71671878685895,NaN,7 days 13:00:00,NaT,196.9702176509386,3.740343970727326,440.36300642174865,1.1483031539674655,0.1680216351626197,4.136718167898054,0.9681771690313922,0.53125,-0.02702118051755225,None,None,0.0006674792731756519,4.036914644166343,0.1681195268569644,23.45174396510824,1.298925329952327,17.682705026455025
Mean Avg Losing Trade [%],STRK_MSTR,EMA,35,88,false,2,NaN,100.0,inf,NaN,5.231891958489716,-0.22743154833085705,7 days 09:00:00,0.056552433493851986,3.440273037542662,5.160409556313993,NaN,0,0,293,12 days 06:00:00,1000.0,1159.6665996599277,15.966659965992767,20.66698417660806,100.0,3.3398622051752045,26.923530507802575,7 days 22:00:00,1,1,-10.76283299667216,17.059986208925633,17.059986208925633,17.059986208925633,NaN,7 days 09:00:00,NaT,170.42943265659974,3.524614178878075,302.99952640090703,1.1383066417196859,0.37610105841240177,4.448946306348618,0.9431683602820251,0.5555555555555556,-0.02870113156214413,None,None,0.0006533963114791203,3.9517408918257195,0.15966659965992935,20.058371261026767,1.3493451078996357,17.682705026455025
Most Profit Factor,STRK_MSTR,EMA,35,88,false,2,NaN,100.0,inf,NaN,5.231891958489716,-0.22743154833085705,7 days 09:00:00,0.056552433493851986,3.440273037542662,5.160409556313993,NaN,0,0,293,12 days 06:00:00,1000.0,1159.6665996599277,15.966659965992767,20.66698417660806,100.0,3.3398622051752045,26.923530507802575,7 days 22:00:00,1,1,-10.76283299667216,17.059986208925633,17.059986208925633,17.059986208925633,NaN,7 days 09:00:00,NaT,170.42943265659974,3.524614178878075,302.99952640090703,1.1383066417196859,0.37610105841240177,4.448946306348618,0.9431683602820251,0.5555555555555556,-0.02870113156214413,None,None,0.0006533963114791203,3.9517408918257195,0.15966659965992935,20.058371261026767,1.3493451078996357,17.682705026455025
Mean Profit Factor,STRK_MSTR,EMA,35,88,false,2,NaN,100.0,inf,NaN,5.231891958489716,-0.22743154833085705,7 days 09:00:00,0.056552433493851986,3.440273037542662,5.160409556313993,NaN,0,0,293,12 days 06:00:00,1000.0,1159.6665996599277,15.966659965992767,20.66698417660806,100.0,3.3398622051752045,26.923530507802575,7 days 22:00:00,1,1,-10.76283299667216,17.059986208925633,17.059986208925633,17.059986208925633,NaN,7 days 09:00:00,NaT,170.42943265659974,3.524614178878075,302.99952640090703,1.1383066417196859,0.37610105841240177,4.448946306348618,0.9431683602820251,0.5555555555555556,-0.02870113156214413,None,None,0.0006533963114791203,3.9517408918257195,0.15966659965992935,20.058371261026767,1.3493451078996357,17.682705026455025
