Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Most Total Return [%],1INCH-USD,true,55,77,142,39.71631205673759,0.9317254433889287,0.19532467532467532,0.015700812978902245,0.009593513658685496,5.9012987012987015,11.761038961038961,0.09265518724172962,0.27054378097581133,0,0,17325,721 days 22:00:00,1000.0,832.6362747465287,-16.736372525347132,-57.52368575209557,100.0,262.1274597604628,58.895524800391954,339 days 03:00:00,141,1,17.249548839665067,20.924169985440663,-20.03084987258364,5.02270968536723,-3.2830344441239965,3 days 15:02:08.571428571,1 days 22:22:35.294117647,-1.3093140006605424,0.1844561105505128,-0.1501746478706418,1.008698579700216,3.678363856587932,180.9887042300338,1.0002202461393697,0.3530652089027724,-0.00953640954613621,None,None,0.000013873677638561923,0.08390800235802251,-0.1673637252534811,-0.061934247704039436,0.5474651729788667,0.709052500608631,2 days 14:31:29.361702127,false
Most Sharpe Ratio,1INCH-USD,true,55,77,142,39.71631205673759,0.9317254433889287,0.19532467532467532,0.015700812978902245,0.009593513658685496,5.9012987012987015,11.761038961038961,0.09265518724172962,0.27054378097581133,0,0,17325,721 days 22:00:00,1000.0,832.6362747465287,-16.736372525347132,-57.52368575209557,100.0,262.1274597604628,58.895524800391954,339 days 03:00:00,141,1,17.249548839665067,20.924169985440663,-20.03084987258364,5.02270968536723,-3.2830344441239965,3 days 15:02:08.571428571,1 days 22:22:35.294117647,-1.3093140006605424,0.1844561105505128,-0.1501746478706418,1.008698579700216,3.678363856587932,180.9887042300338,1.0002202461393697,0.3530652089027724,-0.00953640954613621,None,None,0.000013873677638561923,0.08390800235802251,-0.1673637252534811,-0.061934247704039436,0.5474651729788667,0.709052500608631,2 days 14:31:29.361702127,false
Most Calmar Ratio,1INCH-USD,true,55,77,142,39.71631205673759,0.9317254433889287,0.19532467532467532,0.015700812978902245,0.009593513658685496,5.9012987012987015,11.761038961038961,0.09265518724172962,0.27054378097581133,0,0,17325,721 days 22:00:00,1000.0,832.6362747465287,-16.736372525347132,-57.52368575209557,100.0,262.1274597604628,58.895524800391954,339 days 03:00:00,141,1,17.249548839665067,20.924169985440663,-20.03084987258364,5.02270968536723,-3.2830344441239965,3 days 15:02:08.571428571,1 days 22:22:35.294117647,-1.3093140006605424,0.1844561105505128,-0.1501746478706418,1.008698579700216,3.678363856587932,180.9887042300338,1.0002202461393697,0.3530652089027724,-0.00953640954613621,None,None,0.000013873677638561923,0.08390800235802251,-0.1673637252534811,-0.061934247704039436,0.5474651729788667,0.709052500608631,2 days 14:31:29.361702127,false
Most Omega Ratio,1INCH-USD,true,55,77,142,39.71631205673759,0.9317254433889287,0.19532467532467532,0.015700812978902245,0.009593513658685496,5.9012987012987015,11.761038961038961,0.09265518724172962,0.27054378097581133,0,0,17325,721 days 22:00:00,1000.0,832.6362747465287,-16.736372525347132,-57.52368575209557,100.0,262.1274597604628,58.895524800391954,339 days 03:00:00,141,1,17.249548839665067,20.924169985440663,-20.03084987258364,5.02270968536723,-3.2830344441239965,3 days 15:02:08.571428571,1 days 22:22:35.294117647,-1.3093140006605424,0.1844561105505128,-0.1501746478706418,1.008698579700216,3.678363856587932,180.9887042300338,1.0002202461393697,0.3530652089027724,-0.00953640954613621,None,None,0.000013873677638561923,0.08390800235802251,-0.1673637252534811,-0.061934247704039436,0.5474651729788667,0.709052500608631,2 days 14:31:29.361702127,false
Most Sortino Ratio,1INCH-USD,true,55,77,142,39.71631205673759,0.9317254433889287,0.19532467532467532,0.015700812978902245,0.009593513658685496,5.9012987012987015,11.761038961038961,0.09265518724172962,0.27054378097581133,0,0,17325,721 days 22:00:00,1000.0,832.6362747465287,-16.736372525347132,-57.52368575209557,100.0,262.1274597604628,58.895524800391954,339 days 03:00:00,141,1,17.249548839665067,20.924169985440663,-20.03084987258364,5.02270968536723,-3.2830344441239965,3 days 15:02:08.571428571,1 days 22:22:35.294117647,-1.3093140006605424,0.1844561105505128,-0.1501746478706418,1.008698579700216,3.678363856587932,180.9887042300338,1.0002202461393697,0.3530652089027724,-0.00953640954613621,None,None,0.000013873677638561923,0.08390800235802251,-0.1673637252534811,-0.061934247704039436,0.5474651729788667,0.709052500608631,2 days 14:31:29.361702127,false
Most Profit Factor,1INCH-USD,true,45,49,360,46.239554317548745,0.9513169495178059,0.4973160173160173,0.004356483962211,0.0030991057969874695,14.96103896103896,29.88051948051948,0.06517752629178016,0.19575952730300833,0,0,17325,721 days 22:00:00,1000.0,787.2511199679371,-21.274888003206286,-57.52368575209557,100.0,719.8887114195012,60.53541593691146,383 days 13:00:00,359,1,14.373326102300098,14.679979903176644,-18.900832038734166,2.663883549559917,-2.283112391111463,1 days 05:09:45.542168674,0 days 19:40:24.870466321,-0.6326523847753869,0.1317818950350962,-0.1881802890486498,1.0062935363307333,4.118585170798873,198.4974028356589,1.0663092218574095,0.3396737029304879,-0.009192318679736458,None,None,9.734049535514955e-6,0.05887153159079445,-0.21274888003206227,-0.08010938915109034,0.5376451690737337,0.6301542968770695,1 days 00:03:40.612813369,false
Most Win Rate [%],1INCH-USD,true,47,52,323,47.20496894409938,0.8735869090059238,0.44606060606060605,0.0001,0.00007262302914476828,13.423376623376623,26.805194805194805,0.0013423376623376622,-0.2040370230463262,0,0,17325,721 days 22:00:00,1000.0,551.6314297852531,-44.83685702147469,-57.52368575209557,100.0,510.51184622571384,58.8311837729873,610 days 01:00:00,322,1,10.82101083740315,26.722289706662135,-20.077706439211823,2.70848394129909,-2.6084378153880152,1 days 08:17:45.789473684,0 days 22:12:00,-1.4260545995408371,-0.1382905433115447,-0.44151841309241974,0.9934458482770407,3.9528913430165478,191.29368545464692,1.0475477324582358,0.3411254741079031,-0.009387083447871973,None,None,-0.000010315225918252578,-0.06238648635359159,-0.44836857021473986,-0.18751150348504209,0.5429304575057347,0.22054964950083536,1 days 02:57:57.018633539,false
Median Total Trades,1INCH-USD,true,64,71,238,45.14767932489451,0.9172054107870831,0.32831168831168833,0.0001,0.0000694579681921454,9.89090909090909,19.74025974025974,0.000989090909090909,0.14864950293622356,0,0,17325,721 days 22:00:00,1000.0,740.3208578386802,-25.967914216131977,-57.52368575209557,100.0,428.3896497260867,61.71937190334879,323 days 02:00:00,237,1,13.622248305401286,22.126652558717147,-19.417160142398238,3.2268262077851375,-2.71532779208901,1 days 20:37:00.560747663,1 days 06:37:50.769230769,-1.153170423910213,0.09908154321422782,-0.22849898442208857,1.0047461291672075,4.506176171534953,191.63691525796824,1.0292685940304513,0.3472783825816485,-0.009499356907792687,None,None,7.5339327325448545e-6,0.04556522516643128,-0.2596791421613197,-0.09963555831706827,0.553460868668715,0.5485700563756735,1 days 12:56:42.531645568,false
Median Total Return [%],1INCH-USD,true,47,49,507,45.059288537549406,0.8593777611062998,0.700952380952381,0.0001,0.00006932198236546062,21.070129870129872,42.0987012987013,0.002107012987012987,-0.5898936980818125,0,0,17325,721 days 22:00:00,1000.0,396.7359658483656,-60.32640341516344,-57.52368575209557,100.0,777.383800780204,68.12953386021789,383 days 23:00:00,506,1,-2.348022155667593,16.887621619628153,-19.23700414844136,2.167308380449721,-1.9982113922274571,0 days 20:57:53.684210526,0 days 13:53:44.460431654,-1.1875810513754237,-0.4042517964112055,-0.5480469368122587,0.9809299046593927,3.7554035507740324,201.26554879078904,1.0823976539716456,0.336264075273793,-0.009197123430129765,None,None,-0.000029826509681723755,-0.18039073055506527,-0.6032640341516349,-0.27581647808737975,0.537042209227715,-0.04872284566650481,0 days 17:04:51.699604741,false
Most Max Drawdown Duration,1INCH-USD,true,78,86,191,44.73684210526316,0.584609286401627,0.2632034632034632,0.0001,0.00006882591093117409,7.937662337662338,15.833766233766234,0.0007937662337662338,-1.2727491808422915,0,0,17325,721 days 22:00:00,1000.0,208.11793119256902,-79.1882068807431,-57.52368575209557,100.0,175.37739205152192,80.96452645272659,718 days 02:00:00,190,1,4.383852424460287,22.081568774415373,-15.711630030640459,3.1317247734669817,-3.8188336987710874,2 days 11:19:03.529411764,1 days 10:49:42.857142857,-4.190873269641532,-0.8878561174216524,-0.6765826623651418,0.9590250821389917,3.5253685631287,184.41663776727063,0.9849505670945912,0.3406066233364283,-0.0098173150443873,None,None,-0.00006640025574631044,-0.40158874675368555,-0.7918820688074308,-0.42184833773091335,0.5443586207815944,-0.37661914123537016,1 days 21:47:03.157894736,false
