Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
Most Total Return [%],BIO,true,41,61,false,91,52.74725274725275,1.7009726683510262,0.00800774375219993,7.47375399415624,6.462622801648344,0.16816261879619854,0.3363252375923971,1.2568060438958621,1.1014243750319446,0,0,11364,11365 days 00:00:00,1000.0,164636.1813099332,16363.61813099332,9443.274282746319,100.0,11810.591208719361,40.86969633901876,1217 days 00:00:00,91,0,0.0,116.87035080886723,-21.16146678472031,19.994823152389706,-6.503253438290418,90 days 02:30:00,47 days 05:01:23.720930232,1798.1997946146498,0.6984400432876173,0.4358023697905663,1.161064137668049,1.2892136315668585,18.93576046836555,1.1497309636551405,0.3539432928282106,-0.021265913788597077,None,None,0.000568824614968066,0.14334380297195262,163.63618130993345,0.11981883255959369,0.2469994314314798,0.7328330874483937,69 days 20:02:38.241758241
Most Expectancy,BIO,true,41,61,false,91,52.74725274725275,1.7009726683510262,0.00800774375219993,7.47375399415624,6.462622801648344,0.16816261879619854,0.3363252375923971,1.2568060438958621,1.1014243750319446,0,0,11364,11365 days 00:00:00,1000.0,164636.1813099332,16363.61813099332,9443.274282746319,100.0,11810.591208719361,40.86969633901876,1217 days 00:00:00,91,0,0.0,116.87035080886723,-21.16146678472031,19.994823152389706,-6.503253438290418,90 days 02:30:00,47 days 05:01:23.720930232,1798.1997946146498,0.6984400432876173,0.4358023697905663,1.161064137668049,1.2892136315668585,18.93576046836555,1.1497309636551405,0.3539432928282106,-0.021265913788597077,None,None,0.000568824614968066,0.14334380297195262,163.63618130993345,0.11981883255959369,0.2469994314314798,0.7328330874483937,69 days 20:02:38.241758241
Most Sharpe Ratio,BIO,true,41,61,false,91,52.74725274725275,1.7009726683510262,0.00800774375219993,7.47375399415624,6.462622801648344,0.16816261879619854,0.3363252375923971,1.2568060438958621,1.1014243750319446,0,0,11364,11365 days 00:00:00,1000.0,164636.1813099332,16363.61813099332,9443.274282746319,100.0,11810.591208719361,40.86969633901876,1217 days 00:00:00,91,0,0.0,116.87035080886723,-21.16146678472031,19.994823152389706,-6.503253438290418,90 days 02:30:00,47 days 05:01:23.720930232,1798.1997946146498,0.6984400432876173,0.4358023697905663,1.161064137668049,1.2892136315668585,18.93576046836555,1.1497309636551405,0.3539432928282106,-0.021265913788597077,None,None,0.000568824614968066,0.14334380297195262,163.63618130993345,0.11981883255959369,0.2469994314314798,0.7328330874483937,69 days 20:02:38.241758241
Most Omega Ratio,BIO,true,41,61,false,91,52.74725274725275,1.7009726683510262,0.00800774375219993,7.47375399415624,6.462622801648344,0.16816261879619854,0.3363252375923971,1.2568060438958621,1.1014243750319446,0,0,11364,11365 days 00:00:00,1000.0,164636.1813099332,16363.61813099332,9443.274282746319,100.0,11810.591208719361,40.86969633901876,1217 days 00:00:00,91,0,0.0,116.87035080886723,-21.16146678472031,19.994823152389706,-6.503253438290418,90 days 02:30:00,47 days 05:01:23.720930232,1798.1997946146498,0.6984400432876173,0.4358023697905663,1.161064137668049,1.2892136315668585,18.93576046836555,1.1497309636551405,0.3539432928282106,-0.021265913788597077,None,None,0.000568824614968066,0.14334380297195262,163.63618130993345,0.11981883255959369,0.2469994314314798,0.7328330874483937,69 days 20:02:38.241758241
Least Win Rate [%],BIO,true,37,78,false,72,50.0,1.533360849682046,0.006335797254487857,9.332198592374555,6.188232627104144,0.133051742344245,0.26610348468849,1.241665282617945,0.9810728973815649,0,0,11364,11365 days 00:00:00,1000.0,91534.56909122452,9053.456909122453,9443.274282746319,100.0,6643.93464328385,53.87058482450119,3346 days 00:00:00,72,0,0.0,117.92602534909942,-32.307350580175545,27.440567538707246,-8.776170353958136,123 days 00:40:00,55 days 08:00:00,1257.4245707114515,0.6368326942478045,0.28978411098173096,1.1441234076159879,0.8582441237715706,16.356026537036623,1.1357191622178113,0.35782556750298683,-0.021388365141353085,None,None,0.0005168294450949736,0.13024102016393335,90.53456909122372,0.1053374705669845,0.24613229415884066,-0.04127989529395499,89 days 04:20:00
Most Avg Winning Trade [%],BIO,true,37,78,false,72,50.0,1.533360849682046,0.006335797254487857,9.332198592374555,6.188232627104144,0.133051742344245,0.26610348468849,1.241665282617945,0.9810728973815649,0,0,11364,11365 days 00:00:00,1000.0,91534.56909122452,9053.456909122453,9443.274282746319,100.0,6643.93464328385,53.87058482450119,3346 days 00:00:00,72,0,0.0,117.92602534909942,-32.307350580175545,27.440567538707246,-8.776170353958136,123 days 00:40:00,55 days 08:00:00,1257.4245707114515,0.6368326942478045,0.28978411098173096,1.1441234076159879,0.8582441237715706,16.356026537036623,1.1357191622178113,0.35782556750298683,-0.021388365141353085,None,None,0.0005168294450949736,0.13024102016393335,90.53456909122372,0.1053374705669845,0.24613229415884066,-0.04127989529395499,89 days 04:20:00
Median Best Trade [%],BIO,true,43,65,false,86,54.65116279069767,1.6462697962463133,0.007567757831749384,7.141316878753705,6.182388898534245,0.15892291446673706,0.31784582893347413,1.1349188915020407,0.9821581860355608,0,0,11364,11365 days 00:00:00,1000.0,88973.6786757975,8797.367867579751,9443.274282746319,100.0,6624.6642120656725,49.223641085254485,1901 days 00:00:00,86,0,0.0,101.12717448650324,-28.19130802983823,19.59631297964038,-7.868550217186645,94 days 02:02:33.191489362,50 days 02:27:41.538461538,1022.9497520441573,0.632254393186774,0.3150016405605883,1.1446435622723323,1.0871165176024546,19.165681918376244,1.1373307755597735,0.3544273626504589,-0.02122131656634831,None,None,0.0005149191292667149,0.12975962057521215,87.97367867579784,0.104642218237186,0.24699824820314664,-0.0683985655639268,74 days 03:20:55.813953488
Most Calmar Ratio,BIO,true,42,61,false,93,51.61290322580645,1.6034512444444768,0.008183738120380148,7.116240858337473,6.021145094309866,0.17185850052798313,0.34371700105596625,1.2229864833098458,1.083398913703205,0,0,11364,11365 days 00:00:00,1000.0,149897.76490480607,14889.776490480608,9443.274282746319,100.0,11797.772459088375,38.63613524298082,1235 days 00:00:00,93,0,0.0,96.62606739100487,-19.67641058863507,19.838538647411628,-6.454210116674957,89 days 11:00:00,45 days 21:19:59.999999999,1601.0512355355486,0.6911987290332551,0.45182566216081294,1.1585344520242193,1.1850041926136976,18.146143304971307,1.1452940582868065,0.35458879618593564,-0.021265913788597084,None,None,0.0005590553553057936,0.14088194953706,148.89776490480384,0.11749256943076825,0.24530058489927573,0.5767599293060375,68 days 09:01:56.129032257
Median Total Trades,BIO,true,41,60,false,96,53.125,1.6503345340149795,0.008447729672650475,6.890281755690208,6.000757676574464,0.17740232312565998,0.35480464625131997,1.2223519904497941,1.082559913321508,0,0,11364,11365 days 00:00:00,1000.0,146896.1703711499,14589.617037114991,9443.274282746319,100.0,11498.431640416935,40.86969633901875,2352 days 00:00:00,96,0,0.0,95.01724464929374,-21.886306620406902,18.705204148703288,-6.4999636230579485,84 days 08:56:28.235294118,45 days 09:36:00,1519.7517746994786,0.6873322129338166,0.42526665020804755,1.158534329107447,1.2846467096919774,19.094574739070797,1.1514986955298778,0.3528151410546363,-0.021096060282129195,None,None,0.000558072461671919,0.1406342603413236,145.89617037115067,0.1169914743237972,0.2462468007978651,0.5449744019160268,66 days 02:30:00
Most Profit Factor,BIO,true,41,71,false,79,53.16455696202531,1.8066423351276177,0.0069517775431186205,7.688291011261665,5.947839795044941,0.14598732840549103,0.29197465681098206,1.1223930647380413,0.921131612258901,0,0,11364,11365 days 00:00:00,1000.0,67962.18424736016,6696.218424736016,9443.274282746319,100.0,3903.9948209531426,64.08816094385519,3432 days 00:00:00,79,0,0.0,102.55436734690878,-45.86857142857142,22.093290032372305,-8.663329499188249,107 days 05:42:51.428571428,51 days 03:53:30.810810810,847.6225854096215,0.6008582557203892,0.22641489576909393,1.1375844800973736,0.7569559069698841,22.64064741693193,1.137584480097378,0.3541046109853449,-0.021265913788597112,None,None,0.0004939745754246527,0.12448159300701248,66.9621842473594,0.09806357404098298,0.24933271524188638,-0.29090078036062267,80 days 23:23:32.658227847
