Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
Most Expectancy,AMP,true,66,77,40,66.66666666666666,3.149788211919783,7.983623336745137,349.098147376767,206.28526890445323,0.17195496417604914,1,60.02915942609709,1.2882252235801284,0,0,4885,4886 days 00:00:00,1000.0,17906.056164032532,1690.6056164032532,1375.0878612122137,100.0,513.3822681985921,55.64676055863114,929 days 00:00:00,39,1,3291.2284163386266,106.49109427029958,-28.8434482751998,16.93843214109463,-6.819146306504223,97 days 13:50:46.153846154,41 days 01:50:46.153846154,0.8611285448306756,0.4322232206740944,1.181177786493641,0.22945279650195852,78 days 17:50:46.153846153,0
Most Total Return [%],AMP,true,66,75,49,58.333333333333336,2.998002043133624,9.825997952917094,315.7884350589221,202.98613823805832,0.21064483111566018,1,66.51920157126527,1.298759397221934,0,0,4885,4886 days 00:00:00,1000.0,18376.443553436482,1737.6443553436482,1375.0878612122137,100.0,667.5976450712672,57.91179951455203,944 days 00:00:00,48,1,2218.5986706082167,103.55981918181662,-28.60950066245378,16.943045652768383,-5.4295376871775645,87 days 10:17:08.571428572,32 days 04:48:00,0.8641759048667148,0.4194716109539374,1.1817504706455542,0.26366060261183705,64 days 10:00:00,0
Most Sharpe Ratio,AMP,true,66,75,49,58.333333333333336,2.998002043133624,9.825997952917094,315.7884350589221,202.98613823805832,0.21064483111566018,1,66.51920157126527,1.298759397221934,0,0,4885,4886 days 00:00:00,1000.0,18376.443553436482,1737.6443553436482,1375.0878612122137,100.0,667.5976450712672,57.91179951455203,944 days 00:00:00,48,1,2218.5986706082167,103.55981918181662,-28.60950066245378,16.943045652768383,-5.4295376871775645,87 days 10:17:08.571428572,32 days 04:48:00,0.8641759048667148,0.4194716109539374,1.1817504706455542,0.26366060261183705,64 days 10:00:00,0
Most Omega Ratio,AMP,true,66,75,49,58.333333333333336,2.998002043133624,9.825997952917094,315.7884350589221,202.98613823805832,0.21064483111566018,1,66.51920157126527,1.298759397221934,0,0,4885,4886 days 00:00:00,1000.0,18376.443553436482,1737.6443553436482,1375.0878612122137,100.0,667.5976450712672,57.91179951455203,944 days 00:00:00,48,1,2218.5986706082167,103.55981918181662,-28.60950066245378,16.943045652768383,-5.4295376871775645,87 days 10:17:08.571428572,32 days 04:48:00,0.8641759048667148,0.4194716109539374,1.1817504706455542,0.26366060261183705,64 days 10:00:00,0
Most Sortino Ratio,AMP,true,66,75,49,58.333333333333336,2.998002043133624,9.825997952917094,315.7884350589221,202.98613823805832,0.21064483111566018,1,66.51920157126527,1.298759397221934,0,0,4885,4886 days 00:00:00,1000.0,18376.443553436482,1737.6443553436482,1375.0878612122137,100.0,667.5976450712672,57.91179951455203,944 days 00:00:00,48,1,2218.5986706082167,103.55981918181662,-28.60950066245378,16.943045652768383,-5.4295376871775645,87 days 10:17:08.571428572,32 days 04:48:00,0.8641759048667148,0.4194716109539374,1.1817504706455542,0.26366060261183705,64 days 10:00:00,0
Median Total Trades,AMP,true,67,74,52,62.745098039215684,2.9298190736664353,10.440122824974411,204.5919008764597,150.29708053367102,0.2235414534288639,1,45.734770881697855,1.1395033549570905,0,0,4885,4886 days 00:00:00,1000.0,12806.566587550502,1180.6566587550503,1375.0878612122137,100.0,483.04085142161017,57.59450112790512,931 days 00:00:00,51,1,1372.3796428510595,103.55981918181661,-28.609500662453787,14.251984950161328,-6.871518003958993,76 days 11:15:00,34 days 02:31:34.736842105,0.7762798855407884,0.3643445245005978,1.1613580844410865,-0.1413954758394579,60 days 16:28:14.117647058,0
Least Max Drawdown [%],AMP,true,9,49,60,50.0,2.3592886916747418,12.282497441146365,209.85424722051113,144.52771847142637,0.2579324462640737,1,54.12821934449212,1.1876181381201432,0,0,4885,4886 days 00:00:00,1000.0,13591.254833230656,1259.1254833230655,1375.0878612122137,100.0,722.8636461760472,32.938016347028366,1532 days 00:00:00,60,0,0.0,72.48857006865178,-10.405102235462865,15.292592216230041,-4.430799748186042,83 days 12:00:00,21 days 00:00:00,0.804636306827421,0.6534366781903281,1.1684931009897097,-0.0843308861638275,52 days 06:00:00,0
Most Calmar Ratio,AMP,true,9,49,60,50.0,2.3592886916747418,12.282497441146365,209.85424722051113,144.52771847142637,0.2579324462640737,1,54.12821934449212,1.1876181381201432,0,0,4885,4886 days 00:00:00,1000.0,13591.254833230656,1259.1254833230655,1375.0878612122137,100.0,722.8636461760472,32.938016347028366,1532 days 00:00:00,60,0,0.0,72.48857006865178,-10.405102235462865,15.292592216230041,-4.430799748186042,83 days 12:00:00,21 days 00:00:00,0.804636306827421,0.6534366781903281,1.1684931009897097,-0.0843308861638275,52 days 06:00:00,0
Least Total Trades,AMP,true,71,87,34,66.66666666666666,2.5362918063687485,6.755373592630502,279.24213827382584,139.62106913691292,0.14616171954964174,1,40.814511100821214,1.105541707962905,0,0,4885,4886 days 00:00:00,1000.0,12056.828048412739,1105.6828048412738,1375.0878612122137,100.0,384.135497524084,59.367710696468414,1204 days 00:00:00,33,1,1841.8374853764853,92.2647339729391,-38.32322299373615,18.939613033863196,-8.858618280517682,119 days 19:38:10.909090908,38 days 21:49:05.454545454,0.7582344040582106,0.344298915565965,1.1612066653229882,-0.19591843108370177,92 days 20:21:49.090909088,0
Most Win Rate [%],AMP,true,69,86,35,70.58823529411765,2.764236416312733,6.960081883316274,268.7718441348028,138.4582227361105,0.150460593654043,1,40.43957122601434,1.1029380686155477,0,0,4885,4886 days 00:00:00,1000.0,12004.172070939283,1100.4172070939283,1375.0878612122137,100.0,370.1846611281072,59.55453033023716,1053 days 00:00:00,34,1,1865.9293703559888,100.26854700586539,-38.27637695245929,17.305248011996497,-9.73026029009532,108 days 07:00:00,46 days 16:48:00,0.7566279932864709,0.34255773217491026,1.1610387486333962,-0.19974771203066877,90 days 04:14:07.058823529,0
