Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Profit Factor Adjusted,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Win Rate [%],STX,true,80,84,false,71,63.38028169014085,2.0416895899724063,0.01265597147950089,6.215032088735665,4.958059306744182,0.2657754010695187,0.5315508021390374,1.65180264604365,1.16717955096039,0,0,5610,5611 days 00:00:00,1000.0,27774.51897812431,2677.451897812431,638.6956256368937,100.0,1769.5643682699447,51.125816834395124,785 days 00:00:00,71,0,0.0,85.72169245484463,-34.025788496234085,14.258096831211828,-7.705656888626929,44 days 19:12:00,38 days 18:27:41.538461538,377.1059011003425,0.7984497862047276,0.4721607333472215,1.1748521418910955,-0.18939203862599932,17.336343947015923,1.0809226764557038,0.3992518703241896,-0.027541544152904128,None,None,0.0007577791062766083,0.1909603347817053,26.774518978124252,0.16101207527177142,0.28783375292413427,2.0416895899724063,3.192062369524659,8125.595238095238,0.8834822342971227,2.1875074229047735,42 days 14:11:49.859154929
Median Total Trades,STX,true,81,85,false,74,59.45945945945946,1.9371919665997184,0.013190730837789662,6.33292336887005,5.132595841412456,0.27700534759358286,0.5540106951871657,1.754253639077372,1.184484402720337,0,0,5610,5611 days 00:00:00,1000.0,29707.889433394557,2870.7889433394557,638.6956256368937,100.0,1916.695354764738,54.600290862879596,975 days 00:00:00,74,0,0.0,115.66816394580786,-34.90270935407576,15.847039373465236,-7.621113437869555,46 days 10:54:32.727272727,32 days 14:24:00,387.9444518026293,0.8054515544068563,0.4520894587008959,1.1769909221555757,-0.08886070888989206,17.178499145967663,1.0928146579612619,0.3968135424446104,-0.027642677949354585,None,None,0.0007735465078693799,0.19493371998308373,28.70788943339463,0.16452628289576654,0.2912686269351581,1.9371919665997184,3.4947684438526814,8125.595238095238,0.9019542438316382,2.017333189987816,40 days 20:06:29.189189189
Most Calmar Ratio,STX,true,75,77,false,102,51.9607843137255,1.8520899399076676,0.01818181818181818,4.341037606532499,3.6977658814886283,0.3818181818181818,0.7636363636363636,1.6574870861305904,1.1352127095920106,0,0,5610,5611 days 00:00:00,1000.0,24201.769132304704,2320.1769132304703,638.6956256368937,100.0,2236.9371248361704,43.523953925699956,957 days 00:00:00,102,0,0.0,112.46828340989248,-26.016851827722252,12.930542387122207,-4.949651237778818,40 days 09:30:33.962264151,18 days 04:53:52.653061224,227.46832482651695,0.7674560050351255,0.5291946278705794,1.1672774722138417,-0.0018099900943086861,17.21657414131165,1.1216749496698857,0.39438369781312127,-0.027642677949354547,None,None,0.0007366185341864168,0.18562787061497701,23.201769132304644,0.15385447234095562,0.2910957441221452,1.8520899399076676,2.6326801376114624,8125.595238095238,1.0589336088759551,1.896504653498484,29 days 17:38:49.411764705
Most Total Trades,STX,true,21,22,false,322,52.79503105590062,1.2881671716365486,0.057397504456327984,1.2050930315884978,1.0429987545567896,1.2053475935828877,2.4106951871657754,1.4525559856687027,0.9021914732191868,0,0,5610,5611 days 00:00:00,1000.0,12441.432411331914,1144.1432411331914,638.6956256368937,100.0,3925.486449559856,56.27937075495828,1473 days 00:00:00,322,0,0.0,104.65826289978173,-22.621453419790267,6.401337981988754,-4.606496715569683,12 days 09:02:07.058823529,6 days 08:31:34.736842105,35.5323987929563,0.6240022762613174,0.3166499435325342,1.1366589699564893,-0.3314663344094507,22.329733518128137,1.2573535514009675,0.3992518703241896,-0.028115076127839745,None,None,0.0006478423281082146,0.16325626668327006,11.441432411331794,0.1198828098917466,0.3148689593640186,1.2881671716365486,0.791374788252661,8125.595238095238,1.881466899914333,1.8924775763701145,9 days 12:49:11.552795029
Mean Win Rate [%],STX,true,21,22,false,322,52.79503105590062,1.2881671716365486,0.057397504456327984,1.2050930315884978,1.0429987545567896,1.2053475935828877,2.4106951871657754,1.4525559856687027,0.9021914732191868,0,0,5610,5611 days 00:00:00,1000.0,12441.432411331914,1144.1432411331914,638.6956256368937,100.0,3925.486449559856,56.27937075495828,1473 days 00:00:00,322,0,0.0,104.65826289978173,-22.621453419790267,6.401337981988754,-4.606496715569683,12 days 09:02:07.058823529,6 days 08:31:34.736842105,35.5323987929563,0.6240022762613174,0.3166499435325342,1.1366589699564893,-0.3314663344094507,22.329733518128137,1.2573535514009675,0.3992518703241896,-0.028115076127839745,None,None,0.0006478423281082146,0.16325626668327006,11.441432411331794,0.1198828098917466,0.3148689593640186,1.2881671716365486,0.791374788252661,8125.595238095238,1.881466899914333,1.8924775763701145,9 days 12:49:11.552795029
Least Avg Winning Trade [%],STX,true,21,22,false,322,52.79503105590062,1.2881671716365486,0.057397504456327984,1.2050930315884978,1.0429987545567896,1.2053475935828877,2.4106951871657754,1.4525559856687027,0.9021914732191868,0,0,5610,5611 days 00:00:00,1000.0,12441.432411331914,1144.1432411331914,638.6956256368937,100.0,3925.486449559856,56.27937075495828,1473 days 00:00:00,322,0,0.0,104.65826289978173,-22.621453419790267,6.401337981988754,-4.606496715569683,12 days 09:02:07.058823529,6 days 08:31:34.736842105,35.5323987929563,0.6240022762613174,0.3166499435325342,1.1366589699564893,-0.3314663344094507,22.329733518128137,1.2573535514009675,0.3992518703241896,-0.028115076127839745,None,None,0.0006478423281082146,0.16325626668327006,11.441432411331794,0.1198828098917466,0.3148689593640186,1.2881671716365486,0.791374788252661,8125.595238095238,1.881466899914333,1.8924775763701145,9 days 12:49:11.552795029
Least Avg Winning Trade Duration,STX,true,21,22,false,322,52.79503105590062,1.2881671716365486,0.057397504456327984,1.2050930315884978,1.0429987545567896,1.2053475935828877,2.4106951871657754,1.4525559856687027,0.9021914732191868,0,0,5610,5611 days 00:00:00,1000.0,12441.432411331914,1144.1432411331914,638.6956256368937,100.0,3925.486449559856,56.27937075495828,1473 days 00:00:00,322,0,0.0,104.65826289978173,-22.621453419790267,6.401337981988754,-4.606496715569683,12 days 09:02:07.058823529,6 days 08:31:34.736842105,35.5323987929563,0.6240022762613174,0.3166499435325342,1.1366589699564893,-0.3314663344094507,22.329733518128137,1.2573535514009675,0.3992518703241896,-0.028115076127839745,None,None,0.0006478423281082146,0.16325626668327006,11.441432411331794,0.1198828098917466,0.3148689593640186,1.2881671716365486,0.791374788252661,8125.595238095238,1.881466899914333,1.8924775763701145,9 days 12:49:11.552795029
Least Max Drawdown [%],STX,true,76,77,false,143,51.048951048951054,1.659612794023766,0.025490196078431372,2.9016746132750058,2.4283187752960615,0.5352941176470588,1.0705882352941176,1.5532493518119148,1.0715632943343711,0,0,5610,5611 days 00:00:00,1000.0,19621.5432709779,1862.1543270977902,638.6956256368937,100.0,2808.0903079130144,43.4001828752501,848 days 00:00:00,143,0,0.0,117.43372821093969,-25.260050048955623,9.631896360006923,-4.116985208316851,26 days 07:13:58.356164383,15 days 21:15:25.714285714,130.2205823145307,0.7286018302563111,0.4922781124178455,1.157724340261235,-0.042700146773881856,17.13525930096025,1.1330300946094896,0.3968135424446104,-0.027833012388519825,None,None,0.0006992678345741821,0.17621549431269387,18.621543270977828,0.14303347124328458,0.2910717094394711,1.659612794023766,1.9155582915428446,8125.595238095238,1.2538242499860286,1.8660284280716282,21 days 04:52:01.678321677
Most Total Fees Paid,STX,true,40,41,false,208,51.442307692307686,1.3698688673793586,0.037076648841354726,2.2363601023879647,1.8859594179974166,0.7786096256684492,1.5572192513368983,1.7412515021801478,1.0461781552970513,0,0,5610,5611 days 00:00:00,1000.0,19227.158420131465,1822.7158420131466,638.6956256368937,100.0,4298.534199190019,68.34036046698169,1451 days 00:00:00,208,0,0.0,127.0639185815048,-23.918445742297287,8.68673660158669,-4.597207079931476,19 days 06:57:11.775700934,9 days 20:11:52.871287128,87.63056932755495,0.6947023787206312,0.31028173394533404,1.1563995913046214,0.5409675267609798,29.047333446382343,1.2015202802038605,0.39507707608155146,-0.028019744771104263,None,None,0.0007259393725651644,0.18293672188642143,18.22715842013139,0.14199161008242167,0.31691899382294475,1.3698688673793586,1.8538098099475364,8125.595238095238,1.5121689419099742,1.827576499335836,14 days 16:50:46.153846152
Most Avg Losing Trade Duration,STX,true,40,41,false,208,51.442307692307686,1.3698688673793586,0.037076648841354726,2.2363601023879647,1.8859594179974166,0.7786096256684492,1.5572192513368983,1.7412515021801478,1.0461781552970513,0,0,5610,5611 days 00:00:00,1000.0,19227.158420131465,1822.7158420131466,638.6956256368937,100.0,4298.534199190019,68.34036046698169,1451 days 00:00:00,208,0,0.0,127.0639185815048,-23.918445742297287,8.68673660158669,-4.597207079931476,19 days 06:57:11.775700934,9 days 20:11:52.871287128,87.63056932755495,0.6947023787206312,0.31028173394533404,1.1563995913046214,0.5409675267609798,29.047333446382343,1.2015202802038605,0.39507707608155146,-0.028019744771104263,None,None,0.0007259393725651644,0.18293672188642143,18.22715842013139,0.14199161008242167,0.31691899382294475,1.3698688673793586,1.8538098099475364,8125.595238095238,1.5121689419099742,1.827576499335836,14 days 16:50:46.153846152
