Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Sharpe Ratio,Calmar Ratio,Omega Ratio,Beats BNH [%],Avg Trade Duration,Current
Most Total Return [%],RDNT,true,19,70,52,46.15384615384615,3.125793394084379,7.353981049356527,4129.5069601731575,2275.210446376395,0.15443360203648707,1,637.7346344942848,1.237117510114334,0,0,7071,7072 days 00:00:00,1000.0,215734.36192900408,21473.436192900408,8248.64837609564,100.0,3458.879827810434,77.71653013189278,1313 days 00:00:00,52,0,0.0,443.80002499421505,-30.472728776389836,65.55955212659467,-13.293744302455284,109 days 19:00:00,38 days 12:51:25.714285714,0.7207946740173864,0.4113003521007774,1.2029360970682612,1.6032672522603637,71 days 10:09:13.846153846,0
Most Expectancy,RDNT,true,19,70,52,46.15384615384615,3.125793394084379,7.353981049356527,4129.5069601731575,2275.210446376395,0.15443360203648707,1,637.7346344942848,1.237117510114334,0,0,7071,7072 days 00:00:00,1000.0,215734.36192900408,21473.436192900408,8248.64837609564,100.0,3458.879827810434,77.71653013189278,1313 days 00:00:00,52,0,0.0,443.80002499421505,-30.472728776389836,65.55955212659467,-13.293744302455284,109 days 19:00:00,38 days 12:51:25.714285714,0.7207946740173864,0.4113003521007774,1.2029360970682612,1.6032672522603637,71 days 10:09:13.846153846,0
Most Omega Ratio,RDNT,true,19,70,52,46.15384615384615,3.125793394084379,7.353981049356527,4129.5069601731575,2275.210446376395,0.15443360203648707,1,637.7346344942848,1.237117510114334,0,0,7071,7072 days 00:00:00,1000.0,215734.36192900408,21473.436192900408,8248.64837609564,100.0,3458.879827810434,77.71653013189278,1313 days 00:00:00,52,0,0.0,443.80002499421505,-30.472728776389836,65.55955212659467,-13.293744302455284,109 days 19:00:00,38 days 12:51:25.714285714,0.7207946740173864,0.4113003521007774,1.2029360970682612,1.6032672522603637,71 days 10:09:13.846153846,0
Most Sortino Ratio,RDNT,true,19,70,52,46.15384615384615,3.125793394084379,7.353981049356527,4129.5069601731575,2275.210446376395,0.15443360203648707,1,637.7346344942848,1.237117510114334,0,0,7071,7072 days 00:00:00,1000.0,215734.36192900408,21473.436192900408,8248.64837609564,100.0,3458.879827810434,77.71653013189278,1313 days 00:00:00,52,0,0.0,443.80002499421505,-30.472728776389836,65.55955212659467,-13.293744302455284,109 days 19:00:00,38 days 12:51:25.714285714,0.7207946740173864,0.4113003521007774,1.2029360970682612,1.6032672522603637,71 days 10:09:13.846153846,0
Most Calmar Ratio,RDNT,true,20,70,51,43.13725490196079,3.2838588740221004,7.212558336868901,3430.6379553232973,1732.6454319814634,0.1514637250742469,1,519.6172040943644,1.210178970102117,0,0,7071,7072 days 00:00:00,1000.0,175962.53572148818,17496.25357214882,8248.64837609564,100.0,2631.6516737376332,70.61325470172387,1312 days 00:00:00,51,0,0.0,443.8000249942151,-37.005259859000496,71.070381747325,-13.219064127419603,114 days 14:10:54.545454546,41 days 04:08:16.551724137,0.706154090066469,0.43312254299568864,1.1981676123296023,1.1211055162506975,72 days 20:14:07.058823528,0
Most Profit Factor,RDNT,true,16,89,49,34.69387755102041,4.163094413530435,6.92971291189365,2864.5131970510615,1117.9229648730038,0.14552397114976665,1,416.8553358457845,1.1862712376357927,0,0,7071,7072 days 00:00:00,1000.0,141361.14665550203,14036.114665550203,8248.64837609564,100.0,1835.266949955519,77.0439806941206,979 days 00:00:00,49,0,0.0,466.83248678844456,-32.5205877201986,87.154545623711,-10.771809251976483,151 days 11:17:38.823529412,38 days 05:15:00,0.6901569586428096,0.37792463501916956,1.1917616022224384,0.7016260150240474,77 days 12:14:41.632653061,0
Median Total Trades,RDNT,true,13,57,68,44.11764705882353,2.590208037702561,9.616744449158535,1474.258953066907,985.4672146169163,0.20195163343232925,1,297.7290036740975,1.1381969884396974,0,0,7071,7072 days 00:00:00,1000.0,101249.60880854969,10024.96088085497,8248.64837609564,100.0,2481.4101222651634,76.26929823741887,971 days 00:00:00,68,0,0.0,278.09287688993743,-27.708695402037204,45.512737971509374,-10.925600226420801,86 days 16:00:00,25 days 05:41:03.157894736,0.6667483033589954,0.35285363749728416,1.1905055802075886,0.21534588744345498,52 days 08:07:03.529411764,0
Most Win Rate [%],RDNT,true,38,65,52,55.769230769230774,2.344137113661441,7.353981049356527,1295.0308328143578,862.1646958589617,0.15443360203648707,1,199.99627625983297,1.0494166326393992,0,0,7071,7072 days 00:00:00,1000.0,68341.60330634663,6734.160330634662,8248.64837609564,100.0,1318.1014163092957,78.76321106307901,1719 days 00:00:00,52,0,0.0,512.4447244712519,-59.21873356105627,51.5594486372028,-17.258480799405802,92 days 16:33:06.206896552,44 days 04:10:26.086956521,0.6520969895697054,0.30932158810158583,1.1758244984091624,-0.1836043890354113,71 days 05:32:18.461538461,0
Median Worst Trade [%],RDNT,true,21,62,59,40.67796610169492,2.8754484592911664,8.343940036769906,1329.8816547735432,732.7171651644867,0.175222740772168,1,233.0255084520464,1.099099877597668,0,0,7071,7072 days 00:00:00,1000.0,79463.01763163906,7846.301763163906,8248.64837609564,100.0,1511.1338969868038,68.60509268720271,1466 days 00:00:00,59,0,0.0,294.5050048380344,-42.09354652825058,58.13023457211543,-11.863114845879375,97 days 13:00:00,36 days 21:15:25.714285714,0.6505915673657978,0.3692829788024814,1.181618866272473,-0.04877727775349518,61 days 13:25:25.423728813,0
Least Max Drawdown Duration,RDNT,true,52,64,70,48.57142857142857,1.8781547836297114,9.899589874133786,863.3259221771722,635.3480812559276,0.2078913873568095,1,179.4780237025093,1.0345452632895165,0,0,7071,7072 days 00:00:00,1000.0,61432.814552401986,6043.281455240199,8248.64837609564,100.0,1983.263208163903,73.42566549174099,1012 days 00:00:00,70,0,0.0,476.24617498640555,-43.68512164874509,42.50429692626593,-12.867954344642529,73 days 12:42:21.176470588,33 days 22:00:00,0.6445988279476851,0.32251633636252686,1.1743510832300987,-0.26736100513710037,53 days 03:46:17.142857142,0
