Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Score,Avg Trade Duration
Median Win Rate [%],TLT,true,27,90,false,35,44.11764705882353,1.6903443258496422,0.005957595934816892,1.6237929046114323,0.44864419910059833,0.1287892062379534,0.25389872086910814,0.20912699927972714,0.44047091340819067,0,0,5707,5708 days 00:00:00,1000.0,1623.5823883144703,62.358238831447025,12.671739765010148,100.0,91.54203821817433,20.26711877065312,1376 days 00:00:00,34,1,33.58770191884082,27.928804009282494,-7.03115634071567,7.84813463330111,-3.2901610917225237,141 days 20:48:00,43 days 22:44:12.631578947,17.352784893989103,0.30436736276827897,0.1553025262742797,1.0619108347142343,0.293584984544443,12.643072211813863,0.9710449012201666,0.3780782230806373,-0.010924038154567446,None,None,0.0001077519217815154,0.02715348428894188,0.6235823883144722,0.02162647601082912,0.10736769903015897,3.9210479372085723,8266.09126984127,0.03100416464621218,87 days 03:31:45.882352941
Median Worst Trade [%],TLT,true,43,96,false,34,45.45454545454545,1.6412199705570134,0.005782372524969336,1.653830737222081,0.4569434713267861,0.12510951463115472,0.24653933765551078,0.20690996081593935,0.4379815039360842,0,0,5707,5708 days 00:00:00,1000.0,1619.6309896504422,61.963098965044225,12.671739765010148,100.0,90.8198175094206,23.861137614096382,1370 days 00:00:00,33,1,50.274419014015166,25.282055218856105,-9.052208223111503,7.672345378501023,-3.361598130510371,139 days 08:00:00,50 days 05:20:00,17.25322941322507,0.30276657933411094,0.13123698976858378,1.0614467202412565,0.28054206730239895,12.587041725565125,0.9853865585860915,0.37708082026538003,-0.010913548882880993,None,None,0.00010743130631151937,0.02707268919050288,0.6196309896504519,0.021516577731643283,0.10761421077564964,3.8898651735367773,8266.09126984127,0.03088803322131307,90 days 17:27:16.363636363
Least Avg Winning Trade Duration,TLT,true,20,78,false,46,44.44444444444444,1.6822412841349899,0.007885053443140003,1.251677593542061,0.46110797330707715,0.16926581391273873,0.3348519362186788,0.21186622662723512,0.42917577732623186,0,0,5707,5708 days 00:00:00,1000.0,1594.0301586224473,59.403015862244715,12.671739765010148,100.0,122.08633002308439,26.16320846627749,1376 days 00:00:00,45,1,-14.101938517809458,25.434919206677364,-5.7995852373335,5.915150921168252,-2.479101068558891,106 days 00:00:00,33 days 07:40:48,13.514046603116814,0.29603543795850007,0.11567556300793438,1.0601146810836781,0.29854558782234786,12.770064212792391,0.9958238552631196,0.3727753727753728,-0.010805273025343473,None,None,0.00010432599244344425,0.026290150095747953,0.5940301586224352,0.020798283425285558,0.10687977343577011,3.6878342645791498,8266.09126984127,0.030777965609853127,65 days 14:56:00
Median Best Trade [%],TLT,true,42,74,false,42,43.90243902439025,1.6079876068123542,0.007184159803749781,1.43104428731889,0.47446670052937967,0.15454704748554407,0.3054144033642895,0.22116366942618906,0.4374562678134643,0,0,5707,5708 days 00:00:00,1000.0,1618.901780346791,61.8901780346791,12.671739765010148,100.0,107.46181812998977,21.830817285261013,1435 days 00:00:00,41,1,10.201957313832963,27.182428228659695,-12.659829179484609,7.352136577150821,-3.2028540264626226,119 days 04:00:00,39 days 11:28:41.739130435,14.846337147145313,0.3020395708483881,0.14330631915399175,1.060459199666597,0.29347126614619296,12.311125670857365,0.9907358333766807,0.388469958647531,-0.01092541133240802,None,None,0.0001074841854362514,0.027086014729935354,0.6189017803467831,0.021496268589175305,0.10792633455910869,3.884110562747935,8266.09126984127,0.03076342239596524,74 days 11:07:19.024390244
Mean Avg Winning Trade [%],TLT,true,42,74,false,42,43.90243902439025,1.6079876068123542,0.007184159803749781,1.43104428731889,0.47446670052937967,0.15454704748554407,0.3054144033642895,0.22116366942618906,0.4374562678134643,0,0,5707,5708 days 00:00:00,1000.0,1618.901780346791,61.8901780346791,12.671739765010148,100.0,107.46181812998977,21.830817285261013,1435 days 00:00:00,41,1,10.201957313832963,27.182428228659695,-12.659829179484609,7.352136577150821,-3.2028540264626226,119 days 04:00:00,39 days 11:28:41.739130435,14.846337147145313,0.3020395708483881,0.14330631915399175,1.060459199666597,0.29347126614619296,12.311125670857365,0.9907358333766807,0.388469958647531,-0.01092541133240802,None,None,0.0001074841854362514,0.027086014729935354,0.6189017803467831,0.021496268589175305,0.10792633455910869,3.884110562747935,8266.09126984127,0.03076342239596524,74 days 11:07:19.024390244
Least Total Fees Paid,TLT,true,58,92,false,35,48.57142857142857,1.749240288612653,0.0061328193446644474,1.4824023513682323,0.4641893529795533,0.1287892062379534,0.2575784124759068,0.19091742215799032,0.4017561472560515,0,0,5707,5708 days 00:00:00,1000.0,1537.7991153485623,53.77991153485622,12.671739765010148,100.0,81.91289787637893,23.642818190576463,1388 days 00:00:00,35,0,0.0,22.35908810220923,-8.638866823327609,6.640265542647891,-3.3889128848403347,124 days 04:14:07.058823530,51 days 08:00:00,15.365689009958949,0.277318477157519,0.11801117017617052,1.0557843359725738,0.31584546841126104,12.628671453704587,0.9894628580149046,0.3814133591481123,-0.010864675958499572,None,None,0.00009829399104494438,0.024770085743325985,0.5377991153485584,0.01918107128061708,0.10749663387812872,3.244082701521068,8266.09126984127,0.030540042267987965,86 days 17:08:34.285714286
Mean Avg Losing Trade [%],TLT,true,24,95,false,36,45.714285714285715,1.6887407490010158,0.0061328193446644474,1.5120564306625868,0.4456235566513427,0.13246889784475205,0.26125810408270544,0.2003004488489426,0.42249576805283273,0,0,5707,5708 days 00:00:00,1000.0,1581.7737770615045,58.17737770615046,12.671739765010148,100.0,90.92952889234803,20.778457813028858,1376 days 00:00:00,35,1,23.41398838775899,28.24147874175526,-7.212234663298789,7.187254139807221,-3.267057429669736,135 days 13:30:00,40 days 05:03:09.473684210,15.953136819249867,0.29192462912183903,0.14320627534527045,1.0596445566088026,0.2967511939253216,12.80184078617464,0.9760244816370861,0.371456030754445,-0.010876012947168818,None,None,0.00010304982069689301,0.025968554815617037,0.5817737770614972,0.020450488488713114,0.1070590057866252,3.5911120954987403,8266.09126984127,0.029916823128209275,83 days 19:11:59.999999999
Median Avg Losing Trade [%],TLT,true,24,95,false,36,45.714285714285715,1.6887407490010158,0.0061328193446644474,1.5120564306625868,0.4456235566513427,0.13246889784475205,0.26125810408270544,0.2003004488489426,0.42249576805283273,0,0,5707,5708 days 00:00:00,1000.0,1581.7737770615045,58.17737770615046,12.671739765010148,100.0,90.92952889234803,20.778457813028858,1376 days 00:00:00,35,1,23.41398838775899,28.24147874175526,-7.212234663298789,7.187254139807221,-3.267057429669736,135 days 13:30:00,40 days 05:03:09.473684210,15.953136819249867,0.29192462912183903,0.14320627534527045,1.0596445566088026,0.2967511939253216,12.80184078617464,0.9760244816370861,0.371456030754445,-0.010876012947168818,None,None,0.00010304982069689301,0.025968554815617037,0.5817737770614972,0.020450488488713114,0.1070590057866252,3.5911120954987403,8266.09126984127,0.029916823128209275,83 days 19:11:59.999999999
Mean Omega Ratio,TLT,true,24,95,false,36,45.714285714285715,1.6887407490010158,0.0061328193446644474,1.5120564306625868,0.4456235566513427,0.13246889784475205,0.26125810408270544,0.2003004488489426,0.42249576805283273,0,0,5707,5708 days 00:00:00,1000.0,1581.7737770615045,58.17737770615046,12.671739765010148,100.0,90.92952889234803,20.778457813028858,1376 days 00:00:00,35,1,23.41398838775899,28.24147874175526,-7.212234663298789,7.187254139807221,-3.267057429669736,135 days 13:30:00,40 days 05:03:09.473684210,15.953136819249867,0.29192462912183903,0.14320627534527045,1.0596445566088026,0.2967511939253216,12.80184078617464,0.9760244816370861,0.371456030754445,-0.010876012947168818,None,None,0.00010304982069689301,0.025968554815617037,0.5817737770614972,0.020450488488713114,0.1070590057866252,3.5911120954987403,8266.09126984127,0.029916823128209275,83 days 19:11:59.999999999
Median Expectancy,TLT,true,42,75,false,41,42.5,1.6359568245680696,0.007008936393902225,1.4632647408682598,0.4581967322667234,0.1508673558787454,0.29805502015069213,0.2207588824053919,0.43643539711591617,0,0,5707,5708 days 00:00:00,1000.0,1618.23239803842,61.823239803842,12.671739765010148,100.0,105.19937959317983,21.70773192927377,1435 days 00:00:00,40,1,9.139632486663004,27.182428228659735,-12.659829179484625,7.55048157943502,-3.035982487637607,125 days 12:42:21.176470588,40 days 01:02:36.521739130,15.227319138793924,0.30147782394306605,0.14399324751480003,1.0602879875344298,0.28959198939618436,12.208429058596217,0.9892924839886306,0.38880778588807785,-0.010933712156925044,None,None,0.00010750872549302849,0.02709219882424318,0.6182323980384157,0.021477617984071884,0.10815212179016251,3.8788280812514375,8266.09126984127,0.029753822665092317,76 days 08:59:59.999999999
