Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Total Period,Maturity,Score,Avg Trade Duration
Most Total Return [%],IVZ,true,71,80,false,69,55.072463768115945,1.8992819486067392,0.009266720386784852,6.715098262095832,4.700197715226407,0.19460112812248187,0.38920225624496374,1.3067656972571664,0.9531413497315385,0,0,7446,7447 days 00:00:00,1000.0,23606.279612677434,2260.627961267743,123.3823405046384,100.0,1583.3198298201276,65.0253079900513,2193 days 00:00:00,69,0,0.0,111.81880201075187,-21.723172463468636,18.308797366366385,-7.496532897977747,78 days 05:03:09.473684211,32 days 00:00:00,327.62724076344114,0.6410523462149594,0.25775467930320894,1.1394417849328846,0.3663124717720856,10.553998451055932,1.0912803967084712,0.36994113318616634,-0.02553684471858887,None,None,0.0005669381123714442,0.14286840431760395,22.60627961267732,0.11291515766633542,0.26821858187893416,17.32213550190157,10784.880952380952,1.0033981065066315,1.6399276915930976,57 days 10:46:57.391304347
Most Profit Factor,IVZ,true,71,80,false,69,55.072463768115945,1.8992819486067392,0.009266720386784852,6.715098262095832,4.700197715226407,0.19460112812248187,0.38920225624496374,1.3067656972571664,0.9531413497315385,0,0,7446,7447 days 00:00:00,1000.0,23606.279612677434,2260.627961267743,123.3823405046384,100.0,1583.3198298201276,65.0253079900513,2193 days 00:00:00,69,0,0.0,111.81880201075187,-21.723172463468636,18.308797366366385,-7.496532897977747,78 days 05:03:09.473684211,32 days 00:00:00,327.62724076344114,0.6410523462149594,0.25775467930320894,1.1394417849328846,0.3663124717720856,10.553998451055932,1.0912803967084712,0.36994113318616634,-0.02553684471858887,None,None,0.0005669381123714442,0.14286840431760395,22.60627961267732,0.11291515766633542,0.26821858187893416,17.32213550190157,10784.880952380952,1.0033981065066315,1.6399276915930976,57 days 10:46:57.391304347
Most Expectancy,IVZ,true,71,80,false,69,55.072463768115945,1.8992819486067392,0.009266720386784852,6.715098262095832,4.700197715226407,0.19460112812248187,0.38920225624496374,1.3067656972571664,0.9531413497315385,0,0,7446,7447 days 00:00:00,1000.0,23606.279612677434,2260.627961267743,123.3823405046384,100.0,1583.3198298201276,65.0253079900513,2193 days 00:00:00,69,0,0.0,111.81880201075187,-21.723172463468636,18.308797366366385,-7.496532897977747,78 days 05:03:09.473684211,32 days 00:00:00,327.62724076344114,0.6410523462149594,0.25775467930320894,1.1394417849328846,0.3663124717720856,10.553998451055932,1.0912803967084712,0.36994113318616634,-0.02553684471858887,None,None,0.0005669381123714442,0.14286840431760395,22.60627961267732,0.11291515766633542,0.26821858187893416,17.32213550190157,10784.880952380952,1.0033981065066315,1.6399276915930976,57 days 10:46:57.391304347
Most Sharpe Ratio,IVZ,true,71,80,false,69,55.072463768115945,1.8992819486067392,0.009266720386784852,6.715098262095832,4.700197715226407,0.19460112812248187,0.38920225624496374,1.3067656972571664,0.9531413497315385,0,0,7446,7447 days 00:00:00,1000.0,23606.279612677434,2260.627961267743,123.3823405046384,100.0,1583.3198298201276,65.0253079900513,2193 days 00:00:00,69,0,0.0,111.81880201075187,-21.723172463468636,18.308797366366385,-7.496532897977747,78 days 05:03:09.473684211,32 days 00:00:00,327.62724076344114,0.6410523462149594,0.25775467930320894,1.1394417849328846,0.3663124717720856,10.553998451055932,1.0912803967084712,0.36994113318616634,-0.02553684471858887,None,None,0.0005669381123714442,0.14286840431760395,22.60627961267732,0.11291515766633542,0.26821858187893416,17.32213550190157,10784.880952380952,1.0033981065066315,1.6399276915930976,57 days 10:46:57.391304347
Most Calmar Ratio,IVZ,true,71,80,false,69,55.072463768115945,1.8992819486067392,0.009266720386784852,6.715098262095832,4.700197715226407,0.19460112812248187,0.38920225624496374,1.3067656972571664,0.9531413497315385,0,0,7446,7447 days 00:00:00,1000.0,23606.279612677434,2260.627961267743,123.3823405046384,100.0,1583.3198298201276,65.0253079900513,2193 days 00:00:00,69,0,0.0,111.81880201075187,-21.723172463468636,18.308797366366385,-7.496532897977747,78 days 05:03:09.473684211,32 days 00:00:00,327.62724076344114,0.6410523462149594,0.25775467930320894,1.1394417849328846,0.3663124717720856,10.553998451055932,1.0912803967084712,0.36994113318616634,-0.02553684471858887,None,None,0.0005669381123714442,0.14286840431760395,22.60627961267732,0.11291515766633542,0.26821858187893416,17.32213550190157,10784.880952380952,1.0033981065066315,1.6399276915930976,57 days 10:46:57.391304347
Most Omega Ratio,IVZ,true,71,80,false,69,55.072463768115945,1.8992819486067392,0.009266720386784852,6.715098262095832,4.700197715226407,0.19460112812248187,0.38920225624496374,1.3067656972571664,0.9531413497315385,0,0,7446,7447 days 00:00:00,1000.0,23606.279612677434,2260.627961267743,123.3823405046384,100.0,1583.3198298201276,65.0253079900513,2193 days 00:00:00,69,0,0.0,111.81880201075187,-21.723172463468636,18.308797366366385,-7.496532897977747,78 days 05:03:09.473684211,32 days 00:00:00,327.62724076344114,0.6410523462149594,0.25775467930320894,1.1394417849328846,0.3663124717720856,10.553998451055932,1.0912803967084712,0.36994113318616634,-0.02553684471858887,None,None,0.0005669381123714442,0.14286840431760395,22.60627961267732,0.11291515766633542,0.26821858187893416,17.32213550190157,10784.880952380952,1.0033981065066315,1.6399276915930976,57 days 10:46:57.391304347
Least Win Rate [%],IVZ,true,73,79,false,90,50.0,1.7880071863688545,0.012087026591458501,5.107389139074943,4.186384540225363,0.25382755842062854,0.5076551168412571,1.2963961150754288,0.9574016397046692,0,0,7446,7447 days 00:00:00,1000.0,23397.192015844885,2239.7192015844885,123.3823405046384,100.0,2147.0112468513453,65.48125533357452,2111 days 00:00:00,90,0,0.0,111.8188020107519,-22.79643091182312,16.03388176092226,-5.819103482772374,58 days 16:00:00,29 days 20:48:00,248.8576890649432,0.6336373351083361,0.25518255903440873,1.1392271106279888,0.9146256950377738,19.021859141641475,1.107032789702955,0.37145488029465934,-0.025700522489088846,None,None,0.0005697747200879353,0.1435832294621597,22.397192015844787,0.11258015592251747,0.27271505928077094,17.152672355087066,10784.880952380952,1.1459613925554006,1.6079538606418822,44 days 06:24:00
Most Sortino Ratio,IVZ,true,73,79,false,90,50.0,1.7880071863688545,0.012087026591458501,5.107389139074943,4.186384540225363,0.25382755842062854,0.5076551168412571,1.2963961150754288,0.9574016397046692,0,0,7446,7447 days 00:00:00,1000.0,23397.192015844885,2239.7192015844885,123.3823405046384,100.0,2147.0112468513453,65.48125533357452,2111 days 00:00:00,90,0,0.0,111.8188020107519,-22.79643091182312,16.03388176092226,-5.819103482772374,58 days 16:00:00,29 days 20:48:00,248.8576890649432,0.6336373351083361,0.25518255903440873,1.1392271106279888,0.9146256950377738,19.021859141641475,1.107032789702955,0.37145488029465934,-0.025700522489088846,None,None,0.0005697747200879353,0.1435832294621597,22.397192015844787,0.11258015592251747,0.27271505928077094,17.152672355087066,10784.880952380952,1.1459613925554006,1.6079538606418822,44 days 06:24:00
Most Total Fees Paid,IVZ,true,75,76,false,213,50.70422535211267,1.3557731215250521,0.028605962933118453,1.6112898766953228,1.3393312297629096,0.6007252215954876,1.2014504431909752,0.9679424682323636,0.7675442808260214,0,0,7446,7447 days 00:00:00,1000.0,10331.695605022383,933.1695605022384,123.3823405046384,100.0,2593.854461702851,69.37861112025956,2822 days 00:00:00,213,0,0.0,89.26041976510805,-21.184672898988943,7.374870766227727,-4.3169647525380075,23 days 21:33:20,13 days 11:53:08.571428571,43.810777488368004,0.5124102635997285,0.17478488882921125,1.1105009186274748,0.8918302825169866,19.10597379749812,1.147261571566233,0.3732251521298175,-0.025796474891918796,None,None,0.00045875602905777685,0.11560651932255976,9.331695605022334,0.08222779689911452,0.27152552832221527,6.563234387397255,10784.880952380952,1.7629440664142224,1.5249068320980192,18 days 18:28:43.943661971
Most Total Trades,IVZ,true,75,76,false,213,50.70422535211267,1.3557731215250521,0.028605962933118453,1.6112898766953228,1.3393312297629096,0.6007252215954876,1.2014504431909752,0.9679424682323636,0.7675442808260214,0,0,7446,7447 days 00:00:00,1000.0,10331.695605022383,933.1695605022384,123.3823405046384,100.0,2593.854461702851,69.37861112025956,2822 days 00:00:00,213,0,0.0,89.26041976510805,-21.184672898988943,7.374870766227727,-4.3169647525380075,23 days 21:33:20,13 days 11:53:08.571428571,43.810777488368004,0.5124102635997285,0.17478488882921125,1.1105009186274748,0.8918302825169866,19.10597379749812,1.147261571566233,0.3732251521298175,-0.025796474891918796,None,None,0.00045875602905777685,0.11560651932255976,9.331695605022334,0.08222779689911452,0.27152552832221527,6.563234387397255,10784.880952380952,1.7629440664142224,1.5249068320980192,18 days 18:28:43.943661971
Median Total Trades,IVZ,true,72,81,false,70,52.85714285714286,1.7883605337132564,0.009401020682245501,6.132983681802876,4.179782579235705,0.19742143432715553,0.39484286865431106,1.210782435166563,0.8937013286388756,0,0,7446,7447 days 00:00:00,1000.0,18147.44142539726,1714.744142539726,123.3823405046384,100.0,1320.9028387020949,63.76827909072429,2116 days 00:00:00,70,0,0.0,108.22804878048784,-24.778573708955847,18.05936927672369,-7.239024409471978,76 days 08:25:56.756756757,34 days 11:38:10.909090909,244.96344893424657,0.6030901265195255,0.23938607421224323,1.130472885192188,0.35052240085979247,10.692820762693879,1.0843311347761817,0.3694372931224715,-0.025536844718588993,None,None,0.0005296872658650792,0.13348119099799996,17.147441425397314,0.10305512782507975,0.26636920614186504,12.897808515597596,10784.880952380952,1.010642952260952,1.3996488173503137,56 days 14:44:34.285714285
