Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Most Total Return [%],MKR-USD,SMA,5,12,false,119,2.0953960781359493,45.378151260504204,1.4853387596993712,6.858853365879113,2.2670855055846677,37.423104602061706,11 days 05:26:43.361344536,0.04415584415584416,1.3246753246753247,2.6493506493506493,9.085753809346357,0,0,2695,2696 days 00:00:00,1000.0,135381.11788977034,13438.111788977034,349.74039521668357,100.0,12107.712939632109,72.69026589596682,950 days 00:00:00,119,0,0.0,163.92929550613883,-18.4108456904947,24.326895092817637,-7.653058222654428,17 days 00:26:40,6 days 09:58:09.230769230,1129.2530915106754,1.1848728898807979,1.2979610269476614,1.3199800804276378,3.4082617724687925,32.70390428960287,1.5988208572960891,0.3228655544651619,-0.05469909541359567,None,None,0.002693818040198065,0.6788421461299124,134.3811178897705,0.5821242729493121,0.6895141717814158,2695
Most Expectancy,MKR-USD,SMA,5,12,false,119,2.0953960781359493,45.378151260504204,1.4853387596993712,6.858853365879113,2.2670855055846677,37.423104602061706,11 days 05:26:43.361344536,0.04415584415584416,1.3246753246753247,2.6493506493506493,9.085753809346357,0,0,2695,2696 days 00:00:00,1000.0,135381.11788977034,13438.111788977034,349.74039521668357,100.0,12107.712939632109,72.69026589596682,950 days 00:00:00,119,0,0.0,163.92929550613883,-18.4108456904947,24.326895092817637,-7.653058222654428,17 days 00:26:40,6 days 09:58:09.230769230,1129.2530915106754,1.1848728898807979,1.2979610269476614,1.3199800804276378,3.4082617724687925,32.70390428960287,1.5988208572960891,0.3228655544651619,-0.05469909541359567,None,None,0.002693818040198065,0.6788421461299124,134.3811178897705,0.5821242729493121,0.6895141717814158,2695
Most Sharpe Ratio,MKR-USD,SMA,5,12,false,119,2.0953960781359493,45.378151260504204,1.4853387596993712,6.858853365879113,2.2670855055846677,37.423104602061706,11 days 05:26:43.361344536,0.04415584415584416,1.3246753246753247,2.6493506493506493,9.085753809346357,0,0,2695,2696 days 00:00:00,1000.0,135381.11788977034,13438.111788977034,349.74039521668357,100.0,12107.712939632109,72.69026589596682,950 days 00:00:00,119,0,0.0,163.92929550613883,-18.4108456904947,24.326895092817637,-7.653058222654428,17 days 00:26:40,6 days 09:58:09.230769230,1129.2530915106754,1.1848728898807979,1.2979610269476614,1.3199800804276378,3.4082617724687925,32.70390428960287,1.5988208572960891,0.3228655544651619,-0.05469909541359567,None,None,0.002693818040198065,0.6788421461299124,134.3811178897705,0.5821242729493121,0.6895141717814158,2695
Most Calmar Ratio,MKR-USD,SMA,5,12,false,119,2.0953960781359493,45.378151260504204,1.4853387596993712,6.858853365879113,2.2670855055846677,37.423104602061706,11 days 05:26:43.361344536,0.04415584415584416,1.3246753246753247,2.6493506493506493,9.085753809346357,0,0,2695,2696 days 00:00:00,1000.0,135381.11788977034,13438.111788977034,349.74039521668357,100.0,12107.712939632109,72.69026589596682,950 days 00:00:00,119,0,0.0,163.92929550613883,-18.4108456904947,24.326895092817637,-7.653058222654428,17 days 00:26:40,6 days 09:58:09.230769230,1129.2530915106754,1.1848728898807979,1.2979610269476614,1.3199800804276378,3.4082617724687925,32.70390428960287,1.5988208572960891,0.3228655544651619,-0.05469909541359567,None,None,0.002693818040198065,0.6788421461299124,134.3811178897705,0.5821242729493121,0.6895141717814158,2695
Most Omega Ratio,MKR-USD,SMA,5,12,false,119,2.0953960781359493,45.378151260504204,1.4853387596993712,6.858853365879113,2.2670855055846677,37.423104602061706,11 days 05:26:43.361344536,0.04415584415584416,1.3246753246753247,2.6493506493506493,9.085753809346357,0,0,2695,2696 days 00:00:00,1000.0,135381.11788977034,13438.111788977034,349.74039521668357,100.0,12107.712939632109,72.69026589596682,950 days 00:00:00,119,0,0.0,163.92929550613883,-18.4108456904947,24.326895092817637,-7.653058222654428,17 days 00:26:40,6 days 09:58:09.230769230,1129.2530915106754,1.1848728898807979,1.2979610269476614,1.3199800804276378,3.4082617724687925,32.70390428960287,1.5988208572960891,0.3228655544651619,-0.05469909541359567,None,None,0.002693818040198065,0.6788421461299124,134.3811178897705,0.5821242729493121,0.6895141717814158,2695
Most Sortino Ratio,MKR-USD,SMA,5,12,false,119,2.0953960781359493,45.378151260504204,1.4853387596993712,6.858853365879113,2.2670855055846677,37.423104602061706,11 days 05:26:43.361344536,0.04415584415584416,1.3246753246753247,2.6493506493506493,9.085753809346357,0,0,2695,2696 days 00:00:00,1000.0,135381.11788977034,13438.111788977034,349.74039521668357,100.0,12107.712939632109,72.69026589596682,950 days 00:00:00,119,0,0.0,163.92929550613883,-18.4108456904947,24.326895092817637,-7.653058222654428,17 days 00:26:40,6 days 09:58:09.230769230,1129.2530915106754,1.1848728898807979,1.2979610269476614,1.3199800804276378,3.4082617724687925,32.70390428960287,1.5988208572960891,0.3228655544651619,-0.05469909541359567,None,None,0.002693818040198065,0.6788421461299124,134.3811178897705,0.5821242729493121,0.6895141717814158,2695
Most Profit Factor,MKR-USD,SMA,6,21,false,71,2.0172496113570006,39.436619718309856,2.1121336241742603,10.368803717326308,2.084122005008034,20.537432258410142,18 days 05:44:47.323943661,0.02634508348794063,0.7903525046382189,1.5807050092764379,8.195009988090924,0,0,2695,2696 days 00:00:00,1000.0,76325.10070008913,7532.510070008912,349.74039521668357,100.0,2565.6617953153886,75.16091282094676,876 days 00:00:00,71,0,0.0,173.83655572622462,-22.08608085011709,39.70301202537826,-8.7325412274517,29 days 05:08:34.285714286,11 days 02:13:57.209302325,1060.9169112688605,1.0930024935922982,1.0622545637991527,1.297989479252219,3.516877055893795,34.08752369488966,1.4594811718496945,0.31320019483682415,-0.05506396012327013,None,None,0.0024665611601631756,0.6215734123611203,75.32510070008941,0.499603095964839,0.6844117208865483,2695
Most Total Fees Paid,MKR-USD,SMA,7,10,false,157,1.781767551997237,42.675159235668794,1.3720097919429848,5.358710866546636,2.209116473673219,29.30439302409862,8 days 11:27:53.885350317,0.05825602968460111,1.7476808905380334,3.495361781076067,9.36531657938206,0,0,2695,2696 days 00:00:00,1000.0,106986.70393049961,10598.67039304996,349.74039521668357,100.0,13573.079682805846,73.55031126728207,1319 days 00:00:00,157,0,0.0,189.54217669555626,-24.34251214814004,21.52135136109753,-6.673477057174586,12 days 05:00:53.731343283,5 days 16:48:00,675.074547328024,1.1514956306983484,1.1999023755925606,1.3120341029503024,3.52873725153317,34.57641617181395,1.65499742469415,0.3228655544651619,-0.05234941654280828,None,None,0.0025800525351537752,0.6501732388587513,105.98670393049936,0.547694112111496,0.6795367635186964,2695
Most Avg Losing Trade Duration,MKR-USD,SMA,7,18,false,80,1.6828940313524254,40.0,2.1019281507060743,8.349301910464845,1.8854403705647733,11.239183582332048,16 days 10:12:00,0.029684601113172542,0.8905380333951763,1.7810760667903527,7.435370903567952,0,0,2695,2696 days 00:00:00,1000.0,43805.36903214355,4280.536903214355,349.74039521668357,100.0,1603.0135653599923,78.09385287978255,973 days 00:00:00,80,0,0.0,155.72932677175305,-24.342512148140045,34.009193651889845,-8.757292583818492,26 days 03:00:00,9 days 23:00:00,535.0671129017944,1.0002526162373637,0.8555943589117321,1.2668978953783325,3.437804629023173,33.11936535885025,1.4542972758965456,0.3170493404982902,-0.05602778106358112,None,None,0.002275583401468697,0.5734470171701117,42.805369032143695,0.4237591629107471,0.6899692945475958,2695
Least Avg Losing Trade Duration,MKR-USD,SMA,8,17,false,81,1.531160406935838,41.9753086419753,1.8488519836059238,8.154642632870317,1.8377157561119428,9.343744755101708,16 days 06:13:19.999999999,0.030055658627087197,0.901669758812616,1.803339517625232,7.352794655983255,0,0,2695,2696 days 00:00:00,1000.0,37176.25378669769,3617.6253786697694,349.74039521668357,100.0,1650.8947903754222,71.78586413191682,981 days 00:00:00,81,0,0.0,175.59140105689642,-24.342512148140045,32.119098124411444,-9.181346446116875,24 days 21:52:56.470588235,10 days 00:00:00,446.62041711972415,0.9741510553930695,0.8797233185887452,1.2602236387459043,3.474510783931382,33.701133896573694,1.4712378294196362,0.3144807411019015,-0.05526410766828469,None,None,0.002207196391034596,0.5562134905407182,36.17625378669776,0.4020889616643524,0.6871655435568709,2695
