Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
Most Win Rate [%],HRL,true,70,88,false,89,59.55056179775281,1.885996392797328,0.007840718879393886,3.2815877554223474,3.203613023344712,0.1646550964672716,0.3293101929345432,0.5403301484348839,0.6020579400157254,0,0,11351,11352 days 00:00:00,1000.0,8520.577033236172,752.0577033236171,11587.441450220429,100.0,742.1637328710868,57.31892079989901,2958 days 00:00:00,89,0,0.0,84.38689899835474,-19.392635103382396,10.244849933518363,-6.969881562330121,98 days 04:31:41.886792452,51 days 18:00:00,84.50086554197948,0.40912732510565003,0.12441839531372184,1.0827782420025256,0.5297674502917759,19.263534518529706,1.062243916522042,0.4136986301369864,-0.018140640602710367,None,None,0.0002651801426390216,0.06682539594503344,7.520577033236144,0.04870957116790042,0.19657542171823955,-0.9350971733877188,79 days 09:42:28.314606741
Most Profit Factor,HRL,true,70,88,false,89,59.55056179775281,1.885996392797328,0.007840718879393886,3.2815877554223474,3.203613023344712,0.1646550964672716,0.3293101929345432,0.5403301484348839,0.6020579400157254,0,0,11351,11352 days 00:00:00,1000.0,8520.577033236172,752.0577033236171,11587.441450220429,100.0,742.1637328710868,57.31892079989901,2958 days 00:00:00,89,0,0.0,84.38689899835474,-19.392635103382396,10.244849933518363,-6.969881562330121,98 days 04:31:41.886792452,51 days 18:00:00,84.50086554197948,0.40912732510565003,0.12441839531372184,1.0827782420025256,0.5297674502917759,19.263534518529706,1.062243916522042,0.4136986301369864,-0.018140640602710367,None,None,0.0002651801426390216,0.06682539594503344,7.520577033236144,0.04870957116790042,0.19657542171823955,-0.9350971733877188,79 days 09:42:28.314606741
Median Sharpe Ratio,HRL,true,72,88,false,93,56.98924731182796,1.6765002980406682,0.008193110739141926,2.894354004820689,2.704050101454196,0.17205532552198044,0.3441106510439609,0.4979890204752714,0.5578974368480958,0,0,11351,11352 days 00:00:00,1000.0,6921.92340258568,592.192340258568,11587.441450220429,100.0,697.5929851671863,56.27791886818924,3041 days 00:00:00,93,0,0.0,79.05646221395408,-21.569006624851006,10.148013676600572,-6.716745060287657,95 days 20:49:48.679245283,49 days 15:36:00,63.67659572672778,0.3802938948207838,0.11404403125594562,1.0767275487079762,0.5047488798066595,19.07655938764734,1.0592092336642178,0.4131706709821984,-0.018260812901165605,None,None,0.00024754052216498576,0.06238021158557641,5.921923402585648,0.04388334584910347,0.19741204706891594,-0.9488936066859432,75 days 23:44:30.967741935
Mean Sharpe Ratio,HRL,true,61,89,false,79,50.63291139240506,1.6285538583705967,0.006959739230023787,3.592422008280136,2.64683883461421,0.1461545238304995,0.292309047660999,0.5250487280183901,0.5659404061985838,0,0,11351,11352 days 00:00:00,1000.0,7167.208844098431,616.720884409843,11587.441450220429,100.0,677.6616191757585,51.19644287472953,2429 days 00:00:00,79,0,0.0,95.17631740960287,-20.306173493948634,13.525562295264274,-6.595414183498469,123 days 09:00:00,55 days 19:04:36.923076923,78.06593473542318,0.3850284451737108,0.12769204430128842,1.077457154653443,0.529886596129021,19.072556872678145,1.059698645961221,0.4163443543356207,-0.018277201943015693,None,None,0.00025054402532172855,0.06313709438107559,6.167208844098438,0.044690598355025646,0.1973503667124676,-0.9467767852757426,90 days 00:18:13.670886075
Mean Avg Losing Trade [%],HRL,true,19,66,false,100,53.0,1.4128286444838236,0.008809796493700995,3.0089422302116917,2.6143268557576995,0.18500572636772092,0.37001145273544184,0.5566715428988241,0.6727157378841103,0,0,11351,11352 days 00:00:00,1000.0,11043.129314988577,1004.3129314988576,11587.441450220429,100.0,1698.9613882668132,53.531001585276506,2292 days 00:00:00,100,0,0.0,40.143870539953866,-13.337675614551737,10.43763678663679,-5.368096312140017,93 days 20:22:38.490566038,39 days 02:33:11.489361702,100.43129314988565,0.455177223929091,0.14997905931425162,1.0918125347129186,0.39776248680270465,9.844011501746158,1.0644242363816254,0.3975132340268374,-0.017854212699344063,None,None,0.0002809344579032805,0.07079548339162668,10.043129314988509,0.054764058799126936,0.1871850632490282,-0.9133274644093452,68 days 02:52:47.999999999
Least Win Rate [%],HRL,true,22,70,false,94,50.0,1.42690836444151,0.008281208704078936,3.1493306439440376,2.5814185606098667,0.17390538278565765,0.3478107655713153,0.5476855511536896,0.6654909132235799,0,0,11351,11352 days 00:00:00,1000.0,10758.172371260363,975.8172371260363,11587.441450220429,100.0,1539.7796632956226,53.26135150473894,2292 days 00:00:00,94,0,0.0,37.83014828075065,-18.130726470022065,11.58658865613537,-5.287927368247296,108 days 10:12:45.957446808,37 days 16:51:03.829787234,103.8103443751101,0.4504145287657649,0.1490341877906828,1.0901886303751724,0.3819631274520235,9.553147848352593,1.067700133381596,0.40078973346495556,-0.017963414950038035,None,None,0.00027928117317744443,0.070378855640716,9.75817237126035,0.054152118552002415,0.1880511405947516,-0.915786652185632,73 days 01:31:54.893617021
Median Win Rate [%],HRL,true,58,84,false,78,51.28205128205128,1.5564827804780377,0.006871641265086777,3.4738175999780343,2.5594530115881633,0.1443044665668223,0.2886089331336446,0.5012873957152691,0.5493248962715004,0,0,11351,11352 days 00:00:00,1000.0,6597.364308968438,559.7364308968438,11587.441450220429,100.0,644.8458239165664,46.25644592983888,2326 days 00:00:00,78,0,0.0,92.91438407797393,-19.931971993281905,13.472408766274786,-7.051015206650122,125 days 17:24:00,53 days 07:34:44.210526316,71.76108088421077,0.37452098382309845,0.1352020827116498,1.0753199155620656,0.5086226143226512,19.165568252153808,1.054896293409394,0.4128189172370878,-0.018250883316968624,None,None,0.0002424970081380816,0.06110924605079656,5.597364308968402,0.04277109671174739,0.19637081013658625,-0.951694562315463,90 days 10:46:09.230769230
Most Avg Winning Trade [%],HRL,true,57,89,false,77,50.649350649350644,1.5669249247576922,0.0067835433001497665,3.456429231240751,2.482975502272781,0.1424544093031451,0.2849088186062902,0.49238358443452507,0.5240900859978981,0,0,11351,11352 days 00:00:00,1000.0,5837.502593925395,483.7502593925395,11587.441450220429,100.0,518.5576493138633,49.929167134575955,2806 days 00:00:00,77,0,0.0,94.4224009900135,-21.448571428571427,14.152778160266566,-7.521402564338373,126 days 08:00:00,57 days 12:37:53.684210526,62.82470901201816,0.35709832656840035,0.11690034709084755,1.071535239588513,0.515078773358425,18.926401612416996,1.060272857190435,0.41510845175766636,-0.01826081290116553,None,None,0.0002326793563765526,0.058635197806891255,4.837502593925426,0.039942361599599074,0.19761355972227637,-0.9582521938539471,92 days 09:02:20.259740259
Least Max Drawdown Duration,HRL,true,34,67,false,98,51.02040816326531,1.6145558290793707,0.008633600563826976,2.966489711887733,2.4811723920104827,0.18130561184036648,0.36261122368073295,0.5378412322319579,0.6526792392674238,0,0,11351,11352 days 00:00:00,1000.0,10075.88428333689,907.5884283336891,11587.441450220429,100.0,1177.3782386094254,42.1960689571288,1482 days 00:00:00,98,0,0.0,39.887249334615596,-17.755586649852635,10.660840496460082,-5.048459022041799,99 days 00:00:00,41 days 02:30:00,92.6110641156825,0.4390627247480834,0.1827329147234624,1.0878322250208956,0.5185631702669019,10.713816617534341,1.0778153537039452,0.402520385470719,-0.01780514821283115,None,None,0.00027470910231389297,0.06922669378310103,9.075884283336936,0.05261999101093551,0.18975498070890365,-0.9216748207762099,70 days 15:25:42.857142857
Least Total Trades,HRL,true,57,88,false,75,52.0,1.603090914415795,0.006607347370275746,3.4390605048394387,2.4704984286008127,0.13875429477579068,0.27750858955158136,0.477184415040271,0.5165440641995475,0,0,11351,11352 days 00:00:00,1000.0,5628.0529154389305,462.805291543893,11587.441450220429,100.0,481.50257800827427,49.60401201154654,2803 days 00:00:00,75,0,0.0,94.42240099001353,-21.44857142857143,13.658594332012228,-7.632101141264417,126 days 07:23:04.615384616,60 days 04:00:00,61.707372205852394,0.35251674450901205,0.11516139888249578,1.0706451215194908,0.502894019435457,19.09511464615263,1.0564771860768256,0.4142269839292388,-0.01825643256934904,None,None,0.00022900967711301829,0.057710438632480605,4.6280529154389,0.03909917399480367,0.1970247505323664,-0.9600597514531485,94 days 13:26:24.000000001
Most Avg Losing Trade Duration,HRL,true,57,88,false,75,52.0,1.603090914415795,0.006607347370275746,3.4390605048394387,2.4704984286008127,0.13875429477579068,0.27750858955158136,0.477184415040271,0.5165440641995475,0,0,11351,11352 days 00:00:00,1000.0,5628.0529154389305,462.805291543893,11587.441450220429,100.0,481.50257800827427,49.60401201154654,2803 days 00:00:00,75,0,0.0,94.42240099001353,-21.44857142857143,13.658594332012228,-7.632101141264417,126 days 07:23:04.615384616,60 days 04:00:00,61.707372205852394,0.35251674450901205,0.11516139888249578,1.0706451215194908,0.502894019435457,19.09511464615263,1.0564771860768256,0.4142269839292388,-0.01825643256934904,None,None,0.00022900967711301829,0.057710438632480605,4.6280529154389,0.03909917399480367,0.1970247505323664,-0.9600597514531485,94 days 13:26:24.000000001
Mean Win Rate [%],HRL,true,24,69,false,93,51.61290322580645,1.417974883422827,0.008193110739141926,2.878158980232235,2.435248211724789,0.17205532552198044,0.3441106510439609,0.49520258024786845,0.611406608294647,0,0,11351,11352 days 00:00:00,1000.0,8360.548531234657,736.0548531234658,11587.441450220429,100.0,1170.624734111735,55.20472142273859,2292 days 00:00:00,93,0,0.0,35.71910112359551,-16.353887536915746,10.828337320289345,-5.602031249162016,106 days 09:00:00,39 days 01:04:00,79.14568313155547,0.41467238312632926,0.12800061865251447,1.0828751240337158,0.37590957123272206,9.590651520173981,1.0718082677026186,0.3975132340268374,-0.017963414950038017,None,None,0.0002570128360588635,0.06476723468683361,7.360548531234613,0.048268274199888994,0.1879734030604293,-0.936478224611917,73 days 19:05:48.387096774
