Metric Type,Ticker,Use SMA,Short Window,Long Window,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration,Signal Entry
Least Total Return [%],SHIB-USD,true,12,21,2,0.0,0.0,0.0006053268765133172,NaN,NaN,0.03631961259079903,0.05447941888619855,NaN,-0.6132038403932333,0,0,1652,1653 days 00:00:00,1000.0,-4735.844663180362,-573.5844663180361,0.0,100.0,2.9950069910107127,3098.0009318323514,1418 days 00:00:00,1,1,-3987.093913430611,-700.9,-700.9,NaN,-700.9,NaT,4 days 00:00:00,-1748.7507497497509,-0.6085880488946737,-0.11247632573130792,0.5941680851536493,-37.565513913381025,1485.084394430629,0.5122138665117668,0.23913043478260868,-0.11238088463700445,None,None,-0.010462830646846383,-2.6366333230052885,-0.9990891372680955,-0.6560713747412684,5.2140174313187435,0,4 days 00:00:00,false
Least Total Fees Paid,SHIB-USD,true,2,10,2,0.0,0.0,0.0006053268765133172,NaN,NaN,0.03631961259079903,0.05447941888619855,NaN,-0.8815466645237279,0,0,1652,1653 days 00:00:00,1000.0,-12.612102964527708,-101.26121029645276,0.0,100.0,2.9950069910107127,107.98402378650391,1428 days 00:00:00,1,1,-11.615097971518763,-100.29999999999997,-100.29999999999997,NaN,-100.29999999999997,NaT,6 days 00:00:00,-1000.9970049930089,-0.839419735382037,NaN,0.724548165859698,-22.053668542056915,694.7662255194134,0.6268817986748502,0.23913043478260868,-0.11657140505078341,None,None,-0.0058235891250852795,-1.4675444595214904,-1.0000005053609482,NaN,2.1040606456874222,0,6 days 00:00:00,false
Most Max Drawdown [%],SHIB-USD,true,12,21,2,0.0,0.0,0.0006053268765133172,NaN,NaN,0.03631961259079903,0.05447941888619855,NaN,-0.6132038403932333,0,0,1652,1653 days 00:00:00,1000.0,-4735.844663180362,-573.5844663180361,0.0,100.0,2.9950069910107127,3098.0009318323514,1418 days 00:00:00,1,1,-3987.093913430611,-700.9,-700.9,NaN,-700.9,NaT,4 days 00:00:00,-1748.7507497497509,-0.6085880488946737,-0.11247632573130792,0.5941680851536493,-37.565513913381025,1485.084394430629,0.5122138665117668,0.23913043478260868,-0.11238088463700445,None,None,-0.010462830646846383,-2.6366333230052885,-0.9990891372680955,-0.6560713747412684,5.2140174313187435,0,4 days 00:00:00,false
Least Total Trades,SHIB-USD,true,2,10,2,0.0,0.0,0.0006053268765133172,NaN,NaN,0.03631961259079903,0.05447941888619855,NaN,-0.8815466645237279,0,0,1652,1653 days 00:00:00,1000.0,-12.612102964527708,-101.26121029645276,0.0,100.0,2.9950069910107127,107.98402378650391,1428 days 00:00:00,1,1,-11.615097971518763,-100.29999999999997,-100.29999999999997,NaN,-100.29999999999997,NaT,6 days 00:00:00,-1000.9970049930089,-0.839419735382037,NaN,0.724548165859698,-22.053668542056915,694.7662255194134,0.6268817986748502,0.23913043478260868,-0.11657140505078341,None,None,-0.0058235891250852795,-1.4675444595214904,-1.0000005053609482,NaN,2.1040606456874222,0,6 days 00:00:00,false
Least Win Rate [%],SHIB-USD,true,2,10,2,0.0,0.0,0.0006053268765133172,NaN,NaN,0.03631961259079903,0.05447941888619855,NaN,-0.8815466645237279,0,0,1652,1653 days 00:00:00,1000.0,-12.612102964527708,-101.26121029645276,0.0,100.0,2.9950069910107127,107.98402378650391,1428 days 00:00:00,1,1,-11.615097971518763,-100.29999999999997,-100.29999999999997,NaN,-100.29999999999997,NaT,6 days 00:00:00,-1000.9970049930089,-0.839419735382037,NaN,0.724548165859698,-22.053668542056915,694.7662255194134,0.6268817986748502,0.23913043478260868,-0.11657140505078341,None,None,-0.0058235891250852795,-1.4675444595214904,-1.0000005053609482,NaN,2.1040606456874222,0,6 days 00:00:00,false
Least Best Trade [%],SHIB-USD,true,12,21,2,0.0,0.0,0.0006053268765133172,NaN,NaN,0.03631961259079903,0.05447941888619855,NaN,-0.6132038403932333,0,0,1652,1653 days 00:00:00,1000.0,-4735.844663180362,-573.5844663180361,0.0,100.0,2.9950069910107127,3098.0009318323514,1418 days 00:00:00,1,1,-3987.093913430611,-700.9,-700.9,NaN,-700.9,NaT,4 days 00:00:00,-1748.7507497497509,-0.6085880488946737,-0.11247632573130792,0.5941680851536493,-37.565513913381025,1485.084394430629,0.5122138665117668,0.23913043478260868,-0.11238088463700445,None,None,-0.010462830646846383,-2.6366333230052885,-0.9990891372680955,-0.6560713747412684,5.2140174313187435,0,4 days 00:00:00,false
Least Worst Trade [%],SHIB-USD,true,12,21,2,0.0,0.0,0.0006053268765133172,NaN,NaN,0.03631961259079903,0.05447941888619855,NaN,-0.6132038403932333,0,0,1652,1653 days 00:00:00,1000.0,-4735.844663180362,-573.5844663180361,0.0,100.0,2.9950069910107127,3098.0009318323514,1418 days 00:00:00,1,1,-3987.093913430611,-700.9,-700.9,NaN,-700.9,NaT,4 days 00:00:00,-1748.7507497497509,-0.6085880488946737,-0.11247632573130792,0.5941680851536493,-37.565513913381025,1485.084394430629,0.5122138665117668,0.23913043478260868,-0.11238088463700445,None,None,-0.010462830646846383,-2.6366333230052885,-0.9990891372680955,-0.6560713747412684,5.2140174313187435,0,4 days 00:00:00,false
Mean Avg Winning Trade [%],SHIB-USD,true,2,10,2,0.0,0.0,0.0006053268765133172,NaN,NaN,0.03631961259079903,0.05447941888619855,NaN,-0.8815466645237279,0,0,1652,1653 days 00:00:00,1000.0,-12.612102964527708,-101.26121029645276,0.0,100.0,2.9950069910107127,107.98402378650391,1428 days 00:00:00,1,1,-11.615097971518763,-100.29999999999997,-100.29999999999997,NaN,-100.29999999999997,NaT,6 days 00:00:00,-1000.9970049930089,-0.839419735382037,NaN,0.724548165859698,-22.053668542056915,694.7662255194134,0.6268817986748502,0.23913043478260868,-0.11657140505078341,None,None,-0.0058235891250852795,-1.4675444595214904,-1.0000005053609482,NaN,2.1040606456874222,0,6 days 00:00:00,false
Least Avg Losing Trade [%],SHIB-USD,true,12,21,2,0.0,0.0,0.0006053268765133172,NaN,NaN,0.03631961259079903,0.05447941888619855,NaN,-0.6132038403932333,0,0,1652,1653 days 00:00:00,1000.0,-4735.844663180362,-573.5844663180361,0.0,100.0,2.9950069910107127,3098.0009318323514,1418 days 00:00:00,1,1,-3987.093913430611,-700.9,-700.9,NaN,-700.9,NaT,4 days 00:00:00,-1748.7507497497509,-0.6085880488946737,-0.11247632573130792,0.5941680851536493,-37.565513913381025,1485.084394430629,0.5122138665117668,0.23913043478260868,-0.11238088463700445,None,None,-0.010462830646846383,-2.6366333230052885,-0.9990891372680955,-0.6560713747412684,5.2140174313187435,0,4 days 00:00:00,false
Least Profit Factor,SHIB-USD,true,2,10,2,0.0,0.0,0.0006053268765133172,NaN,NaN,0.03631961259079903,0.05447941888619855,NaN,-0.8815466645237279,0,0,1652,1653 days 00:00:00,1000.0,-12.612102964527708,-101.26121029645276,0.0,100.0,2.9950069910107127,107.98402378650391,1428 days 00:00:00,1,1,-11.615097971518763,-100.29999999999997,-100.29999999999997,NaN,-100.29999999999997,NaT,6 days 00:00:00,-1000.9970049930089,-0.839419735382037,NaN,0.724548165859698,-22.053668542056915,694.7662255194134,0.6268817986748502,0.23913043478260868,-0.11657140505078341,None,None,-0.0058235891250852795,-1.4675444595214904,-1.0000005053609482,NaN,2.1040606456874222,0,6 days 00:00:00,false
