Metric Type,Ticker,Use SMA,Short Window,Long Window,Signal Entry,Total Trades,Win Rate [%],Profit Factor,Trades Per Day,Expectancy per Trade,Expectancy Adjusted,Trades per Month,Signals per Month,Expectancy per Month,Sortino Ratio,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Beats BNH [%],Avg Trade Duration
Most Total Return [%],ENPH,true,76,78,false,61,60.65573770491803,1.753040511177157,0.01867156412610958,14.631989365034336,9.972068640749134,0.39210284664830114,0.7842056932966023,5.737244682157631,1.6796338358349647,0,0,3267,3268 days 00:00:00,1000.0,77351.78765976791,7635.178765976791,739.9182594586543,100.0,4801.574540726195,61.58306387644391,1136 days 00:00:00,61,0,0.0,320.1315016891114,-39.62000052194336,31.740205511074297,-11.743177193443941,33 days 23:21:04.864864865,19 days 16:00:00,1251.6686501601298,1.033719566846588,1.0153038342225735,1.2344330657679505,1.4188034320896414,15.941449954150265,1.1729164678060953,0.3818181818181819,-0.05456285643268258,None,None,0.001990510010805666,0.5016085227230278,76.35178765976788,0.3983714901700135,0.583993928243056,9.318948976286798,28 days 08:15:44.262295081
Most Profit Factor,ENPH,true,76,78,false,61,60.65573770491803,1.753040511177157,0.01867156412610958,14.631989365034336,9.972068640749134,0.39210284664830114,0.7842056932966023,5.737244682157631,1.6796338358349647,0,0,3267,3268 days 00:00:00,1000.0,77351.78765976791,7635.178765976791,739.9182594586543,100.0,4801.574540726195,61.58306387644391,1136 days 00:00:00,61,0,0.0,320.1315016891114,-39.62000052194336,31.740205511074297,-11.743177193443941,33 days 23:21:04.864864865,19 days 16:00:00,1251.6686501601298,1.033719566846588,1.0153038342225735,1.2344330657679505,1.4188034320896414,15.941449954150265,1.1729164678060953,0.3818181818181819,-0.05456285643268258,None,None,0.001990510010805666,0.5016085227230278,76.35178765976788,0.3983714901700135,0.583993928243056,9.318948976286798,28 days 08:15:44.262295081
Most Expectancy,ENPH,true,76,78,false,61,60.65573770491803,1.753040511177157,0.01867156412610958,14.631989365034336,9.972068640749134,0.39210284664830114,0.7842056932966023,5.737244682157631,1.6796338358349647,0,0,3267,3268 days 00:00:00,1000.0,77351.78765976791,7635.178765976791,739.9182594586543,100.0,4801.574540726195,61.58306387644391,1136 days 00:00:00,61,0,0.0,320.1315016891114,-39.62000052194336,31.740205511074297,-11.743177193443941,33 days 23:21:04.864864865,19 days 16:00:00,1251.6686501601298,1.033719566846588,1.0153038342225735,1.2344330657679505,1.4188034320896414,15.941449954150265,1.1729164678060953,0.3818181818181819,-0.05456285643268258,None,None,0.001990510010805666,0.5016085227230278,76.35178765976788,0.3983714901700135,0.583993928243056,9.318948976286798,28 days 08:15:44.262295081
Most Sharpe Ratio,ENPH,true,76,78,false,61,60.65573770491803,1.753040511177157,0.01867156412610958,14.631989365034336,9.972068640749134,0.39210284664830114,0.7842056932966023,5.737244682157631,1.6796338358349647,0,0,3267,3268 days 00:00:00,1000.0,77351.78765976791,7635.178765976791,739.9182594586543,100.0,4801.574540726195,61.58306387644391,1136 days 00:00:00,61,0,0.0,320.1315016891114,-39.62000052194336,31.740205511074297,-11.743177193443941,33 days 23:21:04.864864865,19 days 16:00:00,1251.6686501601298,1.033719566846588,1.0153038342225735,1.2344330657679505,1.4188034320896414,15.941449954150265,1.1729164678060953,0.3818181818181819,-0.05456285643268258,None,None,0.001990510010805666,0.5016085227230278,76.35178765976788,0.3983714901700135,0.583993928243056,9.318948976286798,28 days 08:15:44.262295081
Most Calmar Ratio,ENPH,true,76,78,false,61,60.65573770491803,1.753040511177157,0.01867156412610958,14.631989365034336,9.972068640749134,0.39210284664830114,0.7842056932966023,5.737244682157631,1.6796338358349647,0,0,3267,3268 days 00:00:00,1000.0,77351.78765976791,7635.178765976791,739.9182594586543,100.0,4801.574540726195,61.58306387644391,1136 days 00:00:00,61,0,0.0,320.1315016891114,-39.62000052194336,31.740205511074297,-11.743177193443941,33 days 23:21:04.864864865,19 days 16:00:00,1251.6686501601298,1.033719566846588,1.0153038342225735,1.2344330657679505,1.4188034320896414,15.941449954150265,1.1729164678060953,0.3818181818181819,-0.05456285643268258,None,None,0.001990510010805666,0.5016085227230278,76.35178765976788,0.3983714901700135,0.583993928243056,9.318948976286798,28 days 08:15:44.262295081
Most Omega Ratio,ENPH,true,76,78,false,61,60.65573770491803,1.753040511177157,0.01867156412610958,14.631989365034336,9.972068640749134,0.39210284664830114,0.7842056932966023,5.737244682157631,1.6796338358349647,0,0,3267,3268 days 00:00:00,1000.0,77351.78765976791,7635.178765976791,739.9182594586543,100.0,4801.574540726195,61.58306387644391,1136 days 00:00:00,61,0,0.0,320.1315016891114,-39.62000052194336,31.740205511074297,-11.743177193443941,33 days 23:21:04.864864865,19 days 16:00:00,1251.6686501601298,1.033719566846588,1.0153038342225735,1.2344330657679505,1.4188034320896414,15.941449954150265,1.1729164678060953,0.3818181818181819,-0.05456285643268258,None,None,0.001990510010805666,0.5016085227230278,76.35178765976788,0.3983714901700135,0.583993928243056,9.318948976286798,28 days 08:15:44.262295081
Most Sortino Ratio,ENPH,true,76,78,false,61,60.65573770491803,1.753040511177157,0.01867156412610958,14.631989365034336,9.972068640749134,0.39210284664830114,0.7842056932966023,5.737244682157631,1.6796338358349647,0,0,3267,3268 days 00:00:00,1000.0,77351.78765976791,7635.178765976791,739.9182594586543,100.0,4801.574540726195,61.58306387644391,1136 days 00:00:00,61,0,0.0,320.1315016891114,-39.62000052194336,31.740205511074297,-11.743177193443941,33 days 23:21:04.864864865,19 days 16:00:00,1251.6686501601298,1.033719566846588,1.0153038342225735,1.2344330657679505,1.4188034320896414,15.941449954150265,1.1729164678060953,0.3818181818181819,-0.05456285643268258,None,None,0.001990510010805666,0.5016085227230278,76.35178765976788,0.3983714901700135,0.583993928243056,9.318948976286798,28 days 08:15:44.262295081
Most Win Rate [%],ENPH,true,74,76,false,59,61.016949152542374,1.5035020186247505,0.018059381695745332,14.612428944136578,9.686891097798405,0.37924701561065194,0.7584940312213039,5.541720067886507,1.5793590196102718,0,0,3267,3268 days 00:00:00,1000.0,55334.658018892915,5433.4658018892915,739.9182594586543,100.0,4236.55694415563,68.80731871436598,1136 days 00:00:00,59,0,0.0,325.56087012802504,-45.73968112811318,32.18394740814192,-12.890817347350042,34 days 07:20:00,21 days 06:15:39.130434782,920.9264070998804,0.9792860081734134,0.8219688579890627,1.2212855437066896,1.3627375856307211,15.772117917086955,1.1615118352271665,0.37948501477416635,-0.0546372358859346,None,None,0.001896047123483854,0.4778038751179312,54.33465801889284,0.3627146572459765,0.5872003152476242,6.34333249981501,29 days 05:17:17.288135593
Median Avg Losing Trade [%],ENPH,true,72,74,false,63,57.14285714285714,1.5919004171536641,0.01928374655647383,12.24761447756379,8.121461064510893,0.4049586776859504,0.8099173553719008,4.959777763641535,1.5156625365624885,0,0,3267,3268 days 00:00:00,1000.0,41618.16104457498,4061.816104457498,739.9182594586543,100.0,3051.264471717202,70.1717370607879,1144 days 00:00:00,63,0,0.0,294.18617526695107,-38.16368243930259,29.153782547151895,-10.293942948553681,33 days 18:00:00,18 days 08:00:00,644.7327149932537,0.9325551072991933,0.7361202161411387,1.2118778096533862,1.4653799471355102,16.132195999037496,1.1939547021158543,0.36793637505232313,-0.05438785151941846,None,None,0.0018118171535713298,0.4565779226999751,40.61816104457495,0.33310741179510717,0.5892323260328572,4.489547058115907,27 days 03:25:42.857142856
Most Total Fees Paid,ENPH,true,55,56,false,83,60.24096385542169,1.4225829862699424,0.025405570860116314,8.712282914638891,8.023837644721764,0.5335169880624425,1.067033976124885,4.648150939766019,1.6332881746634653,0,0,3267,3268 days 00:00:00,1000.0,62144.796726256136,6114.479672625614,739.9182594586543,100.0,6894.141106975474,72.7288329419839,1060 days 00:00:00,83,0,0.0,258.1128625869751,-40.04480199696775,19.8311255181387,-8.134448302785064,26 days 07:12:00,11 days 03:38:10.909090909,736.6842979067014,1.006205369917278,0.8057356950206754,1.2328147039091375,1.4678423441154005,17.59460798582439,1.2342349973468234,0.3616666666666667,-0.05158166392520223,None,None,0.0018948102028710939,0.47749217112351566,61.1447967262559,0.37496588384557294,0.5711179189482117,7.263723180853982,20 days 06:39:02.168674698
