Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Least Max Drawdown [%],ETH-USD,EMA,16,17,false,39,1.8459815428591848,46.15384615384615,1.709586102752503,18.70497905876112,1.8960877802621345,16.156404376226373,34 days 15:23:04.615384614,0.014412416851441241,0.43237250554323725,0.8647450110864745,8.087518661770329,0,0,2706,2707 days 00:00:00,1000.0,67956.01861184869,6695.601861184869,390.2683636008815,100.0,3545.5969865784687,50.55068082900034,839 days 00:00:00,39,0,0.0,276.06599783175017,-20.25656081758516,51.45903650582376,-9.369927324435427,61 days 08:00:00,11 days 18:17:08.571428571,1716.820990047403,1.2219692578624985,1.5157845641720944,1.300611230954705,0.38512046785966947,11.13365792138498,1.2492471766997941,0.35485485485485485,-0.04271402934103019,None,None,0.00209348933740293,0.5275593130255383,66.95601861184846,0.481036399621368,0.5195856830462761,2706
Median Total Trades,ETH-USD,EMA,16,17,false,39,1.8459815428591848,46.15384615384615,1.709586102752503,18.70497905876112,1.8960877802621345,16.156404376226373,34 days 15:23:04.615384614,0.014412416851441241,0.43237250554323725,0.8647450110864745,8.087518661770329,0,0,2706,2707 days 00:00:00,1000.0,67956.01861184869,6695.601861184869,390.2683636008815,100.0,3545.5969865784687,50.55068082900034,839 days 00:00:00,39,0,0.0,276.06599783175017,-20.25656081758516,51.45903650582376,-9.369927324435427,61 days 08:00:00,11 days 18:17:08.571428571,1716.820990047403,1.2219692578624985,1.5157845641720944,1.300611230954705,0.38512046785966947,11.13365792138498,1.2492471766997941,0.35485485485485485,-0.04271402934103019,None,None,0.00209348933740293,0.5275593130255383,66.95601861184846,0.481036399621368,0.5195856830462761,2706
Most Calmar Ratio,ETH-USD,EMA,16,17,false,39,1.8459815428591848,46.15384615384615,1.709586102752503,18.70497905876112,1.8960877802621345,16.156404376226373,34 days 15:23:04.615384614,0.014412416851441241,0.43237250554323725,0.8647450110864745,8.087518661770329,0,0,2706,2707 days 00:00:00,1000.0,67956.01861184869,6695.601861184869,390.2683636008815,100.0,3545.5969865784687,50.55068082900034,839 days 00:00:00,39,0,0.0,276.06599783175017,-20.25656081758516,51.45903650582376,-9.369927324435427,61 days 08:00:00,11 days 18:17:08.571428571,1716.820990047403,1.2219692578624985,1.5157845641720944,1.300611230954705,0.38512046785966947,11.13365792138498,1.2492471766997941,0.35485485485485485,-0.04271402934103019,None,None,0.00209348933740293,0.5275593130255383,66.95601861184846,0.481036399621368,0.5195856830462761,2706
Most Win Rate [%],ETH-USD,EMA,16,18,false,36,1.780359351172357,47.22222222222222,1.7833206379473603,19.250186016506877,1.7877649192480165,11.692797922080615,37 days 14:40:00,0.013303769401330377,0.3991130820399113,0.7982261640798226,7.683001070889663,0,0,2706,2707 days 00:00:00,1000.0,50535.97474567071,4953.597474567071,390.2683636008815,100.0,2293.8220339321815,60.56185204371849,1246 days 00:00:00,36,0,0.0,276.06599783175017,-20.25656081758516,51.711177118822036,-9.793858653985628,63 days 08:28:14.117647059,14 days 13:53:41.052631579,1375.9992984908536,1.1612886396646138,1.1510456017623896,1.2831597888099073,0.3277409569126633,11.141600343410119,1.2360381016502195,0.3541770885442722,-0.04271402934103018,None,None,0.0019789818452996205,0.49870342501550435,49.53597474567055,0.44075973831686777,0.5168307382095542,2706
Most Worst Trade [%],ETH-USD,EMA,14,19,false,39,1.7397573849581527,46.15384615384615,1.6502006640069817,18.480116772819688,1.8738141322123762,15.045946674949255,34 days 14:46:09.230769230,0.014412416851441241,0.43237250554323725,0.8647450110864745,7.990294391795652,0,0,2706,2707 days 00:00:00,1000.0,63622.25351259452,6262.225351259452,390.2683636008815,100.0,3416.050809712864,50.55068082900034,846 days 00:00:00,39,0,0.0,276.0659978317502,-17.32673707400644,51.11023591828627,-9.488556780437378,60 days 09:20:00,12 days 12:34:17.142857142,1605.6988080152446,1.2081293114602836,1.4848768076323007,1.2970498779755137,0.38596334869834514,11.16563303305726,1.2547947119791438,0.35282358820589704,-0.04271402934103023,None,None,0.00206841612634274,0.5212408638383705,62.622253512594405,0.47197876269500405,0.5192436527973346,2706
Most Total Return [%],ETH-USD,EMA,14,15,false,43,1.6996143923019473,41.86046511627907,1.6309507185331302,17.7743057789717,2.006425079919072,21.29046516425171,30 days 21:46:02.790697674,0.015890613451589063,0.4767184035476718,0.9534368070953436,8.473338675119546,0,0,2706,2707 days 00:00:00,1000.0,87992.63363554969,8699.26336355497,390.2683636008815,100.0,4854.732773512044,55.22488311203975,570 days 00:00:00,43,0,0.0,284.97749845741225,-24.907029978295395,53.92742631980909,-8.255941010431224,59 days 06:40:00,10 days 11:31:12,2023.0845031523177,1.2872765599050755,1.500882519597227,1.3216835073867776,0.3821457278451607,11.436547770336874,1.27623880226173,0.3474365355898457,-0.041821199167377164,None,None,0.0021741033455222893,0.5478740430716169,86.99263363554965,0.5170935603068838,0.5122182236827606,2706
Most Expectancy,ETH-USD,EMA,14,15,false,43,1.6996143923019473,41.86046511627907,1.6309507185331302,17.7743057789717,2.006425079919072,21.29046516425171,30 days 21:46:02.790697674,0.015890613451589063,0.4767184035476718,0.9534368070953436,8.473338675119546,0,0,2706,2707 days 00:00:00,1000.0,87992.63363554969,8699.26336355497,390.2683636008815,100.0,4854.732773512044,55.22488311203975,570 days 00:00:00,43,0,0.0,284.97749845741225,-24.907029978295395,53.92742631980909,-8.255941010431224,59 days 06:40:00,10 days 11:31:12,2023.0845031523177,1.2872765599050755,1.500882519597227,1.3216835073867776,0.3821457278451607,11.436547770336874,1.27623880226173,0.3474365355898457,-0.041821199167377164,None,None,0.0021741033455222893,0.5478740430716169,86.99263363554965,0.5170935603068838,0.5122182236827606,2706
Most Sharpe Ratio,ETH-USD,EMA,14,15,false,43,1.6996143923019473,41.86046511627907,1.6309507185331302,17.7743057789717,2.006425079919072,21.29046516425171,30 days 21:46:02.790697674,0.015890613451589063,0.4767184035476718,0.9534368070953436,8.473338675119546,0,0,2706,2707 days 00:00:00,1000.0,87992.63363554969,8699.26336355497,390.2683636008815,100.0,4854.732773512044,55.22488311203975,570 days 00:00:00,43,0,0.0,284.97749845741225,-24.907029978295395,53.92742631980909,-8.255941010431224,59 days 06:40:00,10 days 11:31:12,2023.0845031523177,1.2872765599050755,1.500882519597227,1.3216835073867776,0.3821457278451607,11.436547770336874,1.27623880226173,0.3474365355898457,-0.041821199167377164,None,None,0.0021741033455222893,0.5478740430716169,86.99263363554965,0.5170935603068838,0.5122182236827606,2706
Most Omega Ratio,ETH-USD,EMA,14,15,false,43,1.6996143923019473,41.86046511627907,1.6309507185331302,17.7743057789717,2.006425079919072,21.29046516425171,30 days 21:46:02.790697674,0.015890613451589063,0.4767184035476718,0.9534368070953436,8.473338675119546,0,0,2706,2707 days 00:00:00,1000.0,87992.63363554969,8699.26336355497,390.2683636008815,100.0,4854.732773512044,55.22488311203975,570 days 00:00:00,43,0,0.0,284.97749845741225,-24.907029978295395,53.92742631980909,-8.255941010431224,59 days 06:40:00,10 days 11:31:12,2023.0845031523177,1.2872765599050755,1.500882519597227,1.3216835073867776,0.3821457278451607,11.436547770336874,1.27623880226173,0.3474365355898457,-0.041821199167377164,None,None,0.0021741033455222893,0.5478740430716169,86.99263363554965,0.5170935603068838,0.5122182236827606,2706
Most Sortino Ratio,ETH-USD,EMA,14,15,false,43,1.6996143923019473,41.86046511627907,1.6309507185331302,17.7743057789717,2.006425079919072,21.29046516425171,30 days 21:46:02.790697674,0.015890613451589063,0.4767184035476718,0.9534368070953436,8.473338675119546,0,0,2706,2707 days 00:00:00,1000.0,87992.63363554969,8699.26336355497,390.2683636008815,100.0,4854.732773512044,55.22488311203975,570 days 00:00:00,43,0,0.0,284.97749845741225,-24.907029978295395,53.92742631980909,-8.255941010431224,59 days 06:40:00,10 days 11:31:12,2023.0845031523177,1.2872765599050755,1.500882519597227,1.3216835073867776,0.3821457278451607,11.436547770336874,1.27623880226173,0.3474365355898457,-0.041821199167377164,None,None,0.0021741033455222893,0.5478740430716169,86.99263363554965,0.5170935603068838,0.5122182236827606,2706
