Metric Type,Ticker,Strategy Type,Short Window,Long Window,Signal Entry,Total Trades,Score,Win Rate [%],Profit Factor,Expectancy per Trade,Sortino Ratio,Beats BNH [%],Avg Trade Duration,Trades Per Day,Trades per Month,Signals per Month,Expectancy per Month,Signal Window,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Closed Trades,Total Open Trades,Open Trade PnL,Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Skew,Kurtosis,Tail Ratio,Common Sense Ratio,Value at Risk,Alpha,Beta,Daily Returns,Annual Returns,Cumulative Returns,Annualized Return,Annualized Volatility,Total Period
Least Max Drawdown [%],HBAR-USD,SMA,59,60,false,76,10.544453161289221,56.57894736842105,4.203927787353961,14.242520179699149,2.258236683764118,73.46812386710786,11 days 23:22:06.315789472,0.037456875308033516,1.1237062592410052,2.2474125184820104,16.00440907329426,0,0,2029,2030 days 00:00:00,1000.0,52568.060542115396,5156.80605421154,69.24850239834323,100.0,1504.7138835385513,55.0217263684061,509 days 00:00:00,76,0,0.0,594.3506909649061,-34.3759389064164,30.45978711079702,-6.889070063852626,13 days 08:22:19.534883721,10 days 04:21:49.090909090,678.5271123962551,1.2031678965432984,1.888120278948652,1.3523597201314759,3.3282921712391094,39.256215919079494,1.5029436718377625,0.29878438899552145,-0.054714822088184456,None,None,0.0030267835836032386,0.7627494630680162,51.56806054211552,0.6353354952879129,0.7629601184808023,2029
Mean Total Trades,HBAR-USD,SMA,59,60,false,76,10.544453161289221,56.57894736842105,4.203927787353961,14.242520179699149,2.258236683764118,73.46812386710786,11 days 23:22:06.315789472,0.037456875308033516,1.1237062592410052,2.2474125184820104,16.00440907329426,0,0,2029,2030 days 00:00:00,1000.0,52568.060542115396,5156.80605421154,69.24850239834323,100.0,1504.7138835385513,55.0217263684061,509 days 00:00:00,76,0,0.0,594.3506909649061,-34.3759389064164,30.45978711079702,-6.889070063852626,13 days 08:22:19.534883721,10 days 04:21:49.090909090,678.5271123962551,1.2031678965432984,1.888120278948652,1.3523597201314759,3.3282921712391094,39.256215919079494,1.5029436718377625,0.29878438899552145,-0.054714822088184456,None,None,0.0030267835836032386,0.7627494630680162,51.56806054211552,0.6353354952879129,0.7629601184808023,2029
Median Total Trades,HBAR-USD,SMA,59,60,false,76,10.544453161289221,56.57894736842105,4.203927787353961,14.242520179699149,2.258236683764118,73.46812386710786,11 days 23:22:06.315789472,0.037456875308033516,1.1237062592410052,2.2474125184820104,16.00440907329426,0,0,2029,2030 days 00:00:00,1000.0,52568.060542115396,5156.80605421154,69.24850239834323,100.0,1504.7138835385513,55.0217263684061,509 days 00:00:00,76,0,0.0,594.3506909649061,-34.3759389064164,30.45978711079702,-6.889070063852626,13 days 08:22:19.534883721,10 days 04:21:49.090909090,678.5271123962551,1.2031678965432984,1.888120278948652,1.3523597201314759,3.3282921712391094,39.256215919079494,1.5029436718377625,0.29878438899552145,-0.054714822088184456,None,None,0.0030267835836032386,0.7627494630680162,51.56806054211552,0.6353354952879129,0.7629601184808023,2029
Most Win Rate [%],HBAR-USD,SMA,59,60,false,76,10.544453161289221,56.57894736842105,4.203927787353961,14.242520179699149,2.258236683764118,73.46812386710786,11 days 23:22:06.315789472,0.037456875308033516,1.1237062592410052,2.2474125184820104,16.00440907329426,0,0,2029,2030 days 00:00:00,1000.0,52568.060542115396,5156.80605421154,69.24850239834323,100.0,1504.7138835385513,55.0217263684061,509 days 00:00:00,76,0,0.0,594.3506909649061,-34.3759389064164,30.45978711079702,-6.889070063852626,13 days 08:22:19.534883721,10 days 04:21:49.090909090,678.5271123962551,1.2031678965432984,1.888120278948652,1.3523597201314759,3.3282921712391094,39.256215919079494,1.5029436718377625,0.29878438899552145,-0.054714822088184456,None,None,0.0030267835836032386,0.7627494630680162,51.56806054211552,0.6353354952879129,0.7629601184808023,2029
Median Best Trade [%],HBAR-USD,SMA,59,60,false,76,10.544453161289221,56.57894736842105,4.203927787353961,14.242520179699149,2.258236683764118,73.46812386710786,11 days 23:22:06.315789472,0.037456875308033516,1.1237062592410052,2.2474125184820104,16.00440907329426,0,0,2029,2030 days 00:00:00,1000.0,52568.060542115396,5156.80605421154,69.24850239834323,100.0,1504.7138835385513,55.0217263684061,509 days 00:00:00,76,0,0.0,594.3506909649061,-34.3759389064164,30.45978711079702,-6.889070063852626,13 days 08:22:19.534883721,10 days 04:21:49.090909090,678.5271123962551,1.2031678965432984,1.888120278948652,1.3523597201314759,3.3282921712391094,39.256215919079494,1.5029436718377625,0.29878438899552145,-0.054714822088184456,None,None,0.0030267835836032386,0.7627494630680162,51.56806054211552,0.6353354952879129,0.7629601184808023,2029
Mean Avg Winning Trade [%],HBAR-USD,SMA,59,60,false,76,10.544453161289221,56.57894736842105,4.203927787353961,14.242520179699149,2.258236683764118,73.46812386710786,11 days 23:22:06.315789472,0.037456875308033516,1.1237062592410052,2.2474125184820104,16.00440907329426,0,0,2029,2030 days 00:00:00,1000.0,52568.060542115396,5156.80605421154,69.24850239834323,100.0,1504.7138835385513,55.0217263684061,509 days 00:00:00,76,0,0.0,594.3506909649061,-34.3759389064164,30.45978711079702,-6.889070063852626,13 days 08:22:19.534883721,10 days 04:21:49.090909090,678.5271123962551,1.2031678965432984,1.888120278948652,1.3523597201314759,3.3282921712391094,39.256215919079494,1.5029436718377625,0.29878438899552145,-0.054714822088184456,None,None,0.0030267835836032386,0.7627494630680162,51.56806054211552,0.6353354952879129,0.7629601184808023,2029
Most Sharpe Ratio,HBAR-USD,SMA,59,60,false,76,10.544453161289221,56.57894736842105,4.203927787353961,14.242520179699149,2.258236683764118,73.46812386710786,11 days 23:22:06.315789472,0.037456875308033516,1.1237062592410052,2.2474125184820104,16.00440907329426,0,0,2029,2030 days 00:00:00,1000.0,52568.060542115396,5156.80605421154,69.24850239834323,100.0,1504.7138835385513,55.0217263684061,509 days 00:00:00,76,0,0.0,594.3506909649061,-34.3759389064164,30.45978711079702,-6.889070063852626,13 days 08:22:19.534883721,10 days 04:21:49.090909090,678.5271123962551,1.2031678965432984,1.888120278948652,1.3523597201314759,3.3282921712391094,39.256215919079494,1.5029436718377625,0.29878438899552145,-0.054714822088184456,None,None,0.0030267835836032386,0.7627494630680162,51.56806054211552,0.6353354952879129,0.7629601184808023,2029
Most Calmar Ratio,HBAR-USD,SMA,59,60,false,76,10.544453161289221,56.57894736842105,4.203927787353961,14.242520179699149,2.258236683764118,73.46812386710786,11 days 23:22:06.315789472,0.037456875308033516,1.1237062592410052,2.2474125184820104,16.00440907329426,0,0,2029,2030 days 00:00:00,1000.0,52568.060542115396,5156.80605421154,69.24850239834323,100.0,1504.7138835385513,55.0217263684061,509 days 00:00:00,76,0,0.0,594.3506909649061,-34.3759389064164,30.45978711079702,-6.889070063852626,13 days 08:22:19.534883721,10 days 04:21:49.090909090,678.5271123962551,1.2031678965432984,1.888120278948652,1.3523597201314759,3.3282921712391094,39.256215919079494,1.5029436718377625,0.29878438899552145,-0.054714822088184456,None,None,0.0030267835836032386,0.7627494630680162,51.56806054211552,0.6353354952879129,0.7629601184808023,2029
Least Avg Losing Trade Duration,HBAR-USD,SMA,59,60,false,76,10.544453161289221,56.57894736842105,4.203927787353961,14.242520179699149,2.258236683764118,73.46812386710786,11 days 23:22:06.315789472,0.037456875308033516,1.1237062592410052,2.2474125184820104,16.00440907329426,0,0,2029,2030 days 00:00:00,1000.0,52568.060542115396,5156.80605421154,69.24850239834323,100.0,1504.7138835385513,55.0217263684061,509 days 00:00:00,76,0,0.0,594.3506909649061,-34.3759389064164,30.45978711079702,-6.889070063852626,13 days 08:22:19.534883721,10 days 04:21:49.090909090,678.5271123962551,1.2031678965432984,1.888120278948652,1.3523597201314759,3.3282921712391094,39.256215919079494,1.5029436718377625,0.29878438899552145,-0.054714822088184456,None,None,0.0030267835836032386,0.7627494630680162,51.56806054211552,0.6353354952879129,0.7629601184808023,2029
Median Total Fees Paid,HBAR-USD,SMA,71,72,false,58,10.409776126544012,50.0,5.244700145136203,18.88776185989999,2.0796407806565917,47.43633842302494,15 days 17:22:45.517241378,0.02858551010349926,0.8575653031049777,1.7151306062099554,16.19748922435977,0,0,2029,2030 days 00:00:00,1000.0,34541.438974538076,3354.1438974538073,69.24850239834323,100.0,642.3018848153691,76.73533391918372,950 days 00:00:00,58,0,0.0,683.5605102317578,-35.53030268628432,44.8806225013524,-7.105098781552421,19 days 22:20:41.379310344,11 days 12:24:49.655172413,578.3006719747946,1.0910816252935363,1.1606041607396886,1.327414321043111,3.827322219424052,45.56832137549794,1.423850404195814,0.29961587708066584,-0.06052689883984877,None,None,0.0030360598454312808,0.7650870810486827,33.54143897453807,0.5522669031318463,0.8439171032015634,2029
